track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
tr_0264,Track 264,ar_0033,al_0039,343149,77,0,4
tr_0265,Track 265,ar_0003,al_0030,334978,51,0,3
tr_0266,Track 266,ar_0037,al_0049,334427,95,0,14
tr_0267,Track 267,ar_0074,al_0018,155044,39,0,11
tr_0268,Track 268,ar_0094,al_0021,280027,97,0,2
tr_0269,Track 269,ar_0017,al_0003,189602,53,0,4
tr_0270,Track 270,ar_0002,al_0020,157779,82,0,5
tr_0271,Track 271,ar_0032,al_0031,312537,70,1,10
tr_0272,Track 272,ar_0071,al_0048,208309,43,1,15
tr_0273,Track 273,ar_0006,al_0007,131830,35,0,12
tr_0274,Track 274,ar_0031,al_0024,332664,21,0,2
tr_0275,Track 275,ar_0063,al_0030,284013,67,0,12
tr_0276,Track 276,ar_0027,al_0015,158004,80,0,7
tr_0277,Track 277,ar_0068,al_0013,154576,58,1,9
tr_0278,Track 278,ar_0099,al_0036,235248,64,0,7
tr_0279,Track 279,ar_0045,al_0024,320579,56,1,13
tr_0280,Track 280,ar_0090,al_0046,142821,81,1,5
tr_0281,Track 281,ar_0033,al_0005,257815,73,0,1
tr_0282,Track 282,ar_0062,al_0002,189358,100,0,9
tr_0283,Track 283,ar_0026,al_0034,250576,60,0,11
tr_0284,Track 284,ar_0030,al_0004,357448,26,0,3
tr_0285,Track 285,ar_0033,al_0032,296434,70,0,11
tr_0286,Track 286,ar_0068,al_0047,316390,42,0,9
tr_0287,Track 287,ar_0081,al_0030,268353,48,1,5
tr_0288,Track 288,ar_0062,al_0040,291959,28,1,12
tr_0289,Track 289,ar_0048,al_0048,273130,39,0,11
tr_0290,Track 290,ar_0003,al_0009,200133,81,1,9
tr_0291,Track 291,ar_0039,al_0021,323773,36,0,8
tr_0292,Track 292,ar_0024,al_0013,265251,92,1,14
tr_0293,Track 293,ar_0076,al_0031,310112,34,1,12
tr_0294,Track 294,ar_0052,al_0049,264271,50,0,4
tr_0295,Track 295,ar_0023,al_0021,324283,31,0,14
tr_0296,Track 296,ar_0083,al_0042,168804,75,1,8
tr_0297,Track 297,ar_0065,al_0021,358267,96,0,10
tr_0298,Track 298,ar_0037,al_0021,207333,20,0,11
tr_0299,Track 299,ar_0043,al_0012,282119,29,0,12
tr_0300,Track 300,ar_0003,al_0036,323211,92,0,13
tr_0301,Track 301,ar_0083,al_0044,126162,24,0,7
tr_0302,Track 302,ar_0079,al_0014,226397,54,0,12
tr_0303,Track 303,ar_0028,al_0026,174690,30,0,9
tr_0304,Track 304,ar_0080,al_0045,317266,97,0,7
tr_0305,Track 305,ar_0059,al_0011,223890,79,0,12
tr_0306,Track 306,ar_0070,al_0006,316911,98,0,1
tr_0307,Track 307,ar_0011,al_0019,304966,69,0,4
tr_0308,Track 308,ar_0098,al_0018,167926,71,0,11
tr_0309,Track 309,ar_0054,al_0025,348360,75,0,3
tr_0310,Track 310,ar_0011,al_0003,150413,80,0,15
tr_0311,Track 311,ar_0005,al_0028,122818,53,0,6
tr_0312,Track 312,ar_0004,al_0031,242041,68,0,8
tr_0313,Track 313,ar_0079,al_0019,233765,33,1,4
tr_0314,Track 314,ar_0009,al_0041,195391,50,0,11
tr_0315,Track 315,ar_0086,al_0050,266081,71,0,15
tr_0316,Track 316,ar_0060,al_0026,249385,55,0,7
tr_0317,Track 317,ar_0074,al_0006,144896,100,0,10
tr_0318,Track 318,ar_0042,al_0020,302402,27,0,14
tr_0319,Track 319,ar_0099,al_0004,151813,55,1,3
tr_0320,Track 320,ar_0069,al_0026,236270,52,0,4
tr_0321,Track 321,ar_0099,al_0026,323854,34,0,9
tr_0322,Track 322,ar_0003,al_0009,262579,99,0,3
tr_0323,Track 323,ar_0065,al_0034,229132,48,0,6
tr_0324,Track 324,ar_0020,al_0038,265623,83,0,8
tr_0325,Track 325,ar_0015,al_0047,239538,28,1,4
tr_0326,Track 326,ar_0089,al_0001,185263,83,0,11
tr_0327,Track 327,ar_0018,al_0030,297954,22,0,5
tr_0328,Track 328,ar_0057,al_0050,308075,37,0,1
tr_0329,Track 329,ar_0047,al_0037,229177,58,1,14
tr_0330,Track 330,ar_0097,al_0014,307273,82,0,9
tr_0331,Track 331,ar_0082,al_0036,128739,53,1,10
tr_0332,Track 332,ar_0038,al_0013,260884,75,0,7
tr_0333,Track 333,ar_0019,al_0036,234214,64,0,14
tr_0334,Track 334,ar_0053,al_0032,138179,40,0,5
tr_0335,Track 335,ar_0089,al_0032,172018,73,1,8
tr_0336,Track 336,ar_0025,al_0040,275917,94,0,11
tr_0337,Track 337,ar_0054,al_0018,245712,73,0,15
tr_0338,Track 338,ar_0016,al_0024,324912,100,0,6
tr_0339,Track 339,ar_0045,al_0048,247498,99,0,7
tr_0340,Track 340,ar_0023,al_0010,231529,26,0,8
tr_0341,Track 341,ar_0087,al_0039,171893,67,1,10
tr_0342,Track 342,ar_0074,al_0020,137596,57,1,9
tr_0343,Track 343,ar_0034,al_0040,274601,70,0,14
tr_0344,Track 344,ar_0083,al_0017,242126,99,0,7
tr_0345,Track 345,ar_0018,al_0014,283561,49,0,7
tr_0346,Track 346,ar_0086,al_0015,286584,33,1,14
tr_0347,Track 347,ar_0098,al_0015,305839,56,0,9
tr_0348,Track 348,ar_0073,al_0032,355105,92,0,13
tr_0349,Track 349,ar_0017,al_0027,172240,89,0,2
tr_0350,Track 350,ar_0054,al_0044,252360,27,1,15
tr_0351,Track 351,ar_0042,al_0018,156580,75,0,9
tr_0352,Track 352,ar_0080,al_0015,250694,100,0,12
tr_0353,Track 353,ar_0066,al_0026,277456,47,1,3
tr_0354,Track 354,ar_0076,al_0038,274788,59,0,14
tr_0355,Track 355,ar_0086,al_0027,206541,63,0,2
tr_0356,Track 356,ar_0035,al_0015,351251,67,0,12
tr_0357,Track 357,ar_0009,al_0022,313663,66,0,8
tr_0358,Track 358,ar_0070,al_0002,194568,62,0,12
tr_0359,Track 359,ar_0045,al_0046,158302,85,0,9
tr_0360,Track 360,ar_0006,al_0048,188492,72,0,14
tr_0361,Track 361,ar_0062,al_0045,123879,56,0,13
tr_0362,Track 362,ar_0049,al_0041,143926,31,0,7
tr_0363,Track 363,ar_0045,al_0024,140703,87,0,12
tr_0364,Track 364,ar_0041,al_0024,356512,92,1,7
tr_0365,Track 365,ar_0059,al_0018,349661,55,0,12
tr_0366,Track 366,ar_0082,al_0004,299445,26,1,5
tr_0367,Track 367,ar_0089,al_0023,239081,100,0,10
tr_0368,Track 368,ar_0062,al_0033,262851,51,0,1
tr_0369,Track 369,ar_0016,al_0028,280560,87,0,11
tr_0370,Track 370,ar_0060,al_0001,274137,93,0,3
tr_0371,Track 371,ar_0050,al_0042,311883,68,0,5
tr_0372,Track 372,ar_0004,al_0014,312535,70,0,15
tr_0373,Track 373,ar_0028,al_0035,349666,88,0,5
tr_0374,Track 374,ar_0015,al_0010,248960,62,1,7
tr_0375,Track 375,ar_0086,al_0019,334482,27,0,3
tr_0376,Track 376,ar_0062,al_0005,188137,53,0,1
tr_0377,Track 377,ar_0069,al_0038,260720,22,0,8
tr_0378,Track 378,ar_0043,al_0021,336356,35,0,3
tr_0379,Track 379,ar_0068,al_0035,249846,57,0,4
tr_0380,Track 380,ar_0050,al_0040,237393,51,1,10
tr_0381,Track 381,ar_0021,al_0007,183990,93,0,6
tr_0382,Track 382,ar_0085,al_0015,176640,70,1,9
tr_0383,Track 383,ar_0001,al_0034,324266,33,0,6
tr_0384,Track 384,ar_0071,al_0020,353321,28,0,1
tr_0385,Track 385,ar_0043,al_0012,137337,36,0,13
tr_0386,Track 386,ar_0100,al_0039,209910,46,0,2
tr_0387,Track 387,ar_0044,al_0036,271714,37,0,11
tr_0388,Track 388,ar_0051,al_0014,268104,39,1,4
tr_0389,Track 389,ar_0022,al_0038,217281,26,0,14
tr_0390,Track 390,ar_0021,al_0020,227960,65,0,15
tr_0391,Track 391,ar_0003,al_0014,140241,38,1,9
tr_0392,Track 392,ar_0048,al_0045,232081,77,0,13
tr_0393,Track 393,ar_0085,al_0016,207124,69,1,14
tr_0394,Track 394,ar_0046,al_0050,209759,79,0,12
tr_0395,Track 395,ar_0038,al_0015,162235,45,0,5
tr_0396,Track 396,ar_0009,al_0034,225244,44,0,1
tr_0397,Track 397,ar_0061,al_0024,254971,52,0,7
tr_0398,Track 398,ar_0084,al_0047,254981,97,0,8
tr_0399,Track 399,ar_0015,al_0044,172687,73,0,1
tr_0400,Track 400,ar_0073,al_0005,199840,43,0,5
tr_0401,Track 401,ar_0088,al_0032,214161,41,0,14
tr_0402,Track 402,ar_0044,al_0021,288511,81,1,12
tr_0403,Track 403,ar_0021,al_0029,176171,77,1,5
tr_0404,Track 404,ar_0031,al_0038,333158,72,0,11
tr_0405,Track 405,ar_0005,al_0031,344514,20,0,4
tr_0406,Track 406,ar_0071,al_0011,187225,75,0,11
tr_0407,Track 407,ar_0092,al_0018,163101,98,0,5
tr_0408,Track 408,ar_0094,al_0042,231186,72,0,5
tr_0409,Track 409,ar_0027,al_0028,316228,65,0,15
tr_0410,Track 410,ar_0085,al_0012,301767,38,0,15
tr_0411,Track 411,ar_0066,al_0009,124700,30,0,12
tr_0412,Track 412,ar_0097,al_0011,240386,90,1,2
tr_0413,Track 413,ar_0032,al_0012,293779,95,0,11
tr_0414,Track 414,ar_0084,al_0012,208751,82,0,8
tr_0415,Track 415,ar_0014,al_0037,291340,69,0,4
tr_0416,Track 416,ar_0063,al_0044,170453,49,1,10
tr_0417,Track 417,ar_0029,al_0002,282392,52,0,8
tr_0418,Track 418,ar_0013,al_0040,239347,73,0,12
tr_0419,Track 419,ar_0038,al_0030,316721,61,0,10
tr_0420,Track 420,ar_0048,al_0037,292912,63,1,1
tr_0421,Track 421,ar_0037,al_0031,301277,83,0,14
tr_0422,Track 422,ar_0094,al_0043,276759,95,0,7
tr_0423,Track 423,ar_0023,al_0014,185887,55,0,15
tr_0424,Track 424,ar_0069,al_0043,182783,59,0,4
tr_0425,Track 425,ar_0074,al_0006,287520,34,0,5
tr_0426,Track 426,ar_0042,al_0030,222910,31,0,6
tr_0427,Track 427,ar_0016,al_0030,242295,96,0,8
tr_0428,Track 428,ar_0092,al_0016,332427,81,0,10
tr_0429,Track 429,ar_0010,al_0042,347940,93,0,10
tr_0430,Track 430,ar_0039,al_0011,272135,93,0,10
tr_0431,Track 431,ar_0053,al_0005,199092,52,1,8
tr_0432,Track 432,ar_0018,al_0036,206587,76,1,1
tr_0433,Track 433,ar_0055,al_0050,128608,61,0,13
tr_0434,Track 434,ar_0094,al_0029,145901,43,0,10
tr_0435,Track 435,ar_0014,al_0027,157723,27,0,1
tr_0436,Track 436,ar_0041,al_0022,225457,63,1,13
tr_0437,Track 437,ar_0060,al_0022,240815,70,1,2
tr_0438,Track 438,ar_0032,al_0041,304702,71,0,8
tr_0439,Track 439,ar_0038,al_0043,308155,24,0,2
tr_0440,Track 440,ar_0069,al_0011,133813,99,1,13
tr_0441,Track 441,ar_0079,al_0035,351977,39,0,9
tr_0442,Track 442,ar_0018,al_0001,161047,83,0,4
tr_0443,Track 443,ar_0050,al_0027,200648,54,0,14
tr_0444,Track 444,ar_0010,al_0048,223932,69,0,15
tr_0445,Track 445,ar_0079,al_0002,177400,23,1,7
tr_0446,Track 446,ar_0025,al_0003,140185,38,0,1
tr_0447,Track 447,ar_0067,al_0030,186763,85,0,7
tr_0448,Track 448,ar_0058,al_0044,146148,26,0,3
