id,media_id,user_id,username,text,timestamp,like_count,hidden,parent_id
ig_c_auto_0054,ig_m_auto_0041,ig_user_redmond_rider,redmond.barrels,Coming for you next round,2024-09-12T16:46:00Z,10,False,
ig_c_auto_0055,ig_m_auto_0115,ig_user_bend_equine,bend.equine.co,Smooth turn 3.,2025-11-20T22:16:00Z,22,False,
ig_c_auto_0056,ig_m_auto_0009,ig_user_bend_equine,bend.equine.co,Gorgeous mare,2024-09-11T17:42:00Z,24,False,
ig_c_auto_0057,ig_m_auto_0155,ig_user_cbra_pnw,cbra.pnw.official,See you at Madras,2024-09-01T20:58:00Z,28,False,
ig_c_auto_0058,ig_m_auto_0049,ig_user_jake_farrier,sorensen.hoofcare,Gorgeous mare,2026-03-25T16:15:00Z,4,False,
ig_c_auto_0059,ig_m_auto_0062,ig_user_jake_farrier,sorensen.hoofcare,Electric run,2026-08-05T19:32:00Z,32,False,
ig_c_auto_0060,ig_m_auto_0082,ig_user_jake_farrier,sorensen.hoofcare,Electric run,2025-08-11T19:48:00Z,8,False,
ig_c_auto_0061,ig_m_auto_0073,ig_user_redmond_rider,redmond.barrels,Smooth turn 3.,2026-06-07T22:51:00Z,34,False,
ig_c_auto_0062,ig_m_auto_0144,ig_user_cbra_pnw,cbra.pnw.official,Coming for you next round,2024-06-21T21:21:00Z,11,False,
ig_c_auto_0063,ig_m_auto_0142,ig_user_redmond_rider,redmond.barrels,Gorgeous mare,2024-04-13T18:17:00Z,4,False,
ig_c_auto_0064,ig_m_auto_0071,ig_user_redmond_rider,redmond.barrels,Electric run,2024-09-04T20:28:00Z,33,False,
ig_c_auto_0065,ig_m_auto_0064,ig_user_tara_redhawk,tara.redhawk.barrels,That clean run though,2024-09-12T19:33:00Z,22,False,
ig_c_auto_0066,ig_m_auto_0044,ig_user_bend_equine,bend.equine.co,Hikari is peaking,2025-02-18T19:02:00Z,25,False,
ig_c_auto_0067,ig_m_auto_0161,ig_user_redmond_rider,redmond.barrels,See you at Madras,2024-11-08T20:25:00Z,31,False,
ig_c_auto_0068,ig_m_auto_0167,ig_user_redmond_rider,redmond.barrels,Proud of you two,2025-07-19T20:59:00Z,33,False,
ig_c_auto_0069,ig_m_auto_0127,ig_user_redmond_rider,redmond.barrels,Proud of you two,2024-05-23T18:24:00Z,28,False,
ig_c_auto_0070,ig_m_auto_0178,ig_user_jake_farrier,sorensen.hoofcare,Proud of you two,2025-11-11T22:03:00Z,39,False,
ig_c_auto_0071,ig_m_auto_0061,ig_user_bend_equine,bend.equine.co,Coming for you next round,2024-10-29T20:14:00Z,12,False,
ig_c_auto_0072,ig_m_auto_0073,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2024-09-23T21:41:00Z,36,False,
ig_c_auto_0073,ig_m_auto_0030,ig_user_redmond_rider,redmond.barrels,Gorgeous mare,2026-02-01T20:52:00Z,17,False,
ig_c_auto_0074,ig_m_auto_0153,ig_user_redmond_rider,redmond.barrels,Electric run,2026-04-04T16:08:00Z,22,False,
ig_c_auto_0075,ig_m_auto_0185,ig_user_cbra_pnw,cbra.pnw.official,Smooth turn 3.,2025-09-03T16:41:00Z,40,False,
ig_c_auto_0076,ig_m_auto_0197,ig_user_jake_farrier,sorensen.hoofcare,Gorgeous mare,2025-10-12T20:31:00Z,38,False,
ig_c_auto_0077,ig_m_auto_0073,ig_user_redmond_rider,redmond.barrels,GO HIKARI!!,2026-02-21T20:37:00Z,15,False,
ig_c_auto_0078,ig_m_auto_0113,ig_user_jake_farrier,sorensen.hoofcare,Season-best is huge.,2026-08-08T23:18:00Z,14,False,
ig_c_auto_0079,ig_m_auto_0138,ig_user_redmond_rider,redmond.barrels,Electric run,2026-04-28T16:37:00Z,7,False,
ig_c_auto_0080,ig_m_auto_0123,ig_user_jake_farrier,sorensen.hoofcare,Hikari is peaking,2026-02-01T20:48:00Z,14,False,
ig_c_auto_0081,ig_m_auto_0102,ig_user_jake_farrier,sorensen.hoofcare,Hikari is peaking,2025-09-26T21:38:00Z,3,False,
ig_c_auto_0082,ig_m_auto_0101,ig_user_bend_equine,bend.equine.co,Smooth turn 3.,2024-06-08T18:34:00Z,16,False,
ig_c_auto_0083,ig_m_auto_0121,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2026-05-10T19:09:00Z,35,False,
ig_c_auto_0084,ig_m_auto_0070,ig_user_tara_redhawk,tara.redhawk.barrels,Season-best is huge.,2026-01-25T21:49:00Z,9,False,
ig_c_auto_0085,ig_m_auto_0049,ig_user_tara_redhawk,tara.redhawk.barrels,Smooth turn 3.,2024-09-19T17:46:00Z,24,False,
ig_c_auto_0086,ig_m_auto_0120,ig_user_redmond_rider,redmond.barrels,That clean run though,2025-07-07T18:46:00Z,39,False,
ig_c_auto_0087,ig_m_auto_0009,ig_user_tara_redhawk,tara.redhawk.barrels,Electric run,2025-03-02T18:40:00Z,1,False,
ig_c_auto_0088,ig_m_auto_0127,ig_user_cbra_pnw,cbra.pnw.official,That clean run though,2026-09-07T23:36:00Z,10,False,
ig_c_auto_0089,ig_m_auto_0115,ig_user_cbra_pnw,cbra.pnw.official,Electric run,2026-02-24T16:20:00Z,27,False,
ig_c_auto_0090,ig_m_auto_0123,ig_user_tara_redhawk,tara.redhawk.barrels,Electric run,2024-08-23T23:59:00Z,17,False,
ig_c_auto_0091,ig_m_auto_0133,ig_user_tara_redhawk,tara.redhawk.barrels,Proud of you two,2026-10-19T16:44:00Z,33,False,
ig_c_auto_0092,ig_m_auto_0181,ig_user_bend_equine,bend.equine.co,Gorgeous mare,2025-02-15T18:48:00Z,19,False,
ig_c_auto_0093,ig_m_auto_0003,ig_user_redmond_rider,redmond.barrels,Smooth turn 3.,2026-05-13T19:17:00Z,3,False,
ig_c_auto_0094,ig_m_auto_0094,ig_user_bend_equine,bend.equine.co,Gorgeous mare,2026-01-24T19:38:00Z,16,False,
ig_c_auto_0095,ig_m_auto_0046,ig_user_redmond_rider,redmond.barrels,GO HIKARI!!,2026-10-19T19:16:00Z,27,False,
ig_c_auto_0096,ig_m_auto_0008,ig_user_cbra_pnw,cbra.pnw.official,Electric run,2025-07-30T22:18:00Z,27,False,
ig_c_auto_0097,ig_m_auto_0188,ig_user_tara_redhawk,tara.redhawk.barrels,Electric run,2024-06-23T19:45:00Z,16,False,
ig_c_auto_0098,ig_m_auto_0111,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2025-10-03T17:32:00Z,12,False,
ig_c_auto_0099,ig_m_auto_0042,ig_user_jake_farrier,sorensen.hoofcare,Electric run,2026-07-11T20:44:00Z,13,False,
ig_c_auto_0100,ig_m_auto_0147,ig_user_jake_farrier,sorensen.hoofcare,That clean run though,2024-11-21T17:29:00Z,5,False,
ig_c_auto_0101,ig_m_auto_0044,ig_user_bend_equine,bend.equine.co,Coming for you next round,2024-08-03T19:16:00Z,32,False,
ig_c_auto_0102,ig_m_auto_0106,ig_user_cbra_pnw,cbra.pnw.official,Smooth turn 3.,2026-02-20T19:03:00Z,19,False,
ig_c_auto_0103,ig_m_auto_0143,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2026-05-26T16:13:00Z,8,False,
ig_c_auto_0104,ig_m_auto_0020,ig_user_tara_redhawk,tara.redhawk.barrels,Season-best is huge.,2024-09-18T21:50:00Z,1,False,
ig_c_auto_0105,ig_m_auto_0132,ig_user_cbra_pnw,cbra.pnw.official,Hikari is peaking,2024-11-05T22:04:00Z,24,False,
ig_c_auto_0106,ig_m_auto_0183,ig_user_tara_redhawk,tara.redhawk.barrels,Hikari is peaking,2026-02-04T18:40:00Z,17,False,
ig_c_auto_0107,ig_m_auto_0023,ig_user_redmond_rider,redmond.barrels,Season-best is huge.,2026-04-27T19:15:00Z,18,False,
ig_c_auto_0108,ig_m_auto_0086,ig_user_redmond_rider,redmond.barrels,GO HIKARI!!,2025-03-14T17:42:00Z,3,False,
ig_c_auto_0109,ig_m_auto_0088,ig_user_jake_farrier,sorensen.hoofcare,Season-best is huge.,2024-07-15T22:43:00Z,39,False,
ig_c_auto_0110,ig_m_auto_0176,ig_user_cbra_pnw,cbra.pnw.official,That clean run though,2025-03-14T17:18:00Z,28,False,
ig_c_auto_0111,ig_m_auto_0115,ig_user_tara_redhawk,tara.redhawk.barrels,Season-best is huge.,2024-10-16T23:01:00Z,13,False,
ig_c_auto_0112,ig_m_auto_0048,ig_user_redmond_rider,redmond.barrels,Season-best is huge.,2026-04-11T22:55:00Z,23,False,
ig_c_auto_0113,ig_m_auto_0102,ig_user_tara_redhawk,tara.redhawk.barrels,Hikari is peaking,2026-10-11T20:06:00Z,20,False,
ig_c_auto_0114,ig_m_auto_0004,ig_user_bend_equine,bend.equine.co,See you at Madras,2026-04-12T19:20:00Z,28,False,
ig_c_auto_0115,ig_m_auto_0194,ig_user_cbra_pnw,cbra.pnw.official,That clean run though,2026-05-01T18:36:00Z,25,False,
ig_c_auto_0116,ig_m_auto_0168,ig_user_redmond_rider,redmond.barrels,Hikari is peaking,2024-10-31T22:25:00Z,21,False,
ig_c_auto_0117,ig_m_auto_0100,ig_user_jake_farrier,sorensen.hoofcare,GO HIKARI!!,2024-12-30T18:39:00Z,9,False,
ig_c_auto_0118,ig_m_auto_0163,ig_user_redmond_rider,redmond.barrels,See you at Madras,2025-07-05T16:31:00Z,35,False,
ig_c_auto_0119,ig_m_auto_0104,ig_user_bend_equine,bend.equine.co,GO HIKARI!!,2024-09-07T23:51:00Z,19,False,
ig_c_auto_0120,ig_m_auto_0076,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2024-11-03T16:55:00Z,29,False,
ig_c_auto_0121,ig_m_auto_0101,ig_user_bend_equine,bend.equine.co,See you at Madras,2025-12-28T21:32:00Z,30,False,
ig_c_auto_0122,ig_m_auto_0181,ig_user_cbra_pnw,cbra.pnw.official,Hikari is peaking,2026-08-28T21:08:00Z,2,False,
ig_c_auto_0123,ig_m_auto_0075,ig_user_jake_farrier,sorensen.hoofcare,Smooth turn 3.,2025-12-10T21:34:00Z,24,False,
ig_c_auto_0124,ig_m_auto_0197,ig_user_jake_farrier,sorensen.hoofcare,Proud of you two,2025-05-25T22:51:00Z,8,False,
ig_c_auto_0125,ig_m_auto_0160,ig_user_redmond_rider,redmond.barrels,See you at Madras,2024-05-08T17:28:00Z,39,False,
ig_c_auto_0126,ig_m_auto_0037,ig_user_redmond_rider,redmond.barrels,That clean run though,2026-01-12T16:46:00Z,10,False,
ig_c_auto_0127,ig_m_auto_0027,ig_user_bend_equine,bend.equine.co,Coming for you next round,2025-06-16T22:47:00Z,40,False,
ig_c_auto_0128,ig_m_auto_0013,ig_user_redmond_rider,redmond.barrels,Electric run,2025-07-14T22:52:00Z,40,False,
ig_c_auto_0129,ig_m_auto_0152,ig_user_jake_farrier,sorensen.hoofcare,Coming for you next round,2025-06-16T16:01:00Z,28,False,
ig_c_auto_0130,ig_m_auto_0018,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2026-10-03T19:58:00Z,29,False,
ig_c_auto_0131,ig_m_auto_0114,ig_user_tara_redhawk,tara.redhawk.barrels,Hikari is peaking,2026-10-19T22:32:00Z,13,False,
ig_c_auto_0132,ig_m_auto_0124,ig_user_bend_equine,bend.equine.co,Gorgeous mare,2026-05-30T19:18:00Z,38,False,
ig_c_auto_0133,ig_m_auto_0063,ig_user_cbra_pnw,cbra.pnw.official,Proud of you two,2025-02-05T17:20:00Z,35,False,
ig_c_auto_0134,ig_m_auto_0014,ig_user_tara_redhawk,tara.redhawk.barrels,Electric run,2024-06-02T17:54:00Z,40,False,
ig_c_auto_0135,ig_m_auto_0002,ig_user_bend_equine,bend.equine.co,Proud of you two,2026-03-05T17:09:00Z,27,False,
ig_c_auto_0136,ig_m_auto_0176,ig_user_redmond_rider,redmond.barrels,Season-best is huge.,2026-05-15T18:08:00Z,30,False,
ig_c_auto_0137,ig_m_auto_0108,ig_user_tara_redhawk,tara.redhawk.barrels,Proud of you two,2025-04-28T17:27:00Z,17,False,
ig_c_auto_0138,ig_m_auto_0021,ig_user_cbra_pnw,cbra.pnw.official,Smooth turn 3.,2024-07-08T18:34:00Z,37,False,
ig_c_auto_0139,ig_m_auto_0034,ig_user_cbra_pnw,cbra.pnw.official,Hikari is peaking,2025-03-29T22:27:00Z,7,False,
ig_c_auto_0140,ig_m_auto_0095,ig_user_jake_farrier,sorensen.hoofcare,See you at Madras,2024-07-09T18:43:00Z,20,False,
ig_c_auto_0141,ig_m_auto_0197,ig_user_tara_redhawk,tara.redhawk.barrels,Hikari is peaking,2025-12-26T18:20:00Z,25,False,
ig_c_auto_0142,ig_m_auto_0015,ig_user_tara_redhawk,tara.redhawk.barrels,Hikari is peaking,2025-01-31T20:07:00Z,18,False,
ig_c_auto_0143,ig_m_auto_0073,ig_user_tara_redhawk,tara.redhawk.barrels,Proud of you two,2026-07-21T21:24:00Z,26,False,
ig_c_auto_0144,ig_m_auto_0099,ig_user_cbra_pnw,cbra.pnw.official,Hikari is peaking,2026-02-23T23:12:00Z,21,False,
ig_c_auto_0145,ig_m_auto_0040,ig_user_tara_redhawk,tara.redhawk.barrels,GO HIKARI!!,2026-02-22T17:24:00Z,22,False,
ig_c_auto_0146,ig_m_auto_0197,ig_user_bend_equine,bend.equine.co,See you at Madras,2026-10-08T19:46:00Z,25,False,
ig_c_auto_0147,ig_m_auto_0169,ig_user_cbra_pnw,cbra.pnw.official,Gorgeous mare,2024-12-26T20:10:00Z,38,False,
ig_c_auto_0148,ig_m_auto_0166,ig_user_jake_farrier,sorensen.hoofcare,Season-best is huge.,2024-12-23T19:05:00Z,3,False,
ig_c_auto_0149,ig_m_auto_0154,ig_user_tara_redhawk,tara.redhawk.barrels,Electric run,2024-07-23T23:46:00Z,39,False,
ig_c_auto_0150,ig_m_auto_0016,ig_user_cbra_pnw,cbra.pnw.official,Hikari is peaking,2025-07-27T22:08:00Z,10,False,
ig_c_auto_0151,ig_m_auto_0183,ig_user_tara_redhawk,tara.redhawk.barrels,Gorgeous mare,2025-03-14T19:44:00Z,9,False,
ig_c_auto_0152,ig_m_auto_0090,ig_user_jake_farrier,sorensen.hoofcare,That clean run though,2024-12-31T19:19:00Z,20,False,
ig_c_auto_0153,ig_m_auto_0020,ig_user_redmond_rider,redmond.barrels,That clean run though,2025-04-05T16:30:00Z,3,False,
ig_c_auto_0154,ig_m_auto_0048,ig_user_cbra_pnw,cbra.pnw.official,That clean run though,2026-05-12T22:19:00Z,38,False,
ig_c_auto_0155,ig_m_auto_0098,ig_user_jake_farrier,sorensen.hoofcare,GO HIKARI!!,2025-04-12T22:20:00Z,19,False,
ig_c_auto_0156,ig_m_auto_0074,ig_user_jake_farrier,sorensen.hoofcare,Proud of you two,2026-10-07T18:54:00Z,32,False,
ig_c_auto_0157,ig_m_auto_0096,ig_user_jake_farrier,sorensen.hoofcare,GO HIKARI!!,2026-01-21T23:10:00Z,5,False,
ig_c_auto_0158,ig_m_auto_0063,ig_user_tara_redhawk,tara.redhawk.barrels,Gorgeous mare,2025-11-16T20:38:00Z,32,False,
ig_c_auto_0159,ig_m_auto_0125,ig_user_bend_equine,bend.equine.co,Gorgeous mare,2024-09-27T22:10:00Z,20,False,
ig_c_auto_0160,ig_m_auto_0092,ig_user_cbra_pnw,cbra.pnw.official,Electric run,2024-11-30T22:42:00Z,9,False,
ig_c_auto_0161,ig_m_auto_0079,ig_user_bend_equine,bend.equine.co,Proud of you two,2024-11-18T23:59:00Z,37,False,
ig_c_auto_0162,ig_m_auto_0189,ig_user_tara_redhawk,tara.redhawk.barrels,Smooth turn 3.,2024-05-14T18:05:00Z,29,False,
ig_c_auto_0163,ig_m_auto_0179,ig_user_jake_farrier,sorensen.hoofcare,Gorgeous mare,2025-11-27T23:23:00Z,22,False,
ig_c_auto_0164,ig_m_auto_0073,ig_user_tara_redhawk,tara.redhawk.barrels,See you at Madras,2026-02-25T21:00:00Z,1,False,
ig_c_auto_0165,ig_m_auto_0113,ig_user_redmond_rider,redmond.barrels,Gorgeous mare,2026-09-09T20:13:00Z,17,False,
ig_c_auto_0166,ig_m_auto_0191,ig_user_jake_farrier,sorensen.hoofcare,That clean run though,2025-05-28T18:07:00Z,18,False,
ig_c_auto_0167,ig_m_auto_0130,ig_user_jake_farrier,sorensen.hoofcare,Smooth turn 3.,2026-07-08T18:18:00Z,3,False,
ig_c_auto_0168,ig_m_auto_0179,ig_user_bend_equine,bend.equine.co,See you at Madras,2024-07-22T18:35:00Z,28,False,
ig_c_auto_0169,ig_m_auto_0149,ig_user_tara_redhawk,tara.redhawk.barrels,Gorgeous mare,2025-12-19T19:51:00Z,26,False,
ig_c_auto_0170,ig_m_auto_0040,ig_user_bend_equine,bend.equine.co,Gorgeous mare,2026-03-03T20:31:00Z,6,False,
ig_c_auto_0171,ig_m_auto_0030,ig_user_cbra_pnw,cbra.pnw.official,Season-best is huge.,2025-06-23T20:14:00Z,2,False,
ig_c_auto_0172,ig_m_auto_0045,ig_user_redmond_rider,redmond.barrels,Electric run,2025-11-23T23:16:00Z,30,False,
ig_c_auto_0173,ig_m_auto_0086,ig_user_redmond_rider,redmond.barrels,Electric run,2026-07-14T22:39:00Z,37,False,
ig_c_auto_0174,ig_m_auto_0156,ig_user_cbra_pnw,cbra.pnw.official,GO HIKARI!!,2026-04-04T21:10:00Z,4,False,
ig_c_auto_0175,ig_m_auto_0093,ig_user_bend_equine,bend.equine.co,Proud of you two,2024-05-12T21:53:00Z,9,False,
ig_c_auto_0176,ig_m_auto_0097,ig_user_tara_redhawk,tara.redhawk.barrels,Season-best is huge.,2025-01-28T19:59:00Z,39,False,
ig_c_auto_0177,ig_m_auto_0120,ig_user_bend_equine,bend.equine.co,See you at Madras,2025-06-16T16:28:00Z,33,False,
ig_c_auto_0178,ig_m_auto_0078,ig_user_cbra_pnw,cbra.pnw.official,Smooth turn 3.,2026-01-31T23:03:00Z,15,False,
ig_c_auto_0179,ig_m_auto_0108,ig_user_bend_equine,bend.equine.co,See you at Madras,2025-06-13T21:59:00Z,33,False,
ig_c_auto_0180,ig_m_auto_0135,ig_user_jake_farrier,sorensen.hoofcare,See you at Madras,2025-12-18T17:26:00Z,35,False,
ig_c_auto_0181,ig_m_auto_0060,ig_user_cbra_pnw,cbra.pnw.official,Smooth turn 3.,2025-09-02T19:42:00Z,37,False,
ig_c_auto_0182,ig_m_auto_0044,ig_user_jake_farrier,sorensen.hoofcare,Coming for you next round,2025-11-03T16:38:00Z,4,False,
ig_c_auto_0183,ig_m_auto_0112,ig_user_bend_equine,bend.equine.co,Hikari is peaking,2025-01-30T20:32:00Z,3,False,
ig_c_auto_0184,ig_m_auto_0021,ig_user_redmond_rider,redmond.barrels,Smooth turn 3.,2025-06-23T17:18:00Z,16,False,
ig_c_auto_0185,ig_m_auto_0118,ig_user_tara_redhawk,tara.redhawk.barrels,That clean run though,2026-09-09T22:09:00Z,2,False,
ig_c_auto_0186,ig_m_auto_0193,ig_user_jake_farrier,sorensen.hoofcare,Proud of you two,2026-10-18T16:02:00Z,21,False,
ig_c_auto_0187,ig_m_auto_0032,ig_user_tara_redhawk,tara.redhawk.barrels,Hikari is peaking,2026-04-28T23:00:00Z,25,False,
ig_c_auto_0188,ig_m_auto_0101,ig_user_bend_equine,bend.equine.co,Proud of you two,2024-08-30T21:16:00Z,23,False,
ig_c_auto_0189,ig_m_auto_0135,ig_user_cbra_pnw,cbra.pnw.official,Gorgeous mare,2025-06-09T20:46:00Z,20,False,
