id,user_id,caption,media_type,media_url,permalink,thumbnail_url,timestamp,like_count,comments_count,is_comment_enabled
ig_m_auto_0004,ig_user_midori_hikari,Madras Spring Jackpot — Open 4D — 17.72 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #madras,IMAGE,https://cdn.example.com/ig/auto_4.jpg,https://www.instagram.com/p/CMK_MAD4/,,2026-06-03T15:23:00Z,367,25,True
ig_m_auto_0005,ig_user_midori_hikari,"Cascade Classic — Open 4D — 17.67 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #bend",IMAGE,https://cdn.example.com/ig/auto_5.jpg,https://www.instagram.com/p/CMK_BEN5/,,2026-08-12T17:38:00Z,261,45,True
ig_m_auto_0006,ig_user_midori_hikari,Tumalo Fall Classic — Open 4D — 17.76 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #tumalo,IMAGE,https://cdn.example.com/ig/auto_6.jpg,https://www.instagram.com/p/CMK_TUM6/,,2025-03-19T17:50:00Z,221,47,True
ig_m_auto_0007,ig_user_midori_hikari,Sisters Rodeo Open — Open 4D — 17.59 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #sisters,IMAGE,https://cdn.example.com/ig/auto_7.jpg,https://www.instagram.com/p/CMK_SIS7/,,2026-06-09T21:16:00Z,140,26,True
ig_m_auto_0008,ig_user_midori_hikari,Klamath Basin Open — Open 4D — 17.17 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #klamathfalls,VIDEO,https://cdn.example.com/ig/auto_8.mp4,https://www.instagram.com/p/CMK_KLA8/,https://cdn.example.com/ig/auto_8_thumb.jpg,2025-02-20T20:09:00Z,261,53,True
ig_m_auto_0009,ig_user_midori_hikari,Terrebonne Open — Open 4D — 17.87 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #terrebonne,IMAGE,https://cdn.example.com/ig/auto_9.jpg,https://www.instagram.com/p/CMK_TER9/,,2025-02-10T19:17:00Z,86,5,True
ig_m_auto_0010,ig_user_midori_hikari,La Pine Fall Series — Open 4D — 17.32 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lapine,VIDEO,https://cdn.example.com/ig/auto_10.mp4,https://www.instagram.com/p/CMK_LA 10/,https://cdn.example.com/ig/auto_10_thumb.jpg,2025-07-06T17:31:00Z,93,23,True
ig_m_auto_0011,ig_user_midori_hikari,Culver Lions Barrel Race — Open 4D — 17.77 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #culver,IMAGE,https://cdn.example.com/ig/auto_11.jpg,https://www.instagram.com/p/CMK_CUL11/,,2025-08-20T22:52:00Z,107,8,True
ig_m_auto_0012,ig_user_midori_hikari,"Jefferson County Jackpot — Open 4D — 17.58 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",VIDEO,https://cdn.example.com/ig/auto_12.mp4,https://www.instagram.com/p/CMK_MAD12/,https://cdn.example.com/ig/auto_12_thumb.jpg,2024-04-25T16:48:00Z,141,35,True
ig_m_auto_0013,ig_user_midori_hikari,Sisters Rodeo Open — Open 4D — 17.27 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #sisters,IMAGE,https://cdn.example.com/ig/auto_13.jpg,https://www.instagram.com/p/CMK_SIS13/,,2026-03-15T15:39:00Z,363,25,True
ig_m_auto_0014,ig_user_midori_hikari,"Bend Spring Classic — Open 4D — 17.52 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #bend",VIDEO,https://cdn.example.com/ig/auto_14.mp4,https://www.instagram.com/p/CMK_BEN14/,https://cdn.example.com/ig/auto_14_thumb.jpg,2025-07-08T20:55:00Z,169,35,True
ig_m_auto_0015,ig_user_midori_hikari,La Pine Fall Series — Open 4D — 17.41 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lapine,VIDEO,https://cdn.example.com/ig/auto_15.mp4,https://www.instagram.com/p/CMK_LA 15/,https://cdn.example.com/ig/auto_15_thumb.jpg,2025-03-25T16:56:00Z,205,43,True
ig_m_auto_0016,ig_user_midori_hikari,"Prineville Crooked River — Open 4D — 17.88 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #prineville",IMAGE,https://cdn.example.com/ig/auto_16.jpg,https://www.instagram.com/p/CMK_PRI16/,,2026-07-23T21:27:00Z,290,54,True
ig_m_auto_0017,ig_user_midori_hikari,"La Pine Fall Series — Open 4D — 17.33 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #lapine",VIDEO,https://cdn.example.com/ig/auto_17.mp4,https://www.instagram.com/p/CMK_LA 17/,https://cdn.example.com/ig/auto_17_thumb.jpg,2024-09-21T17:02:00Z,315,36,True
ig_m_auto_0018,ig_user_midori_hikari,Sisters Rodeo Open — Open 4D — 17.87 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #sisters,IMAGE,https://cdn.example.com/ig/auto_18.jpg,https://www.instagram.com/p/CMK_SIS18/,,2025-03-27T16:43:00Z,291,35,True
ig_m_auto_0019,ig_user_midori_hikari,"High Desert Stampede — Open 4D — 17.53 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",IMAGE,https://cdn.example.com/ig/auto_19.jpg,https://www.instagram.com/p/CMK_RED19/,,2026-06-14T16:24:00Z,269,55,True
ig_m_auto_0020,ig_user_midori_hikari,"Redmond Harvest Showdown — Open 4D — 17.79 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",VIDEO,https://cdn.example.com/ig/auto_20.mp4,https://www.instagram.com/p/CMK_RED20/,https://cdn.example.com/ig/auto_20_thumb.jpg,2025-01-14T18:16:00Z,335,31,True
ig_m_auto_0021,ig_user_midori_hikari,"High Desert Stampede — Open 4D — 17.61 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",IMAGE,https://cdn.example.com/ig/auto_21.jpg,https://www.instagram.com/p/CMK_RED21/,,2024-04-03T20:08:00Z,396,29,True
ig_m_auto_0022,ig_user_midori_hikari,Bend Spring Classic — Open 4D — 17.34 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #bend,VIDEO,https://cdn.example.com/ig/auto_22.mp4,https://www.instagram.com/p/CMK_BEN22/,https://cdn.example.com/ig/auto_22_thumb.jpg,2026-02-25T18:42:00Z,353,50,True
ig_m_auto_0023,ig_user_midori_hikari,"La Pine Rodeo — Open 4D — 17.78 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #lapine",VIDEO,https://cdn.example.com/ig/auto_23.mp4,https://www.instagram.com/p/CMK_LA 23/,https://cdn.example.com/ig/auto_23_thumb.jpg,2025-07-11T20:38:00Z,193,29,True
ig_m_auto_0024,ig_user_midori_hikari,"Lakeview Roundup — Open 4D — 17.34 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #lakeview",IMAGE,https://cdn.example.com/ig/auto_24.jpg,https://www.instagram.com/p/CMK_LAK24/,,2024-11-05T22:20:00Z,173,55,True
ig_m_auto_0025,ig_user_midori_hikari,Lakeview Roundup — Open 4D — 17.18 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lakeview,VIDEO,https://cdn.example.com/ig/auto_25.mp4,https://www.instagram.com/p/CMK_LAK25/,https://cdn.example.com/ig/auto_25_thumb.jpg,2024-06-17T21:21:00Z,96,39,True
ig_m_auto_0026,ig_user_midori_hikari,Lakeview Roundup — Open 4D — 17.22 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lakeview,IMAGE,https://cdn.example.com/ig/auto_26.jpg,https://www.instagram.com/p/CMK_LAK26/,,2024-05-22T16:06:00Z,374,42,True
ig_m_auto_0027,ig_user_midori_hikari,"La Pine Rodeo — Open 4D — 17.62 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #lapine",IMAGE,https://cdn.example.com/ig/auto_27.jpg,https://www.instagram.com/p/CMK_LA 27/,,2026-03-31T16:22:00Z,341,54,True
ig_m_auto_0028,ig_user_midori_hikari,"John Day Open — Open 4D — 17.16 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #johnday",IMAGE,https://cdn.example.com/ig/auto_28.jpg,https://www.instagram.com/p/CMK_JOH28/,,2025-12-31T20:04:00Z,352,52,True
ig_m_auto_0029,ig_user_midori_hikari,Pendleton Round-Up Slack — Open 4D — 17.21 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #pendleton,IMAGE,https://cdn.example.com/ig/auto_29.jpg,https://www.instagram.com/p/CMK_PEN29/,,2025-06-18T17:57:00Z,178,57,True
ig_m_auto_0030,ig_user_midori_hikari,"Mountain View Stampede — Open 4D — 17.31 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",IMAGE,https://cdn.example.com/ig/auto_30.jpg,https://www.instagram.com/p/CMK_MAD30/,,2025-03-24T17:18:00Z,362,27,True
ig_m_auto_0031,ig_user_midori_hikari,"Redmond Harvest Showdown — Open 4D — 17.61 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",VIDEO,https://cdn.example.com/ig/auto_31.mp4,https://www.instagram.com/p/CMK_RED31/,https://cdn.example.com/ig/auto_31_thumb.jpg,2025-10-03T20:05:00Z,369,29,True
ig_m_auto_0032,ig_user_midori_hikari,Sisters Autumn Open — Open 4D — 17.57 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #sisters,IMAGE,https://cdn.example.com/ig/auto_32.jpg,https://www.instagram.com/p/CMK_SIS32/,,2025-11-08T20:53:00Z,396,19,True
ig_m_auto_0033,ig_user_midori_hikari,"Christmas Valley Barrel Race — Open 4D — 17.75 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #christmasvalley",IMAGE,https://cdn.example.com/ig/auto_33.jpg,https://www.instagram.com/p/CMK_CHR33/,,2026-01-04T23:18:00Z,323,5,True
ig_m_auto_0034,ig_user_midori_hikari,Warm Springs Open — Open 4D — 17.57 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #warmsprings,IMAGE,https://cdn.example.com/ig/auto_34.jpg,https://www.instagram.com/p/CMK_WAR34/,,2025-01-19T19:19:00Z,321,26,True
ig_m_auto_0035,ig_user_midori_hikari,"Powell Butte Charity — Open 4D — 17.35 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #powellbutte",IMAGE,https://cdn.example.com/ig/auto_35.jpg,https://www.instagram.com/p/CMK_POW35/,,2025-04-04T20:23:00Z,368,16,True
ig_m_auto_0036,ig_user_midori_hikari,"Cascade Classic — Open 4D — 17.58 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #bend",IMAGE,https://cdn.example.com/ig/auto_36.jpg,https://www.instagram.com/p/CMK_BEN36/,,2026-04-04T19:01:00Z,188,45,True
ig_m_auto_0037,ig_user_midori_hikari,Jefferson County Jackpot — Open 4D — 17.12 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #madras,IMAGE,https://cdn.example.com/ig/auto_37.jpg,https://www.instagram.com/p/CMK_MAD37/,,2026-10-14T18:49:00Z,220,35,True
ig_m_auto_0038,ig_user_midori_hikari,Powell Butte Charity — Open 4D — 17.32 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #powellbutte,VIDEO,https://cdn.example.com/ig/auto_38.mp4,https://www.instagram.com/p/CMK_POW38/,https://cdn.example.com/ig/auto_38_thumb.jpg,2026-08-02T21:22:00Z,397,60,True
ig_m_auto_0039,ig_user_midori_hikari,"Jefferson County Jackpot — Open 4D — 17.48 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",IMAGE,https://cdn.example.com/ig/auto_39.jpg,https://www.instagram.com/p/CMK_MAD39/,,2024-08-21T21:00:00Z,171,51,True
ig_m_auto_0040,ig_user_midori_hikari,"Prairie City Jackpot — Open 4D — 17.55 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #prairiecity",VIDEO,https://cdn.example.com/ig/auto_40.mp4,https://www.instagram.com/p/CMK_PRA40/,https://cdn.example.com/ig/auto_40_thumb.jpg,2024-11-08T22:20:00Z,137,58,True
ig_m_auto_0041,ig_user_midori_hikari,"Warm Springs Open — Open 4D — 17.16 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #warmsprings",IMAGE,https://cdn.example.com/ig/auto_41.jpg,https://www.instagram.com/p/CMK_WAR41/,,2025-04-29T16:25:00Z,411,43,True
ig_m_auto_0042,ig_user_midori_hikari,Klamath Basin Open — Open 4D — 17.64 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #klamathfalls,VIDEO,https://cdn.example.com/ig/auto_42.mp4,https://www.instagram.com/p/CMK_KLA42/,https://cdn.example.com/ig/auto_42_thumb.jpg,2026-05-29T23:27:00Z,376,10,True
ig_m_auto_0043,ig_user_midori_hikari,"Brothers Spring Run — Open 4D — 17.11 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #brothers",VIDEO,https://cdn.example.com/ig/auto_43.mp4,https://www.instagram.com/p/CMK_BRO43/,https://cdn.example.com/ig/auto_43_thumb.jpg,2024-09-04T23:16:00Z,191,16,True
ig_m_auto_0044,ig_user_midori_hikari,Jefferson County Jackpot — Open 4D — 17.81 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #madras,IMAGE,https://cdn.example.com/ig/auto_44.jpg,https://www.instagram.com/p/CMK_MAD44/,,2024-04-20T22:14:00Z,389,18,True
ig_m_auto_0045,ig_user_midori_hikari,La Pine Rodeo — Open 4D — 17.3 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lapine,VIDEO,https://cdn.example.com/ig/auto_45.mp4,https://www.instagram.com/p/CMK_LA 45/,https://cdn.example.com/ig/auto_45_thumb.jpg,2026-07-10T23:19:00Z,345,39,True
ig_m_auto_0046,ig_user_midori_hikari,Crook County Fair Rodeo — Open 4D — 17.46 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #prineville,IMAGE,https://cdn.example.com/ig/auto_46.jpg,https://www.instagram.com/p/CMK_PRI46/,,2025-11-20T22:38:00Z,109,52,True
ig_m_auto_0047,ig_user_midori_hikari,"Cascade Classic — Open 4D — 17.81 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #bend",IMAGE,https://cdn.example.com/ig/auto_47.jpg,https://www.instagram.com/p/CMK_BEN47/,,2024-10-13T20:08:00Z,137,19,True
ig_m_auto_0048,ig_user_midori_hikari,Culver Lions Barrel Race — Open 4D — 17.31 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #culver,IMAGE,https://cdn.example.com/ig/auto_48.jpg,https://www.instagram.com/p/CMK_CUL48/,,2025-06-14T21:02:00Z,420,42,True
ig_m_auto_0049,ig_user_midori_hikari,Tumalo Fall Classic — Open 4D — 17.61 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #tumalo,IMAGE,https://cdn.example.com/ig/auto_49.jpg,https://www.instagram.com/p/CMK_TUM49/,,2024-09-01T22:12:00Z,228,21,True
ig_m_auto_0050,ig_user_midori_hikari,Deschutes County Open — Open 4D — 17.76 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #redmond,VIDEO,https://cdn.example.com/ig/auto_50.mp4,https://www.instagram.com/p/CMK_RED50/,https://cdn.example.com/ig/auto_50_thumb.jpg,2025-11-14T19:02:00Z,157,28,True
ig_m_auto_0051,ig_user_midori_hikari,"Redmond Summer Series — Open 4D — 17.4 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",IMAGE,https://cdn.example.com/ig/auto_51.jpg,https://www.instagram.com/p/CMK_RED51/,,2024-07-16T15:16:00Z,235,58,True
ig_m_auto_0052,ig_user_midori_hikari,Deschutes County Open — Open 4D — 17.14 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #redmond,VIDEO,https://cdn.example.com/ig/auto_52.mp4,https://www.instagram.com/p/CMK_RED52/,https://cdn.example.com/ig/auto_52_thumb.jpg,2025-05-30T22:12:00Z,143,25,True
ig_m_auto_0053,ig_user_midori_hikari,"Prineville Crooked River — Open 4D — 17.69 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #prineville",IMAGE,https://cdn.example.com/ig/auto_53.jpg,https://www.instagram.com/p/CMK_PRI53/,,2026-01-22T21:37:00Z,349,55,True
ig_m_auto_0054,ig_user_midori_hikari,La Pine Fall Series — Open 4D — 17.31 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lapine,VIDEO,https://cdn.example.com/ig/auto_54.mp4,https://www.instagram.com/p/CMK_LA 54/,https://cdn.example.com/ig/auto_54_thumb.jpg,2025-03-09T15:06:00Z,127,37,True
ig_m_auto_0055,ig_user_midori_hikari,"High Desert Stampede — Open 4D — 17.56 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",VIDEO,https://cdn.example.com/ig/auto_55.mp4,https://www.instagram.com/p/CMK_RED55/,https://cdn.example.com/ig/auto_55_thumb.jpg,2025-12-02T19:37:00Z,354,28,True
ig_m_auto_0056,ig_user_midori_hikari,"La Pine Rodeo — Open 4D — 17.5 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #lapine",IMAGE,https://cdn.example.com/ig/auto_56.jpg,https://www.instagram.com/p/CMK_LA 56/,,2025-12-15T18:50:00Z,271,11,True
ig_m_auto_0057,ig_user_midori_hikari,"Deschutes County Open — Open 4D — 17.59 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",IMAGE,https://cdn.example.com/ig/auto_57.jpg,https://www.instagram.com/p/CMK_RED57/,,2025-10-21T20:37:00Z,297,25,True
ig_m_auto_0058,ig_user_midori_hikari,Klamath Basin Open — Open 4D — 17.77 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #klamathfalls,IMAGE,https://cdn.example.com/ig/auto_58.jpg,https://www.instagram.com/p/CMK_KLA58/,,2025-08-02T20:35:00Z,385,11,True
ig_m_auto_0059,ig_user_midori_hikari,Redmond Harvest Showdown — Open 4D — 17.83 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #redmond,IMAGE,https://cdn.example.com/ig/auto_59.jpg,https://www.instagram.com/p/CMK_RED59/,,2025-09-01T23:02:00Z,221,60,True
ig_m_auto_0060,ig_user_midori_hikari,"Cascade Classic — Open 4D — 17.19 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #bend",IMAGE,https://cdn.example.com/ig/auto_60.jpg,https://www.instagram.com/p/CMK_BEN60/,,2026-04-09T20:41:00Z,295,12,True
ig_m_auto_0061,ig_user_midori_hikari,"Redmond Harvest Showdown — Open 4D — 17.41 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",IMAGE,https://cdn.example.com/ig/auto_61.jpg,https://www.instagram.com/p/CMK_RED61/,,2026-05-29T21:54:00Z,408,40,True
ig_m_auto_0062,ig_user_midori_hikari,"La Pine Fall Series — Open 4D — 17.86 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #lapine",IMAGE,https://cdn.example.com/ig/auto_62.jpg,https://www.instagram.com/p/CMK_LA 62/,,2026-05-28T20:52:00Z,90,59,True
ig_m_auto_0063,ig_user_midori_hikari,Sisters Autumn Open — Open 4D — 17.62 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #sisters,IMAGE,https://cdn.example.com/ig/auto_63.jpg,https://www.instagram.com/p/CMK_SIS63/,,2026-10-13T20:22:00Z,324,31,True
ig_m_auto_0064,ig_user_midori_hikari,"John Day Open — Open 4D — 17.44 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #johnday",IMAGE,https://cdn.example.com/ig/auto_64.jpg,https://www.instagram.com/p/CMK_JOH64/,,2026-09-15T17:04:00Z,397,53,True
ig_m_auto_0065,ig_user_midori_hikari,Brothers Spring Run — Open 4D — 17.59 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #brothers,IMAGE,https://cdn.example.com/ig/auto_65.jpg,https://www.instagram.com/p/CMK_BRO65/,,2025-10-21T17:43:00Z,327,51,True
ig_m_auto_0066,ig_user_midori_hikari,Tumalo Fall Classic — Open 4D — 17.59 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #tumalo,VIDEO,https://cdn.example.com/ig/auto_66.mp4,https://www.instagram.com/p/CMK_TUM66/,https://cdn.example.com/ig/auto_66_thumb.jpg,2026-07-31T21:47:00Z,244,34,True
ig_m_auto_0067,ig_user_midori_hikari,"Madras Spring Jackpot — Open 4D — 17.49 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",VIDEO,https://cdn.example.com/ig/auto_67.mp4,https://www.instagram.com/p/CMK_MAD67/,https://cdn.example.com/ig/auto_67_thumb.jpg,2026-02-03T22:23:00Z,329,44,True
ig_m_auto_0068,ig_user_midori_hikari,Jefferson County Jackpot — Open 4D — 17.43 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #madras,IMAGE,https://cdn.example.com/ig/auto_68.jpg,https://www.instagram.com/p/CMK_MAD68/,,2024-12-06T23:11:00Z,346,28,True
ig_m_auto_0069,ig_user_midori_hikari,"John Day Open — Open 4D — 17.36 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #johnday",VIDEO,https://cdn.example.com/ig/auto_69.mp4,https://www.instagram.com/p/CMK_JOH69/,https://cdn.example.com/ig/auto_69_thumb.jpg,2025-08-02T23:12:00Z,321,56,True
ig_m_auto_0070,ig_user_midori_hikari,Burns Harney County — Open 4D — 17.38 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #burns,IMAGE,https://cdn.example.com/ig/auto_70.jpg,https://www.instagram.com/p/CMK_BUR70/,,2025-10-05T16:29:00Z,399,28,True
ig_m_auto_0071,ig_user_midori_hikari,"Redmond Harvest Showdown — Open 4D — 17.59 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #redmond",IMAGE,https://cdn.example.com/ig/auto_71.jpg,https://www.instagram.com/p/CMK_RED71/,,2025-09-25T16:21:00Z,172,54,True
ig_m_auto_0072,ig_user_midori_hikari,Lakeview Roundup — Open 4D — 17.95 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #lakeview,IMAGE,https://cdn.example.com/ig/auto_72.jpg,https://www.instagram.com/p/CMK_LAK72/,,2026-01-26T19:31:00Z,108,13,True
ig_m_auto_0073,ig_user_midori_hikari,"Powell Butte Charity — Open 4D — 17.35 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #powellbutte",IMAGE,https://cdn.example.com/ig/auto_73.jpg,https://www.instagram.com/p/CMK_POW73/,,2025-12-11T16:23:00Z,331,19,True
ig_m_auto_0074,ig_user_midori_hikari,"Jefferson County Jackpot — Open 4D — 17.27 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",VIDEO,https://cdn.example.com/ig/auto_74.mp4,https://www.instagram.com/p/CMK_MAD74/,https://cdn.example.com/ig/auto_74_thumb.jpg,2024-04-03T20:03:00Z,150,48,True
ig_m_auto_0075,ig_user_midori_hikari,"Madras Spring Jackpot — Open 4D — 17.62 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",IMAGE,https://cdn.example.com/ig/auto_75.jpg,https://www.instagram.com/p/CMK_MAD75/,,2025-10-23T20:59:00Z,305,37,True
ig_m_auto_0076,ig_user_midori_hikari,Bend Spring Classic — Open 4D — 17.79 — building toward the finals. Proud of Hikari. #CBRA #barrelracing #bend,IMAGE,https://cdn.example.com/ig/auto_76.jpg,https://www.instagram.com/p/CMK_BEN76/,,2025-05-09T21:34:00Z,260,30,True
ig_m_auto_0077,ig_user_midori_hikari,"Brothers Spring Run — Open 4D — 17.28 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #brothers",VIDEO,https://cdn.example.com/ig/auto_77.mp4,https://www.instagram.com/p/CMK_BRO77/,https://cdn.example.com/ig/auto_77_thumb.jpg,2025-08-03T17:00:00Z,204,10,True
ig_m_auto_0078,ig_user_midori_hikari,"Culver Lions Barrel Race — Open 4D — 17.54 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #culver",IMAGE,https://cdn.example.com/ig/auto_78.jpg,https://www.instagram.com/p/CMK_CUL78/,,2024-08-16T23:55:00Z,179,12,True
ig_m_auto_0079,ig_user_midori_hikari,"Culver Lions Barrel Race — Open 4D — 17.13 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #culver",IMAGE,https://cdn.example.com/ig/auto_79.jpg,https://www.instagram.com/p/CMK_CUL79/,,2024-05-19T18:39:00Z,403,39,True
ig_m_auto_0080,ig_user_midori_hikari,"Mountain View Stampede — Open 4D — 17.32 — clean run, no rail. Proud of Hikari. #CBRA #barrelracing #madras",IMAGE,https://cdn.example.com/ig/auto_80.jpg,https://www.instagram.com/p/CMK_MAD80/,,2026-05-31T21:06:00Z,316,9,True
