id,user_id,media_type,media_url,timestamp,expiring_at,caption,link,poll_question,poll_options
ig_s_auto_0010,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_10.jpg,2026-06-30T18:42:00Z,2026-07-01T18:42:00Z,Warm-up pen vibes,,,
ig_s_auto_0011,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_11.jpg,2026-10-04T19:36:00Z,2026-10-05T19:36:00Z,New leatherwork in progress,,,
ig_s_auto_0012,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_12.jpg,2025-08-07T13:55:00Z,2025-08-08T13:55:00Z,On the road to the next one,,,
ig_s_auto_0013,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_13.jpg,2026-08-24T17:21:00Z,2026-08-25T17:21:00Z,On the road to the next one,,,
ig_s_auto_0014,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_14.jpg,2026-08-15T07:57:00Z,2026-08-16T07:57:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0015,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_15.jpg,2025-07-09T16:42:00Z,2025-07-10T16:42:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0016,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_16.jpg,2026-09-24T16:15:00Z,2026-09-25T16:15:00Z,Sunrise barn chores,,,
ig_s_auto_0017,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_17.jpg,2025-07-15T12:54:00Z,2025-07-16T12:54:00Z,GRE grind - quant day,,,
ig_s_auto_0018,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_18.jpg,2026-03-24T07:46:00Z,2026-03-25T07:46:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0019,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_19.jpg,2025-05-25T14:23:00Z,2025-05-26T14:23:00Z,GRE grind - quant day,,,
ig_s_auto_0020,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_20.jpg,2026-05-15T13:27:00Z,2026-05-16T13:27:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0021,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_21.jpg,2026-05-08T10:56:00Z,2026-05-09T10:56:00Z,New leatherwork in progress,,,
ig_s_auto_0022,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_22.jpg,2025-08-12T16:45:00Z,2025-08-13T16:45:00Z,GRE grind - quant day,,,
ig_s_auto_0023,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_23.jpg,2026-07-13T08:21:00Z,2026-07-14T08:21:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0024,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_24.jpg,2025-08-11T10:25:00Z,2025-08-12T10:25:00Z,GRE grind - quant day,,,
ig_s_auto_0025,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_25.jpg,2026-02-01T11:25:00Z,2026-02-02T11:25:00Z,GRE grind - quant day,,,
ig_s_auto_0026,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_26.jpg,2026-03-23T17:20:00Z,2026-03-24T17:20:00Z,Sunrise barn chores,,,
ig_s_auto_0027,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_27.jpg,2026-05-07T12:44:00Z,2026-05-08T12:44:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0028,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_28.jpg,2026-10-12T07:32:00Z,2026-10-13T07:32:00Z,New leatherwork in progress,,,
ig_s_auto_0029,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_29.jpg,2026-06-25T18:31:00Z,2026-06-26T18:31:00Z,Post-run cool down,,,
ig_s_auto_0030,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_30.jpg,2026-03-21T12:54:00Z,2026-03-22T12:54:00Z,Sunrise barn chores,,,
ig_s_auto_0031,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_31.jpg,2025-09-26T17:35:00Z,2025-09-27T17:35:00Z,GRE grind - quant day,,,
ig_s_auto_0032,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_32.jpg,2026-09-29T12:04:00Z,2026-09-30T12:04:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0033,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_33.jpg,2026-09-13T09:20:00Z,2026-09-14T09:20:00Z,New leatherwork in progress,,,
ig_s_auto_0034,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_34.jpg,2025-10-12T18:52:00Z,2025-10-13T18:52:00Z,GRE grind - quant day,,,
ig_s_auto_0035,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_35.jpg,2025-08-14T07:06:00Z,2025-08-15T07:06:00Z,Warm-up pen vibes,,,
ig_s_auto_0036,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_36.jpg,2025-07-22T08:48:00Z,2025-07-23T08:48:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0037,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_37.jpg,2026-06-19T19:41:00Z,2026-06-20T19:41:00Z,On the road to the next one,,,
ig_s_auto_0038,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_38.jpg,2025-07-07T15:42:00Z,2025-07-08T15:42:00Z,Sunrise barn chores,,,
ig_s_auto_0039,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_39.jpg,2026-01-12T09:59:00Z,2026-01-13T09:59:00Z,Post-run cool down,,,
ig_s_auto_0040,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_40.jpg,2026-06-06T21:54:00Z,2026-06-07T21:54:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0041,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_41.jpg,2025-08-05T15:49:00Z,2025-08-06T15:49:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0042,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_42.jpg,2026-02-06T09:35:00Z,2026-02-07T09:35:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0043,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_43.jpg,2026-08-09T10:14:00Z,2026-08-10T10:14:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0044,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_44.jpg,2026-08-21T13:57:00Z,2026-08-22T13:57:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0045,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_45.jpg,2025-05-03T08:36:00Z,2025-05-04T08:36:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0046,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_46.jpg,2025-04-19T20:08:00Z,2025-04-20T20:08:00Z,Sunrise barn chores,,,
ig_s_auto_0047,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_47.jpg,2025-04-20T06:01:00Z,2025-04-21T06:01:00Z,GRE grind - quant day,,,
ig_s_auto_0048,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_48.jpg,2025-06-20T10:45:00Z,2025-06-21T10:45:00Z,New leatherwork in progress,,,
ig_s_auto_0049,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_49.jpg,2026-08-26T08:43:00Z,2026-08-27T08:43:00Z,On the road to the next one,,,
ig_s_auto_0050,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_50.jpg,2025-04-15T06:31:00Z,2025-04-16T06:31:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0051,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_51.jpg,2026-07-08T11:43:00Z,2026-07-09T11:43:00Z,Sunrise barn chores,,,
ig_s_auto_0052,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_52.jpg,2026-06-13T21:45:00Z,2026-06-14T21:45:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0053,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_53.jpg,2026-08-15T20:35:00Z,2026-08-16T20:35:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0054,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_54.jpg,2026-03-16T06:44:00Z,2026-03-17T06:44:00Z,Warm-up pen vibes,,,
ig_s_auto_0055,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_55.jpg,2025-11-26T09:19:00Z,2025-11-27T09:19:00Z,On the road to the next one,,,
ig_s_auto_0056,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_56.jpg,2026-01-20T18:42:00Z,2026-01-21T18:42:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0057,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_57.jpg,2025-04-15T21:30:00Z,2025-04-16T21:30:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0058,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_58.jpg,2025-06-11T16:25:00Z,2025-06-12T16:25:00Z,Post-run cool down,,,
ig_s_auto_0059,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_59.jpg,2026-09-23T18:05:00Z,2026-09-24T18:05:00Z,Sunrise barn chores,,,
ig_s_auto_0060,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_60.jpg,2025-09-20T19:38:00Z,2025-09-21T19:38:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0061,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_61.jpg,2025-12-22T16:15:00Z,2025-12-23T16:15:00Z,New leatherwork in progress,,,
ig_s_auto_0062,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_62.jpg,2025-04-12T09:28:00Z,2025-04-13T09:28:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0063,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_63.jpg,2025-10-18T21:17:00Z,2025-10-19T21:17:00Z,Post-run cool down,,,
ig_s_auto_0064,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_64.jpg,2025-11-29T09:15:00Z,2025-11-30T09:15:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0065,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_65.jpg,2025-07-10T19:19:00Z,2025-07-11T19:19:00Z,On the road to the next one,,,
ig_s_auto_0066,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_66.jpg,2025-04-02T21:44:00Z,2025-04-03T21:44:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0067,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_67.jpg,2026-08-11T07:47:00Z,2026-08-12T07:47:00Z,On the road to the next one,,,
ig_s_auto_0068,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_68.jpg,2025-09-29T07:53:00Z,2025-09-30T07:53:00Z,Post-run cool down,,,
ig_s_auto_0069,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_69.jpg,2025-04-18T21:05:00Z,2025-04-19T21:05:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0070,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_70.jpg,2025-07-20T12:45:00Z,2025-07-21T12:45:00Z,New leatherwork in progress,,,
ig_s_auto_0071,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_71.jpg,2025-11-08T16:37:00Z,2025-11-09T16:37:00Z,New leatherwork in progress,,,
ig_s_auto_0072,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_72.jpg,2026-07-29T10:35:00Z,2026-07-30T10:35:00Z,New leatherwork in progress,,,
ig_s_auto_0073,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_73.jpg,2026-05-09T19:30:00Z,2026-05-10T19:30:00Z,Post-run cool down,,,
ig_s_auto_0074,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_74.jpg,2026-03-30T16:06:00Z,2026-03-31T16:06:00Z,Warm-up pen vibes,,,
ig_s_auto_0075,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_75.jpg,2026-06-05T11:14:00Z,2026-06-06T11:14:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0076,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_76.jpg,2026-03-17T14:01:00Z,2026-03-18T14:01:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0077,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_77.jpg,2025-06-30T13:11:00Z,2025-07-01T13:11:00Z,On the road to the next one,,,
ig_s_auto_0078,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_78.jpg,2025-05-22T18:08:00Z,2025-05-23T18:08:00Z,Post-run cool down,,,
ig_s_auto_0079,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_79.jpg,2026-03-20T20:50:00Z,2026-03-21T20:50:00Z,Sunrise barn chores,,,
ig_s_auto_0080,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_80.jpg,2025-12-17T12:51:00Z,2025-12-18T12:51:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0081,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_81.jpg,2026-05-24T11:38:00Z,2026-05-25T11:38:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0082,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_82.jpg,2025-05-03T13:51:00Z,2025-05-04T13:51:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0083,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_83.jpg,2025-05-28T12:44:00Z,2025-05-29T12:44:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0084,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_84.jpg,2025-10-23T09:26:00Z,2025-10-24T09:26:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0085,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_85.jpg,2025-04-17T17:44:00Z,2025-04-18T17:44:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0086,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_86.jpg,2025-04-15T13:46:00Z,2025-04-16T13:46:00Z,Sunrise barn chores,,,
ig_s_auto_0087,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_87.jpg,2025-10-31T07:20:00Z,2025-11-01T07:20:00Z,Warm-up pen vibes,,,
ig_s_auto_0088,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_88.jpg,2025-10-21T10:59:00Z,2025-10-22T10:59:00Z,On the road to the next one,,,
ig_s_auto_0089,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_89.jpg,2026-03-18T15:45:00Z,2026-03-19T15:45:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0090,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_90.jpg,2025-10-24T19:17:00Z,2025-10-25T19:17:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0091,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_91.jpg,2025-12-04T12:28:00Z,2025-12-05T12:28:00Z,New leatherwork in progress,,,
ig_s_auto_0092,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_92.jpg,2025-10-01T09:26:00Z,2025-10-02T09:26:00Z,Sunrise barn chores,,,
ig_s_auto_0093,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_93.jpg,2025-09-04T20:59:00Z,2025-09-05T20:59:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0094,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_94.jpg,2026-06-03T16:01:00Z,2026-06-04T16:01:00Z,GRE grind - quant day,,,
ig_s_auto_0095,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_95.jpg,2025-07-14T10:12:00Z,2025-07-15T10:12:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0096,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_96.jpg,2025-07-02T16:41:00Z,2025-07-03T16:41:00Z,Warm-up pen vibes,,,
ig_s_auto_0097,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_97.jpg,2026-02-13T18:24:00Z,2026-02-14T18:24:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0098,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_98.jpg,2025-09-15T12:23:00Z,2025-09-16T12:23:00Z,Warm-up pen vibes,,,
ig_s_auto_0099,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_99.jpg,2026-09-24T15:12:00Z,2026-09-25T15:12:00Z,GRE grind - quant day,,,
ig_s_auto_0100,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_100.jpg,2026-02-05T20:13:00Z,2026-02-06T20:13:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0101,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_101.jpg,2025-05-09T20:10:00Z,2025-05-10T20:10:00Z,GRE grind - quant day,,,
ig_s_auto_0102,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_102.jpg,2026-02-11T13:51:00Z,2026-02-12T13:51:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0103,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_103.jpg,2026-08-22T10:23:00Z,2026-08-23T10:23:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0104,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_104.jpg,2026-04-25T11:02:00Z,2026-04-26T11:02:00Z,Warm-up pen vibes,,,
ig_s_auto_0105,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_105.jpg,2026-04-01T09:32:00Z,2026-04-02T09:32:00Z,On the road to the next one,,,
ig_s_auto_0106,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_106.jpg,2025-11-29T08:38:00Z,2025-11-30T08:38:00Z,New leatherwork in progress,,,
ig_s_auto_0107,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_107.jpg,2025-11-18T07:17:00Z,2025-11-19T07:17:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0108,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_108.jpg,2025-05-16T11:15:00Z,2025-05-17T11:15:00Z,Sunrise barn chores,,,
ig_s_auto_0109,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_109.jpg,2026-03-24T09:38:00Z,2026-03-25T09:38:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0110,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_110.jpg,2026-09-25T10:32:00Z,2026-09-26T10:32:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0111,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_111.jpg,2025-11-13T11:54:00Z,2025-11-14T11:54:00Z,Sunrise barn chores,,,
ig_s_auto_0112,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_112.jpg,2026-09-02T12:54:00Z,2026-09-03T12:54:00Z,New leatherwork in progress,,,
ig_s_auto_0113,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_113.jpg,2025-09-21T20:32:00Z,2025-09-22T20:32:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0114,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_114.jpg,2026-10-06T11:25:00Z,2026-10-07T11:25:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0115,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_115.jpg,2026-02-14T18:29:00Z,2026-02-15T18:29:00Z,Sunrise barn chores,,,
ig_s_auto_0116,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_116.jpg,2025-07-13T15:48:00Z,2025-07-14T15:48:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0117,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_117.jpg,2025-07-15T06:58:00Z,2025-07-16T06:58:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0118,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_118.jpg,2026-03-18T07:19:00Z,2026-03-19T07:19:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0119,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_119.jpg,2026-10-10T19:23:00Z,2026-10-11T19:23:00Z,On the road to the next one,,,
ig_s_auto_0120,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_120.jpg,2026-06-08T20:15:00Z,2026-06-09T20:15:00Z,Post-run cool down,,,
ig_s_auto_0121,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_121.jpg,2025-12-19T15:11:00Z,2025-12-20T15:11:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0122,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_122.jpg,2025-12-16T10:06:00Z,2025-12-17T10:06:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0123,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_123.jpg,2026-07-11T15:13:00Z,2026-07-12T15:13:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0124,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_124.jpg,2026-05-05T19:17:00Z,2026-05-06T19:17:00Z,New leatherwork in progress,,,
ig_s_auto_0125,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_125.jpg,2026-08-21T12:02:00Z,2026-08-22T12:02:00Z,Post-run cool down,,,
ig_s_auto_0126,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_126.jpg,2025-11-29T15:43:00Z,2025-11-30T15:43:00Z,Post-run cool down,,,
ig_s_auto_0127,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_127.jpg,2026-01-11T08:59:00Z,2026-01-12T08:59:00Z,Warm-up pen vibes,,,
ig_s_auto_0128,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_128.jpg,2026-09-10T20:09:00Z,2026-09-11T20:09:00Z,Post-run cool down,,,
ig_s_auto_0129,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_129.jpg,2026-02-10T14:37:00Z,2026-02-11T14:37:00Z,Warm-up pen vibes,,,
ig_s_auto_0130,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_130.jpg,2025-11-14T20:12:00Z,2025-11-15T20:12:00Z,Post-run cool down,,,
ig_s_auto_0131,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_131.jpg,2026-08-04T21:53:00Z,2026-08-05T21:53:00Z,Sunrise barn chores,,,
ig_s_auto_0132,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_132.jpg,2026-01-16T07:13:00Z,2026-01-17T07:13:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0133,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_133.jpg,2026-09-03T21:29:00Z,2026-09-04T21:29:00Z,HEADS UP - gate-in is 09:30 (not 09:00). Check the addendum.,,,
ig_s_auto_0134,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_134.jpg,2025-10-02T19:49:00Z,2025-10-03T19:49:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0135,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_135.jpg,2026-09-14T14:02:00Z,2026-09-15T14:02:00Z,GRE grind - quant day,,,
ig_s_auto_0136,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_136.jpg,2026-08-26T12:35:00Z,2026-08-27T12:35:00Z,Trailer loaded. Sundowner is ready.,,,
ig_s_auto_0137,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_137.jpg,2025-05-01T21:30:00Z,2025-05-02T21:30:00Z,Warm-up pen vibes,,,
ig_s_auto_0138,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_138.jpg,2026-02-16T13:59:00Z,2026-02-17T13:59:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0139,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_139.jpg,2026-01-23T21:29:00Z,2026-01-24T21:29:00Z,Hikari being dramatic about baths,,,
ig_s_auto_0140,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_140.jpg,2026-06-02T10:38:00Z,2026-06-03T10:38:00Z,Kaze supervising the hay haul,,,
ig_s_auto_0141,ig_user_midori_hikari,IMAGE,https://cdn.example.com/ig/story_141.jpg,2026-05-15T14:49:00Z,2026-05-16T14:49:00Z,New leatherwork in progress,,,
