track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
tracki-00091,Pine bravo 91,artist-00091,albumi-00091,334,497,false,534
tracki-00092,Iris zephyr 92,artist-00092,albumi-00092,208,900,true,43
tracki-00093,Summit river 93,artist-00093,albumi-00093,746,472,true,414
tracki-00094,Willow grove 94,artist-00094,albumi-00094,499,463,false,120
tracki-00095,Orbit grove 95,artist-00095,albumi-00095,597,1,false,180
tracki-00096,Kelp orbit 96,artist-00096,albumi-00096,46,830,true,78
tracki-00097,Delta coral 97,artist-00097,albumi-00097,365,53,false,314
tracki-00098,Kelp alpha 98,artist-00098,albumi-00098,443,211,true,436
tracki-00099,Violet zephyr 99,artist-00099,albumi-00099,51,133,false,791
tracki-00100,Alpha zephyr 100,artist-00100,albumi-00100,492,630,true,538
