id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
sqp_8014,sqo_7014,sqc_5014,19000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9014,2026-08-06T13:14:00-05:00
sqp_8015,sqo_7015,sqc_5015,5600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9015,2026-07-15T13:15:00-05:00
sqp_8016,sqo_7016,sqc_5016,9600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9016,2026-08-21T13:16:00-05:00
sqp_8017,sqo_7017,sqc_5017,6000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9017,2026-08-17T13:17:00-05:00
sqp_8018,sqo_7018,sqc_5018,5200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9018,2026-07-24T13:18:00-05:00
sqp_8019,sqo_7019,sqc_5019,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9019,2026-09-08T13:19:00-05:00
sqp_8020,sqo_7020,sqc_5020,7600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9020,2026-09-05T13:20:00-05:00
sqp_8021,sqo_7021,sqc_5021,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9021,2026-09-20T13:21:00-05:00
sqp_8022,sqo_7022,sqc_5022,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9022,2026-07-25T13:22:00-05:00
sqp_8023,sqo_7023,sqc_5023,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9023,2026-09-21T13:23:00-05:00
sqp_8024,sqo_7024,sqc_5024,19000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9024,2026-08-05T13:24:00-05:00
sqp_8025,sqo_7025,sqc_5025,5600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9025,2026-09-26T13:25:00-05:00
sqp_8026,sqo_7026,sqc_5026,4800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9026,2026-09-13T13:26:00-05:00
sqp_8027,sqo_7027,sqc_5027,6000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9027,2026-09-04T13:27:00-05:00
sqp_8028,sqo_7028,sqc_5028,5200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9028,2026-09-14T13:28:00-05:00
sqp_8029,sqo_7029,sqc_5029,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9029,2026-08-20T13:29:00-05:00
sqp_8030,sqo_7030,sqc_5030,3800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9030,2026-09-08T13:30:00-05:00
sqp_8031,sqo_7031,sqc_5031,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9031,2026-08-24T13:31:00-05:00
sqp_8032,sqo_7032,sqc_5032,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9032,2026-09-01T13:32:00-05:00
sqp_8033,sqo_7033,sqc_5033,3400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9033,2026-07-03T13:33:00-05:00
sqp_8034,sqo_7034,sqc_5034,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9034,2026-08-20T13:34:00-05:00
sqp_8035,sqo_7035,sqc_5035,5600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9035,2026-07-06T13:35:00-05:00
sqp_8036,sqo_7036,sqc_5036,4800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9036,2026-09-02T13:36:00-05:00
sqp_8037,sqo_7037,sqc_5037,3000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9037,2026-08-08T13:37:00-05:00
sqp_8038,sqo_7038,sqc_5038,10400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9038,2026-07-12T13:38:00-05:00
sqp_8039,sqo_7039,sqc_5039,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9039,2026-07-15T13:39:00-05:00
sqp_8040,sqo_7040,sqc_5040,7600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9040,2026-08-11T13:40:00-05:00
sqp_8041,sqo_7041,sqc_5041,8400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9041,2026-08-06T13:41:00-05:00
sqp_8042,sqo_7042,sqc_5042,13600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9042,2026-08-05T13:42:00-05:00
sqp_8043,sqo_7043,sqc_5043,3400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9043,2026-09-15T13:43:00-05:00
sqp_8044,sqo_7044,sqc_5044,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9044,2026-09-23T13:44:00-05:00
sqp_8045,sqo_7045,sqc_5045,5600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9045,2026-07-05T13:45:00-05:00
sqp_8046,sqo_7046,sqc_5046,9600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9046,2026-09-09T13:46:00-05:00
sqp_8047,sqo_7047,sqc_5047,6000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9047,2026-08-20T13:47:00-05:00
sqp_8048,sqo_7048,sqc_5048,10400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9048,2026-07-18T13:48:00-05:00
sqp_8049,sqo_7049,sqc_5049,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9049,2026-07-08T13:49:00-05:00
sqp_8050,sqo_7050,sqc_5050,3800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9050,2026-09-26T13:50:00-05:00
sqp_8051,sqo_7051,sqc_5051,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9051,2026-08-17T13:51:00-05:00
sqp_8052,sqo_7052,sqc_5052,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9052,2026-08-05T13:52:00-05:00
sqp_8053,sqo_7053,sqc_5053,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9053,2026-08-07T13:53:00-05:00
sqp_8054,sqo_7054,sqc_5054,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9054,2026-07-02T13:54:00-05:00
sqp_8055,sqo_7055,sqc_5055,11200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9055,2026-08-23T13:55:00-05:00
sqp_8056,sqo_7056,sqc_5056,4800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9056,2026-09-10T13:56:00-05:00
sqp_8057,sqo_7057,sqc_5057,3000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9057,2026-08-28T13:57:00-05:00
sqp_8058,sqo_7058,sqc_5058,10400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9058,2026-08-01T13:58:00-05:00
sqp_8059,sqo_7059,sqc_5059,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9059,2026-09-23T13:00:00-05:00
sqp_8060,sqo_7060,sqc_5060,3800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9060,2026-09-11T13:01:00-05:00
sqp_8061,sqo_7061,sqc_5061,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9061,2026-09-28T13:02:00-05:00
sqp_8062,sqo_7062,sqc_5062,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9062,2026-08-07T13:03:00-05:00
sqp_8063,sqo_7063,sqc_5063,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9063,2026-08-01T13:04:00-05:00
sqp_8064,sqo_7064,sqc_5064,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9064,2026-08-20T13:05:00-05:00
sqp_8065,sqo_7065,sqc_5065,11200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9065,2026-07-14T13:06:00-05:00
sqp_8066,sqo_7066,sqc_5066,4800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9066,2026-09-05T13:07:00-05:00
sqp_8067,sqo_7067,sqc_5067,3000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9067,2026-08-09T13:08:00-05:00
sqp_8068,sqo_7068,sqc_5068,5200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9068,2026-09-14T13:09:00-05:00
sqp_8069,sqo_7069,sqc_5069,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9069,2026-09-09T13:10:00-05:00
sqp_8070,sqo_7070,sqc_5070,7600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9070,2026-09-07T13:11:00-05:00
sqp_8071,sqo_7071,sqc_5071,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9071,2026-09-17T13:12:00-05:00
sqp_8072,sqo_7072,sqc_5072,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9072,2026-08-03T13:13:00-05:00
sqp_8073,sqo_7073,sqc_5073,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9073,2026-08-21T13:14:00-05:00
sqp_8074,sqo_7074,sqc_5074,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9074,2026-07-22T13:15:00-05:00
sqp_8075,sqo_7075,sqc_5075,11200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9075,2026-08-27T13:16:00-05:00
sqp_8076,sqo_7076,sqc_5076,4800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9076,2026-09-01T13:17:00-05:00
sqp_8077,sqo_7077,sqc_5077,6000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9077,2026-09-16T13:18:00-05:00
sqp_8078,sqo_7078,sqc_5078,5200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9078,2026-09-26T13:19:00-05:00
sqp_8079,sqo_7079,sqc_5079,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9079,2026-07-21T13:20:00-05:00
sqp_8080,sqo_7080,sqc_5080,7600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9080,2026-07-04T13:21:00-05:00
sqp_8081,sqo_7081,sqc_5081,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9081,2026-07-02T13:22:00-05:00
sqp_8082,sqo_7082,sqc_5082,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9082,2026-09-10T13:23:00-05:00
sqp_8083,sqo_7083,sqc_5083,3400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9083,2026-07-20T13:24:00-05:00
sqp_8084,sqo_7084,sqc_5084,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9084,2026-07-18T13:25:00-05:00
sqp_8085,sqo_7085,sqc_5085,5600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9085,2026-09-03T13:26:00-05:00
sqp_8086,sqo_7086,sqc_5086,9600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9086,2026-07-14T13:27:00-05:00
sqp_8087,sqo_7087,sqc_5087,6000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9087,2026-07-27T13:28:00-05:00
sqp_8088,sqo_7088,sqc_5088,5200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9088,2026-09-13T13:29:00-05:00
sqp_8089,sqo_7089,sqc_5089,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9089,2026-09-23T13:30:00-05:00
sqp_8090,sqo_7090,sqc_5090,7600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9090,2026-09-09T13:31:00-05:00
sqp_8091,sqo_7091,sqc_5091,4200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9091,2026-07-03T13:32:00-05:00
sqp_8092,sqo_7092,sqc_5092,13600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9092,2026-09-09T13:33:00-05:00
sqp_8093,sqo_7093,sqc_5093,3400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9093,2026-09-05T13:34:00-05:00
sqp_8094,sqo_7094,sqc_5094,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9094,2026-09-18T13:35:00-05:00
sqp_8095,sqo_7095,sqc_5095,11200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9095,2026-09-14T13:36:00-05:00
sqp_8096,sqo_7096,sqc_5096,9600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9096,2026-08-13T13:37:00-05:00
sqp_8097,sqo_7097,sqc_5097,3000,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9097,2026-09-15T13:38:00-05:00
sqp_8098,sqo_7098,sqc_5098,10400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9098,2026-09-18T13:39:00-05:00
sqp_8099,sqo_7099,sqc_5099,2200,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9099,2026-07-21T13:40:00-05:00
sqp_8100,sqo_7100,sqc_5100,7600,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9100,2026-07-19T13:41:00-05:00
sqp_8101,sqo_7101,sqc_5101,8400,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9101,2026-08-21T13:42:00-05:00
sqp_8102,sqo_7102,sqc_5102,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9102,2026-09-13T13:43:00-05:00
sqp_8103,sqo_7103,sqc_5103,6800,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9103,2026-08-27T13:44:00-05:00
sqp_8104,sqo_7104,sqc_5104,9500,USD,COMPLETED,CARD,L_TULSA_MARKET,RCPT9104,2026-07-12T13:45:00-05:00
