id,customer_id,location_id,line_items,total_amount,currency,state,created_at
sqo_7058,sqc_5058,L_TULSA_MARKET,1x Handled soup crock,10400,USD,COMPLETED,2026-07-26T13:58:00-05:00
sqo_7059,sqc_5059,L_TULSA_MARKET,1x Spoon rest set,2200,USD,COMPLETED,2026-09-04T13:00:00-05:00
sqo_7060,sqc_5060,L_TULSA_MARKET,1x Coil-built stoneware mug,3800,USD,COMPLETED,2026-07-11T13:01:00-05:00
sqo_7061,sqc_5061,L_TULSA_MARKET,1x Speckled dinner bowl,4200,USD,COMPLETED,2026-09-22T13:02:00-05:00
sqo_7062,sqc_5062,L_TULSA_MARKET,1x Tall carafe with cork,6800,USD,COMPLETED,2026-08-03T13:03:00-05:00
sqo_7063,sqc_5063,L_TULSA_MARKET,1x Small planter with drip tray,6800,USD,COMPLETED,2026-09-28T13:04:00-05:00
sqo_7064,sqc_5064,L_TULSA_MARKET,1x Wide serving platter,9500,USD,COMPLETED,2026-09-06T13:05:00-05:00
sqo_7065,sqc_5065,L_TULSA_MARKET,1x Pour-over coffee dripper,11200,USD,COMPLETED,2026-07-11T13:06:00-05:00
sqo_7066,sqc_5066,L_TULSA_MARKET,1x Berry colander,4800,USD,COMPLETED,2026-07-27T13:07:00-05:00
sqo_7067,sqc_5067,L_TULSA_MARKET,1x Matte black tumbler,3000,USD,COMPLETED,2026-09-22T13:08:00-05:00
sqo_7068,sqc_5068,L_TULSA_MARKET,1x Handled soup crock,5200,USD,COMPLETED,2026-08-21T13:09:00-05:00
sqo_7069,sqc_5069,L_TULSA_MARKET,1x Spoon rest set,2200,USD,COMPLETED,2026-09-15T13:10:00-05:00
sqo_7070,sqc_5070,L_TULSA_MARKET,1x Coil-built stoneware mug,7600,USD,COMPLETED,2026-07-04T13:11:00-05:00
sqo_7071,sqc_5071,L_TULSA_MARKET,1x Speckled dinner bowl,4200,USD,COMPLETED,2026-09-24T13:12:00-05:00
sqo_7072,sqc_5072,L_TULSA_MARKET,1x Tall carafe with cork,6800,USD,COMPLETED,2026-07-08T13:13:00-05:00
sqo_7073,sqc_5073,L_TULSA_MARKET,1x Small planter with drip tray,6800,USD,COMPLETED,2026-07-16T13:14:00-05:00
sqo_7074,sqc_5074,L_TULSA_MARKET,1x Wide serving platter,9500,USD,COMPLETED,2026-07-25T13:15:00-05:00
sqo_7075,sqc_5075,L_TULSA_MARKET,1x Pour-over coffee dripper,11200,USD,COMPLETED,2026-08-04T13:16:00-05:00
sqo_7076,sqc_5076,L_TULSA_MARKET,1x Berry colander,4800,USD,COMPLETED,2026-08-23T13:17:00-05:00
sqo_7077,sqc_5077,L_TULSA_MARKET,1x Matte black tumbler,6000,USD,COMPLETED,2026-09-24T13:18:00-05:00
sqo_7078,sqc_5078,L_TULSA_MARKET,1x Handled soup crock,5200,USD,COMPLETED,2026-09-19T13:19:00-05:00
sqo_7079,sqc_5079,L_TULSA_MARKET,1x Spoon rest set,2200,USD,COMPLETED,2026-09-02T13:20:00-05:00
sqo_7080,sqc_5080,L_TULSA_MARKET,1x Coil-built stoneware mug,7600,USD,COMPLETED,2026-08-10T13:21:00-05:00
sqo_7081,sqc_5081,L_TULSA_MARKET,1x Speckled dinner bowl,4200,USD,COMPLETED,2026-09-05T13:22:00-05:00
sqo_7082,sqc_5082,L_TULSA_MARKET,1x Tall carafe with cork,6800,USD,COMPLETED,2026-08-08T13:23:00-05:00
sqo_7083,sqc_5083,L_TULSA_MARKET,1x Small planter with drip tray,3400,USD,COMPLETED,2026-09-20T13:24:00-05:00
sqo_7084,sqc_5084,L_TULSA_MARKET,1x Wide serving platter,9500,USD,COMPLETED,2026-09-22T13:25:00-05:00
sqo_7085,sqc_5085,L_TULSA_MARKET,1x Pour-over coffee dripper,5600,USD,COMPLETED,2026-08-16T13:26:00-05:00
sqo_7086,sqc_5086,L_TULSA_MARKET,1x Berry colander,9600,USD,COMPLETED,2026-09-24T13:27:00-05:00
sqo_7087,sqc_5087,L_TULSA_MARKET,1x Matte black tumbler,6000,USD,COMPLETED,2026-08-07T13:28:00-05:00
sqo_7088,sqc_5088,L_TULSA_MARKET,1x Handled soup crock,5200,USD,COMPLETED,2026-07-09T13:29:00-05:00
sqo_7089,sqc_5089,L_TULSA_MARKET,1x Spoon rest set,2200,USD,COMPLETED,2026-09-26T13:30:00-05:00
sqo_7090,sqc_5090,L_TULSA_MARKET,1x Coil-built stoneware mug,7600,USD,COMPLETED,2026-09-18T13:31:00-05:00
sqo_7091,sqc_5091,L_TULSA_MARKET,1x Speckled dinner bowl,4200,USD,COMPLETED,2026-09-16T13:32:00-05:00
sqo_7092,sqc_5092,L_TULSA_MARKET,1x Tall carafe with cork,13600,USD,COMPLETED,2026-09-23T13:33:00-05:00
sqo_7093,sqc_5093,L_TULSA_MARKET,1x Small planter with drip tray,3400,USD,COMPLETED,2026-09-23T13:34:00-05:00
sqo_7094,sqc_5094,L_TULSA_MARKET,1x Wide serving platter,9500,USD,COMPLETED,2026-09-03T13:35:00-05:00
sqo_7095,sqc_5095,L_TULSA_MARKET,1x Pour-over coffee dripper,11200,USD,COMPLETED,2026-07-13T13:36:00-05:00
sqo_7096,sqc_5096,L_TULSA_MARKET,1x Berry colander,9600,USD,COMPLETED,2026-09-18T13:37:00-05:00
sqo_7097,sqc_5097,L_TULSA_MARKET,1x Matte black tumbler,3000,USD,COMPLETED,2026-08-13T13:38:00-05:00
sqo_7098,sqc_5098,L_TULSA_MARKET,1x Handled soup crock,10400,USD,COMPLETED,2026-08-25T13:39:00-05:00
sqo_7099,sqc_5099,L_TULSA_MARKET,1x Spoon rest set,2200,USD,COMPLETED,2026-08-26T13:40:00-05:00
sqo_7100,sqc_5100,L_TULSA_MARKET,1x Coil-built stoneware mug,7600,USD,COMPLETED,2026-09-01T13:41:00-05:00
sqo_7101,sqc_5101,L_TULSA_MARKET,1x Speckled dinner bowl,8400,USD,COMPLETED,2026-07-15T13:42:00-05:00
sqo_7102,sqc_5102,L_TULSA_MARKET,1x Tall carafe with cork,6800,USD,COMPLETED,2026-07-22T13:43:00-05:00
sqo_7103,sqc_5103,L_TULSA_MARKET,1x Small planter with drip tray,6800,USD,COMPLETED,2026-07-04T13:44:00-05:00
sqo_7104,sqc_5104,L_TULSA_MARKET,1x Wide serving platter,9500,USD,COMPLETED,2026-09-08T13:45:00-05:00
