id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
re_0104,ring_alt19,ring_alt19,motion,2026-01-07T03:39:16Z,true,false,ready,,108,vehicle
re_0105,ring_alt19,ring_alt19,ding,2026-06-12T22:15:27Z,false,false,ready,,59,other
re_0106,ring_original,ring_original,motion,2026-06-30T01:34:35Z,false,false,processing,,81,vehicle
re_0107,ring_original,ring_original,ding,2026-03-07T17:39:04Z,true,false,processing,,106,person
re_0108,ring_alt19,ring_alt19,ding,2026-06-03T20:24:56Z,true,false,ready,,53,other
re_0109,ring_original,ring_original,ding,2026-08-23T08:35:15Z,true,false,processing,,113,other
re_0110,ring_alt19,ring_alt19,on_demand,2026-05-01T23:57:50Z,false,false,ready,,67,none
re_0111,ring_original,ring_original,motion,2026-08-20T23:37:15Z,true,false,processing,,18,vehicle
re_0112,ring_home,ring_home,motion,2026-07-05T11:16:51Z,true,false,processing,,76,person
re_0113,ring_alt19,ring_alt19,on_demand,2026-01-29T20:04:31Z,true,false,processing,,106,none
re_0114,ring_original,ring_original,motion,2026-07-12T14:19:37Z,false,false,processing,,86,vehicle
re_0115,ring_home,ring_home,ding,2026-01-04T08:05:46Z,true,false,processing,,98,vehicle
re_0116,ring_original,ring_original,ding,2026-10-10T11:21:38Z,true,false,processing,,102,vehicle
re_0117,ring_alt19,ring_alt19,motion,2026-07-12T16:07:54Z,false,false,ready,,111,other
re_0118,ring_original,ring_original,motion,2026-10-02T00:35:09Z,true,false,processing,,55,person
re_0119,ring_alt19,ring_alt19,on_demand,2026-05-02T19:43:57Z,false,false,processing,,91,vehicle
re_0120,ring_original,ring_original,ding,2026-01-24T12:04:46Z,false,false,processing,,80,other
re_0121,ring_home,ring_home,motion,2026-04-04T13:07:26Z,false,false,ready,,64,person
re_0122,ring_home,ring_home,ding,2026-02-05T18:01:38Z,false,false,ready,,46,vehicle
re_0123,ring_home,ring_home,motion,2026-06-22T20:12:50Z,true,false,ready,,81,none
re_0124,ring_home,ring_home,ding,2026-05-06T13:54:07Z,false,false,ready,,114,person
re_0125,ring_home,ring_home,motion,2026-08-19T12:55:30Z,false,false,ready,,88,none
re_0126,ring_alt19,ring_alt19,ding,2026-01-02T21:37:00Z,false,false,processing,,67,none
re_0127,ring_home,ring_home,on_demand,2026-10-08T15:21:45Z,false,false,processing,,23,person
re_0128,ring_alt19,ring_alt19,on_demand,2026-02-06T19:19:48Z,false,false,ready,,97,other
re_0129,ring_original,ring_original,motion,2026-02-03T16:46:30Z,false,false,ready,,41,none
re_0130,ring_alt19,ring_alt19,ding,2026-07-18T05:44:32Z,true,false,ready,,78,person
re_0131,ring_original,ring_original,ding,2026-08-06T10:31:16Z,true,false,ready,,49,person
re_0132,ring_alt19,ring_alt19,on_demand,2026-01-07T07:31:59Z,true,false,ready,,85,none
re_0133,ring_alt19,ring_alt19,motion,2026-05-28T00:27:11Z,true,false,ready,,109,person
re_0134,ring_home,ring_home,on_demand,2026-06-07T01:26:14Z,true,false,processing,,72,person
re_0135,ring_alt19,ring_alt19,ding,2026-03-26T01:13:35Z,true,false,processing,,48,vehicle
re_0136,ring_home,ring_home,ding,2026-07-16T15:36:01Z,true,false,ready,,87,other
re_0137,ring_alt19,ring_alt19,motion,2026-02-03T19:30:49Z,true,false,ready,,59,none
re_0138,ring_alt19,ring_alt19,ding,2026-09-08T02:25:09Z,true,false,processing,,101,none
re_0139,ring_home,ring_home,on_demand,2026-04-25T00:24:24Z,false,false,ready,,85,none
re_0140,ring_home,ring_home,ding,2026-07-14T18:05:30Z,false,false,processing,,79,vehicle
re_0141,ring_home,ring_home,motion,2026-02-17T21:14:36Z,true,false,ready,,40,none
re_0142,ring_original,ring_original,motion,2026-04-07T22:40:59Z,true,false,processing,,62,none
re_0143,ring_original,ring_original,on_demand,2026-07-04T05:10:57Z,false,false,ready,,40,none
re_0144,ring_alt19,ring_alt19,on_demand,2026-01-17T13:33:30Z,false,false,ready,,87,none
re_0145,ring_original,ring_original,ding,2026-10-04T12:39:50Z,true,false,ready,,58,none
re_0146,ring_original,ring_original,motion,2026-08-30T20:02:28Z,false,false,ready,,49,none
re_0147,ring_home,ring_home,on_demand,2026-08-05T01:16:17Z,true,false,processing,,58,person
re_0148,ring_home,ring_home,on_demand,2026-08-19T03:59:50Z,true,false,ready,,111,none
re_0149,ring_original,ring_original,on_demand,2026-06-11T08:10:46Z,true,false,ready,,99,none
re_0150,ring_alt19,ring_alt19,ding,2026-05-15T18:45:14Z,false,false,processing,,74,person
re_0151,ring_original,ring_original,motion,2026-03-26T01:41:48Z,false,false,ready,,31,none
re_0152,ring_home,ring_home,ding,2026-07-15T12:49:21Z,true,false,processing,,97,none
re_0153,ring_alt19,ring_alt19,motion,2026-02-26T09:22:05Z,true,false,ready,,42,person
re_0154,ring_original,ring_original,motion,2026-09-17T05:53:58Z,true,false,processing,,19,person
re_0155,ring_original,ring_original,on_demand,2026-01-05T02:28:28Z,false,false,processing,,88,person
re_0156,ring_alt19,ring_alt19,ding,2026-08-18T00:55:58Z,true,false,ready,,40,other
re_0157,ring_home,ring_home,motion,2026-06-06T16:31:47Z,false,false,processing,,52,none
re_0158,ring_original,ring_original,ding,2026-03-01T19:54:24Z,false,false,ready,,62,other
re_0159,ring_home,ring_home,on_demand,2026-05-18T08:21:13Z,false,false,processing,,109,person
re_0160,ring_alt19,ring_alt19,on_demand,2026-05-08T12:44:34Z,false,false,processing,,21,other
re_0161,ring_home,ring_home,motion,2026-02-21T09:57:00Z,false,false,ready,,84,person
re_0162,ring_home,ring_home,ding,2026-08-17T21:11:35Z,false,false,ready,,24,vehicle
re_0163,ring_original,ring_original,on_demand,2026-02-20T22:57:06Z,false,false,processing,,11,person
re_0164,ring_alt19,ring_alt19,on_demand,2026-02-06T21:55:33Z,false,false,ready,,10,other
re_0165,ring_home,ring_home,ding,2026-03-28T01:31:56Z,true,false,processing,,55,person
re_0166,ring_alt19,ring_alt19,ding,2026-09-21T16:02:05Z,false,false,processing,,82,other
re_0167,ring_home,ring_home,motion,2026-01-17T03:33:00Z,false,false,processing,,17,person
re_0168,ring_home,ring_home,on_demand,2026-05-28T12:20:40Z,false,false,processing,,94,person
re_0169,ring_home,ring_home,ding,2026-03-24T18:32:13Z,false,false,ready,,91,none
re_0170,ring_alt19,ring_alt19,motion,2026-07-08T00:36:10Z,true,false,processing,,91,person
re_0171,ring_original,ring_original,ding,2026-10-07T02:55:35Z,true,false,ready,,27,other
re_0172,ring_original,ring_original,motion,2026-02-22T07:07:24Z,false,false,processing,,33,other
re_0173,ring_original,ring_original,motion,2026-04-15T18:24:07Z,false,false,ready,,15,person
re_0174,ring_home,ring_home,on_demand,2026-04-14T20:41:49Z,true,false,processing,,58,other
re_0175,ring_original,ring_original,on_demand,2026-06-02T05:02:23Z,true,false,processing,,83,other
re_0176,ring_alt19,ring_alt19,motion,2026-06-22T13:40:16Z,false,false,processing,,73,none
re_0177,ring_home,ring_home,ding,2026-02-10T22:04:14Z,false,false,ready,,50,vehicle
re_0178,ring_alt19,ring_alt19,ding,2026-03-08T23:05:45Z,false,false,processing,,93,none
re_0179,ring_alt19,ring_alt19,motion,2026-07-30T17:14:59Z,false,false,ready,,52,person
re_0180,ring_home,ring_home,on_demand,2026-09-08T20:25:26Z,false,false,ready,,68,other
re_0181,ring_home,ring_home,ding,2026-06-29T18:24:05Z,true,false,ready,,80,none
re_0182,ring_home,ring_home,ding,2026-01-27T02:11:28Z,true,false,ready,,47,none
re_0183,ring_alt19,ring_alt19,motion,2026-01-07T09:57:31Z,true,false,processing,,119,other
re_0184,ring_original,ring_original,ding,2026-06-17T02:55:33Z,false,false,ready,,69,other
re_0185,ring_original,ring_original,motion,2026-01-24T09:08:00Z,true,false,ready,,14,vehicle
re_0186,ring_original,ring_original,on_demand,2026-06-01T19:34:23Z,false,false,ready,,92,vehicle
re_0187,ring_alt19,ring_alt19,ding,2026-05-17T09:04:05Z,true,false,processing,,89,person
re_0188,ring_home,ring_home,motion,2026-07-13T18:39:39Z,true,false,processing,,115,vehicle
re_0189,ring_original,ring_original,ding,2026-05-31T11:22:38Z,true,false,processing,,46,none
re_0190,ring_alt19,ring_alt19,ding,2026-10-09T01:10:58Z,true,false,ready,,88,vehicle
re_0191,ring_home,ring_home,on_demand,2026-07-01T20:48:01Z,true,false,ready,,17,vehicle
re_0192,ring_original,ring_original,motion,2026-08-14T22:06:16Z,false,false,processing,,39,vehicle
re_0193,ring_alt19,ring_alt19,ding,2026-08-26T11:54:26Z,false,false,ready,,104,none
re_0194,ring_home,ring_home,on_demand,2026-04-09T11:15:47Z,false,false,ready,,12,none
re_0195,ring_alt19,ring_alt19,ding,2026-04-25T21:44:30Z,true,false,ready,,44,vehicle
re_0196,ring_alt19,ring_alt19,on_demand,2026-09-21T10:15:04Z,true,false,processing,,12,vehicle
re_0197,ring_original,ring_original,motion,2026-02-07T23:01:36Z,true,false,ready,,101,person
re_0198,ring_home,ring_home,motion,2026-06-24T20:11:19Z,false,false,processing,,101,none
re_0199,ring_original,ring_original,ding,2026-06-18T21:10:33Z,false,false,ready,,50,person
re_0200,ring_alt19,ring_alt19,on_demand,2026-06-15T10:41:31Z,true,false,ready,,83,other
re_0201,ring_alt19,ring_alt19,motion,2026-01-30T14:47:18Z,false,false,ready,,17,none
re_0202,ring_alt19,ring_alt19,motion,2026-08-01T02:45:11Z,false,false,ready,,91,none
re_0203,ring_alt19,ring_alt19,motion,2026-08-25T06:20:18Z,true,false,processing,,23,vehicle
re_0204,ring_original,ring_original,on_demand,2026-03-10T06:34:59Z,true,false,processing,,87,person
re_0205,ring_original,ring_original,motion,2026-01-29T13:36:16Z,true,false,ready,,18,person
re_0206,ring_home,ring_home,ding,2026-03-21T12:45:16Z,false,false,ready,,22,person
re_0207,ring_original,ring_original,ding,2026-09-29T23:07:12Z,true,false,ready,,119,other
re_0208,ring_home,ring_home,motion,2026-10-04T01:07:14Z,true,false,processing,,112,vehicle
re_0209,ring_original,ring_original,on_demand,2026-06-28T12:22:58Z,true,false,processing,,100,vehicle
re_0210,ring_alt19,ring_alt19,on_demand,2026-06-03T11:37:50Z,true,false,ready,,33,person
re_0211,ring_home,ring_home,ding,2026-06-04T02:17:08Z,true,false,ready,,90,none
re_0212,ring_home,ring_home,ding,2026-02-04T09:56:36Z,false,false,ready,,11,vehicle
re_0213,ring_home,ring_home,on_demand,2026-01-22T10:06:13Z,false,false,ready,,68,person
re_0214,ring_home,ring_home,on_demand,2026-01-16T09:47:08Z,false,false,processing,,95,other
re_0215,ring_alt19,ring_alt19,ding,2026-07-20T06:12:53Z,true,false,ready,,113,vehicle
re_0216,ring_home,ring_home,motion,2026-04-09T11:46:16Z,false,false,ready,,19,person
re_0217,ring_alt19,ring_alt19,motion,2026-05-22T15:48:37Z,false,false,ready,,49,vehicle
re_0218,ring_home,ring_home,motion,2026-02-07T15:26:02Z,false,false,ready,,17,other
re_0219,ring_original,ring_original,motion,2026-07-08T00:57:50Z,false,false,processing,,50,vehicle
re_0220,ring_home,ring_home,ding,2026-10-10T09:44:10Z,true,false,ready,,65,person
re_0221,ring_original,ring_original,on_demand,2026-04-21T05:15:16Z,false,false,processing,,117,none
re_0222,ring_original,ring_original,ding,2026-05-18T02:37:18Z,false,false,processing,,11,none
re_0223,ring_original,ring_original,on_demand,2026-01-01T19:21:09Z,true,false,processing,,89,vehicle
re_0224,ring_home,ring_home,motion,2026-03-26T06:34:49Z,true,false,ready,,47,vehicle
re_0225,ring_home,ring_home,ding,2026-09-03T23:48:23Z,true,false,processing,,60,vehicle
re_0226,ring_home,ring_home,on_demand,2026-03-17T12:32:37Z,false,false,ready,,85,vehicle
re_0227,ring_original,ring_original,on_demand,2026-01-11T03:57:46Z,false,false,ready,,29,vehicle
re_0228,ring_home,ring_home,ding,2026-03-04T11:47:54Z,false,false,processing,,95,person
re_0229,ring_home,ring_home,motion,2026-07-10T16:07:13Z,true,false,ready,,93,vehicle
re_0230,ring_home,ring_home,on_demand,2026-09-26T17:23:05Z,true,false,processing,,73,person
re_0231,ring_original,ring_original,motion,2026-06-09T08:06:04Z,true,false,ready,,101,person
re_0232,ring_original,ring_original,motion,2026-06-30T08:56:37Z,false,false,ready,,56,person
re_0233,ring_home,ring_home,ding,2026-06-15T14:43:15Z,true,false,ready,,24,person
re_0234,ring_alt19,ring_alt19,ding,2026-05-04T14:54:31Z,true,false,ready,,53,other
re_0235,ring_home,ring_home,ding,2026-03-22T15:08:10Z,false,false,ready,,24,vehicle
re_0236,ring_alt19,ring_alt19,motion,2026-04-22T01:29:10Z,true,false,ready,,14,none
re_0237,ring_alt19,ring_alt19,on_demand,2026-04-21T11:07:26Z,false,false,processing,,79,person
re_0238,ring_alt19,ring_alt19,ding,2026-10-01T21:50:48Z,false,false,processing,,43,none
re_0239,ring_original,ring_original,motion,2026-05-28T14:03:47Z,false,false,processing,,13,other
re_0240,ring_original,ring_original,motion,2026-10-04T19:27:40Z,false,false,ready,,104,none
re_0241,ring_alt19,ring_alt19,on_demand,2026-09-12T19:38:54Z,false,false,processing,,32,none
re_0242,ring_home,ring_home,ding,2026-10-12T01:08:02Z,false,false,ready,,36,none
re_0243,ring_alt19,ring_alt19,ding,2026-03-20T14:22:53Z,true,false,processing,,113,none
re_0244,ring_home,ring_home,motion,2026-08-13T21:38:10Z,true,false,processing,,78,other
re_0245,ring_home,ring_home,motion,2026-02-19T11:58:13Z,true,false,ready,,45,vehicle
re_0246,ring_home,ring_home,ding,2026-05-30T02:46:23Z,true,false,ready,,82,none
re_0247,ring_alt19,ring_alt19,motion,2026-05-04T10:40:18Z,false,false,ready,,92,other
re_0248,ring_original,ring_original,on_demand,2026-02-05T17:29:37Z,false,false,processing,,90,person
re_0249,ring_original,ring_original,on_demand,2026-06-29T17:05:16Z,true,false,processing,,81,person
re_0250,ring_original,ring_original,motion,2026-06-17T20:47:30Z,true,false,ready,,76,none
re_0251,ring_original,ring_original,on_demand,2026-02-08T16:38:40Z,false,false,processing,,94,person
re_0252,ring_original,ring_original,motion,2026-06-14T04:46:50Z,false,false,ready,,62,none
re_0253,ring_home,ring_home,motion,2026-10-04T22:51:54Z,true,false,processing,,50,vehicle
re_0254,ring_home,ring_home,motion,2026-05-31T02:15:42Z,true,false,ready,,27,other
re_0255,ring_original,ring_original,on_demand,2026-06-13T01:11:00Z,false,false,ready,,31,other
re_0256,ring_original,ring_original,motion,2026-02-25T14:59:35Z,false,false,ready,,50,other
re_0257,ring_alt19,ring_alt19,on_demand,2026-07-21T01:43:52Z,false,false,ready,,49,none
re_0258,ring_alt19,ring_alt19,on_demand,2026-10-10T12:46:27Z,true,false,processing,,51,other
re_0259,ring_alt19,ring_alt19,motion,2026-10-05T22:05:00Z,true,false,ready,,56,person
re_0260,ring_alt19,ring_alt19,on_demand,2026-09-18T19:39:48Z,true,false,ready,,99,other
re_0261,ring_home,ring_home,motion,2026-09-21T22:02:28Z,false,false,processing,,110,other
re_0262,ring_alt19,ring_alt19,motion,2026-08-20T12:05:38Z,true,false,processing,,37,vehicle
re_0263,ring_home,ring_home,ding,2026-02-06T21:10:15Z,false,false,ready,,19,other
re_0264,ring_alt19,ring_alt19,on_demand,2026-09-30T03:47:18Z,true,false,ready,,71,vehicle
re_0265,ring_home,ring_home,on_demand,2026-05-07T13:23:30Z,false,false,processing,,95,vehicle
re_0266,ring_alt19,ring_alt19,ding,2026-03-20T09:27:16Z,false,false,processing,,106,none
re_0267,ring_alt19,ring_alt19,on_demand,2026-06-13T04:39:29Z,true,false,processing,,35,person
re_0268,ring_alt19,ring_alt19,motion,2026-07-28T20:26:02Z,true,false,ready,,83,person
re_0269,ring_home,ring_home,ding,2026-01-02T18:27:59Z,true,false,ready,,51,other
re_0270,ring_original,ring_original,motion,2026-08-11T21:31:42Z,true,false,ready,,66,person
re_0271,ring_home,ring_home,motion,2026-06-26T04:14:32Z,true,false,processing,,77,person
re_0272,ring_home,ring_home,ding,2026-07-05T16:02:40Z,true,false,processing,,113,none
re_0273,ring_alt19,ring_alt19,motion,2026-09-26T18:36:20Z,true,false,ready,,20,none
re_0274,ring_home,ring_home,motion,2026-01-11T20:12:56Z,true,false,processing,,74,vehicle
re_0275,ring_original,ring_original,motion,2026-06-30T20:30:41Z,false,false,processing,,94,person
re_0276,ring_home,ring_home,on_demand,2026-02-19T20:42:08Z,true,false,processing,,105,none
re_0277,ring_home,ring_home,on_demand,2026-04-30T01:08:35Z,false,false,processing,,87,person
re_0278,ring_alt19,ring_alt19,ding,2026-06-15T21:59:05Z,false,false,processing,,33,none
re_0279,ring_alt19,ring_alt19,on_demand,2026-10-13T15:12:23Z,false,false,ready,,25,other
re_0280,ring_home,ring_home,ding,2026-07-24T22:58:57Z,true,false,ready,,18,vehicle
re_0281,ring_original,ring_original,on_demand,2026-06-05T12:48:41Z,false,false,processing,,104,vehicle
re_0282,ring_original,ring_original,on_demand,2026-06-18T13:12:06Z,false,false,ready,,55,none
re_0283,ring_home,ring_home,on_demand,2026-09-16T19:53:18Z,false,false,processing,,21,none
re_0284,ring_home,ring_home,motion,2026-05-06T01:17:27Z,true,false,processing,,62,vehicle
re_0285,ring_alt19,ring_alt19,on_demand,2026-06-27T18:01:52Z,true,false,processing,,55,vehicle
re_0286,ring_alt19,ring_alt19,motion,2026-07-24T06:46:39Z,false,false,processing,,98,person
re_0287,ring_home,ring_home,motion,2026-07-19T14:59:14Z,false,false,ready,,33,person
re_0288,ring_home,ring_home,on_demand,2026-10-04T23:38:08Z,true,false,ready,,44,person
re_0289,ring_original,ring_original,on_demand,2026-03-19T00:10:20Z,true,false,processing,,59,other
re_0290,ring_original,ring_original,ding,2026-09-29T10:47:01Z,false,false,processing,,69,other
