campaign_id,emails_sent,opens_total,unique_opens,open_rate,clicks_total,unique_clicks,click_rate,unsubscribed,bounces
cmp_mudz6wmn358q2q7gksp7,0,0,0,0,0,0,0,0,0
cmp_8j8kd1evk6yaag4exd33,3,1,1,0.453,0,0,0.1768,0,0
cmp_mwok485r6t1jfs9wmk56,49,35,29,0.592,5,5,0.1842,0,0
cmp_gnz5zmcjl3zvts1iloii,0,0,0,0,0,0,0,0,0
cmp_n87qnxl4g9ru6k85vvxl,0,0,0,0,0,0,0,0,0
cmp_yyvbg2rajo0v6sydivnw,0,0,0,0,0,0,0,0,0
cmp_cm5pz5kus9zdx3zm9d53,0,0,0,0,0,0,0,0,0
cmp_vdqx8bgxevipc7e61tzv,0,0,0,0,0,0,0,0,0
cmp_rocrn9y06nq46j113dhz,0,0,0,0,0,0,0,0,0
cmp_yfwu450f9l9tt87wyc9i,6,3,3,0.6044,0,0,0.1877,0,0
cmp_1p05bt0s54ijvj7djj62,0,0,0,0,0,0,0,0,0
cmp_h45vk3lwmyt1swv9pdck,0,0,0,0,0,0,0,0,0
cmp_2xmmyoyg2ogopsrl5ven,0,0,0,0,0,0,0,0,0
cmp_hrsc8rxonhietnr2gdoh,0,0,0,0,0,0,0,0,0
cmp_7pbkn101oeq9shrnnets,54,34,34,0.6388,3,3,0.098,0,0
cmp_iut6fx7hccw7jhtoeldn,0,0,0,0,0,0,0,0,0
cmp_t5uls6kqmptqz22lfe8i,0,0,0,0,0,0,0,0,0
cmp_shcqmuqpqznu1274h5sc,29,19,16,0.5714,2,2,0.1372,1,0
cmp_ig39zyxv72a2fz02q11v,0,0,0,0,0,0,0,0,0
cmp_n7i6d70762oguu36oue3,34,23,20,0.5999,3,3,0.1833,0,0
cmp_hkke51bedevmlw7dsevy,0,0,0,0,0,0,0,0,0
cmp_fxqr5t13r80nfearyfob,0,0,0,0,0,0,0,0,0
cmp_q19zu3nyzmpxnsd421gv,0,0,0,0,0,0,0,0,0
cmp_9i47xdab4497qsxfjael,49,40,33,0.6736,2,2,0.0749,0,0
cmp_niup3zcdininv8yr5kyp,0,0,0,0,0,0,0,0,0
cmp_9p9om9lg0mgfyecasvs4,0,0,0,0,0,0,0,0,0
cmp_ovzlujalzsbru7dpvbnp,0,0,0,0,0,0,0,0,0
cmp_2535milu3uoaaawu9f06,0,0,0,0,0,0,0,0,0
cmp_5umy4xrbfyqnqpn4e90t,0,0,0,0,0,0,0,0,0
cmp_56mffyzq2so7ixu1ms7h,35,22,21,0.6019,3,3,0.1722,0,0
cmp_c1rgqe53exd46smegpcz,0,0,0,0,0,0,0,0,0
cmp_ufnz54cu6lg13sm1rig5,0,0,0,0,0,0,0,0,0
cmp_57e41b50gv6t2pegltrj,0,0,0,0,0,0,0,0,0
cmp_ss0tnxxpqvjdopuq7xas,27,19,14,0.5263,2,2,0.1765,0,0
cmp_lwznq1p805hpd6az787a,0,0,0,0,0,0,0,0,0
cmp_kqrqhbhfu9s2xu16w4e6,0,0,0,0,0,0,0,0,0
cmp_e5aq13zrpfyagqwnjzse,28,20,16,0.5851,2,2,0.1677,0,2
cmp_ijyl9s1staxl3t48eo89,0,0,0,0,0,0,0,0,0
cmp_u7q5m7sxe189s8ausgj6,57,30,26,0.4631,2,2,0.0856,1,0
cmp_4nw0shk6azdihk15ehi0,0,0,0,0,0,0,0,0,0
cmp_gjymiqqsub3svgu09cfb,10,8,6,0.6995,0,0,0.1415,0,0
cmp_rcu22qt5ytv2f89ri9v5,0,0,0,0,0,0,0,0,0
cmp_5qnomowbv6949j386crk,16,8,7,0.4543,0,0,0.0958,2,2
cmp_sot3fci91ot91vtxsix2,0,0,0,0,0,0,0,0,0
cmp_8jrjb7tn74t6w4motshf,0,0,0,0,0,0,0,0,0
cmp_4x0c8a20yn02oei7c6po,0,0,0,0,0,0,0,0,0
cmp_kbns7ppchtrqtwcns3vp,0,0,0,0,0,0,0,0,0
cmp_rcs0tw8o7lkyzmm987w1,0,0,0,0,0,0,0,0,0
cmp_whdeuozsgrsqvdwlx18d,0,0,0,0,0,0,0,0,0
cmp_l0tj0vtpu0lslrz3ecet,15,8,6,0.4155,0,0,0.1149,0,3
cmp_ldrygyjb1mdaibuxw7iw,0,0,0,0,0,0,0,0,0
cmp_sc1ypvayvpr0bbe3sskb,0,0,0,0,0,0,0,0,0
cmp_4j215l89whuuem6gc3kc,0,0,0,0,0,0,0,0,0
cmp_rp2i1ypq0ygf8lb8bjnt,25,15,14,0.5964,1,1,0.096,0,0
cmp_x7rtvmk5ojewlhx2t8zr,0,0,0,0,0,0,0,0,0
cmp_gplwkz45vog8dk1m2nby,0,0,0,0,0,0,0,0,0
cmp_47gm44tm7nbqxx6c33n5,0,0,0,0,0,0,0,0,0
cmp_oqtxsag6nnboct0hehg4,0,0,0,0,0,0,0,0,0
cmp_csgd9ch12j2xg6n3269n,0,0,0,0,0,0,0,0,0
cmp_9bvca45j4f18yqfk5s0x,0,0,0,0,0,0,0,0,0
cmp_sw1g40swpgnqiiw9r9u3,0,0,0,0,0,0,0,0,0
cmp_3pfbpzcfmtz67smvozn4,0,0,0,0,0,0,0,0,0
cmp_hi1ief0kolluffpkinq2,0,0,0,0,0,0,0,0,0
cmp_3ipbfeqave3tiijuozul,0,0,0,0,0,0,0,0,0
cmp_e102o4lcfrsaohaoob6s,0,0,0,0,0,0,0,0,0
cmp_c2lemqpztiyitlyvjpql,0,0,0,0,0,0,0,0,0
cmp_n4ssw1m6bh7tuf084d8r,0,0,0,0,0,0,0,0,0
cmp_auei5rp417dgpmdelohf,0,0,0,0,0,0,0,0,0
cmp_lo6inatuaa7slc1nyga1,0,0,0,0,0,0,0,0,0
cmp_66v7vlcsn787f3v0cbne,0,0,0,0,0,0,0,0,0
cmp_9eb4hqaalq7fc0ndbk5p,51,31,28,0.5668,4,4,0.1444,0,2
cmp_heasxzn4r2v8hihzr1i9,0,0,0,0,0,0,0,0,0
cmp_w7e85dqjwcys7nm94g6v,0,0,0,0,0,0,0,0,0
cmp_3yyq2j0xoy98140cnfkb,0,0,0,0,0,0,0,0,0
cmp_3w5hspw6lrpf4hbuy6pc,0,0,0,0,0,0,0,0,0
cmp_wlndfbrjfvyajzdivitc,0,0,0,0,0,0,0,0,0
cmp_tihacoluzr7o5obq47jr,0,0,0,0,0,0,0,0,0
cmp_mt23vii3tvgsh7wrsoe9,0,0,0,0,0,0,0,0,0
cmp_odt3h4sdsvr93r5z2mme,0,0,0,0,0,0,0,0,0
cmp_va1kf3xgcereawimqhx9,57,46,38,0.6756,2,2,0.0614,1,0
cmp_q9a9mdn0zxtbj2hbjq0z,0,0,0,0,0,0,0,0,0
cmp_pn25sfcs2mblyju9bpeq,4,2,2,0.5399,0,0,0.1279,0,3
cmp_t0cvpo10eo6906hynd4u,0,0,0,0,0,0,0,0,0
cmp_l18v85489wde55ql2mb5,0,0,0,0,0,0,0,0,0
cmp_0blox135dgffs00rz8wb,51,41,35,0.6921,4,4,0.121,0,2
cmp_bi4ekz9iwg2t23el6yrj,0,0,0,0,0,0,0,0,0
cmp_o77xqf0h2ynqwgnaerqg,0,0,0,0,0,0,0,0,0
cmp_2al5an8ro34wghwdt167,0,0,0,0,0,0,0,0,0
cmp_9ewj9gpk4y0grlma9tjy,0,0,0,0,0,0,0,0,0
cmp_ua5kxyz27wi59f02xqv3,0,0,0,0,0,0,0,0,0
cmp_yzotab83uk7fr10jqr6u,0,0,0,0,0,0,0,0,0
cmp_8qqk1mvvp5fgpal1j3ry,0,0,0,0,0,0,0,0,0
cmp_rancd76c89v6dzypigbc,0,0,0,0,0,0,0,0,0
cmp_bcdox8fnv1grw27xxx4s,0,0,0,0,0,0,0,0,0
cmp_kzx3k5a1zs05v0hyub5t,0,0,0,0,0,0,0,0,0
cmp_6wgdtt50sk544q0yd92v,29,16,15,0.5463,1,1,0.1263,0,3
cmp_jtfjltulubcmst8ttp0q,0,0,0,0,0,0,0,0,0
cmp_u31k0v3fng6ebf1wpekk,0,0,0,0,0,0,0,0,0
cmp_kzpwd9s5er6w6efycool,0,0,0,0,0,0,0,0,0
cmp_qv9fvuczsvxx23droknm,0,0,0,0,0,0,0,0,0
cmp_evq6faln1syxj9cfvn2w,0,0,0,0,0,0,0,0,0
cmp_vgzmfflpvmk1qmtknccg,0,0,0,0,0,0,0,0,0
cmp_ujikbm61p9pesbert8p8,0,0,0,0,0,0,0,0,0
cmp_k2adsyaomo6cq5dekdqd,60,45,40,0.6824,8,6,0.1548,0,1
cmp_kn13v3o7crvxrcyrsns3,0,0,0,0,0,0,0,0,0
cmp_0k4wguo4u7xb4mkqiok1,0,0,0,0,0,0,0,0,0
cmp_en5qfkluyigvnxapsnqh,0,0,0,0,0,0,0,0,0
cmp_7ibncv71azf6rf9tbw0v,0,0,0,0,0,0,0,0,0
cmp_dq9cdtwhzyv9drwtf9qj,0,0,0,0,0,0,0,0,0
cmp_zzhgmuxb5fczrm6v4685,28,17,15,0.5432,2,2,0.1922,2,0
cmp_7gx860j1n6exm5txdrjo,0,0,0,0,0,0,0,0,0
cmp_8ip5avjer42ppkwdwjs1,0,0,0,0,0,0,0,0,0
cmp_t2qwumii3bwtwvsdujpe,0,0,0,0,0,0,0,0,0
cmp_uapm74tqzttb7ix2ruon,0,0,0,0,0,0,0,0,0
cmp_n3t7eqa5qo9omxghf7iy,10,6,6,0.6516,0,0,0.0923,0,0
cmp_eggmef5yo7uyz5lsi6ex,0,0,0,0,0,0,0,0,0
cmp_jwoxc761g8lp25r0xr70,52,38,34,0.6721,6,5,0.1755,0,3
cmp_mr88ef56va9zrgw08wgk,0,0,0,0,0,0,0,0,0
cmp_3sifn23p8d3h5lbkomi1,0,0,0,0,0,0,0,0,0
cmp_gwd2lkz0oq5dkg6a0hvb,34,22,18,0.5421,2,2,0.1199,2,0
cmp_8hle1rh07uno2xbm81yc,0,0,0,0,0,0,0,0,0
cmp_f23thw165kql2d18nd1m,0,0,0,0,0,0,0,0,0
cmp_28p6ri25h0lgq9mp3k7n,14,9,8,0.6006,0,0,0.0747,0,3
cmp_l677nwo8easc8j00qc5v,0,0,0,0,0,0,0,0,0
cmp_c8s0ee8asffgpihbipi9,0,0,0,0,0,0,0,0,0
cmp_c0p0yxslz9ddzl6r6qxt,47,26,26,0.5742,2,2,0.1109,0,1
cmp_ijfbft63oxlfnlwun5v4,0,0,0,0,0,0,0,0,0
cmp_sce74whgvs6yimfelnj8,0,0,0,0,0,0,0,0,0
cmp_okpigki9w24s8wc8orii,0,0,0,0,0,0,0,0,0
cmp_3nlkbzjgbjzjm6f2hh9z,13,6,6,0.5101,0,0,0.0755,1,1
cmp_tnae6yvcv3aaoedoryn6,0,0,0,0,0,0,0,0,0
cmp_6cvaalh074dd51k1hox9,0,0,0,0,0,0,0,0,0
cmp_o62uw66o1zphzbo0b9s8,0,0,0,0,0,0,0,0,0
cmp_nbm25b78ba1gmgtbcehj,0,0,0,0,0,0,0,0,0
cmp_baphepxjw50iclhroyle,46,28,22,0.4993,1,1,0.0578,1,1
cmp_9v7gk1fsi6qlgt0lhnd1,0,0,0,0,0,0,0,0,0
cmp_0zz2o9roqfqz2sl09jri,0,0,0,0,0,0,0,0,0
cmp_hhjme2hsxakvtiim3cfa,0,0,0,0,0,0,0,0,0
cmp_1tttnajmukjnwqmzl2g5,0,0,0,0,0,0,0,0,0
cmp_8fkgeidkcdo0honh5rmh,0,0,0,0,0,0,0,0,0
cmp_9qhl51j1swolifff1sun,55,44,33,0.6168,1,1,0.0538,0,1
cmp_8qn81ojv168tbrif1glk,0,0,0,0,0,0,0,0,0
cmp_vvmedf9vrgz7x36gnmwe,0,0,0,0,0,0,0,0,0
cmp_elj38ks2xai1zfg2hbtk,0,0,0,0,0,0,0,0,0
cmp_dj08bpoqt47c5y20q6p3,0,0,0,0,0,0,0,0,0
cmp_o1nh6jiw5b33qnzch3gq,0,0,0,0,0,0,0,0,0
cmp_y30r419g2w8k4vu6xcgs,60,44,34,0.5802,4,4,0.126,0,1
cmp_wrws8majlocexrylmo4e,0,0,0,0,0,0,0,0,0
cmp_5iq7q1g4tn9khyj9ffxr,0,0,0,0,0,0,0,0,0
cmp_x5dg75q080ymdusaw3a0,0,0,0,0,0,0,0,0,0
cmp_i3a2p78avtprocyq67tv,0,0,0,0,0,0,0,0,0
cmp_2l4camcshsbjtnwxfc4u,14,10,9,0.6892,1,1,0.1994,1,0
cmp_tqya80ndqidrejr1jp46,0,0,0,0,0,0,0,0,0
cmp_16wybd6xsecc5ccdudby,0,0,0,0,0,0,0,0,0
cmp_p1dn8j7pgrqns4nz9s98,0,0,0,0,0,0,0,0,0
cmp_y1nlbylzaajpqmxm4638,0,0,0,0,0,0,0,0,0
cmp_g3foqgpv1cvknp77k27e,0,0,0,0,0,0,0,0,0
cmp_kx0d41l648a6z7ywwzgz,0,0,0,0,0,0,0,0,0
cmp_v8zxpf0dmk720cm2petz,0,0,0,0,0,0,0,0,0
cmp_7b2z708wp5g5k3vrx5ph,58,44,37,0.6423,4,4,0.1329,0,2
cmp_4ekmt0gw1597n1j08z4t,0,0,0,0,0,0,0,0,0
cmp_txgufu0fb97kpxpy7ggc,0,0,0,0,0,0,0,0,0
cmp_eecb7zs587l2qbugn73l,0,0,0,0,0,0,0,0,0
cmp_uayx256quuwak74gtl2l,0,0,0,0,0,0,0,0,0
cmp_bf6qf9q64ipw35r6iua3,0,0,0,0,0,0,0,0,0
cmp_lu82tfs45m1l8cm9fol4,0,0,0,0,0,0,0,0,0
cmp_s72h08t8yirnf533yfg7,0,0,0,0,0,0,0,0,0
cmp_197a1uvdsb2585abi01x,0,0,0,0,0,0,0,0,0
cmp_29yk98j4h58hbj6181g8,0,0,0,0,0,0,0,0,0
cmp_ia4zg2hucmsijru4wgko,0,0,0,0,0,0,0,0,0
cmp_k4cmiq026yvb40hda2rw,0,0,0,0,0,0,0,0,0
cmp_f0di4qvgbx663t5vsf1c,18,12,12,0.6759,0,0,0.0784,0,2
cmp_cyq6a1hf4yqar4b3vtv4,0,0,0,0,0,0,0,0,0
cmp_0rwtkii8d6qdv2fpuk4y,0,0,0,0,0,0,0,0,0
cmp_321l4iyqetvc62kal6bz,0,0,0,0,0,0,0,0,0
cmp_9nhbioaf8fox5fskqcys,0,0,0,0,0,0,0,0,0
cmp_d8uf8mvlo2heot62vzbi,16,9,7,0.4916,0,0,0.0692,1,2
cmp_s3ge19ytuuks9n7bgcil,0,0,0,0,0,0,0,0,0
cmp_kpq7b6s4t15m5b81bshm,10,6,6,0.6843,0,0,0.0765,0,0
cmp_ddfx05godi961la1urs2,0,0,0,0,0,0,0,0,0
cmp_zle7zyoveb1kuk6bdaip,46,28,27,0.5928,1,1,0.0679,0,3
cmp_0c74ssk7wr6liy29bug9,53,44,35,0.6733,5,4,0.1205,1,3
cmp_x5xhk6np2aevwdc7akki,0,0,0,0,0,0,0,0,0
cmp_qd0onzhchlb3aoo7dgam,0,0,0,0,0,0,0,0,0
cmp_pdy12lcitige75owmpzq,0,0,0,0,0,0,0,0,0
cmp_tz4ddld88x58vvry79ww,45,27,26,0.5947,5,5,0.1972,0,0
