id,name,slug,sku,type,status,price,regular_price,sale_price,on_sale,stock_quantity,stock_status,manage_stock,categories,description,date_created
7023,Tea Cup 23,tea-cup-23,SKU7023,simple,publish,39.00,39.00,,false,39,instock,true,Pottery,Handmade tea cup,2026-01-18T12:57:00-05:00
7024,Planter Pot 24,planter-pot-24,SKU7024,simple,publish,40.00,40.00,,false,7,instock,true,Pottery,Handmade planter pot,2026-04-21T19:22:00-05:00
7025,Serving Platter 25,serving-platter-25,SKU7025,simple,publish,65.00,65.00,,false,12,instock,true,Pottery,Handmade serving platter,2026-02-25T19:20:00-05:00
7026,Planter Pot 26,planter-pot-26,SKU7026,simple,publish,49.00,49.00,,false,24,instock,true,Pottery,Handmade planter pot,2026-02-14T20:39:00-05:00
7027,Stoneware Bowl 27,stoneware-bowl-27,SKU7027,simple,publish,67.00,67.00,,false,11,instock,true,Pottery,Handmade stoneware bowl,2026-02-28T19:49:00-05:00
7028,Serving Platter 28,serving-platter-28,SKU7028,simple,publish,89.00,89.00,,false,2,instock,true,Pottery,Handmade serving platter,2026-09-23T12:48:00-05:00
7029,Serving Platter 29,serving-platter-29,SKU7029,simple,publish,29.00,29.00,,false,30,instock,true,Pottery,Handmade serving platter,2026-01-01T06:17:00-05:00
7030,Glazed Vase 30,glazed-vase-30,SKU7030,simple,publish,72.00,72.00,,false,36,instock,true,Pottery,Handmade glazed vase,2026-07-05T21:05:00-05:00
7031,Glazed Vase 31,glazed-vase-31,SKU7031,simple,publish,65.00,65.00,,false,34,instock,true,Pottery,Handmade glazed vase,2026-04-25T18:55:00-05:00
7032,Glazed Vase 32,glazed-vase-32,SKU7032,simple,publish,50.00,50.00,,false,1,instock,true,Pottery,Handmade glazed vase,2026-06-22T11:46:00-05:00
7033,Ceramic Mug 33,ceramic-mug-33,SKU7033,simple,publish,79.00,79.00,,false,4,instock,true,Pottery,Handmade ceramic mug,2026-01-17T04:00:00-05:00
7034,Stoneware Bowl 34,stoneware-bowl-34,SKU7034,simple,publish,66.00,66.00,,false,39,instock,true,Pottery,Handmade stoneware bowl,2026-07-24T19:41:00-05:00
7035,Tea Cup 35,tea-cup-35,SKU7035,simple,publish,54.00,54.00,,false,30,instock,true,Pottery,Handmade tea cup,2026-04-14T17:35:00-05:00
7036,Stoneware Bowl 36,stoneware-bowl-36,SKU7036,simple,publish,65.00,65.00,,false,38,instock,true,Pottery,Handmade stoneware bowl,2026-05-02T00:08:00-05:00
7037,Tea Cup 37,tea-cup-37,SKU7037,simple,publish,47.00,47.00,,false,15,instock,true,Pottery,Handmade tea cup,2026-02-09T05:09:00-05:00
7038,Ceramic Mug 38,ceramic-mug-38,SKU7038,simple,publish,60.00,60.00,,false,12,instock,true,Pottery,Handmade ceramic mug,2026-07-27T01:05:00-05:00
7039,Serving Platter 39,serving-platter-39,SKU7039,simple,publish,30.00,30.00,,false,7,instock,true,Pottery,Handmade serving platter,2026-03-07T16:05:00-05:00
7040,Planter Pot 40,planter-pot-40,SKU7040,simple,publish,35.00,35.00,,false,0,instock,true,Pottery,Handmade planter pot,2026-08-02T16:21:00-05:00
7041,Glazed Vase 41,glazed-vase-41,SKU7041,simple,publish,86.00,86.00,,false,33,instock,true,Pottery,Handmade glazed vase,2026-03-19T07:52:00-05:00
7042,Stoneware Bowl 42,stoneware-bowl-42,SKU7042,simple,publish,86.00,86.00,,false,23,instock,true,Pottery,Handmade stoneware bowl,2026-07-12T09:48:00-05:00
7043,Glazed Vase 43,glazed-vase-43,SKU7043,simple,publish,92.00,92.00,,false,2,instock,true,Pottery,Handmade glazed vase,2026-04-19T00:48:00-05:00
7044,Planter Pot 44,planter-pot-44,SKU7044,simple,publish,43.00,43.00,,false,20,instock,true,Pottery,Handmade planter pot,2026-05-23T22:10:00-05:00
7045,Stoneware Bowl 45,stoneware-bowl-45,SKU7045,simple,publish,81.00,81.00,,false,29,instock,true,Pottery,Handmade stoneware bowl,2026-09-17T04:37:00-05:00
7046,Tea Cup 46,tea-cup-46,SKU7046,simple,publish,48.00,48.00,,false,28,instock,true,Pottery,Handmade tea cup,2026-04-06T16:36:00-05:00
7047,Planter Pot 47,planter-pot-47,SKU7047,simple,publish,64.00,64.00,,false,17,instock,true,Pottery,Handmade planter pot,2026-06-01T23:42:00-05:00
7048,Tea Cup 48,tea-cup-48,SKU7048,simple,publish,22.00,22.00,,false,30,instock,true,Pottery,Handmade tea cup,2026-01-06T10:05:00-05:00
7049,Glazed Vase 49,glazed-vase-49,SKU7049,simple,publish,85.00,85.00,,false,32,instock,true,Pottery,Handmade glazed vase,2026-02-26T19:20:00-05:00
7050,Ceramic Mug 50,ceramic-mug-50,SKU7050,simple,publish,61.00,61.00,,false,16,instock,true,Pottery,Handmade ceramic mug,2026-03-11T14:54:00-05:00
7051,Stoneware Bowl 51,stoneware-bowl-51,SKU7051,simple,publish,29.00,29.00,,false,4,instock,true,Pottery,Handmade stoneware bowl,2026-06-18T08:23:00-05:00
7052,Ceramic Mug 52,ceramic-mug-52,SKU7052,simple,publish,70.00,70.00,,false,9,instock,true,Pottery,Handmade ceramic mug,2026-04-09T11:51:00-05:00
7053,Planter Pot 53,planter-pot-53,SKU7053,simple,publish,47.00,47.00,,false,23,instock,true,Pottery,Handmade planter pot,2026-03-24T17:14:00-05:00
7054,Ceramic Mug 54,ceramic-mug-54,SKU7054,simple,publish,37.00,37.00,,false,1,instock,true,Pottery,Handmade ceramic mug,2026-07-04T21:44:00-05:00
7055,Stoneware Bowl 55,stoneware-bowl-55,SKU7055,simple,publish,70.00,70.00,,false,32,instock,true,Pottery,Handmade stoneware bowl,2026-08-21T02:10:00-05:00
7056,Planter Pot 56,planter-pot-56,SKU7056,simple,publish,85.00,85.00,,false,30,instock,true,Pottery,Handmade planter pot,2026-06-24T14:25:00-05:00
7057,Tea Cup 57,tea-cup-57,SKU7057,simple,publish,50.00,50.00,,false,17,instock,true,Pottery,Handmade tea cup,2026-05-05T20:30:00-05:00
7058,Stoneware Bowl 58,stoneware-bowl-58,SKU7058,simple,publish,91.00,91.00,,false,18,instock,true,Pottery,Handmade stoneware bowl,2026-09-22T08:26:00-05:00
7059,Serving Platter 59,serving-platter-59,SKU7059,simple,publish,80.00,80.00,,false,37,instock,true,Pottery,Handmade serving platter,2026-08-28T06:20:00-05:00
7060,Tea Cup 60,tea-cup-60,SKU7060,simple,publish,62.00,62.00,,false,18,instock,true,Pottery,Handmade tea cup,2026-08-14T03:12:00-05:00
7061,Tea Cup 61,tea-cup-61,SKU7061,simple,publish,29.00,29.00,,false,7,instock,true,Pottery,Handmade tea cup,2026-05-19T17:32:00-05:00
7062,Stoneware Bowl 62,stoneware-bowl-62,SKU7062,simple,publish,28.00,28.00,,false,5,instock,true,Pottery,Handmade stoneware bowl,2026-05-16T23:09:00-05:00
7063,Stoneware Bowl 63,stoneware-bowl-63,SKU7063,simple,publish,26.00,26.00,,false,28,instock,true,Pottery,Handmade stoneware bowl,2026-01-12T12:48:00-05:00
7064,Stoneware Bowl 64,stoneware-bowl-64,SKU7064,simple,publish,59.00,59.00,,false,21,instock,true,Pottery,Handmade stoneware bowl,2026-03-23T20:57:00-05:00
7065,Serving Platter 65,serving-platter-65,SKU7065,simple,publish,79.00,79.00,,false,13,instock,true,Pottery,Handmade serving platter,2026-01-19T10:02:00-05:00
7066,Ceramic Mug 66,ceramic-mug-66,SKU7066,simple,publish,57.00,57.00,,false,3,instock,true,Pottery,Handmade ceramic mug,2026-02-07T02:14:00-05:00
7067,Tea Cup 67,tea-cup-67,SKU7067,simple,publish,80.00,80.00,,false,14,instock,true,Pottery,Handmade tea cup,2026-04-09T22:43:00-05:00
7068,Stoneware Bowl 68,stoneware-bowl-68,SKU7068,simple,publish,25.00,25.00,,false,19,instock,true,Pottery,Handmade stoneware bowl,2026-04-28T22:06:00-05:00
7069,Planter Pot 69,planter-pot-69,SKU7069,simple,publish,42.00,42.00,,false,9,instock,true,Pottery,Handmade planter pot,2026-06-13T13:37:00-05:00
7070,Glazed Vase 70,glazed-vase-70,SKU7070,simple,publish,34.00,34.00,,false,19,instock,true,Pottery,Handmade glazed vase,2026-04-05T16:51:00-05:00
7071,Serving Platter 71,serving-platter-71,SKU7071,simple,publish,92.00,92.00,,false,20,instock,true,Pottery,Handmade serving platter,2026-03-07T12:34:00-05:00
7072,Planter Pot 72,planter-pot-72,SKU7072,simple,publish,87.00,87.00,,false,12,instock,true,Pottery,Handmade planter pot,2026-01-09T16:46:00-05:00
7073,Serving Platter 73,serving-platter-73,SKU7073,simple,publish,69.00,69.00,,false,33,instock,true,Pottery,Handmade serving platter,2026-05-06T08:15:00-05:00
7074,Planter Pot 74,planter-pot-74,SKU7074,simple,publish,49.00,49.00,,false,6,instock,true,Pottery,Handmade planter pot,2026-01-18T15:16:00-05:00
7075,Glazed Vase 75,glazed-vase-75,SKU7075,simple,publish,55.00,55.00,,false,1,instock,true,Pottery,Handmade glazed vase,2026-02-21T15:50:00-05:00
7076,Stoneware Bowl 76,stoneware-bowl-76,SKU7076,simple,publish,93.00,93.00,,false,33,instock,true,Pottery,Handmade stoneware bowl,2026-05-03T07:53:00-05:00
7077,Planter Pot 77,planter-pot-77,SKU7077,simple,publish,38.00,38.00,,false,17,instock,true,Pottery,Handmade planter pot,2026-04-13T12:59:00-05:00
7078,Serving Platter 78,serving-platter-78,SKU7078,simple,publish,57.00,57.00,,false,36,instock,true,Pottery,Handmade serving platter,2026-09-02T15:18:00-05:00
7079,Planter Pot 79,planter-pot-79,SKU7079,simple,publish,64.00,64.00,,false,13,instock,true,Pottery,Handmade planter pot,2026-06-28T10:00:00-05:00
7080,Serving Platter 80,serving-platter-80,SKU7080,simple,publish,41.00,41.00,,false,40,instock,true,Pottery,Handmade serving platter,2026-09-12T13:24:00-05:00
7081,Glazed Vase 81,glazed-vase-81,SKU7081,simple,publish,29.00,29.00,,false,25,instock,true,Pottery,Handmade glazed vase,2026-07-14T10:27:00-05:00
7082,Stoneware Bowl 82,stoneware-bowl-82,SKU7082,simple,publish,91.00,91.00,,false,34,instock,true,Pottery,Handmade stoneware bowl,2026-04-12T16:52:00-05:00
7083,Planter Pot 83,planter-pot-83,SKU7083,simple,publish,73.00,73.00,,false,32,instock,true,Pottery,Handmade planter pot,2026-03-12T06:16:00-05:00
7084,Ceramic Mug 84,ceramic-mug-84,SKU7084,simple,publish,74.00,74.00,,false,15,instock,true,Pottery,Handmade ceramic mug,2026-02-16T03:54:00-05:00
7085,Planter Pot 85,planter-pot-85,SKU7085,simple,publish,24.00,24.00,,false,31,instock,true,Pottery,Handmade planter pot,2026-04-10T05:56:00-05:00
7086,Serving Platter 86,serving-platter-86,SKU7086,simple,publish,50.00,50.00,,false,8,instock,true,Pottery,Handmade serving platter,2026-01-22T09:47:00-05:00
7087,Ceramic Mug 87,ceramic-mug-87,SKU7087,simple,publish,27.00,27.00,,false,2,instock,true,Pottery,Handmade ceramic mug,2026-07-06T09:17:00-05:00
7088,Glazed Vase 88,glazed-vase-88,SKU7088,simple,publish,30.00,30.00,,false,25,instock,true,Pottery,Handmade glazed vase,2026-03-03T01:50:00-05:00
7089,Serving Platter 89,serving-platter-89,SKU7089,simple,publish,83.00,83.00,,false,31,instock,true,Pottery,Handmade serving platter,2026-05-01T21:31:00-05:00
7090,Serving Platter 90,serving-platter-90,SKU7090,simple,publish,40.00,40.00,,false,15,instock,true,Pottery,Handmade serving platter,2026-01-23T05:23:00-05:00
7091,Planter Pot 91,planter-pot-91,SKU7091,simple,publish,26.00,26.00,,false,8,instock,true,Pottery,Handmade planter pot,2026-08-03T03:34:00-05:00
7092,Tea Cup 92,tea-cup-92,SKU7092,simple,publish,55.00,55.00,,false,26,instock,true,Pottery,Handmade tea cup,2026-03-20T08:06:00-05:00
7093,Planter Pot 93,planter-pot-93,SKU7093,simple,publish,65.00,65.00,,false,35,instock,true,Pottery,Handmade planter pot,2026-08-21T12:26:00-05:00
7094,Planter Pot 94,planter-pot-94,SKU7094,simple,publish,91.00,91.00,,false,6,instock,true,Pottery,Handmade planter pot,2026-02-24T03:31:00-05:00
7095,Ceramic Mug 95,ceramic-mug-95,SKU7095,simple,publish,34.00,34.00,,false,15,instock,true,Pottery,Handmade ceramic mug,2026-07-13T13:51:00-05:00
7096,Planter Pot 96,planter-pot-96,SKU7096,simple,publish,83.00,83.00,,false,25,instock,true,Pottery,Handmade planter pot,2026-06-08T10:03:00-05:00
7097,Ceramic Mug 97,ceramic-mug-97,SKU7097,simple,publish,31.00,31.00,,false,12,instock,true,Pottery,Handmade ceramic mug,2026-01-08T00:26:00-05:00
7098,Serving Platter 98,serving-platter-98,SKU7098,simple,publish,22.00,22.00,,false,27,instock,true,Pottery,Handmade serving platter,2026-03-08T15:56:00-05:00
7099,Ceramic Mug 99,ceramic-mug-99,SKU7099,simple,publish,41.00,41.00,,false,23,instock,true,Pottery,Handmade ceramic mug,2026-05-23T02:19:00-05:00
7100,Serving Platter 100,serving-platter-100,SKU7100,simple,publish,66.00,66.00,,false,36,instock,true,Pottery,Handmade serving platter,2026-04-01T08:11:00-05:00
7101,Glazed Vase 101,glazed-vase-101,SKU7101,simple,publish,28.00,28.00,,false,39,instock,true,Pottery,Handmade glazed vase,2026-01-06T13:31:00-05:00
7102,Serving Platter 102,serving-platter-102,SKU7102,simple,publish,28.00,28.00,,false,27,instock,true,Pottery,Handmade serving platter,2026-08-23T01:16:00-05:00
7103,Tea Cup 103,tea-cup-103,SKU7103,simple,publish,54.00,54.00,,false,30,instock,true,Pottery,Handmade tea cup,2026-05-21T14:43:00-05:00
7104,Planter Pot 104,planter-pot-104,SKU7104,simple,publish,22.00,22.00,,false,1,instock,true,Pottery,Handmade planter pot,2026-02-20T06:57:00-05:00
7105,Planter Pot 105,planter-pot-105,SKU7105,simple,publish,30.00,30.00,,false,14,instock,true,Pottery,Handmade planter pot,2026-05-11T10:27:00-05:00
7106,Tea Cup 106,tea-cup-106,SKU7106,simple,publish,60.00,60.00,,false,24,instock,true,Pottery,Handmade tea cup,2026-06-28T06:22:00-05:00
7107,Tea Cup 107,tea-cup-107,SKU7107,simple,publish,94.00,94.00,,false,7,instock,true,Pottery,Handmade tea cup,2026-01-22T22:19:00-05:00
