id,symbol,name,exchange,asset_class,tradable,fractionable
b0b6dd9d-8b9b-48a9-ba46-b9d54906e424,SPY,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e425,MSFT,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e426,GOOGL,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e427,SPY,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e428,TSLA,Apple Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e429,TSLA,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e430,GOOGL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e431,AMZN,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e432,SPY,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e433,GOOGL,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e434,AMZN,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e435,AMZN,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e436,GOOGL,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e437,SPY,Amazon.com Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e438,AMZN,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e439,NVDA,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e440,GOOGL,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e441,MSFT,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e442,SPY,Alphabet Inc. Class A,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e443,MSFT,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e444,SPY,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e445,TSLA,Alphabet Inc. Class A,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e446,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e447,AMZN,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e448,MSFT,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e449,AAPL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e450,GOOGL,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e451,NVDA,Alphabet Inc. Class A,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e452,GOOGL,Apple Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e453,GOOGL,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e454,TSLA,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e455,AAPL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e456,MSFT,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e457,NVDA,Alphabet Inc. Class A,ARCA,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e458,MSFT,Tesla Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e459,SPY,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e460,AAPL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e461,GOOGL,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e462,MSFT,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e463,AAPL,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e464,NVDA,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e465,MSFT,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e466,GOOGL,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e467,AMZN,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e468,SPY,SPDR S&P 500 ETF Trust,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e469,AAPL,Betty Chen,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e470,TSLA,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e471,AMZN,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e472,TSLA,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e473,GOOGL,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e474,AAPL,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e475,NVDA,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e476,GOOGL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e477,SPY,Betty Chen,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e478,MSFT,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e479,SPY,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e480,MSFT,Alphabet Inc. Class A,ARCA,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e481,TSLA,Alphabet Inc. Class A,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e482,NVDA,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e483,SPY,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e484,SPY,Apple Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e485,AMZN,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e486,AAPL,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e487,AMZN,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e488,GOOGL,Apple Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e489,GOOGL,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e490,TSLA,Tesla Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e491,SPY,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e492,MSFT,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e493,SPY,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e494,MSFT,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e495,MSFT,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e496,MSFT,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e497,GOOGL,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e498,AMZN,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e499,AMZN,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e500,AMZN,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e501,MSFT,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e502,SPY,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e503,AMZN,Microsoft Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e504,MSFT,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e505,MSFT,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e506,SPY,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e507,SPY,NVIDIA Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e508,AMZN,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e509,NVDA,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e510,SPY,Amazon.com Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e511,TSLA,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e512,GOOGL,Alphabet Inc. Class A,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e513,NVDA,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e514,TSLA,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e515,GOOGL,Microsoft Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e516,GOOGL,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e517,GOOGL,Alphabet Inc. Class A,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e518,NVDA,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e519,AMZN,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e520,AAPL,Microsoft Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e521,MSFT,Apple Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e522,TSLA,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e523,GOOGL,Alphabet Inc. Class A,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e524,AMZN,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e525,AMZN,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e526,GOOGL,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e527,SPY,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e528,TSLA,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e529,AMZN,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e530,TSLA,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e531,NVDA,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e532,GOOGL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e533,SPY,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e534,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e535,GOOGL,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e536,MSFT,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e537,TSLA,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e538,MSFT,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e539,AAPL,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e540,AMZN,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e541,SPY,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e542,AAPL,Alphabet Inc. Class A,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e543,NVDA,Amazon.com Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e544,GOOGL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e545,AAPL,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e546,SPY,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e547,SPY,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e548,AAPL,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e549,AAPL,Apple Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e550,TSLA,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e551,SPY,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e552,AAPL,Microsoft Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e553,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e554,GOOGL,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e555,AAPL,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e556,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e557,SPY,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e558,TSLA,Microsoft Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e559,AAPL,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e560,SPY,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e561,NVDA,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e562,SPY,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e563,AMZN,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e564,SPY,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e565,SPY,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e566,SPY,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e567,NVDA,Alphabet Inc. Class A,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e568,SPY,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e569,TSLA,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e570,SPY,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e571,NVDA,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e572,AMZN,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e573,AAPL,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e574,AAPL,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e575,MSFT,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e576,MSFT,Apple Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e577,GOOGL,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e578,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e579,AAPL,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e580,SPY,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e581,GOOGL,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e582,TSLA,Tesla Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e583,AMZN,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e584,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e585,MSFT,Amazon.com Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e586,SPY,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e587,NVDA,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e588,AAPL,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e589,SPY,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e590,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e591,NVDA,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e592,AAPL,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e593,MSFT,Betty Chen,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e594,AAPL,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e595,SPY,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e596,TSLA,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e597,AMZN,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e598,TSLA,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e599,AAPL,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e600,NVDA,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e601,AMZN,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e602,AAPL,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e603,SPY,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e604,MSFT,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e605,AAPL,Betty Chen,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e606,SPY,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e607,SPY,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e608,AMZN,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e609,GOOGL,NVIDIA Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e610,SPY,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e611,MSFT,NVIDIA Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e612,TSLA,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e613,SPY,Microsoft Corporation Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e614,NVDA,SPDR S&P 500 ETF Trust,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e615,NVDA,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e616,SPY,Tesla Inc. Common Stock,NASDAQ,us_equity,true,false
b0b6dd9d-8b9b-48a9-ba46-b9d54906e617,NVDA,Tesla Inc. Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e618,TSLA,Microsoft Corporation Common Stock,ARCA,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e619,GOOGL,Apple Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e620,NVDA,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e621,TSLA,Amazon.com Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e622,MSFT,Tesla Inc. Common Stock,NASDAQ,us_equity,true,true
b0b6dd9d-8b9b-48a9-ba46-b9d54906e623,TSLA,Alphabet Inc. Class A,NASDAQ,us_equity,true,true
