id,order_id,status,amount_value,currency_code,final_capture,create_time
CAP-AWD-0001-e002,ORD-AWD-0001-e002,COMPLETED,80.00,USD,true,2026-10-04T14:22:00Z
CAP-AWD-0002-e002,ORD-AWD-0002-e002,COMPLETED,135.00,USD,true,2026-09-30T18:11:00Z
CAP-AWD-0003-e002,ORD-AWD-0003-e002,COMPLETED,22.00,USD,true,2026-09-28T16:04:00Z
CAP-AWD-0004-e002,ORD-AWD-0004-e002,COMPLETED,22.00,USD,true,2026-09-15T13:47:00Z
CAP-AWD-0005-e002,ORD-AWD-0005-e002,COMPLETED,22.00,USD,true,2026-09-07T15:20:00Z
CAP-AWD-0006-e002,ORD-AWD-0006-e002,COMPLETED,80.00,USD,true,2026-08-30T14:03:00Z
CAP-AWD-0007-e002,ORD-AWD-0007-e002,COMPLETED,60.00,USD,true,2026-08-23T17:38:00Z
CAP-AWD-0008-e002,ORD-AWD-0008-e002,COMPLETED,22.00,USD,true,2026-08-15T15:55:00Z
CAP-AWD-0009-e002,ORD-AWD-0009-e002,COMPLETED,80.00,USD,true,2026-07-26T14:12:00Z
CAP-AWD-0010-e002,ORD-AWD-0010-e002,COMPLETED,60.00,USD,true,2026-07-22T13:48:00Z
CAP-AWD-0001-e003,ORD-AWD-0001-e003,COMPLETED,80.00,USD,true,2026-10-04T14:22:00Z
CAP-AWD-0002-e003,ORD-AWD-0002-e003,COMPLETED,135.00,USD,true,2026-09-30T18:11:00Z
CAP-AWD-0003-e003,ORD-AWD-0003-e003,COMPLETED,22.00,USD,true,2026-09-28T16:04:00Z
CAP-AWD-0004-e003,ORD-AWD-0004-e003,COMPLETED,22.00,USD,true,2026-09-15T13:47:00Z
CAP-AWD-0005-e003,ORD-AWD-0005-e003,COMPLETED,22.00,USD,true,2026-09-07T15:20:00Z
CAP-AWD-0006-e003,ORD-AWD-0006-e003,COMPLETED,80.00,USD,true,2026-08-30T14:03:00Z
CAP-AWD-0007-e003,ORD-AWD-0007-e003,COMPLETED,60.00,USD,true,2026-08-23T17:38:00Z
CAP-AWD-0008-e003,ORD-AWD-0008-e003,COMPLETED,22.00,USD,true,2026-08-15T15:55:00Z
CAP-AWD-0009-e003,ORD-AWD-0009-e003,COMPLETED,80.00,USD,true,2026-07-26T14:12:00Z
CAP-AWD-0010-e003,ORD-AWD-0010-e003,COMPLETED,60.00,USD,true,2026-07-22T13:48:00Z
CAP-AWD-0001-e004,ORD-AWD-0001-e004,COMPLETED,80.00,USD,true,2026-10-04T14:22:00Z
CAP-AWD-0002-e004,ORD-AWD-0002-e004,COMPLETED,135.00,USD,true,2026-09-30T18:11:00Z
CAP-AWD-0003-e004,ORD-AWD-0003-e004,COMPLETED,22.00,USD,true,2026-09-28T16:04:00Z
CAP-AWD-0004-e004,ORD-AWD-0004-e004,COMPLETED,22.00,USD,true,2026-09-15T13:47:00Z
CAP-AWD-0005-e004,ORD-AWD-0005-e004,COMPLETED,22.00,USD,true,2026-09-07T15:20:00Z
CAP-AWD-0006-e004,ORD-AWD-0006-e004,COMPLETED,80.00,USD,true,2026-08-30T14:03:00Z
CAP-AWD-0007-e004,ORD-AWD-0007-e004,COMPLETED,60.00,USD,true,2026-08-23T17:38:00Z
CAP-AWD-0008-e004,ORD-AWD-0008-e004,COMPLETED,22.00,USD,true,2026-08-15T15:55:00Z
CAP-AWD-0009-e004,ORD-AWD-0009-e004,COMPLETED,80.00,USD,true,2026-07-26T14:12:00Z
CAP-AWD-0010-e004,ORD-AWD-0010-e004,COMPLETED,60.00,USD,true,2026-07-22T13:48:00Z
CAP-AWD-0001-e005,ORD-AWD-0001-e005,COMPLETED,80.00,USD,true,2026-10-04T14:22:00Z
CAP-AWD-0002-e005,ORD-AWD-0002-e005,COMPLETED,135.00,USD,true,2026-09-30T18:11:00Z
CAP-AWD-0003-e005,ORD-AWD-0003-e005,COMPLETED,22.00,USD,true,2026-09-28T16:04:00Z
CAP-AWD-0004-e005,ORD-AWD-0004-e005,COMPLETED,22.00,USD,true,2026-09-15T13:47:00Z
CAP-AWD-0005-e005,ORD-AWD-0005-e005,COMPLETED,22.00,USD,true,2026-09-07T15:20:00Z
CAP-AWD-0006-e005,ORD-AWD-0006-e005,COMPLETED,80.00,USD,true,2026-08-30T14:03:00Z
CAP-AWD-0007-e005,ORD-AWD-0007-e005,COMPLETED,60.00,USD,true,2026-08-23T17:38:00Z
CAP-AWD-0008-e005,ORD-AWD-0008-e005,COMPLETED,22.00,USD,true,2026-08-15T15:55:00Z
CAP-AWD-0009-e005,ORD-AWD-0009-e005,COMPLETED,80.00,USD,true,2026-07-26T14:12:00Z
CAP-AWD-0010-e005,ORD-AWD-0010-e005,COMPLETED,60.00,USD,true,2026-07-22T13:48:00Z
CAP-AWD-0001-e006,ORD-AWD-0001-e006,COMPLETED,80.00,USD,true,2026-10-04T14:22:00Z
CAP-AWD-0002-e006,ORD-AWD-0002-e006,COMPLETED,135.00,USD,true,2026-09-30T18:11:00Z
CAP-AWD-0003-e006,ORD-AWD-0003-e006,COMPLETED,22.00,USD,true,2026-09-28T16:04:00Z
CAP-AWD-0004-e006,ORD-AWD-0004-e006,COMPLETED,22.00,USD,true,2026-09-15T13:47:00Z
CAP-AWD-0005-e006,ORD-AWD-0005-e006,COMPLETED,22.00,USD,true,2026-09-07T15:20:00Z
CAP-AWD-0006-e006,ORD-AWD-0006-e006,COMPLETED,80.00,USD,true,2026-08-30T14:03:00Z
CAP-AWD-0007-e006,ORD-AWD-0007-e006,COMPLETED,60.00,USD,true,2026-08-23T17:38:00Z
CAP-AWD-0008-e006,ORD-AWD-0008-e006,COMPLETED,22.00,USD,true,2026-08-15T15:55:00Z
CAP-AWD-0009-e006,ORD-AWD-0009-e006,COMPLETED,80.00,USD,true,2026-07-26T14:12:00Z
CAP-AWD-0010-e006,ORD-AWD-0010-e006,COMPLETED,60.00,USD,true,2026-07-22T13:48:00Z
CAP-AWD-0001-e007,ORD-AWD-0001-e007,COMPLETED,80.00,USD,true,2026-10-04T14:22:00Z
CAP-AWD-0002-e007,ORD-AWD-0002-e007,COMPLETED,135.00,USD,true,2026-09-30T18:11:00Z
CAP-AWD-0003-e007,ORD-AWD-0003-e007,COMPLETED,22.00,USD,true,2026-09-28T16:04:00Z
CAP-AWD-0004-e007,ORD-AWD-0004-e007,COMPLETED,22.00,USD,true,2026-09-15T13:47:00Z
CAP-AWD-0005-e007,ORD-AWD-0005-e007,COMPLETED,22.00,USD,true,2026-09-07T15:20:00Z
CAP-AWD-0006-e007,ORD-AWD-0006-e007,COMPLETED,80.00,USD,true,2026-08-30T14:03:00Z
CAP-AWD-0007-e007,ORD-AWD-0007-e007,COMPLETED,60.00,USD,true,2026-08-23T17:38:00Z
CAP-AWD-0008-e007,ORD-AWD-0008-e007,COMPLETED,22.00,USD,true,2026-08-15T15:55:00Z
CAP-AWD-0009-e007,ORD-AWD-0009-e007,COMPLETED,80.00,USD,true,2026-07-26T14:12:00Z
CAP-AWD-0010-e007,ORD-AWD-0010-e007,COMPLETED,60.00,USD,true,2026-07-22T13:48:00Z
