id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
sq_pay_sxesqpps,sq_ord_e863df,sq_cus_wg6zkf,37269,USD,PENDING,CASH,loc_3xzr,R1797,2025-06-21T02:47:00
sq_pay_x20lr9wc,sq_ord_8akxsi,sq_cus_m8tr5v,18233,USD,COMPLETED,CASH,loc_b5a1,R4367,2025-12-12T05:39:00
sq_pay_zpwoqg1o,sq_ord_qhccsk,sq_cus_ccaff9,47665,USD,PENDING,CASH,loc_fo7u,R6296,2025-06-04T23:28:00
sq_pay_u9nzjz3t,sq_ord_zpi4pg,sq_cus_h7k01s,16161,USD,PENDING,BANK_TRANSFER,loc_cokd,R4363,2026-05-14T03:33:00
sq_pay_rk1jfbf2,sq_ord_pzxwj1,sq_cus_axiynn,41737,USD,COMPLETED,CASH,loc_4f0r,R5206,2026-04-18T16:03:00
sq_pay_ujqzwcwh,sq_ord_h6leez,sq_cus_69b3p1,49583,USD,COMPLETED,CASH,loc_u199,R7295,2026-05-22T04:41:00
sq_pay_n4gfgrhb,sq_ord_phru5z,sq_cus_wkhs98,40277,USD,PENDING,CARD,loc_54cm,R8969,2026-01-08T20:20:00
sq_pay_w21xl6k1,sq_ord_ig9z3m,sq_cus_fnezi9,5171,USD,COMPLETED,BANK_TRANSFER,loc_t3u0,R4089,2026-09-03T20:48:00
sq_pay_e0upjqzy,sq_ord_1w4l5c,sq_cus_fhhcid,15474,USD,COMPLETED,CARD,loc_gpdl,R1311,2025-07-07T16:20:00
sq_pay_nrfpczdr,sq_ord_3idkr7,sq_cus_414dgl,8624,USD,PENDING,CASH,loc_9zbt,R8557,2026-05-01T14:34:00
sq_pay_tpgpidwh,sq_ord_zn6dop,sq_cus_8k4mdq,9974,USD,PENDING,CARD,loc_3575,R6979,2025-11-04T09:39:00
sq_pay_8tvdx8hh,sq_ord_a3e6tq,sq_cus_y662c4,6707,USD,PENDING,CARD,loc_9gvm,R4945,2026-02-27T04:08:00
sq_pay_rsj4p5lz,sq_ord_86sqhd,sq_cus_rdlpt8,29716,USD,PENDING,CARD,loc_zgv3,R6247,2026-05-31T16:57:00
sq_pay_0rs4a935,sq_ord_1lh64q,sq_cus_hkglbj,12719,USD,PENDING,BANK_TRANSFER,loc_qtfl,R8734,2025-03-11T17:20:00
sq_pay_ao94154z,sq_ord_vzlpkl,sq_cus_3le2jc,26881,USD,PENDING,CARD,loc_ix4d,R6555,2025-08-25T19:41:00
sq_pay_cvq9uyj6,sq_ord_m3pgza,sq_cus_sandmi,49230,USD,COMPLETED,CASH,loc_chm1,R7768,2025-06-10T16:24:00
sq_pay_d5l7gdh9,sq_ord_bl3zgd,sq_cus_rnnuc3,22542,USD,PENDING,CARD,loc_su3c,R9212,2026-05-25T12:40:00
sq_pay_76qpqpvf,sq_ord_txf4wt,sq_cus_xhifdk,44676,USD,COMPLETED,BANK_TRANSFER,loc_ib06,R8311,2026-09-21T08:53:00
sq_pay_k31jdohv,sq_ord_igwwea,sq_cus_d40tgy,11087,USD,PENDING,BANK_TRANSFER,loc_oc6d,R1956,2025-01-01T05:05:00
sq_pay_p91zh3me,sq_ord_kgngfe,sq_cus_k4sqo6,20055,USD,COMPLETED,CARD,loc_tjil,R3539,2025-02-16T11:16:00
sq_pay_qiw2nccv,sq_ord_dhve2s,sq_cus_o0ehra,23493,USD,PENDING,BANK_TRANSFER,loc_18ti,R6390,2025-12-21T21:40:00
sq_pay_uvs5no96,sq_ord_84bj5x,sq_cus_vfqvax,47569,USD,COMPLETED,CASH,loc_e3f0,R4441,2026-07-23T06:20:00
sq_pay_ldt1w4e1,sq_ord_2rjsex,sq_cus_jinfg2,43770,USD,COMPLETED,CASH,loc_xrqr,R7096,2025-03-24T01:58:00
sq_pay_9xa0m3ly,sq_ord_oaa8pb,sq_cus_qhrs6b,47430,USD,COMPLETED,CASH,loc_dez7,R7169,2025-08-16T00:56:00
sq_pay_dg794ivd,sq_ord_tqudo8,sq_cus_36xruw,24041,USD,COMPLETED,BANK_TRANSFER,loc_ll9h,R7510,2025-11-11T22:14:00
sq_pay_uhn3zaaz,sq_ord_b8cdzv,sq_cus_8x5p31,3258,USD,COMPLETED,CASH,loc_hnyv,R6171,2025-01-23T00:29:00
sq_pay_5dbsddf5,sq_ord_xrl0th,sq_cus_1mcp0c,3425,USD,COMPLETED,CASH,loc_h0sm,R5492,2025-05-17T23:46:00
sq_pay_5h42suov,sq_ord_kxkfxu,sq_cus_7w7m34,46158,USD,PENDING,BANK_TRANSFER,loc_qlk4,R3920,2025-09-16T10:14:00
sq_pay_uehu5400,sq_ord_70mbye,sq_cus_8gd1da,25154,USD,COMPLETED,CASH,loc_gt8s,R8198,2025-08-18T22:11:00
sq_pay_31w5fcyy,sq_ord_3c1ut7,sq_cus_xp2hwd,3843,USD,PENDING,BANK_TRANSFER,loc_jpf4,R4141,2026-03-09T09:00:00
sq_pay_sxe0fho6,sq_ord_i6ntqd,sq_cus_ysjrgo,40220,USD,PENDING,CARD,loc_sdg0,R3112,2026-08-09T15:55:00
sq_pay_89h9src2,sq_ord_eysulx,sq_cus_x2rn6e,29966,USD,COMPLETED,CASH,loc_n3k2,R3388,2025-11-28T04:40:00
sq_pay_puqclenn,sq_ord_09rla0,sq_cus_1xle5z,9007,USD,PENDING,CASH,loc_j2dd,R1634,2025-02-22T22:34:00
sq_pay_jgdn9y97,sq_ord_ouig8x,sq_cus_0pc5vy,24671,USD,PENDING,BANK_TRANSFER,loc_nf8e,R1491,2025-06-11T13:18:00
sq_pay_t4fpcmx5,sq_ord_i6uht5,sq_cus_nqr467,2727,USD,COMPLETED,BANK_TRANSFER,loc_vm2e,R4107,2025-07-17T13:30:00
sq_pay_1jtwekv4,sq_ord_7117t7,sq_cus_k8a7cy,20324,USD,COMPLETED,CASH,loc_rw97,R5320,2026-02-18T16:12:00
sq_pay_gumjd9sl,sq_ord_e3v5c3,sq_cus_kugfj0,23091,USD,PENDING,CASH,loc_cr2d,R2407,2025-10-12T22:31:00
sq_pay_70hrfz69,sq_ord_you37c,sq_cus_xuw66z,40254,USD,PENDING,CARD,loc_0oe0,R1359,2025-04-12T09:52:00
sq_pay_7j5kd4jq,sq_ord_bzx89f,sq_cus_hph7rb,22776,USD,PENDING,CASH,loc_122q,R5290,2026-04-06T03:26:00
sq_pay_30b86rxr,sq_ord_jj8zh8,sq_cus_ijypb3,35001,USD,PENDING,CASH,loc_72u2,R2056,2025-02-13T14:01:00
