id,order_id,status,amount_value,currency_code,final_capture,create_time
CAP_63988737142175,ORDER-CH-1030-VOPP-3245,COMPLETED,109.4,USD,true,2026-09-01T10:07:00Z
CAP_86154901506208,ORDER-CH-1031-VOPP-7689,COMPLETED,111.67,USD,true,2026-07-04T17:37:00Z
CAP_10868772576259,ORDER-CH-1032-VOPP-5391,COMPLETED,173.62,USD,true,2026-05-18T09:02:00Z
CAP_84233447134467,ORDER-CH-1033-VOPP-7334,COMPLETED,158.36,USD,true,2026-08-09T18:23:00Z
CAP_75270551168261,ORDER-CH-1034-VOPP-6674,COMPLETED,136.58,USD,true,2026-09-10T10:25:00Z
CAP_98980968303833,ORDER-CH-1035-VOPP-8669,COMPLETED,209.57,USD,true,2026-06-11T16:14:00Z
CAP_96284950290626,ORDER-CH-1036-VOPP-9608,COMPLETED,97.04,USD,true,2026-05-14T15:31:00Z
CAP_15202511458036,ORDER-CH-1037-VOPP-5416,COMPLETED,182.61,USD,true,2026-04-10T12:47:00Z
CAP_88415142047774,ORDER-CH-1038-VOPP-1166,COMPLETED,229.35,USD,true,2026-06-08T13:27:00Z
CAP_36324700600709,ORDER-CH-1039-VOPP-2976,COMPLETED,131.1,USD,true,2026-04-22T13:10:00Z
CAP_63974989549041,ORDER-CH-1040-VOPP-2396,COMPLETED,75.3,USD,true,2026-04-11T10:21:00Z
CAP_33059078015417,ORDER-CH-1041-VOPP-9077,COMPLETED,70.69,USD,true,2026-06-07T08:28:00Z
CAP_31456425213682,ORDER-CH-1042-VOPP-5674,COMPLETED,229.71,USD,true,2026-07-12T09:16:00Z
CAP_28793445941428,ORDER-CH-1043-VOPP-8804,COMPLETED,18.96,USD,true,2026-05-21T12:56:00Z
CAP_38882797994648,ORDER-CH-1044-VOPP-3431,COMPLETED,28.71,USD,true,2026-09-11T11:28:00Z
CAP_94242296953767,ORDER-CH-1045-VOPP-6964,COMPLETED,122.28,USD,true,2026-06-16T12:51:00Z
CAP_97954424410820,ORDER-CH-1046-VOPP-6863,COMPLETED,27.01,USD,true,2026-04-08T08:05:00Z
CAP_37160399384752,ORDER-CH-1047-VOPP-7539,COMPLETED,43.08,USD,true,2026-08-16T16:08:00Z
CAP_27077174504879,ORDER-CH-1048-VOPP-6374,COMPLETED,21.8,USD,true,2026-06-12T09:53:00Z
CAP_13780811938076,ORDER-CH-1049-VOPP-6769,COMPLETED,280.55,USD,true,2026-08-20T18:29:00Z
CAP_91302031358507,ORDER-CH-1050-VOPP-6418,COMPLETED,33.92,USD,true,2026-04-25T12:46:00Z
CAP_49029679279925,ORDER-CH-1051-VOPP-6958,COMPLETED,243.22,USD,true,2026-09-10T16:07:00Z
CAP_12970907131117,ORDER-CH-1052-VOPP-8956,COMPLETED,252.93,USD,true,2026-04-22T15:11:00Z
CAP_88900268647626,ORDER-CH-1053-VOPP-4155,COMPLETED,21.87,USD,true,2026-08-24T13:15:00Z
CAP_25156041326563,ORDER-CH-1054-VOPP-5053,COMPLETED,281.29,USD,true,2026-09-12T09:37:00Z
CAP_85938436911484,ORDER-CH-1055-VOPP-8188,COMPLETED,75.39,USD,true,2026-05-21T12:08:00Z
CAP_38096800258732,ORDER-CH-1056-VOPP-3508,COMPLETED,137.06,USD,true,2026-05-26T09:47:00Z
CAP_75729140681331,ORDER-CH-1057-VOPP-4422,COMPLETED,181.14,USD,true,2026-07-04T17:39:00Z
CAP_77944854148708,ORDER-CH-1058-VOPP-8419,COMPLETED,108.17,USD,true,2026-06-03T14:47:00Z
CAP_78279905750473,ORDER-CH-1059-VOPP-9119,COMPLETED,148.46,USD,true,2026-05-23T16:22:00Z
CAP_35087527624396,ORDER-CH-1060-VOPP-9865,COMPLETED,15.35,USD,true,2026-09-07T15:18:00Z
CAP_77404410669638,ORDER-CH-1061-VOPP-2405,COMPLETED,135.26,USD,true,2026-08-27T10:46:00Z
CAP_65029760944614,ORDER-CH-1062-VOPP-3156,COMPLETED,90.4,USD,true,2026-07-09T11:23:00Z
CAP_42310465509667,ORDER-CH-1063-VOPP-9084,COMPLETED,128.09,USD,true,2026-08-09T18:25:00Z
CAP_46707498764823,ORDER-CH-1064-VOPP-7323,COMPLETED,173.58,USD,true,2026-09-13T14:39:00Z
CAP_42512213127331,ORDER-CH-1065-VOPP-3352,COMPLETED,224.43,USD,true,2026-08-24T16:06:00Z
CAP_13830824124607,ORDER-CH-1066-VOPP-5370,COMPLETED,265.18,USD,true,2026-07-03T17:03:00Z
CAP_28662274796406,ORDER-CH-1067-VOPP-4442,COMPLETED,253.38,USD,true,2026-06-18T15:22:00Z
CAP_69874320499816,ORDER-CH-1068-VOPP-8852,COMPLETED,78.28,USD,true,2026-08-08T12:02:00Z
CAP_37036656121121,ORDER-CH-1069-VOPP-2801,COMPLETED,45.5,USD,true,2026-08-04T11:12:00Z
CAP_37436333770083,ORDER-CH-1070-VOPP-8872,COMPLETED,69.56,USD,true,2026-05-04T15:48:00Z
CAP_84057027318951,ORDER-CH-1071-VOPP-2076,COMPLETED,103.07,USD,true,2026-04-18T10:54:00Z
CAP_16937346315994,ORDER-CH-1072-VOPP-4260,COMPLETED,189.49,USD,true,2026-07-17T16:59:00Z
CAP_26080778958113,ORDER-CH-1073-VOPP-2777,COMPLETED,144.55,USD,true,2026-06-23T10:03:00Z
CAP_10952622850422,ORDER-CH-1074-VOPP-4497,COMPLETED,119.54,USD,true,2026-06-12T17:09:00Z
CAP_13901453638053,ORDER-CH-1075-VOPP-1891,COMPLETED,207.94,USD,true,2026-06-25T13:45:00Z
CAP_50808860825444,ORDER-CH-1076-VOPP-5153,COMPLETED,147.83,USD,true,2026-06-25T09:47:00Z
CAP_92183977972267,ORDER-CH-1077-VOPP-8666,COMPLETED,276.8,USD,true,2026-07-20T12:22:00Z
CAP_39694044916065,ORDER-CH-1078-VOPP-2873,COMPLETED,191.23,USD,true,2026-09-23T09:16:00Z
CAP_66641979743491,ORDER-CH-1079-VOPP-7711,COMPLETED,134.57,USD,true,2026-09-18T12:56:00Z
