id,parent_page_id,parent_block_id,author_id,text,created_time,resolved
cea790e4a248dab6ac4b6ae185447759,pea790e4a248dab6ac4b6ae1854464f8,pea790e4a248dab6ac4b6ae1854464f8,uea790e4a248dab6ac4b6ae1854463c7,Berlin endgame is dry but holds. Good against Roman's pressure.,2025-12-15T09:14:52+00:00,true
cea790e4a248dab6ac4b6ae18544775a,pea790e4a248dab6ac4b6ae1854464fa,pea790e4a248dab6ac4b6ae1854464fa,uea790e4a248dab6ac4b6ae1854463c7,"KIA against the French setup. Reti's plan, e4 break when ready.",2025-12-22T20:08:47+00:00,false
cea790e4a248dab6ac4b6ae18544775b,pea790e4a248dab6ac4b6ae1854464fb,pea790e4a248dab6ac4b6ae1854464fb,uea790e4a248dab6ac4b6ae1854463c7,QGD as White: minority attack on the queenside. Practiced it twice.,2026-01-03T15:27:18+00:00,true
cea790e4a248dab6ac4b6ae18544775c,pea790e4a248dab6ac4b6ae1854464fc,pea790e4a248dab6ac4b6ae1854464fc,uea790e4a248dab6ac4b6ae1854463c7,"London is my tired-night opening. Bf4, e3, c3, done. No thinking.",2026-01-11T19:38:02+00:00,true
cea790e4a248dab6ac4b6ae18544775d,pea790e4a248dab6ac4b6ae1854464fd,pea790e4a248dab6ac4b6ae1854464fd,uea790e4a248dab6ac4b6ae1854463c7,Yugoslav Attack: never trade the dark-square bishop on h6 for free. Lost a game to that.,2026-01-18T08:55:14+00:00,false
cea790e4a248dab6ac4b6ae18544775e,pea790e4a248dab6ac4b6ae185446501,pea790e4a248dab6ac4b6ae185446501,uea790e4a248dab6ac4b6ae1854463c7,Five-zero blitz sweep. Same Italian setup every game. Tactics held up.,2026-02-05T17:30:06+00:00,true
cea790e4a248dab6ac4b6ae18544775f,pea790e4a248dab6ac4b6ae185446503,pea790e4a248dab6ac4b6ae185446503,uea790e4a248dab6ac4b6ae1854463c7,"White repertoire for the Open: 1.d4, London and QGD only. Keep it narrow.",2026-02-11T14:08:41+00:00,false
cea790e4a248dab6ac4b6ae185447760,pea790e4a248dab6ac4b6ae185446504,pea790e4a248dab6ac4b6ae185446504,uea790e4a248dab6ac4b6ae1854463c7,Lucena and Philidor cold. Drilled both off the board until I stopped checking.,2026-02-18T13:19:57+00:00,true
cea790e4a248dab6ac4b6ae185447761,pea790e4a248dab6ac4b6ae185446506,pea790e4a248dab6ac4b6ae185446506,uea790e4a248dab6ac4b6ae1854463c7,"Opposite-color bishops, down a pawn, still a draw if I hold the right diagonal.",2026-02-20T11:06:18+00:00,false
cea790e4a248dab6ac4b6ae185447762,pea790e4a248dab6ac4b6ae185446507,pea790e4a248dab6ac4b6ae185446507,uea790e4a248dab6ac4b6ae1854463c7,"Nimzowitsch on prophylaxis. Ask what the opponent wants, then stop it. Reread chapter.",2026-03-08T10:52:14+00:00,false
cea790e4a248dab6ac4b6ae185447763,pea790e4a248dab6ac4b6ae185446509,pea790e4a248dab6ac4b6ae185446509,uea790e4a248dab6ac4b6ae1854463c7,"Simul against the club juniors. Keep positions simple, one plan per board.",2026-03-16T20:47:55+00:00,false
cea790e4a248dab6ac4b6ae185447764,pea790e4a248dab6ac4b6ae18544650a,pea790e4a248dab6ac4b6ae18544650a,uea790e4a248dab6ac4b6ae1854463c7,Alapin 2.c3 if I don't want theory. Closed Sicilian if I want a slow game.,2026-03-19T12:14:31+00:00,false
