id,order_id,status,amount_value,currency_code,final_capture,create_time
PPC300051,PPO200051,COMPLETED,84.00,USD,true,2026-08-01T12:51:00-05:00
PPC300052,PPO200052,COMPLETED,77.00,USD,true,2026-07-23T12:52:00-05:00
PPC300053,PPO200053,COMPLETED,34.00,USD,true,2026-09-18T12:53:00-05:00
PPC300054,PPO200054,COMPLETED,104.00,USD,true,2026-07-05T12:54:00-05:00
PPC300055,PPO200055,COMPLETED,119.50,USD,true,2026-07-16T12:55:00-05:00
PPC300056,PPO200056,COMPLETED,96.00,USD,true,2026-07-15T12:56:00-05:00
PPC300057,PPO200057,COMPLETED,37.50,USD,true,2026-07-16T12:57:00-05:00
PPC300058,PPO200058,COMPLETED,61.00,USD,true,2026-08-09T12:58:00-05:00
PPC300059,PPO200059,COMPLETED,29.50,USD,true,2026-08-21T12:00:00-05:00
PPC300060,PPO200060,COMPLETED,76.61,USD,true,2026-09-13T09:49:00-05:00
PPC300061,PPO200061,COMPLETED,74.40,USD,true,2026-09-08T17:09:00-05:00
PPC300062,PPO200062,COMPLETED,95.28,USD,true,2026-07-28T09:23:00-05:00
PPC300063,PPO200063,COMPLETED,80.34,USD,true,2026-08-01T14:08:00-05:00
PPC300064,PPO200064,COMPLETED,46.54,USD,true,2026-08-07T12:06:00-05:00
PPC300065,PPO200065,COMPLETED,96.85,USD,true,2026-08-25T13:13:00-05:00
PPC300066,PPO200066,COMPLETED,70.26,USD,true,2026-08-06T12:40:00-05:00
PPC300067,PPO200067,COMPLETED,96.01,USD,true,2026-08-18T15:40:00-05:00
PPC300068,PPO200068,COMPLETED,108.18,USD,true,2026-08-14T09:09:00-05:00
PPC300069,PPO200069,COMPLETED,63.16,USD,true,2026-07-26T12:22:00-05:00
PPC300070,PPO200070,COMPLETED,72.65,USD,true,2026-07-23T11:17:00-05:00
PPC300071,PPO200071,COMPLETED,101.56,USD,true,2026-07-23T15:32:00-05:00
PPC300072,PPO200072,COMPLETED,40.75,USD,true,2026-08-08T12:31:00-05:00
PPC300073,PPO200073,COMPLETED,24.58,USD,true,2026-09-17T11:12:00-05:00
PPC300074,PPO200074,COMPLETED,62.47,USD,true,2026-07-14T12:58:00-05:00
PPC300075,PPO200075,COMPLETED,72.23,USD,true,2026-07-23T12:19:00-05:00
PPC300076,PPO200076,COMPLETED,29.24,USD,true,2026-09-05T14:38:00-05:00
PPC300077,PPO200077,COMPLETED,44.87,USD,true,2026-09-28T09:29:00-05:00
PPC300078,PPO200078,COMPLETED,107.06,USD,true,2026-09-10T15:50:00-05:00
PPC300079,PPO200079,COMPLETED,37.72,USD,true,2026-09-25T17:07:00-05:00
PPC300080,PPO200080,COMPLETED,49.62,USD,true,2026-08-20T16:51:00-05:00
PPC300081,PPO200081,COMPLETED,66.50,USD,true,2026-09-16T11:58:00-05:00
PPC300082,PPO200082,COMPLETED,109.02,USD,true,2026-07-05T09:33:00-05:00
PPC300083,PPO200083,COMPLETED,79.75,USD,true,2026-07-08T11:24:00-05:00
PPC300084,PPO200084,COMPLETED,81.07,USD,true,2026-07-06T14:59:00-05:00
PPC300085,PPO200085,COMPLETED,29.21,USD,true,2026-09-26T11:08:00-05:00
PPC300086,PPO200086,COMPLETED,38.14,USD,true,2026-07-02T10:17:00-05:00
PPC300087,PPO200087,COMPLETED,50.19,USD,true,2026-08-24T10:29:00-05:00
PPC300088,PPO200088,COMPLETED,78.06,USD,true,2026-09-23T12:07:00-05:00
PPC300089,PPO200089,COMPLETED,33.66,USD,true,2026-07-16T15:45:00-05:00
PPC300090,PPO200090,COMPLETED,97.50,USD,true,2026-07-07T15:15:00-05:00
PPC300091,PPO200091,COMPLETED,103.92,USD,true,2026-07-25T17:29:00-05:00
PPC300092,PPO200092,COMPLETED,33.75,USD,true,2026-07-19T14:27:00-05:00
PPC300093,PPO200093,COMPLETED,109.72,USD,true,2026-07-29T12:42:00-05:00
PPC300094,PPO200094,COMPLETED,52.72,USD,true,2026-09-12T13:18:00-05:00
PPC300095,PPO200095,COMPLETED,36.51,USD,true,2026-09-29T11:02:00-05:00
PPC300096,PPO200096,COMPLETED,88.48,USD,true,2026-07-03T16:40:00-05:00
PPC300097,PPO200097,COMPLETED,56.47,USD,true,2026-08-02T14:24:00-05:00
PPC300098,PPO200098,COMPLETED,68.88,USD,true,2026-09-23T11:50:00-05:00
PPC300099,PPO200099,COMPLETED,56.45,USD,true,2026-09-15T12:08:00-05:00
PPC300100,PPO200100,COMPLETED,75.44,USD,true,2026-08-04T14:08:00-05:00
PPC300101,PPO200101,COMPLETED,84.61,USD,true,2026-07-09T10:34:00-05:00
PPC300102,PPO200102,COMPLETED,36.19,USD,true,2026-08-03T09:56:00-05:00
PPC300103,PPO200103,COMPLETED,70.84,USD,true,2026-07-22T09:34:00-05:00
PPC300104,PPO200104,COMPLETED,52.73,USD,true,2026-08-08T09:46:00-05:00
PPC300105,PPO200105,COMPLETED,107.16,USD,true,2026-08-04T12:16:00-05:00
PPC300106,PPO200106,COMPLETED,85.26,USD,true,2026-07-16T17:29:00-05:00
PPC300107,PPO200107,COMPLETED,97.14,USD,true,2026-07-10T18:38:00-05:00
PPC300108,PPO200108,COMPLETED,36.45,USD,true,2026-07-21T17:31:00-05:00
PPC300109,PPO200109,COMPLETED,37.62,USD,true,2026-07-27T10:59:00-05:00
PPC300110,PPO200110,COMPLETED,31.68,USD,true,2026-08-29T13:37:00-05:00
PPC300111,PPO200111,COMPLETED,78.87,USD,true,2026-08-14T15:44:00-05:00
PPC300112,PPO200112,COMPLETED,48.70,USD,true,2026-08-31T15:54:00-05:00
PPC300113,PPO200113,COMPLETED,77.81,USD,true,2026-08-26T17:37:00-05:00
PPC300114,PPO200114,COMPLETED,100.24,USD,true,2026-07-18T10:20:00-05:00
PPC300115,PPO200115,COMPLETED,53.29,USD,true,2026-07-27T13:39:00-05:00
PPC300116,PPO200116,COMPLETED,58.61,USD,true,2026-07-12T16:37:00-05:00
PPC300117,PPO200117,COMPLETED,70.61,USD,true,2026-09-26T17:07:00-05:00
PPC300118,PPO200118,COMPLETED,48.83,USD,true,2026-07-18T16:35:00-05:00
PPC300119,PPO200119,COMPLETED,86.33,USD,true,2026-08-14T13:37:00-05:00
