id,customer_id,location_id,line_items,total_amount,currency,state,created_at
sqo_0043,sqc_0001,loc_original,Menu Item 30,5808,USD,COMPLETED,2026-04-22T19:26:44Z
sqo_0044,sqc_0012,loc_alt19,Menu Item 19,5393,USD,COMPLETED,2026-03-15T04:01:52Z
sqo_0045,sqc_0013,loc_original,Menu Item 25,14315,USD,COMPLETED,2026-07-10T11:28:19Z
sqo_0046,sqc_0024,loc_alt19,Menu Item 7,11087,USD,COMPLETED,2026-05-24T05:28:41Z
sqo_0047,sqc_0050,loc_original,Menu Item 7,11935,USD,COMPLETED,2026-04-09T17:56:35Z
sqo_0048,sqc_0046,loc_alt19,Menu Item 2,14464,USD,COMPLETED,2026-03-19T08:03:51Z
sqo_0049,sqc_0007,loc_alt19,Menu Item 11,14618,USD,COMPLETED,2026-01-26T19:11:18Z
sqo_0050,sqc_0003,loc_original,Menu Item 23,13816,USD,COMPLETED,2026-06-21T03:22:55Z
sqo_0051,sqc_0027,loc_alt19,Menu Item 12,7101,USD,COMPLETED,2026-05-25T00:29:31Z
sqo_0052,sqc_0019,loc_original,Menu Item 29,5095,USD,COMPLETED,2026-05-12T02:05:10Z
sqo_0053,sqc_0026,loc_original,Menu Item 20,8713,USD,COMPLETED,2026-09-29T00:09:15Z
sqo_0054,sqc_0003,loc_original,Menu Item 17,10352,USD,COMPLETED,2026-03-06T09:06:11Z
sqo_0055,sqc_0032,loc_original,Menu Item 25,2385,USD,COMPLETED,2026-06-03T19:28:12Z
sqo_0056,sqc_0037,loc_alt19,Menu Item 18,8747,USD,COMPLETED,2026-02-19T16:07:28Z
sqo_0057,sqc_0003,loc_original,Menu Item 16,8219,USD,COMPLETED,2026-10-06T04:16:13Z
sqo_0058,sqc_0027,loc_alt19,Menu Item 28,8791,USD,COMPLETED,2026-07-18T10:23:36Z
sqo_0059,sqc_0008,loc_alt19,Menu Item 17,11954,USD,COMPLETED,2026-09-21T14:23:35Z
sqo_0060,sqc_0047,loc_original,Menu Item 19,13037,USD,COMPLETED,2026-08-15T18:16:38Z
sqo_0061,sqc_0001,loc_original,Menu Item 12,2181,USD,COMPLETED,2026-06-17T08:27:55Z
sqo_0062,sqc_0027,loc_alt19,Menu Item 20,13538,USD,COMPLETED,2026-10-03T10:46:00Z
sqo_0063,sqc_0028,loc_alt19,Menu Item 4,5674,USD,COMPLETED,2026-09-29T07:47:32Z
sqo_0064,sqc_0031,loc_original,Menu Item 15,9304,USD,COMPLETED,2026-04-05T16:19:32Z
sqo_0065,sqc_0027,loc_original,Menu Item 25,3963,USD,COMPLETED,2026-06-25T01:48:19Z
sqo_0066,sqc_0008,loc_alt19,Menu Item 6,2786,USD,COMPLETED,2026-09-29T13:11:40Z
sqo_0067,sqc_0046,loc_original,Menu Item 26,10518,USD,COMPLETED,2026-07-13T22:56:39Z
sqo_0068,sqc_0030,loc_alt19,Menu Item 12,8569,USD,COMPLETED,2026-10-05T10:26:28Z
sqo_0069,sqc_0046,loc_original,Menu Item 11,9529,USD,COMPLETED,2026-03-02T20:38:19Z
sqo_0070,sqc_0033,loc_alt19,Menu Item 20,12187,USD,COMPLETED,2026-04-28T12:40:53Z
sqo_0071,sqc_0016,loc_original,Menu Item 13,3316,USD,COMPLETED,2026-07-25T22:55:27Z
sqo_0072,sqc_0035,loc_original,Menu Item 10,8187,USD,COMPLETED,2026-08-27T12:57:04Z
sqo_0073,sqc_0041,loc_alt19,Menu Item 7,9250,USD,COMPLETED,2026-01-23T16:08:54Z
sqo_0074,sqc_0020,loc_alt19,Menu Item 10,8866,USD,COMPLETED,2026-08-14T21:13:51Z
sqo_0075,sqc_0041,loc_original,Menu Item 4,14597,USD,COMPLETED,2026-05-14T20:59:18Z
sqo_0076,sqc_0030,loc_alt19,Menu Item 30,7375,USD,COMPLETED,2026-03-28T19:27:23Z
sqo_0077,sqc_0041,loc_original,Menu Item 12,4318,USD,COMPLETED,2026-07-01T01:15:51Z
sqo_0078,sqc_0033,loc_original,Menu Item 4,4815,USD,COMPLETED,2026-02-02T09:03:55Z
sqo_0079,sqc_0022,loc_alt19,Menu Item 12,11810,USD,COMPLETED,2026-07-15T13:22:36Z
sqo_0080,sqc_0043,loc_alt19,Menu Item 21,9527,USD,COMPLETED,2026-03-13T00:30:16Z
sqo_0081,sqc_0009,loc_alt19,Menu Item 13,6725,USD,COMPLETED,2026-02-18T14:13:08Z
sqo_0082,sqc_0038,loc_original,Menu Item 9,4222,USD,COMPLETED,2026-03-14T16:52:59Z
sqo_0083,sqc_0031,loc_alt19,Menu Item 22,4764,USD,COMPLETED,2026-05-05T04:01:25Z
sqo_0084,sqc_0041,loc_original,Menu Item 20,6926,USD,COMPLETED,2026-10-12T09:53:31Z
sqo_0085,sqc_0036,loc_alt19,Menu Item 21,6304,USD,COMPLETED,2026-07-20T22:58:26Z
sqo_0086,sqc_0006,loc_alt19,Menu Item 22,9785,USD,COMPLETED,2026-03-06T07:25:39Z
sqo_0087,sqc_0037,loc_original,Menu Item 15,5674,USD,COMPLETED,2026-06-29T20:16:41Z
sqo_0088,sqc_0042,loc_alt19,Menu Item 26,2884,USD,COMPLETED,2026-09-05T04:42:09Z
sqo_0089,sqc_0024,loc_alt19,Menu Item 17,14148,USD,COMPLETED,2026-08-28T13:04:04Z
sqo_0090,sqc_0015,loc_alt19,Menu Item 3,9297,USD,COMPLETED,2026-09-16T15:17:55Z
sqo_0091,sqc_0016,loc_alt19,Menu Item 1,7448,USD,COMPLETED,2026-03-23T16:03:06Z
sqo_0092,sqc_0010,loc_alt19,Menu Item 21,13118,USD,COMPLETED,2026-09-12T10:28:14Z
sqo_0093,sqc_0012,loc_original,Menu Item 23,11307,USD,COMPLETED,2026-07-21T05:22:34Z
sqo_0094,sqc_0017,loc_original,Menu Item 15,7381,USD,COMPLETED,2026-10-14T04:36:15Z
sqo_0095,sqc_0045,loc_original,Menu Item 17,9574,USD,COMPLETED,2026-01-01T08:35:48Z
sqo_0096,sqc_0013,loc_original,Menu Item 15,9491,USD,COMPLETED,2026-06-18T04:25:42Z
sqo_0097,sqc_0012,loc_alt19,Menu Item 6,11754,USD,COMPLETED,2026-03-18T22:50:37Z
sqo_0098,sqc_0001,loc_original,Menu Item 29,10183,USD,COMPLETED,2026-01-02T23:12:28Z
sqo_0099,sqc_0048,loc_original,Menu Item 19,12214,USD,COMPLETED,2026-05-20T17:29:39Z
sqo_0100,sqc_0033,loc_original,Menu Item 14,3385,USD,COMPLETED,2026-04-01T07:57:53Z
sqo_0101,sqc_0009,loc_alt19,Menu Item 22,4595,USD,COMPLETED,2026-07-01T15:05:25Z
sqo_0102,sqc_0037,loc_original,Menu Item 26,14535,USD,COMPLETED,2026-08-25T09:43:47Z
sqo_0103,sqc_0018,loc_alt19,Menu Item 2,12180,USD,COMPLETED,2026-03-15T06:43:15Z
sqo_0104,sqc_0041,loc_alt19,Menu Item 21,13310,USD,COMPLETED,2026-06-03T13:13:21Z
sqo_0105,sqc_0038,loc_alt19,Menu Item 11,11189,USD,COMPLETED,2026-02-08T03:33:31Z
sqo_0106,sqc_0027,loc_alt19,Menu Item 27,12146,USD,COMPLETED,2026-09-09T20:09:12Z
sqo_0107,sqc_0023,loc_alt19,Menu Item 10,2255,USD,COMPLETED,2026-07-05T09:31:27Z
sqo_0108,sqc_0005,loc_alt19,Menu Item 5,14078,USD,COMPLETED,2026-07-19T07:53:38Z
sqo_0109,sqc_0026,loc_alt19,Menu Item 28,11063,USD,COMPLETED,2026-09-24T01:53:47Z
sqo_0110,sqc_0003,loc_alt19,Menu Item 12,7075,USD,COMPLETED,2026-07-29T10:01:13Z
sqo_0111,sqc_0003,loc_alt19,Menu Item 24,10707,USD,COMPLETED,2026-08-08T06:31:27Z
sqo_0112,sqc_0001,loc_alt19,Menu Item 3,3066,USD,COMPLETED,2026-03-24T20:30:59Z
sqo_0113,sqc_0028,loc_original,Menu Item 8,10178,USD,COMPLETED,2026-08-13T09:53:57Z
sqo_0114,sqc_0029,loc_original,Menu Item 3,2310,USD,COMPLETED,2026-04-04T21:34:59Z
sqo_0115,sqc_0007,loc_alt19,Menu Item 8,8577,USD,COMPLETED,2026-08-24T19:56:03Z
sqo_0116,sqc_0027,loc_alt19,Menu Item 26,10577,USD,COMPLETED,2026-05-18T04:50:54Z
sqo_0117,sqc_0040,loc_original,Menu Item 29,4010,USD,COMPLETED,2026-01-14T18:44:35Z
sqo_0118,sqc_0016,loc_original,Menu Item 16,9053,USD,COMPLETED,2026-08-18T06:49:45Z
sqo_0119,sqc_0021,loc_original,Menu Item 23,8351,USD,COMPLETED,2026-09-20T02:54:56Z
sqo_0120,sqc_0044,loc_original,Menu Item 7,11193,USD,COMPLETED,2026-03-08T17:08:53Z
sqo_0121,sqc_0003,loc_original,Menu Item 21,4238,USD,COMPLETED,2026-01-05T15:41:44Z
sqo_0122,sqc_0006,loc_original,Menu Item 7,9092,USD,COMPLETED,2026-06-10T10:15:27Z
sqo_0123,sqc_0005,loc_alt19,Menu Item 26,10547,USD,COMPLETED,2026-04-01T03:06:38Z
sqo_0124,sqc_0022,loc_alt19,Menu Item 2,3865,USD,COMPLETED,2026-06-21T23:24:22Z
sqo_0125,sqc_0022,loc_original,Menu Item 10,10968,USD,COMPLETED,2026-09-01T10:43:24Z
sqo_0126,sqc_0011,loc_alt19,Menu Item 11,6692,USD,COMPLETED,2026-01-31T03:52:40Z
sqo_0127,sqc_0043,loc_original,Menu Item 2,2163,USD,COMPLETED,2026-07-28T16:47:30Z
sqo_0128,sqc_0013,loc_original,Menu Item 11,7250,USD,COMPLETED,2026-03-22T09:02:30Z
sqo_0129,sqc_0036,loc_original,Menu Item 30,7891,USD,COMPLETED,2026-02-16T03:31:09Z
sqo_0130,sqc_0014,loc_original,Menu Item 17,12792,USD,COMPLETED,2026-01-07T23:12:04Z
sqo_0131,sqc_0038,loc_alt19,Menu Item 7,6509,USD,COMPLETED,2026-01-16T09:53:37Z
sqo_0132,sqc_0045,loc_alt19,Menu Item 5,10206,USD,COMPLETED,2026-03-24T17:53:29Z
sqo_0133,sqc_0049,loc_original,Menu Item 25,5393,USD,COMPLETED,2026-01-04T17:43:22Z
sqo_0134,sqc_0019,loc_alt19,Menu Item 28,5694,USD,COMPLETED,2026-06-26T08:39:21Z
sqo_0135,sqc_0011,loc_original,Menu Item 25,14830,USD,COMPLETED,2026-07-23T20:21:16Z
sqo_0136,sqc_0048,loc_original,Menu Item 20,7295,USD,COMPLETED,2026-09-07T13:53:02Z
sqo_0137,sqc_0042,loc_original,Menu Item 26,7558,USD,COMPLETED,2026-08-06T13:15:00Z
sqo_0138,sqc_0049,loc_original,Menu Item 21,11658,USD,COMPLETED,2026-01-21T14:45:24Z
sqo_0139,sqc_0039,loc_alt19,Menu Item 16,11793,USD,COMPLETED,2026-01-30T10:58:50Z
sqo_0140,sqc_0002,loc_alt19,Menu Item 15,6333,USD,COMPLETED,2026-09-22T01:04:59Z
sqo_0141,sqc_0050,loc_alt19,Menu Item 2,4639,USD,COMPLETED,2026-06-15T01:31:04Z
sqo_0142,sqc_0040,loc_alt19,Menu Item 25,12178,USD,COMPLETED,2026-05-08T15:02:59Z
sqo_0143,sqc_0008,loc_original,Menu Item 2,6060,USD,COMPLETED,2026-02-02T15:49:38Z
sqo_0144,sqc_0014,loc_original,Menu Item 19,4587,USD,COMPLETED,2026-04-11T08:20:36Z
sqo_0145,sqc_0003,loc_original,Menu Item 27,9741,USD,COMPLETED,2026-04-02T10:37:54Z
sqo_0146,sqc_0011,loc_original,Menu Item 27,9082,USD,COMPLETED,2026-10-07T15:29:35Z
sqo_0147,sqc_0030,loc_alt19,Menu Item 23,11349,USD,COMPLETED,2026-06-27T05:27:04Z
sqo_0148,sqc_0030,loc_alt19,Menu Item 17,11138,USD,COMPLETED,2026-09-10T01:01:14Z
sqo_0149,sqc_0025,loc_alt19,Menu Item 13,8267,USD,COMPLETED,2026-06-13T05:33:27Z
sqo_0150,sqc_0025,loc_alt19,Menu Item 8,9017,USD,COMPLETED,2026-07-04T23:55:00Z
sqo_0151,sqc_0049,loc_alt19,Menu Item 11,14859,USD,COMPLETED,2026-08-13T13:39:25Z
sqo_0152,sqc_0024,loc_original,Menu Item 2,10533,USD,COMPLETED,2026-03-01T06:16:50Z
sqo_0153,sqc_0045,loc_original,Menu Item 14,12016,USD,COMPLETED,2026-05-26T03:27:48Z
sqo_0154,sqc_0021,loc_original,Menu Item 16,5403,USD,COMPLETED,2026-03-29T12:06:38Z
sqo_0155,sqc_0020,loc_original,Menu Item 27,11709,USD,COMPLETED,2026-02-12T13:34:51Z
sqo_0156,sqc_0040,loc_alt19,Menu Item 21,13106,USD,COMPLETED,2026-03-01T05:16:07Z
sqo_0157,sqc_0024,loc_alt19,Menu Item 14,12232,USD,COMPLETED,2026-01-06T19:22:10Z
sqo_0158,sqc_0006,loc_alt19,Menu Item 18,2812,USD,COMPLETED,2026-03-01T14:56:37Z
sqo_0159,sqc_0013,loc_alt19,Menu Item 2,5407,USD,COMPLETED,2026-01-11T08:55:27Z
sqo_0160,sqc_0049,loc_alt19,Menu Item 10,12161,USD,COMPLETED,2026-04-20T17:18:59Z
sqo_0161,sqc_0024,loc_original,Menu Item 14,10422,USD,COMPLETED,2026-02-05T19:18:21Z
sqo_0162,sqc_0030,loc_original,Menu Item 10,2468,USD,COMPLETED,2026-02-11T05:12:15Z
sqo_0163,sqc_0047,loc_alt19,Menu Item 28,6896,USD,COMPLETED,2026-02-18T09:41:14Z
sqo_0164,sqc_0039,loc_original,Menu Item 15,3713,USD,COMPLETED,2026-06-19T17:13:30Z
sqo_0165,sqc_0020,loc_original,Menu Item 21,8122,USD,COMPLETED,2026-05-31T18:20:40Z
sqo_0166,sqc_0021,loc_original,Menu Item 11,8985,USD,COMPLETED,2026-08-10T02:51:44Z
sqo_0167,sqc_0036,loc_original,Menu Item 1,2517,USD,COMPLETED,2026-08-22T18:46:40Z
sqo_0168,sqc_0002,loc_alt19,Menu Item 2,14573,USD,COMPLETED,2026-01-31T20:49:08Z
sqo_0169,sqc_0042,loc_alt19,Menu Item 25,14817,USD,COMPLETED,2026-01-13T21:55:24Z
sqo_0170,sqc_0047,loc_original,Menu Item 23,13975,USD,COMPLETED,2026-03-15T15:10:20Z
sqo_0171,sqc_0026,loc_alt19,Menu Item 4,10139,USD,COMPLETED,2026-02-13T22:13:03Z
sqo_0172,sqc_0029,loc_original,Menu Item 9,7417,USD,COMPLETED,2026-02-05T01:23:45Z
sqo_0173,sqc_0024,loc_alt19,Menu Item 13,3962,USD,COMPLETED,2026-09-05T21:34:10Z
sqo_0174,sqc_0044,loc_original,Menu Item 21,6390,USD,COMPLETED,2026-07-30T17:57:02Z
sqo_0175,sqc_0047,loc_alt19,Menu Item 5,3846,USD,COMPLETED,2026-02-03T18:29:38Z
sqo_0176,sqc_0001,loc_alt19,Menu Item 15,2506,USD,COMPLETED,2026-05-14T01:26:43Z
sqo_0177,sqc_0004,loc_alt19,Menu Item 22,10040,USD,COMPLETED,2026-04-11T13:18:08Z
sqo_0178,sqc_0007,loc_alt19,Menu Item 25,8222,USD,COMPLETED,2026-05-18T17:10:46Z
sqo_0179,sqc_0043,loc_original,Menu Item 29,9409,USD,COMPLETED,2026-02-02T12:52:02Z
sqo_0180,sqc_0025,loc_original,Menu Item 17,2150,USD,COMPLETED,2026-09-17T08:32:02Z
sqo_0181,sqc_0047,loc_alt19,Menu Item 25,8999,USD,COMPLETED,2026-02-18T22:38:59Z
sqo_0182,sqc_0013,loc_original,Menu Item 24,5669,USD,COMPLETED,2026-09-28T22:11:11Z
sqo_0183,sqc_0020,loc_alt19,Menu Item 27,14771,USD,COMPLETED,2026-09-13T18:39:37Z
sqo_0184,sqc_0003,loc_alt19,Menu Item 13,3559,USD,COMPLETED,2026-01-08T05:02:10Z
sqo_0185,sqc_0044,loc_original,Menu Item 15,8649,USD,COMPLETED,2026-05-02T23:49:08Z
sqo_0186,sqc_0030,loc_original,Menu Item 24,5387,USD,COMPLETED,2026-08-31T06:53:03Z
sqo_0187,sqc_0019,loc_alt19,Menu Item 15,9241,USD,COMPLETED,2026-10-12T04:20:42Z
sqo_0188,sqc_0035,loc_alt19,Menu Item 1,13809,USD,COMPLETED,2026-01-27T12:22:55Z
sqo_0189,sqc_0005,loc_alt19,Menu Item 20,2620,USD,COMPLETED,2026-10-11T23:57:52Z
sqo_0190,sqc_0023,loc_alt19,Menu Item 26,3765,USD,COMPLETED,2026-02-03T13:55:48Z
sqo_0191,sqc_0033,loc_original,Menu Item 13,3640,USD,COMPLETED,2026-03-05T07:04:32Z
sqo_0192,sqc_0002,loc_alt19,Menu Item 23,3708,USD,COMPLETED,2026-04-11T06:17:10Z
sqo_0193,sqc_0038,loc_alt19,Menu Item 7,3092,USD,COMPLETED,2026-08-20T09:06:56Z
sqo_0194,sqc_0005,loc_original,Menu Item 30,10255,USD,COMPLETED,2026-10-09T07:50:53Z
sqo_0195,sqc_0012,loc_alt19,Menu Item 4,5603,USD,COMPLETED,2026-06-28T19:09:55Z
sqo_0196,sqc_0010,loc_original,Menu Item 29,11555,USD,COMPLETED,2026-07-30T10:32:23Z
sqo_0197,sqc_0030,loc_alt19,Menu Item 23,5270,USD,COMPLETED,2026-05-04T14:32:16Z
sqo_0198,sqc_0014,loc_original,Menu Item 17,2648,USD,COMPLETED,2026-04-04T12:11:49Z
sqo_0199,sqc_0011,loc_original,Menu Item 27,4078,USD,COMPLETED,2026-05-10T23:39:25Z
sqo_0200,sqc_0045,loc_alt19,Menu Item 27,4544,USD,COMPLETED,2026-09-08T00:42:17Z
sqo_0201,sqc_0029,loc_original,Menu Item 6,5988,USD,COMPLETED,2026-08-15T14:26:27Z
sqo_0202,sqc_0002,loc_original,Menu Item 28,6681,USD,COMPLETED,2026-03-14T23:01:29Z
sqo_0203,sqc_0001,loc_alt19,Menu Item 16,12921,USD,COMPLETED,2026-03-10T08:49:50Z
sqo_0204,sqc_0003,loc_alt19,Menu Item 29,4913,USD,COMPLETED,2026-01-22T23:04:09Z
sqo_0205,sqc_0049,loc_original,Menu Item 26,14997,USD,COMPLETED,2026-05-09T05:32:04Z
sqo_0206,sqc_0045,loc_original,Menu Item 21,6455,USD,COMPLETED,2026-09-29T12:23:17Z
sqo_0207,sqc_0040,loc_alt19,Menu Item 22,13221,USD,COMPLETED,2026-08-19T02:06:41Z
sqo_0208,sqc_0019,loc_alt19,Menu Item 12,8462,USD,COMPLETED,2026-07-09T19:25:25Z
sqo_0209,sqc_0044,loc_alt19,Menu Item 27,6103,USD,COMPLETED,2026-10-10T18:05:32Z
sqo_0210,sqc_0017,loc_alt19,Menu Item 12,10639,USD,COMPLETED,2026-05-17T20:55:18Z
sqo_0211,sqc_0049,loc_original,Menu Item 30,6768,USD,COMPLETED,2026-04-26T10:51:02Z
sqo_0212,sqc_0035,loc_alt19,Menu Item 14,12756,USD,COMPLETED,2026-05-08T05:44:07Z
sqo_0213,sqc_0027,loc_alt19,Menu Item 15,12205,USD,COMPLETED,2026-06-20T20:07:34Z
sqo_0214,sqc_0038,loc_original,Menu Item 14,13263,USD,COMPLETED,2026-01-20T10:19:10Z
sqo_0215,sqc_0009,loc_alt19,Menu Item 14,4280,USD,COMPLETED,2026-04-30T19:06:31Z
sqo_0216,sqc_0047,loc_original,Menu Item 25,12335,USD,COMPLETED,2026-01-24T21:07:48Z
sqo_0217,sqc_0038,loc_alt19,Menu Item 15,7458,USD,COMPLETED,2026-06-01T13:39:37Z
sqo_0218,sqc_0001,loc_original,Menu Item 6,4178,USD,COMPLETED,2026-06-25T06:21:45Z
sqo_0219,sqc_0027,loc_alt19,Menu Item 13,6273,USD,COMPLETED,2026-02-04T05:49:30Z
sqo_0220,sqc_0043,loc_original,Menu Item 1,13930,USD,COMPLETED,2026-08-13T04:24:37Z
sqo_0221,sqc_0033,loc_alt19,Menu Item 27,2240,USD,COMPLETED,2026-01-04T22:31:10Z
sqo_0222,sqc_0001,loc_alt19,Menu Item 11,12158,USD,COMPLETED,2026-06-24T21:33:23Z
sqo_0223,sqc_0006,loc_alt19,Menu Item 24,10852,USD,COMPLETED,2026-08-18T23:00:58Z
sqo_0224,sqc_0034,loc_alt19,Menu Item 4,3131,USD,COMPLETED,2026-02-28T22:14:39Z
sqo_0225,sqc_0005,loc_original,Menu Item 2,9162,USD,COMPLETED,2026-05-09T06:37:28Z
sqo_0226,sqc_0037,loc_original,Menu Item 20,4262,USD,COMPLETED,2026-01-27T19:02:29Z
sqo_0227,sqc_0013,loc_original,Menu Item 25,14110,USD,COMPLETED,2026-08-06T13:31:53Z
sqo_0228,sqc_0025,loc_alt19,Menu Item 7,12187,USD,COMPLETED,2026-07-26T13:40:14Z
sqo_0229,sqc_0030,loc_original,Menu Item 25,10106,USD,COMPLETED,2026-09-30T03:41:34Z
sqo_0230,sqc_0005,loc_original,Menu Item 14,12424,USD,COMPLETED,2026-01-04T15:54:49Z
sqo_0231,sqc_0006,loc_alt19,Menu Item 2,7282,USD,COMPLETED,2026-10-05T01:57:59Z
sqo_0232,sqc_0010,loc_original,Menu Item 10,5316,USD,COMPLETED,2026-04-02T00:25:43Z
sqo_0233,sqc_0007,loc_alt19,Menu Item 1,14122,USD,COMPLETED,2026-06-08T06:31:16Z
sqo_0234,sqc_0034,loc_alt19,Menu Item 12,9116,USD,COMPLETED,2026-08-24T07:46:15Z
sqo_0235,sqc_0029,loc_original,Menu Item 12,5842,USD,COMPLETED,2026-10-13T15:40:13Z
sqo_0236,sqc_0008,loc_original,Menu Item 24,14989,USD,COMPLETED,2026-06-16T18:15:42Z
sqo_0237,sqc_0015,loc_original,Menu Item 25,6205,USD,COMPLETED,2026-09-06T20:07:20Z
sqo_0238,sqc_0001,loc_alt19,Menu Item 26,4267,USD,COMPLETED,2026-05-16T12:57:36Z
sqo_0239,sqc_0003,loc_alt19,Menu Item 2,4585,USD,COMPLETED,2026-02-02T18:27:12Z
sqo_0240,sqc_0018,loc_alt19,Menu Item 20,8942,USD,COMPLETED,2026-06-08T19:50:56Z
sqo_0241,sqc_0041,loc_original,Menu Item 10,8571,USD,COMPLETED,2026-01-14T13:23:21Z
sqo_0242,sqc_0048,loc_alt19,Menu Item 4,4959,USD,COMPLETED,2026-07-27T22:09:00Z
sqo_0243,sqc_0008,loc_original,Menu Item 19,13629,USD,COMPLETED,2026-08-04T14:58:30Z
sqo_0244,sqc_0008,loc_original,Menu Item 29,8690,USD,COMPLETED,2026-09-18T06:44:35Z
sqo_0245,sqc_0031,loc_original,Menu Item 1,2848,USD,COMPLETED,2026-04-07T23:04:15Z
sqo_0246,sqc_0010,loc_alt19,Menu Item 29,2924,USD,COMPLETED,2026-09-29T18:21:24Z
sqo_0247,sqc_0015,loc_alt19,Menu Item 24,12668,USD,COMPLETED,2026-06-25T01:59:53Z
