city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
5,1758780000,2026-09-25 18:00:00,66.9,67.6,73.9,85.4,1016,86,800,Clear,clear sky,01d,2.6,107,4,0.08
5,1758790800,2026-09-25 21:00:00,66.8,78.8,82.9,94.4,1021,55,800,Clear,clear sky,01d,4.4,268,52,0.18
5,1758801600,2026-09-25 24:00:00,78.1,77.8,79.6,74.1,1021,42,800,Clear,clear sky,01d,7.1,214,51,0.42
5,1758812400,2026-09-25 27:00:00,60.4,67.8,68.4,88.5,1020,63,800,Clear,clear sky,01d,4.1,39,29,0.35
5,1758823200,2026-09-25 30:00:00,81.1,84.9,76.6,84.2,1015,57,800,Clear,clear sky,01d,14.3,53,38,0.05
5,1758834000,2026-09-25 33:00:00,86.6,71.4,83.9,85.1,1017,61,800,Clear,clear sky,01d,5.2,247,28,0.4
6,1758715200,2026-09-25 00:00:00,74.5,77.2,69.6,89.0,1021,72,800,Clear,clear sky,01d,9.2,248,18,0.3
6,1758726000,2026-09-25 03:00:00,83.7,83.3,79.9,87.1,1017,49,800,Clear,clear sky,01d,5.2,359,60,0.2
6,1758736800,2026-09-25 06:00:00,70.5,80.4,78.7,89.4,1020,80,800,Clear,clear sky,01d,3.4,196,56,0.44
6,1758747600,2026-09-25 09:00:00,87.1,62.8,74.2,77.2,1024,86,800,Clear,clear sky,01d,7.2,313,20,0.26
6,1758758400,2026-09-25 12:00:00,67.6,67.4,75.7,84.0,1022,57,800,Clear,clear sky,01d,6.4,58,96,0.45
6,1758769200,2026-09-25 15:00:00,81.3,88.7,76.6,86.1,1012,87,800,Clear,clear sky,01d,9.8,360,50,0.17
6,1758780000,2026-09-25 18:00:00,60.3,62.7,70.0,80.6,1013,60,800,Clear,clear sky,01d,10.3,226,48,0.01
6,1758790800,2026-09-25 21:00:00,66.1,79.1,74.9,78.4,1023,84,800,Clear,clear sky,01d,12.3,29,64,0.07
6,1758801600,2026-09-25 24:00:00,88.9,81.3,62.2,77.0,1012,65,800,Clear,clear sky,01d,9.2,281,58,0.1
6,1758812400,2026-09-25 27:00:00,87.8,62.9,74.7,77.7,1013,73,800,Clear,clear sky,01d,5.7,132,86,0.12
6,1758823200,2026-09-25 30:00:00,80.7,65.0,67.0,93.4,1018,70,800,Clear,clear sky,01d,13.0,146,1,0.38
6,1758834000,2026-09-25 33:00:00,66.1,75.2,64.0,91.5,1017,44,800,Clear,clear sky,01d,5.1,152,93,0.29
7,1758715200,2026-09-25 00:00:00,62.4,80.9,68.5,85.7,1022,57,800,Clear,clear sky,01d,6.7,285,37,0.17
7,1758726000,2026-09-25 03:00:00,82.1,83.3,77.2,89.1,1016,55,800,Clear,clear sky,01d,12.0,192,49,0.28
7,1758736800,2026-09-25 06:00:00,75.3,68.3,62.8,81.1,1013,68,800,Clear,clear sky,01d,10.9,144,38,0.16
7,1758747600,2026-09-25 09:00:00,85.8,71.1,64.5,75.8,1020,79,800,Clear,clear sky,01d,13.4,109,25,0.14
7,1758758400,2026-09-25 12:00:00,72.4,84.5,61.8,82.3,1024,88,800,Clear,clear sky,01d,14.9,286,59,0.1
7,1758769200,2026-09-25 15:00:00,87.5,85.9,78.2,83.0,1013,89,800,Clear,clear sky,01d,6.2,128,2,0.4
7,1758780000,2026-09-25 18:00:00,65.3,89.7,61.4,81.7,1012,73,800,Clear,clear sky,01d,9.1,332,15,0.3
7,1758790800,2026-09-25 21:00:00,84.6,73.6,59.8,90.4,1017,57,800,Clear,clear sky,01d,14.5,324,49,0.36
7,1758801600,2026-09-25 24:00:00,73.1,86.0,66.6,89.5,1012,65,800,Clear,clear sky,01d,13.0,330,29,0.25
7,1758812400,2026-09-25 27:00:00,78.1,79.8,70.2,91.8,1015,88,800,Clear,clear sky,01d,2.9,243,73,0.28
7,1758823200,2026-09-25 30:00:00,63.3,89.1,77.0,74.4,1010,79,800,Clear,clear sky,01d,9.2,257,15,0.03
7,1758834000,2026-09-25 33:00:00,64.8,72.8,83.3,94.2,1010,70,800,Clear,clear sky,01d,7.3,117,92,0.4
8,1758715200,2026-09-25 00:00:00,68.2,87.6,80.9,91.0,1022,45,800,Clear,clear sky,01d,7.8,322,50,0.35
8,1758726000,2026-09-25 03:00:00,84.5,76.1,65.6,71.3,1018,51,800,Clear,clear sky,01d,10.3,178,60,0.08
8,1758736800,2026-09-25 06:00:00,89.0,66.6,73.6,77.7,1024,71,800,Clear,clear sky,01d,8.0,207,28,0.19
8,1758747600,2026-09-25 09:00:00,86.0,73.6,63.1,89.7,1015,45,800,Clear,clear sky,01d,9.7,70,65,0.18
8,1758758400,2026-09-25 12:00:00,84.4,64.0,67.8,79.7,1020,76,800,Clear,clear sky,01d,14.2,98,36,0.23
8,1758769200,2026-09-25 15:00:00,78.3,88.2,83.2,73.0,1015,73,800,Clear,clear sky,01d,13.1,308,46,0.31
8,1758780000,2026-09-25 18:00:00,86.4,71.5,75.9,84.1,1013,62,800,Clear,clear sky,01d,8.6,98,56,0.13
8,1758790800,2026-09-25 21:00:00,66.0,68.2,56.4,81.5,1020,49,800,Clear,clear sky,01d,6.4,34,17,0.0
8,1758801600,2026-09-25 24:00:00,67.3,78.2,75.1,94.1,1014,89,800,Clear,clear sky,01d,11.1,339,36,0.36
8,1758812400,2026-09-25 27:00:00,71.4,74.6,74.7,85.8,1014,56,800,Clear,clear sky,01d,9.0,6,87,0.1
8,1758823200,2026-09-25 30:00:00,62.8,68.4,57.0,74.6,1011,64,800,Clear,clear sky,01d,9.8,250,14,0.26
8,1758834000,2026-09-25 33:00:00,76.0,76.4,84.9,75.4,1019,89,800,Clear,clear sky,01d,13.3,286,21,0.47
9,1758715200,2026-09-25 00:00:00,67.5,84.4,57.6,92.0,1010,62,800,Clear,clear sky,01d,10.0,310,78,0.3
9,1758726000,2026-09-25 03:00:00,73.9,82.7,77.9,89.9,1013,50,800,Clear,clear sky,01d,5.3,297,44,0.37
9,1758736800,2026-09-25 06:00:00,81.7,75.0,79.9,70.3,1016,61,800,Clear,clear sky,01d,13.9,182,99,0.48
9,1758747600,2026-09-25 09:00:00,63.7,77.9,70.3,76.4,1016,57,800,Clear,clear sky,01d,2.5,118,20,0.11
9,1758758400,2026-09-25 12:00:00,74.3,66.8,70.0,85.8,1023,78,800,Clear,clear sky,01d,12.6,222,21,0.46
9,1758769200,2026-09-25 15:00:00,88.6,86.9,55.5,81.6,1015,42,800,Clear,clear sky,01d,11.2,230,32,0.5
9,1758780000,2026-09-25 18:00:00,85.0,66.9,66.0,76.7,1020,89,800,Clear,clear sky,01d,8.0,14,76,0.06
9,1758790800,2026-09-25 21:00:00,78.0,66.3,55.9,94.2,1011,71,800,Clear,clear sky,01d,12.9,69,35,0.23
9,1758801600,2026-09-25 24:00:00,61.6,74.0,72.7,78.5,1015,46,800,Clear,clear sky,01d,4.9,357,82,0.38
9,1758812400,2026-09-25 27:00:00,74.4,67.6,61.1,81.1,1023,55,800,Clear,clear sky,01d,7.6,106,80,0.05
9,1758823200,2026-09-25 30:00:00,78.3,68.0,63.6,83.6,1011,58,800,Clear,clear sky,01d,9.8,5,78,0.34
9,1758834000,2026-09-25 33:00:00,63.1,72.9,63.5,88.9,1017,59,800,Clear,clear sky,01d,4.6,179,65,0.18
10,1758715200,2026-09-25 00:00:00,67.4,81.7,66.4,89.7,1015,71,800,Clear,clear sky,01d,14.7,337,36,0.32
10,1758726000,2026-09-25 03:00:00,65.5,87.7,79.5,92.7,1023,86,800,Clear,clear sky,01d,5.9,179,68,0.02
10,1758736800,2026-09-25 06:00:00,85.5,62.7,69.2,76.2,1012,87,800,Clear,clear sky,01d,4.3,16,30,0.07
10,1758747600,2026-09-25 09:00:00,86.5,70.7,68.3,89.9,1019,71,800,Clear,clear sky,01d,12.7,335,12,0.12
10,1758758400,2026-09-25 12:00:00,66.5,82.8,73.6,90.6,1011,54,800,Clear,clear sky,01d,6.0,221,54,0.17
10,1758769200,2026-09-25 15:00:00,62.3,74.5,81.1,78.0,1018,48,800,Clear,clear sky,01d,2.0,338,95,0.4
10,1758780000,2026-09-25 18:00:00,84.3,69.0,67.3,88.2,1022,71,800,Clear,clear sky,01d,4.1,75,88,0.28
10,1758790800,2026-09-25 21:00:00,79.5,64.8,81.2,92.8,1024,83,800,Clear,clear sky,01d,13.4,243,48,0.07
10,1758801600,2026-09-25 24:00:00,82.6,69.0,78.0,72.5,1020,44,800,Clear,clear sky,01d,2.0,126,29,0.12
10,1758812400,2026-09-25 27:00:00,65.1,72.7,78.1,87.2,1018,75,800,Clear,clear sky,01d,10.9,0,34,0.15
10,1758823200,2026-09-25 30:00:00,72.7,69.4,76.5,81.4,1014,57,800,Clear,clear sky,01d,6.6,174,20,0.36
10,1758834000,2026-09-25 33:00:00,69.4,63.8,71.7,85.6,1010,70,800,Clear,clear sky,01d,14.0,2,50,0.48
