city_id,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,visibility,dt
38,800,Rain,few clouds,01d,79.8,62.5,79.8,73.2,1014,77,7.4,103,86,10000,1758715200
39,802,Clouds,clear sky,01d,66.4,74.8,71.1,90.5,1014,53,2.8,255,60,10000,1758715200
40,500,Clear,clear sky,01d,74.3,73.9,57.7,88.9,1023,74,4.9,105,61,10000,1758715200
41,801,Clouds,light rain,01d,66.8,83.9,63.4,73.2,1021,70,10.6,239,24,10000,1758715200
42,802,Rain,clear sky,01d,84.8,61.1,71.8,71.6,1018,50,8.1,154,29,10000,1758715200
43,800,Clouds,clear sky,01d,76.7,80.9,67.5,94.2,1017,64,6.2,243,0,10000,1758715200
44,802,Rain,few clouds,01d,89.6,64.6,58.2,85.7,1023,69,7.8,296,32,10000,1758715200
45,800,Clouds,clear sky,01d,79.6,77.8,64.1,78.1,1011,48,7.0,129,14,10000,1758715200
46,800,Clouds,few clouds,01d,62.8,81.4,64.5,92.5,1019,47,4.2,199,0,10000,1758715200
47,800,Rain,light rain,01d,82.7,83.4,80.8,74.4,1021,61,10.5,230,1,10000,1758715200
48,500,Clear,clear sky,01d,68.4,71.8,77.6,77.5,1010,47,3.2,352,20,10000,1758715200
49,801,Clouds,light rain,01d,62.5,60.4,62.9,94.1,1015,58,10.1,118,82,10000,1758715200
50,500,Clear,clear sky,01d,69.7,85.5,55.0,94.5,1014,48,2.6,219,46,10000,1758715200
51,800,Rain,light rain,01d,82.0,66.8,82.4,72.5,1016,83,7.1,179,11,10000,1758715200
52,801,Clouds,clear sky,01d,83.2,78.4,71.1,84.6,1017,55,14.9,121,63,10000,1758715200
53,802,Clouds,light rain,01d,65.3,62.9,75.3,85.4,1011,57,7.8,322,31,10000,1758715200
54,800,Rain,light rain,01d,69.5,80.0,75.4,76.1,1020,73,9.6,41,15,10000,1758715200
55,800,Clear,light rain,01d,85.9,67.8,70.0,81.7,1018,43,14.3,45,1,10000,1758715200
56,800,Clouds,clear sky,01d,69.5,74.7,82.9,93.5,1018,53,3.6,309,6,10000,1758715200
57,801,Clouds,light rain,01d,61.0,89.5,83.4,81.2,1013,74,14.9,252,49,10000,1758715200
58,500,Clear,few clouds,01d,62.5,63.5,64.3,91.6,1018,73,9.3,177,3,10000,1758715200
59,800,Clouds,few clouds,01d,62.3,83.2,78.8,73.8,1017,87,8.5,306,0,10000,1758715200
60,802,Clear,few clouds,01d,84.6,73.8,74.9,83.0,1017,82,13.4,86,99,10000,1758715200
61,801,Clouds,light rain,01d,64.4,69.5,66.4,93.1,1021,52,12.9,34,29,10000,1758715200
62,800,Rain,few clouds,01d,62.3,67.6,65.3,83.1,1025,47,3.0,17,61,10000,1758715200
63,500,Clear,clear sky,01d,89.6,60.4,62.9,73.2,1022,61,14.1,249,78,10000,1758715200
64,500,Clear,few clouds,01d,89.4,76.2,73.9,76.2,1022,49,9.0,175,86,10000,1758715200
65,500,Clouds,few clouds,01d,66.7,68.2,77.2,87.4,1010,64,13.1,127,28,10000,1758715200
66,800,Rain,light rain,01d,76.3,74.1,59.7,79.9,1023,86,6.6,198,1,10000,1758715200
67,802,Rain,light rain,01d,72.6,66.8,71.3,73.1,1014,50,5.5,147,79,10000,1758715200
68,500,Clear,clear sky,01d,74.9,89.8,83.3,93.9,1021,72,5.4,182,3,10000,1758715200
69,801,Clouds,light rain,01d,88.9,71.2,71.0,73.6,1014,72,3.0,12,71,10000,1758715200
70,800,Rain,light rain,01d,68.0,82.7,59.8,75.6,1015,75,14.7,149,56,10000,1758715200
71,800,Clear,clear sky,01d,72.6,67.8,83.1,76.6,1023,53,4.3,193,80,10000,1758715200
72,800,Clear,few clouds,01d,86.8,88.0,64.2,86.5,1023,73,10.2,92,62,10000,1758715200
73,800,Clear,light rain,01d,73.4,61.2,56.8,73.5,1015,79,11.6,171,30,10000,1758715200
74,801,Rain,clear sky,01d,62.5,88.1,67.1,82.8,1013,75,3.9,41,68,10000,1758715200
75,802,Clouds,few clouds,01d,78.4,87.8,60.9,72.4,1013,51,12.5,275,94,10000,1758715200
76,802,Rain,light rain,01d,89.7,74.4,78.6,90.8,1025,63,12.1,191,62,10000,1758715200
77,500,Clouds,few clouds,01d,68.6,80.9,70.6,74.0,1025,79,12.8,117,58,10000,1758715200
78,802,Rain,clear sky,01d,76.7,71.3,81.6,82.2,1017,62,7.3,338,69,10000,1758715200
79,802,Rain,few clouds,01d,73.3,80.2,69.8,71.4,1014,68,11.0,332,23,10000,1758715200
80,802,Clouds,light rain,01d,85.6,88.9,58.4,73.1,1025,52,9.9,97,66,10000,1758715200
81,801,Rain,clear sky,01d,70.8,64.2,64.3,94.2,1024,74,12.8,326,84,10000,1758715200
82,801,Clouds,few clouds,01d,86.1,89.4,76.1,82.6,1013,59,8.0,348,15,10000,1758715200
83,500,Rain,few clouds,01d,82.0,82.7,55.6,79.1,1020,85,5.1,187,40,10000,1758715200
84,800,Clouds,few clouds,01d,72.3,85.4,58.4,86.9,1025,59,4.2,188,57,10000,1758715200
85,800,Clouds,clear sky,01d,84.6,63.3,76.5,84.6,1012,64,13.4,128,2,10000,1758715200
86,801,Clear,light rain,01d,80.2,76.6,76.6,85.8,1014,64,10.9,37,33,10000,1758715200
87,801,Clear,few clouds,01d,67.1,62.2,79.4,78.9,1018,64,4.3,100,52,10000,1758715200
88,801,Clear,clear sky,01d,68.9,76.2,73.7,90.5,1014,44,6.5,95,83,10000,1758715200
89,802,Clouds,light rain,01d,85.0,68.0,78.2,78.7,1023,64,10.6,213,40,10000,1758715200
90,801,Clear,clear sky,01d,66.1,64.4,80.6,93.7,1017,78,7.7,260,12,10000,1758715200
91,800,Clouds,few clouds,01d,89.4,82.5,81.8,79.3,1013,74,3.1,294,65,10000,1758715200
92,500,Clear,clear sky,01d,70.9,71.6,69.8,90.1,1019,50,14.2,317,59,10000,1758715200
93,801,Clear,light rain,01d,73.8,73.5,81.0,77.8,1022,46,6.6,12,85,10000,1758715200
94,801,Clear,clear sky,01d,87.8,74.7,72.4,74.6,1024,40,8.1,138,52,10000,1758715200
95,802,Rain,clear sky,01d,82.3,74.5,64.7,90.0,1021,77,4.9,33,49,10000,1758715200
96,800,Rain,clear sky,01d,82.8,80.5,62.5,81.7,1022,41,6.4,93,48,10000,1758715200
97,801,Rain,light rain,01d,88.3,75.9,59.0,91.1,1024,47,8.1,60,95,10000,1758715200
98,800,Clear,few clouds,01d,78.0,81.8,69.2,80.4,1020,52,13.4,307,44,10000,1758715200
99,800,Clouds,clear sky,01d,71.0,87.3,81.0,75.5,1020,65,14.0,47,55,10000,1758715200
100,801,Clear,light rain,01d,69.1,62.6,57.1,85.6,1025,47,11.0,345,76,10000,1758715200
101,500,Clouds,light rain,01d,78.3,77.0,81.0,80.4,1016,86,3.4,334,91,10000,1758715200
102,801,Rain,few clouds,01d,61.8,61.9,61.4,80.2,1019,90,7.1,32,84,10000,1758715200
103,802,Clouds,light rain,01d,64.8,89.7,82.6,84.8,1012,66,8.6,256,18,10000,1758715200
104,500,Rain,light rain,01d,73.7,70.0,69.1,94.0,1021,54,10.8,294,20,10000,1758715200
105,801,Clouds,clear sky,01d,77.4,74.1,83.7,77.2,1020,53,15.0,198,41,10000,1758715200
106,500,Clouds,clear sky,01d,75.2,64.5,71.9,89.2,1024,61,6.3,129,84,10000,1758715200
107,800,Clear,clear sky,01d,61.2,87.0,55.4,78.9,1025,83,13.2,53,14,10000,1758715200
108,802,Clear,few clouds,01d,67.5,86.0,80.9,72.6,1018,77,7.3,344,49,10000,1758715200
109,800,Clear,clear sky,01d,68.6,72.9,59.1,81.4,1017,58,4.0,58,89,10000,1758715200
110,802,Clear,few clouds,01d,81.9,83.5,62.6,89.9,1016,49,6.2,212,77,10000,1758715200
