city_id,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,visibility,dt
4513911,200,Rain,light rain,01d,54.8,55.0,51.7,64.3,1024,70,9.8,345,15,10000,2026-10-09T20:00:00Z
4513933,500,Rain,overcast,01d,60.5,43.6,43.5,48.3,1010,33,4.9,217,84,10000,2026-10-09T20:00:00Z
4513885,802,Clouds,clear sky,01d,70.8,45.4,54.6,75.4,1023,87,13.8,87,90,10000,2026-10-09T20:00:00Z
4513865,200,Rain,overcast,01d,56.2,58.4,49.4,49.4,1018,67,2.9,357,13,10000,2026-10-09T20:00:00Z
4513701,800,Drizzle,clear sky,01d,47.1,47.8,52.5,60.2,1012,40,13.3,75,15,10000,2026-10-09T20:00:00Z
4513629,200,Rain,light rain,01d,56.3,64.6,50.0,66.1,1022,63,5.4,134,92,10000,2026-10-09T20:00:00Z
4513811,500,Clear,overcast,01d,52.4,62.7,56.6,67.2,1014,58,3.2,293,63,10000,2026-10-09T20:00:00Z
4514007,501,Clear,overcast,01d,57.2,65.0,61.8,49.2,1015,90,8.1,260,0,10000,2026-10-09T20:00:00Z
4513643,801,Rain,clear sky,01d,62.5,66.4,60.7,67.5,1019,74,12.3,228,5,10000,2026-10-09T20:00:00Z
4513599,500,Drizzle,scattered clouds,01d,52.2,70.4,39.9,67.3,1010,78,7.6,253,63,10000,2026-10-09T20:00:00Z
4514028,200,Drizzle,light rain,01d,49.7,60.3,62.6,79.1,1011,47,2.6,230,30,10000,2026-10-09T20:00:00Z
4513838,802,Clouds,light rain,01d,68.1,60.6,35.1,58.7,1018,53,3.6,12,6,10000,2026-10-09T20:00:00Z
4513993,501,Clear,clear sky,01d,47.6,55.2,65.5,57.6,1025,65,10.5,330,80,10000,2026-10-09T20:00:00Z
4513744,501,Clear,overcast,01d,49.1,49.1,42.8,59.0,1012,74,11.7,290,55,10000,2026-10-09T20:00:00Z
4514005,501,Clouds,overcast,01d,66.0,58.9,52.7,62.4,1015,75,6.2,322,43,10000,2026-10-09T20:00:00Z
4514022,801,Rain,clear sky,01d,70.8,41.9,62.8,61.7,1018,51,12.8,312,40,10000,2026-10-09T20:00:00Z
4513766,501,Rain,light rain,01d,54.9,58.6,42.4,79.9,1020,84,5.1,13,46,10000,2026-10-09T20:00:00Z
4513827,801,Clear,scattered clouds,01d,50.9,60.7,66.2,64.3,1013,82,13.6,67,3,10000,2026-10-09T20:00:00Z
4513674,800,Clear,scattered clouds,01d,59.0,56.6,64.4,79.2,1012,36,6.2,272,77,10000,2026-10-09T20:00:00Z
4513763,800,Clear,clear sky,01d,65.5,48.8,43.7,71.4,1016,70,14.1,81,33,10000,2026-10-09T20:00:00Z
4514071,802,Clear,overcast,01d,47.4,57.5,58.2,72.0,1019,46,13.1,142,14,10000,2026-10-09T20:00:00Z
4513850,800,Drizzle,light rain,01d,66.0,64.1,58.3,61.6,1011,58,9.0,119,85,10000,2026-10-09T20:00:00Z
4513724,200,Rain,light rain,01d,61.0,67.2,68.1,66.4,1025,31,14.8,84,98,10000,2026-10-09T20:00:00Z
4514087,802,Clouds,clear sky,01d,48.6,41.3,61.8,54.5,1018,74,8.5,319,40,10000,2026-10-09T20:00:00Z
4513844,200,Drizzle,light rain,01d,58.5,67.6,37.5,51.7,1022,53,14.5,127,5,10000,2026-10-09T20:00:00Z
4513584,801,Clouds,scattered clouds,01d,64.0,39.0,36.5,60.9,1019,45,12.1,171,61,10000,2026-10-09T20:00:00Z
4514046,802,Clear,overcast,01d,69.8,39.9,45.2,68.0,1023,33,3.1,235,51,10000,2026-10-09T20:00:00Z
4513623,501,Clear,clear sky,01d,69.6,68.9,57.6,78.4,1021,69,13.5,201,57,10000,2026-10-09T20:00:00Z
4513840,500,Rain,scattered clouds,01d,47.0,50.3,56.0,73.8,1024,35,9.7,21,71,10000,2026-10-09T20:00:00Z
4513924,802,Drizzle,scattered clouds,01d,40.4,43.5,67.9,69.9,1017,58,7.4,72,76,10000,2026-10-09T20:00:00Z
4513616,802,Clouds,overcast,01d,73.3,67.4,48.0,64.2,1016,85,6.4,273,95,10000,2026-10-09T20:00:00Z
4513696,200,Clouds,clear sky,01d,63.2,65.5,40.3,47.5,1016,80,14.6,66,6,10000,2026-10-09T20:00:00Z
4513740,501,Clouds,light rain,01d,40.2,69.6,66.6,68.0,1017,79,5.4,92,92,10000,2026-10-09T20:00:00Z
4513632,500,Clear,light rain,01d,41.3,45.4,51.8,55.5,1023,52,10.9,249,56,10000,2026-10-09T20:00:00Z
4514107,801,Clear,light rain,01d,53.6,67.5,45.6,50.5,1022,61,4.8,259,62,10000,2026-10-09T20:00:00Z
4513981,501,Rain,light rain,01d,40.4,59.2,56.6,76.8,1022,61,4.1,161,47,10000,2026-10-09T20:00:00Z
4513675,501,Drizzle,scattered clouds,01d,64.9,51.9,40.8,66.5,1013,40,14.4,217,6,10000,2026-10-09T20:00:00Z
4513786,802,Clear,scattered clouds,01d,70.2,42.5,35.5,71.5,1014,63,9.3,2,8,10000,2026-10-09T20:00:00Z
4514049,200,Clouds,light rain,01d,49.9,60.9,49.6,56.9,1023,37,10.7,97,41,10000,2026-10-09T20:00:00Z
4513874,802,Rain,overcast,01d,72.2,52.6,67.8,68.5,1024,43,9.6,5,84,10000,2026-10-09T20:00:00Z
4513620,500,Clouds,light rain,01d,74.5,50.9,57.8,57.9,1020,41,7.2,138,37,10000,2026-10-09T20:00:00Z
4513738,802,Drizzle,light rain,01d,43.9,39.6,60.4,54.7,1013,31,3.9,236,80,10000,2026-10-09T20:00:00Z
4513950,801,Clear,overcast,01d,62.9,41.2,63.6,61.6,1018,35,3.5,295,38,10000,2026-10-09T20:00:00Z
4513966,801,Rain,clear sky,01d,50.4,64.1,59.4,46.9,1018,72,5.3,86,44,10000,2026-10-09T20:00:00Z
4514050,500,Clear,light rain,01d,67.6,39.5,49.5,53.1,1021,32,8.0,248,74,10000,2026-10-09T20:00:00Z
4513915,501,Drizzle,scattered clouds,01d,68.9,50.6,47.9,67.4,1019,61,2.5,263,44,10000,2026-10-09T20:00:00Z
4513753,200,Drizzle,scattered clouds,01d,62.3,57.9,41.9,69.4,1016,38,11.6,57,91,10000,2026-10-09T20:00:00Z
4513777,200,Drizzle,overcast,01d,48.0,69.0,40.0,75.3,1011,42,9.2,92,80,10000,2026-10-09T20:00:00Z
4513603,801,Rain,scattered clouds,01d,71.1,59.3,41.8,58.6,1024,44,6.1,109,51,10000,2026-10-09T20:00:00Z
4513985,802,Clouds,clear sky,01d,51.9,68.8,63.1,71.1,1011,82,12.0,123,32,10000,2026-10-09T20:00:00Z
4513909,802,Clear,clear sky,01d,42.9,61.7,46.6,47.8,1024,72,7.0,162,32,10000,2026-10-09T20:00:00Z
4514076,802,Rain,clear sky,01d,53.5,69.0,63.1,54.0,1021,37,3.7,271,14,10000,2026-10-09T20:00:00Z
4513608,801,Rain,scattered clouds,01d,45.0,48.0,55.1,53.8,1017,70,9.7,256,16,10000,2026-10-09T20:00:00Z
4514081,801,Clear,overcast,01d,62.5,52.1,45.2,79.7,1015,42,4.2,308,95,10000,2026-10-09T20:00:00Z
4513723,801,Drizzle,light rain,01d,67.2,63.8,63.0,75.6,1024,44,11.4,182,82,10000,2026-10-09T20:00:00Z
4513860,802,Rain,overcast,01d,50.8,62.7,42.2,62.0,1018,89,3.8,323,37,10000,2026-10-09T20:00:00Z
4513747,500,Clear,clear sky,01d,68.5,70.4,45.2,47.8,1022,84,8.2,359,19,10000,2026-10-09T20:00:00Z
4513856,801,Clear,overcast,01d,57.3,38.3,43.9,50.4,1018,42,10.2,192,16,10000,2026-10-09T20:00:00Z
4514066,501,Rain,clear sky,01d,69.0,63.8,51.9,58.5,1014,42,3.6,207,59,10000,2026-10-09T20:00:00Z
4513649,501,Clear,clear sky,01d,61.5,56.9,35.3,65.6,1011,36,5.5,45,100,10000,2026-10-09T20:00:00Z
4513806,500,Rain,clear sky,01d,44.3,51.2,68.4,49.7,1017,76,3.1,72,57,10000,2026-10-09T20:00:00Z
4513612,200,Clear,overcast,01d,58.9,47.8,62.2,74.7,1015,84,14.2,336,6,10000,2026-10-09T20:00:00Z
4513774,800,Clouds,clear sky,01d,65.5,65.9,63.0,46.0,1013,74,4.5,292,28,10000,2026-10-09T20:00:00Z
4513916,801,Rain,scattered clouds,01d,66.8,47.0,37.3,55.7,1013,47,12.9,13,47,10000,2026-10-09T20:00:00Z
4513754,801,Rain,scattered clouds,01d,50.3,51.3,40.1,46.3,1011,35,11.5,111,41,10000,2026-10-09T20:00:00Z
4513664,802,Clear,overcast,01d,45.4,52.8,48.8,48.6,1024,41,3.6,78,91,10000,2026-10-09T20:00:00Z
4514073,800,Clear,scattered clouds,01d,46.9,59.8,59.1,79.7,1017,67,6.6,311,44,10000,2026-10-09T20:00:00Z
4513905,500,Clear,clear sky,01d,64.3,63.5,67.2,58.3,1010,83,3.1,300,27,10000,2026-10-09T20:00:00Z
4513737,800,Rain,overcast,01d,52.8,64.1,55.5,58.0,1020,62,9.1,1,47,10000,2026-10-09T20:00:00Z
4514089,200,Drizzle,light rain,01d,72.2,66.1,47.0,51.7,1021,47,11.7,195,30,10000,2026-10-09T20:00:00Z
4513997,802,Clouds,clear sky,01d,59.8,45.2,67.2,77.0,1012,78,4.5,321,24,10000,2026-10-09T20:00:00Z
4514043,500,Rain,light rain,01d,43.7,61.9,35.8,55.7,1025,69,6.3,179,66,10000,2026-10-09T20:00:00Z
4514079,501,Rain,overcast,01d,43.9,55.0,50.0,68.2,1011,85,9.0,45,24,10000,2026-10-09T20:00:00Z
4514099,802,Clear,clear sky,01d,57.2,51.5,41.1,52.8,1012,47,4.6,107,5,10000,2026-10-09T20:00:00Z
4513965,500,Drizzle,scattered clouds,01d,43.7,72.2,38.7,54.2,1018,34,3.3,15,37,10000,2026-10-09T20:00:00Z
4513817,501,Rain,overcast,01d,56.2,67.6,51.0,63.7,1012,46,12.4,46,27,10000,2026-10-09T20:00:00Z
4513590,501,Rain,overcast,01d,72.6,61.0,44.9,72.8,1021,63,6.3,158,82,10000,2026-10-09T20:00:00Z
4513661,801,Drizzle,scattered clouds,01d,74.0,69.4,62.0,79.1,1023,85,12.8,356,70,10000,2026-10-09T20:00:00Z
4513780,501,Drizzle,scattered clouds,01d,72.4,51.3,59.5,48.1,1011,89,2.2,267,46,10000,2026-10-09T20:00:00Z
4513621,501,Clear,light rain,01d,64.6,64.9,39.3,50.6,1011,71,7.8,88,55,10000,2026-10-09T20:00:00Z
4514095,500,Drizzle,scattered clouds,01d,59.6,50.6,64.4,66.7,1017,73,14.1,297,92,10000,2026-10-09T20:00:00Z
4513636,500,Drizzle,overcast,01d,46.7,72.4,58.4,58.4,1020,89,3.8,293,77,10000,2026-10-09T20:00:00Z
4513969,800,Drizzle,scattered clouds,01d,54.4,49.7,50.2,67.2,1011,56,7.0,229,1,10000,2026-10-09T20:00:00Z
4513957,500,Rain,overcast,01d,47.7,44.6,45.2,48.3,1022,83,4.3,56,84,10000,2026-10-09T20:00:00Z
4514004,801,Drizzle,clear sky,01d,60.0,69.8,53.8,71.3,1021,47,7.3,40,27,10000,2026-10-09T20:00:00Z
4513972,801,Clouds,scattered clouds,01d,45.8,42.9,59.1,60.3,1023,82,8.9,2,9,10000,2026-10-09T20:00:00Z
4513672,501,Drizzle,overcast,01d,67.3,57.5,60.1,55.6,1013,30,9.1,14,20,10000,2026-10-09T20:00:00Z
4513890,501,Clouds,clear sky,01d,67.1,41.2,43.1,79.7,1014,32,3.0,244,64,10000,2026-10-09T20:00:00Z
4513943,200,Clear,scattered clouds,01d,64.1,56.4,41.0,75.2,1019,77,5.0,127,76,10000,2026-10-09T20:00:00Z
4513921,802,Clear,light rain,01d,58.7,60.6,43.7,53.2,1015,51,10.4,101,81,10000,2026-10-09T20:00:00Z
4513833,200,Drizzle,scattered clouds,01d,60.9,63.9,66.7,48.5,1015,66,8.0,294,22,10000,2026-10-09T20:00:00Z
4513946,800,Clouds,scattered clouds,01d,65.4,47.2,40.5,63.7,1018,58,10.3,355,48,10000,2026-10-09T20:00:00Z
4513830,800,Clear,clear sky,01d,65.9,60.3,36.0,49.3,1025,85,5.7,334,87,10000,2026-10-09T20:00:00Z
4513692,800,Clouds,scattered clouds,01d,54.8,71.9,64.8,47.9,1021,39,2.8,253,36,10000,2026-10-09T20:00:00Z
4513870,800,Drizzle,scattered clouds,01d,47.3,63.1,69.7,63.9,1013,38,11.3,81,86,10000,2026-10-09T20:00:00Z
4513680,501,Clear,overcast,01d,50.3,49.2,58.7,55.9,1025,46,12.5,243,26,10000,2026-10-09T20:00:00Z
4514052,801,Rain,light rain,01d,51.4,47.1,57.1,51.2,1023,81,9.5,139,17,10000,2026-10-09T20:00:00Z
4513606,200,Clouds,scattered clouds,01d,69.3,49.3,49.5,55.4,1024,58,5.2,342,1,10000,2026-10-09T20:00:00Z
4513633,200,Clouds,overcast,01d,56.8,58.4,60.3,69.4,1019,45,4.3,67,34,10000,2026-10-09T20:00:00Z
4513863,800,Drizzle,overcast,01d,49.7,65.1,52.1,68.1,1022,63,5.9,226,6,10000,2026-10-09T20:00:00Z
4514026,801,Clouds,scattered clouds,01d,43.9,42.1,57.6,68.9,1025,86,11.8,117,85,10000,2026-10-09T20:00:00Z
4513824,500,Drizzle,overcast,01d,73.5,72.3,53.9,78.7,1020,59,4.0,19,37,10000,2026-10-09T20:00:00Z
4513903,501,Rain,overcast,01d,44.5,49.6,49.3,59.9,1017,89,4.1,329,80,10000,2026-10-09T20:00:00Z
4513970,801,Rain,light rain,01d,44.1,60.6,47.8,52.1,1022,76,12.4,19,91,10000,2026-10-09T20:00:00Z
4513611,800,Drizzle,light rain,01d,62.2,61.9,41.2,55.3,1022,53,6.0,177,36,10000,2026-10-09T20:00:00Z
4513699,200,Rain,overcast,01d,42.4,40.6,46.6,54.1,1017,61,14.7,75,47,10000,2026-10-09T20:00:00Z
4513721,500,Drizzle,light rain,01d,49.1,71.4,36.2,74.6,1022,75,9.1,204,37,10000,2026-10-09T20:00:00Z
4513918,800,Clear,light rain,01d,71.5,47.3,64.5,77.9,1024,51,12.3,349,86,10000,2026-10-09T20:00:00Z
4513989,501,Drizzle,overcast,01d,62.3,72.5,59.6,62.1,1018,34,11.8,88,44,10000,2026-10-09T20:00:00Z
4513713,800,Clear,overcast,01d,64.2,43.1,46.5,54.4,1023,32,11.2,246,23,10000,2026-10-09T20:00:00Z
4513908,802,Drizzle,overcast,01d,64.7,53.9,66.2,46.9,1016,48,8.9,159,71,10000,2026-10-09T20:00:00Z
4513979,500,Drizzle,scattered clouds,01d,54.1,65.5,42.9,53.0,1016,90,10.2,45,8,10000,2026-10-09T20:00:00Z
4513843,501,Drizzle,scattered clouds,01d,48.0,59.8,56.4,77.9,1025,66,12.8,308,30,10000,2026-10-09T20:00:00Z
4513897,802,Rain,light rain,01d,40.3,54.9,47.3,57.0,1015,79,11.7,33,48,10000,2026-10-09T20:00:00Z
4513700,500,Clear,clear sky,01d,52.8,43.6,57.6,54.8,1012,36,9.6,14,36,10000,2026-10-09T20:00:00Z
4513605,500,Rain,light rain,01d,62.9,67.4,35.2,62.3,1021,53,2.5,19,44,10000,2026-10-09T20:00:00Z
4513644,500,Clouds,clear sky,01d,53.5,39.3,37.7,78.5,1014,87,12.9,327,78,10000,2026-10-09T20:00:00Z
4513733,200,Drizzle,overcast,01d,49.5,70.3,67.7,67.0,1014,56,4.0,220,0,10000,2026-10-09T20:00:00Z
4513876,802,Clear,overcast,01d,67.2,68.5,46.1,68.1,1025,69,5.6,245,21,10000,2026-10-09T20:00:00Z
4513889,200,Clear,clear sky,01d,70.3,41.7,64.2,60.4,1018,74,14.2,211,59,10000,2026-10-09T20:00:00Z
4513814,200,Clear,light rain,01d,69.8,59.9,51.4,71.9,1024,75,4.5,14,58,10000,2026-10-09T20:00:00Z
4513887,200,Drizzle,clear sky,01d,48.2,66.0,52.2,72.3,1024,32,5.4,65,24,10000,2026-10-09T20:00:00Z
4513867,500,Rain,clear sky,01d,48.3,53.1,58.8,69.4,1023,86,9.0,23,35,10000,2026-10-09T20:00:00Z
4514069,500,Clear,clear sky,01d,45.6,46.6,52.8,46.4,1012,52,10.3,112,75,10000,2026-10-09T20:00:00Z
4514056,501,Rain,light rain,01d,46.7,61.9,40.1,64.8,1018,52,4.1,307,93,10000,2026-10-09T20:00:00Z
4513598,800,Clouds,overcast,01d,57.5,46.8,44.7,61.9,1012,62,10.9,321,98,10000,2026-10-09T20:00:00Z
4513601,800,Rain,scattered clouds,01d,47.2,60.8,36.9,67.1,1015,39,8.8,262,54,10000,2026-10-09T20:00:00Z
4513702,200,Drizzle,scattered clouds,01d,70.3,47.7,40.5,73.6,1015,68,13.1,188,18,10000,2026-10-09T20:00:00Z
4513788,802,Clear,overcast,01d,54.2,71.5,55.5,53.7,1024,64,5.1,214,4,10000,2026-10-09T20:00:00Z
4514053,801,Clouds,clear sky,01d,40.1,40.6,59.9,58.4,1017,38,8.1,180,30,10000,2026-10-09T20:00:00Z
4513872,200,Clouds,light rain,01d,71.1,44.6,46.8,78.3,1010,39,14.3,128,85,10000,2026-10-09T20:00:00Z
4513855,802,Clear,clear sky,01d,74.1,71.0,68.0,71.3,1022,81,12.1,79,40,10000,2026-10-09T20:00:00Z
4513864,501,Rain,clear sky,01d,42.6,63.3,59.2,72.2,1013,33,8.7,162,28,10000,2026-10-09T20:00:00Z
4513987,500,Clear,light rain,01d,50.1,69.6,48.4,60.9,1012,31,12.9,52,21,10000,2026-10-09T20:00:00Z
4514090,801,Clouds,light rain,01d,69.8,59.3,35.1,62.2,1010,74,2.9,311,65,10000,2026-10-09T20:00:00Z
4513591,501,Clouds,scattered clouds,01d,68.9,48.3,67.4,75.4,1024,42,12.6,320,20,10000,2026-10-09T20:00:00Z
4513929,802,Drizzle,clear sky,01d,57.7,49.5,35.0,57.7,1014,70,11.6,10,69,10000,2026-10-09T20:00:00Z
4513996,801,Rain,overcast,01d,72.0,56.6,64.8,50.3,1024,45,8.1,269,23,10000,2026-10-09T20:00:00Z
4513597,800,Rain,scattered clouds,01d,68.6,67.4,47.8,77.5,1022,34,7.0,210,22,10000,2026-10-09T20:00:00Z
4513705,802,Clear,light rain,01d,46.1,58.2,63.9,66.3,1023,79,5.5,236,74,10000,2026-10-09T20:00:00Z
4513778,501,Rain,overcast,01d,74.2,40.0,44.7,51.7,1010,49,9.7,148,98,10000,2026-10-09T20:00:00Z
4514034,500,Rain,overcast,01d,52.9,50.5,67.0,52.3,1025,39,4.3,71,35,10000,2026-10-09T20:00:00Z
4513743,500,Clouds,light rain,01d,71.1,59.3,44.9,73.0,1013,88,4.7,360,78,10000,2026-10-09T20:00:00Z
4513984,802,Clear,light rain,01d,70.0,40.0,51.0,59.8,1015,82,12.0,152,51,10000,2026-10-09T20:00:00Z
4513752,500,Clear,scattered clouds,01d,43.5,40.3,40.7,49.2,1017,56,8.1,45,81,10000,2026-10-09T20:00:00Z
4513630,200,Drizzle,clear sky,01d,50.1,71.9,50.5,55.7,1016,68,7.3,349,89,10000,2026-10-09T20:00:00Z
4513785,800,Clear,clear sky,01d,51.9,57.1,47.1,48.5,1020,61,6.7,252,63,10000,2026-10-09T20:00:00Z
4513711,800,Clouds,overcast,01d,69.8,58.7,45.2,52.4,1013,65,7.2,153,23,10000,2026-10-09T20:00:00Z
4514035,500,Rain,clear sky,01d,47.6,50.6,44.0,75.9,1025,44,4.0,334,50,10000,2026-10-09T20:00:00Z
4513930,500,Drizzle,clear sky,01d,54.0,53.4,52.3,55.4,1023,73,6.6,212,84,10000,2026-10-09T20:00:00Z
4513656,501,Drizzle,clear sky,01d,50.1,66.6,63.6,56.9,1012,35,8.4,248,40,10000,2026-10-09T20:00:00Z
4513978,200,Rain,overcast,01d,57.8,53.0,50.6,65.9,1021,46,3.0,224,60,10000,2026-10-09T20:00:00Z
4513852,800,Drizzle,scattered clouds,01d,40.1,51.9,50.1,62.5,1013,68,2.1,309,33,10000,2026-10-09T20:00:00Z
4513980,200,Clear,overcast,01d,59.9,71.5,39.9,77.9,1011,88,4.9,240,63,10000,2026-10-09T20:00:00Z
4513586,801,Clear,clear sky,01d,56.4,56.4,66.2,68.7,1024,73,4.7,97,61,10000,2026-10-09T20:00:00Z
4513845,501,Drizzle,clear sky,01d,57.0,47.4,45.9,53.6,1021,48,8.1,160,68,10000,2026-10-09T20:00:00Z
4513938,200,Rain,overcast,01d,45.2,43.8,42.0,59.6,1011,84,13.8,349,82,10000,2026-10-09T20:00:00Z
4514093,800,Clouds,clear sky,01d,54.5,57.9,68.6,66.4,1014,39,3.2,23,37,10000,2026-10-09T20:00:00Z
4513690,800,Clouds,light rain,01d,64.0,43.8,40.5,74.3,1020,31,2.0,318,61,10000,2026-10-09T20:00:00Z
4513666,501,Drizzle,scattered clouds,01d,72.4,70.8,42.4,75.2,1013,43,6.7,269,82,10000,2026-10-09T20:00:00Z
4513914,200,Drizzle,light rain,01d,43.5,66.1,50.8,57.1,1014,77,13.3,103,74,10000,2026-10-09T20:00:00Z
4514018,800,Drizzle,scattered clouds,01d,61.2,68.9,52.4,46.4,1015,83,5.3,43,52,10000,2026-10-09T20:00:00Z
4513928,800,Clouds,light rain,01d,66.1,43.0,55.3,61.2,1013,39,11.8,130,90,10000,2026-10-09T20:00:00Z
4513775,500,Rain,light rain,01d,60.1,43.2,68.1,71.4,1020,36,4.9,189,98,10000,2026-10-09T20:00:00Z
4513893,200,Clear,light rain,01d,45.1,51.7,41.9,75.6,1023,74,11.4,62,74,10000,2026-10-09T20:00:00Z
4514077,802,Clouds,overcast,01d,51.9,51.6,35.9,47.4,1016,51,8.1,4,55,10000,2026-10-09T20:00:00Z
4513707,801,Clouds,clear sky,01d,62.6,49.5,45.2,50.9,1024,30,12.2,120,30,10000,2026-10-09T20:00:00Z
4514062,801,Clouds,clear sky,01d,71.4,42.4,50.8,76.7,1023,40,7.4,79,96,10000,2026-10-09T20:00:00Z
4514075,501,Rain,clear sky,01d,70.3,56.6,35.3,47.3,1013,35,6.9,175,30,10000,2026-10-09T20:00:00Z
4513604,801,Clouds,light rain,01d,69.7,47.3,63.2,78.4,1011,40,9.0,195,74,10000,2026-10-09T20:00:00Z
4513880,801,Drizzle,overcast,01d,57.6,38.3,59.4,70.3,1017,86,12.6,194,54,10000,2026-10-09T20:00:00Z
4513767,501,Clear,light rain,01d,67.5,45.8,61.9,49.5,1022,43,3.4,71,81,10000,2026-10-09T20:00:00Z
4514059,800,Drizzle,overcast,01d,58.4,48.4,61.7,55.8,1019,79,9.7,116,34,10000,2026-10-09T20:00:00Z
4513873,500,Clear,scattered clouds,01d,64.4,41.1,36.2,58.6,1017,51,14.1,15,5,10000,2026-10-09T20:00:00Z
4513992,802,Clear,clear sky,01d,51.4,60.9,44.4,74.7,1010,43,14.2,253,16,10000,2026-10-09T20:00:00Z
4513691,800,Clouds,scattered clouds,01d,55.6,38.6,56.5,55.3,1018,70,11.0,208,66,10000,2026-10-09T20:00:00Z
4514058,801,Rain,light rain,01d,74.6,49.0,62.7,77.6,1018,90,7.6,68,22,10000,2026-10-09T20:00:00Z
4514014,200,Clear,scattered clouds,01d,60.5,55.2,58.4,54.1,1014,86,12.6,80,95,10000,2026-10-09T20:00:00Z
4513861,500,Rain,scattered clouds,01d,72.5,46.9,56.9,71.5,1020,76,4.2,144,49,10000,2026-10-09T20:00:00Z
4513765,500,Drizzle,light rain,01d,55.8,52.2,39.2,74.0,1014,75,4.7,124,52,10000,2026-10-09T20:00:00Z
4513976,800,Rain,clear sky,01d,64.1,59.3,50.6,65.1,1013,32,4.1,356,6,10000,2026-10-09T20:00:00Z
4513614,802,Drizzle,clear sky,01d,71.2,72.5,45.3,49.4,1018,54,11.4,337,95,10000,2026-10-09T20:00:00Z
4514085,200,Drizzle,overcast,01d,58.8,40.2,43.5,47.2,1022,34,11.8,337,24,10000,2026-10-09T20:00:00Z
