id,page_id,parent_block_id,type,text,order,created_time,last_edited_time,has_children,checked
blk_0107,pg_0111,,paragraph,Note #8: Routine operational note.,27,2026-02-04T10:00:00-04:00,2026-09-03T10:00:00-04:00,False,False
blk_0108,pg_002,,paragraph,Note #9: Routine operational note.,28,2026-03-04T10:00:00-04:00,2026-09-09T10:00:00-04:00,False,False
blk_0109,pg_006,,paragraph,Note #10: Routine operational note.,29,2026-07-14T10:00:00-04:00,2026-09-24T10:00:00-04:00,False,False
blk_0110,pg_0100,,paragraph,Note #11: Routine operational note.,30,2026-03-16T10:00:00-04:00,2026-09-18T10:00:00-04:00,False,False
blk_0111,pg_0109,,paragraph,Note #12: Routine operational note.,31,2026-02-16T10:00:00-04:00,2026-09-30T10:00:00-04:00,False,False
blk_0112,pg_006,,paragraph,Note #13: Routine operational note.,32,2026-08-21T10:00:00-04:00,2026-09-19T10:00:00-04:00,False,False
blk_0113,pg_008,,paragraph,Note #14: Routine operational note.,33,2026-03-18T10:00:00-04:00,2026-09-15T10:00:00-04:00,False,False
blk_0114,pg_002,,paragraph,Note #15: Routine operational note.,34,2026-02-24T10:00:00-04:00,2026-09-02T10:00:00-04:00,False,False
blk_0115,pg_004,,paragraph,Note #16: Routine operational note.,35,2026-02-27T10:00:00-04:00,2026-09-23T10:00:00-04:00,False,False
blk_0116,pg_002,,paragraph,Note #17: Routine operational note.,36,2026-07-03T10:00:00-04:00,2026-09-03T10:00:00-04:00,False,False
blk_0117,pg_001,,paragraph,Note #18: Routine operational note.,37,2026-01-07T10:00:00-04:00,2026-09-01T10:00:00-04:00,False,False
blk_0118,pg_006,,paragraph,Note #19: Routine operational note.,38,2026-04-07T10:00:00-04:00,2026-09-09T10:00:00-04:00,False,False
blk_0119,pg_008,,paragraph,Note #20: Routine operational note.,39,2026-08-25T10:00:00-04:00,2026-09-28T10:00:00-04:00,False,False
blk_0120,pg_0109,,paragraph,Note #21: Routine operational note.,40,2026-08-02T10:00:00-04:00,2026-09-19T10:00:00-04:00,False,False
blk_0121,pg_006,,paragraph,Note #22: Routine operational note.,41,2026-06-07T10:00:00-04:00,2026-09-30T10:00:00-04:00,False,False
blk_0122,pg_004,,paragraph,Note #23: Routine operational note.,42,2026-03-02T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0123,pg_006,,paragraph,Note #24: Routine operational note.,43,2026-03-13T10:00:00-04:00,2026-09-26T10:00:00-04:00,False,False
blk_0124,pg_004,,paragraph,Note #25: Routine operational note.,44,2026-09-02T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0125,pg_0111,,paragraph,Note #26: Routine operational note.,45,2026-05-16T10:00:00-04:00,2026-09-22T10:00:00-04:00,False,False
blk_0126,pg_002,,paragraph,Note #27: Routine operational note.,46,2026-04-13T10:00:00-04:00,2026-09-12T10:00:00-04:00,False,False
blk_0127,pg_008,,paragraph,Note #28: Routine operational note.,47,2026-07-06T10:00:00-04:00,2026-09-13T10:00:00-04:00,False,False
blk_0128,pg_001,,paragraph,Note #29: Routine operational note.,48,2026-09-27T10:00:00-04:00,2026-09-29T10:00:00-04:00,False,False
blk_0129,pg_001,,paragraph,Note #30: Routine operational note.,49,2026-03-26T10:00:00-04:00,2026-09-07T10:00:00-04:00,False,False
blk_0130,pg_006,,paragraph,Note #31: Routine operational note.,50,2026-05-06T10:00:00-04:00,2026-09-06T10:00:00-04:00,False,False
blk_0131,pg_008,,paragraph,Note #32: Routine operational note.,51,2026-01-24T10:00:00-04:00,2026-09-08T10:00:00-04:00,False,False
blk_0132,pg_006,,paragraph,Note #33: Routine operational note.,52,2026-01-14T10:00:00-04:00,2026-09-08T10:00:00-04:00,False,False
blk_0133,pg_002,,paragraph,Note #34: Routine operational note.,53,2026-08-27T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0134,pg_006,,paragraph,Note #35: Routine operational note.,54,2026-02-03T10:00:00-04:00,2026-09-03T10:00:00-04:00,False,False
blk_0135,pg_008,,paragraph,Note #36: Routine operational note.,55,2026-08-05T10:00:00-04:00,2026-09-29T10:00:00-04:00,False,False
blk_0136,pg_006,,paragraph,Note #37: Routine operational note.,56,2026-07-03T10:00:00-04:00,2026-09-20T10:00:00-04:00,False,False
blk_0137,pg_0111,,paragraph,Note #38: Routine operational note.,57,2026-05-03T10:00:00-04:00,2026-09-09T10:00:00-04:00,False,False
blk_0138,pg_0107,,paragraph,Note #39: Routine operational note.,58,2026-08-17T10:00:00-04:00,2026-09-23T10:00:00-04:00,False,False
blk_0139,pg_008,,paragraph,Note #40: Routine operational note.,59,2026-08-20T10:00:00-04:00,2026-09-01T10:00:00-04:00,False,False
blk_0140,pg_006,,paragraph,Note #41: Routine operational note.,60,2026-03-02T10:00:00-04:00,2026-09-14T10:00:00-04:00,False,False
blk_0141,pg_004,,paragraph,Note #42: Routine operational note.,61,2026-09-10T10:00:00-04:00,2026-09-26T10:00:00-04:00,False,False
blk_0142,pg_004,,paragraph,Note #43: Routine operational note.,62,2026-09-24T10:00:00-04:00,2026-09-03T10:00:00-04:00,False,False
blk_0143,pg_0105,,paragraph,Note #44: Routine operational note.,63,2026-04-06T10:00:00-04:00,2026-09-22T10:00:00-04:00,False,False
blk_0144,pg_001,,paragraph,Note #45: Routine operational note.,64,2026-03-09T10:00:00-04:00,2026-09-08T10:00:00-04:00,False,False
blk_0145,pg_002,,paragraph,Note #46: Routine operational note.,65,2026-08-21T10:00:00-04:00,2026-09-29T10:00:00-04:00,False,False
blk_0146,pg_006,,paragraph,Note #47: Routine operational note.,66,2026-04-02T10:00:00-04:00,2026-09-22T10:00:00-04:00,False,False
blk_0147,pg_002,,paragraph,Note #48: Routine operational note.,67,2026-07-16T10:00:00-04:00,2026-09-15T10:00:00-04:00,False,False
blk_0148,pg_004,,paragraph,Note #49: Routine operational note.,68,2026-04-04T10:00:00-04:00,2026-09-23T10:00:00-04:00,False,False
blk_0149,pg_006,,paragraph,Note #50: Routine operational note.,69,2026-07-06T10:00:00-04:00,2026-09-25T10:00:00-04:00,False,False
blk_0150,pg_008,,paragraph,Note #51: Routine operational note.,70,2026-02-27T10:00:00-04:00,2026-09-06T10:00:00-04:00,False,False
blk_0151,pg_006,,paragraph,Note #52: Routine operational note.,71,2026-03-09T10:00:00-04:00,2026-09-19T10:00:00-04:00,False,False
blk_0152,pg_001,,paragraph,Note #53: Routine operational note.,72,2026-01-22T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0153,pg_008,,paragraph,Note #54: Routine operational note.,73,2026-08-20T10:00:00-04:00,2026-09-29T10:00:00-04:00,False,False
blk_0154,pg_0100,,paragraph,Note #55: Routine operational note.,74,2026-09-05T10:00:00-04:00,2026-09-22T10:00:00-04:00,False,False
blk_0155,pg_0100,,paragraph,Note #56: Routine operational note.,75,2026-05-11T10:00:00-04:00,2026-09-25T10:00:00-04:00,False,False
blk_0156,pg_001,,paragraph,Note #57: Routine operational note.,76,2026-01-20T10:00:00-04:00,2026-09-30T10:00:00-04:00,False,False
blk_0157,pg_004,,paragraph,Note #58: Routine operational note.,77,2026-02-16T10:00:00-04:00,2026-09-06T10:00:00-04:00,False,False
blk_0158,pg_004,,paragraph,Note #59: Routine operational note.,78,2026-06-08T10:00:00-04:00,2026-09-30T10:00:00-04:00,False,False
blk_0159,pg_006,,paragraph,Note #60: Routine operational note.,79,2026-07-04T10:00:00-04:00,2026-09-02T10:00:00-04:00,False,False
blk_0160,pg_002,,paragraph,Note #61: Routine operational note.,80,2026-03-21T10:00:00-04:00,2026-09-23T10:00:00-04:00,False,False
blk_0161,pg_006,,paragraph,Note #62: Routine operational note.,81,2026-08-20T10:00:00-04:00,2026-09-06T10:00:00-04:00,False,False
blk_0162,pg_002,,paragraph,Note #63: Routine operational note.,82,2026-03-23T10:00:00-04:00,2026-09-29T10:00:00-04:00,False,False
blk_0163,pg_002,,paragraph,Note #64: Routine operational note.,83,2026-03-15T10:00:00-04:00,2026-09-24T10:00:00-04:00,False,False
blk_0164,pg_002,,paragraph,Note #65: Routine operational note.,84,2026-06-05T10:00:00-04:00,2026-09-16T10:00:00-04:00,False,False
blk_0165,pg_004,,paragraph,Note #66: Routine operational note.,85,2026-01-01T10:00:00-04:00,2026-09-19T10:00:00-04:00,False,False
blk_0166,pg_001,,paragraph,Note #67: Routine operational note.,86,2026-09-13T10:00:00-04:00,2026-09-22T10:00:00-04:00,False,False
blk_0167,pg_002,,paragraph,Note #68: Routine operational note.,87,2026-02-22T10:00:00-04:00,2026-09-07T10:00:00-04:00,False,False
blk_0168,pg_008,,paragraph,Note #69: Routine operational note.,88,2026-07-28T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0169,pg_001,,paragraph,Note #70: Routine operational note.,89,2026-09-02T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0170,pg_001,,paragraph,Note #71: Routine operational note.,90,2026-07-06T10:00:00-04:00,2026-09-28T10:00:00-04:00,False,False
blk_0171,pg_001,,paragraph,Note #72: Routine operational note.,91,2026-08-21T10:00:00-04:00,2026-09-30T10:00:00-04:00,False,False
blk_0172,pg_002,,paragraph,Note #73: Routine operational note.,92,2026-03-13T10:00:00-04:00,2026-09-19T10:00:00-04:00,False,False
blk_0173,pg_002,,paragraph,Note #74: Routine operational note.,93,2026-07-21T10:00:00-04:00,2026-09-04T10:00:00-04:00,False,False
blk_0174,pg_002,,paragraph,Note #75: Routine operational note.,94,2026-04-03T10:00:00-04:00,2026-09-21T10:00:00-04:00,False,False
blk_0175,pg_001,,paragraph,Note #76: Routine operational note.,95,2026-08-10T10:00:00-04:00,2026-09-11T10:00:00-04:00,False,False
blk_0176,pg_001,,paragraph,Note #77: Routine operational note.,96,2026-09-11T10:00:00-04:00,2026-09-25T10:00:00-04:00,False,False
blk_0177,pg_001,,paragraph,Note #78: Routine operational note.,97,2026-06-11T10:00:00-04:00,2026-09-24T10:00:00-04:00,False,False
blk_0178,pg_0104,,paragraph,Note #79: Routine operational note.,98,2026-04-04T10:00:00-04:00,2026-09-26T10:00:00-04:00,False,False
blk_0179,pg_0103,,paragraph,Note #80: Routine operational note.,99,2026-08-15T10:00:00-04:00,2026-09-16T10:00:00-04:00,False,False
blk_0180,pg_008,,paragraph,Note #81: Routine operational note.,100,2026-05-09T10:00:00-04:00,2026-09-10T10:00:00-04:00,False,False
blk_0181,pg_001,,paragraph,Note #82: Routine operational note.,101,2026-04-07T10:00:00-04:00,2026-09-17T10:00:00-04:00,False,False
blk_0182,pg_004,,paragraph,Note #83: Routine operational note.,102,2026-07-05T10:00:00-04:00,2026-09-21T10:00:00-04:00,False,False
blk_0183,pg_008,,paragraph,Note #84: Routine operational note.,103,2026-02-04T10:00:00-04:00,2026-09-23T10:00:00-04:00,False,False
blk_0184,pg_001,,paragraph,Note #85: Routine operational note.,104,2026-05-12T10:00:00-04:00,2026-09-06T10:00:00-04:00,False,False
