Id,Name,Description,Type,UnitPrice,IncomeAccountRef_value,IncomeAccountRef_name,Active,Taxable
IT-0041,Bolo tie (single stone) #41,Handmade at the Osborne Metalworks bench,Inventory,422.06,1002,Sales - Direct Commissions,True,False
IT-0042,Sterling cuff (heavy) #42,Handmade at the Osborne Metalworks bench,Inventory,999.03,1002,Sales - Direct Commissions,True,False
IT-0043,Belt buckle (ranger) #43,Handmade at the Osborne Metalworks bench,Inventory,682.06,1002,Sales - Direct Commissions,True,False
IT-0044,Sterling cuff (petite) #44,Handmade at the Osborne Metalworks bench,Inventory,292.63,1002,Sales - Direct Commissions,True,False
IT-0045,Bolo tie (single stone) #45,Handmade at the Osborne Metalworks bench,Inventory,1094.72,1002,Sales - Direct Commissions,True,False
IT-0046,Belt buckle (ranger) #46,Handmade at the Osborne Metalworks bench,Inventory,799.05,1002,Sales - Direct Commissions,True,False
IT-0047,Sterling cuff (heavy) #47,Handmade at the Osborne Metalworks bench,Inventory,713.95,1002,Sales - Direct Commissions,True,False
IT-0048,Bolo tie (cluster) #48,Handmade at the Osborne Metalworks bench,Inventory,851.2,1002,Sales - Direct Commissions,True,False
IT-0049,Sterling cuff (petite) #49,Handmade at the Osborne Metalworks bench,Inventory,442.42,1002,Sales - Direct Commissions,True,False
IT-0050,Belt buckle (ranger) #50,Handmade at the Osborne Metalworks bench,Inventory,961.7,1002,Sales - Direct Commissions,True,False
IT-0051,Bolo tie (cluster) #51,Handmade at the Osborne Metalworks bench,Inventory,867.71,1002,Sales - Direct Commissions,True,False
IT-0052,Bolo tie (cluster) #52,Handmade at the Osborne Metalworks bench,Inventory,965.19,1002,Sales - Direct Commissions,True,False
IT-0053,Sterling cuff (heavy) #53,Handmade at the Osborne Metalworks bench,Inventory,753.61,1002,Sales - Direct Commissions,True,False
IT-0054,Belt buckle (concho) #54,Handmade at the Osborne Metalworks bench,Inventory,252.82,1002,Sales - Direct Commissions,True,False
IT-0055,Belt buckle (concho) #55,Handmade at the Osborne Metalworks bench,Inventory,497.85,1002,Sales - Direct Commissions,True,False
IT-0056,Belt buckle (concho) #56,Handmade at the Osborne Metalworks bench,Inventory,625.28,1002,Sales - Direct Commissions,True,False
IT-0057,Sterling cuff (petite) #57,Handmade at the Osborne Metalworks bench,Inventory,296.16,1002,Sales - Direct Commissions,True,False
IT-0058,Bolo tie (single stone) #58,Handmade at the Osborne Metalworks bench,Inventory,1018.38,1002,Sales - Direct Commissions,True,False
IT-0059,Bolo tie (single stone) #59,Handmade at the Osborne Metalworks bench,Inventory,272.09,1002,Sales - Direct Commissions,True,False
IT-0060,Belt buckle (ranger) #60,Handmade at the Osborne Metalworks bench,Inventory,1060.68,1002,Sales - Direct Commissions,True,False
IT-0061,Bolo tie (single stone) #61,Handmade at the Osborne Metalworks bench,Inventory,947.05,1002,Sales - Direct Commissions,True,False
IT-0062,Sterling cuff (heavy) #62,Handmade at the Osborne Metalworks bench,Inventory,1087.97,1002,Sales - Direct Commissions,True,False
IT-0063,Belt buckle (ranger) #63,Handmade at the Osborne Metalworks bench,Inventory,571.07,1002,Sales - Direct Commissions,True,False
IT-0064,Belt buckle (concho) #64,Handmade at the Osborne Metalworks bench,Inventory,901.93,1002,Sales - Direct Commissions,True,False
IT-0065,Sterling cuff (heavy) #65,Handmade at the Osborne Metalworks bench,Inventory,750.58,1002,Sales - Direct Commissions,True,False
IT-0066,Bolo tie (cluster) #66,Handmade at the Osborne Metalworks bench,Inventory,304.79,1002,Sales - Direct Commissions,True,False
IT-0067,Bolo tie (single stone) #67,Handmade at the Osborne Metalworks bench,Inventory,1172.09,1002,Sales - Direct Commissions,True,False
IT-0068,Belt buckle (concho) #68,Handmade at the Osborne Metalworks bench,Inventory,869.77,1002,Sales - Direct Commissions,True,False
IT-0069,Sterling cuff (petite) #69,Handmade at the Osborne Metalworks bench,Inventory,559.25,1002,Sales - Direct Commissions,True,False
IT-0070,Bolo tie (cluster) #70,Handmade at the Osborne Metalworks bench,Inventory,1003.51,1002,Sales - Direct Commissions,True,False
IT-0071,Bolo tie (single stone) #71,Handmade at the Osborne Metalworks bench,Inventory,867.29,1002,Sales - Direct Commissions,True,False
IT-0072,Bolo tie (cluster) #72,Handmade at the Osborne Metalworks bench,Inventory,1006.82,1002,Sales - Direct Commissions,True,False
IT-0073,Belt buckle (concho) #73,Handmade at the Osborne Metalworks bench,Inventory,1093.27,1002,Sales - Direct Commissions,True,False
IT-0074,Sterling cuff (heavy) #74,Handmade at the Osborne Metalworks bench,Inventory,885.39,1002,Sales - Direct Commissions,True,False
IT-0075,Belt buckle (ranger) #75,Handmade at the Osborne Metalworks bench,Inventory,433.1,1002,Sales - Direct Commissions,True,False
IT-0076,Belt buckle (ranger) #76,Handmade at the Osborne Metalworks bench,Inventory,644.17,1002,Sales - Direct Commissions,True,False
IT-0077,Bolo tie (single stone) #77,Handmade at the Osborne Metalworks bench,Inventory,872.19,1002,Sales - Direct Commissions,True,False
IT-0078,Bolo tie (single stone) #78,Handmade at the Osborne Metalworks bench,Inventory,1118.51,1002,Sales - Direct Commissions,True,False
IT-0079,Bolo tie (cluster) #79,Handmade at the Osborne Metalworks bench,Inventory,1019.89,1002,Sales - Direct Commissions,True,False
IT-0080,Sterling cuff (petite) #80,Handmade at the Osborne Metalworks bench,Inventory,687.85,1002,Sales - Direct Commissions,True,False
IT-0081,Sterling cuff (petite) #81,Handmade at the Osborne Metalworks bench,Inventory,603.97,1002,Sales - Direct Commissions,True,False
IT-0082,Sterling cuff (petite) #82,Handmade at the Osborne Metalworks bench,Inventory,419.0,1002,Sales - Direct Commissions,True,False
IT-0083,Bolo tie (single stone) #83,Handmade at the Osborne Metalworks bench,Inventory,1009.66,1002,Sales - Direct Commissions,True,False
IT-0084,Bolo tie (cluster) #84,Handmade at the Osborne Metalworks bench,Inventory,1021.37,1002,Sales - Direct Commissions,True,False
IT-0085,Bolo tie (single stone) #85,Handmade at the Osborne Metalworks bench,Inventory,867.26,1002,Sales - Direct Commissions,True,False
