id,product,unit_amount,currency,recurring_interval,active,nickname
price_e92ab28bb99c4c,prod_6f76294f9d804b,5000,usd,,true,Synergized demand-driven framework - one-time
price_626b21e5a4bf4e,prod_2dd9b30ffc1047,420000,usd,,true,Advanced logistical solution - one-time
price_d548ebe8c1e24e,prod_2a223f4788cd43,420000,usd,,true,Programmable zero-defect monitoring - one-time
price_16a23fff3b0847,prod_6c2a14cd5f4c4e,1900,usd,,false,Distributed explicit hub - one-time
price_2f3a0dcf3b8840,prod_970992d6ba6846,1900,usd,,true,Enterprise-wide homogeneous definition - one-time
price_4612f46afcfd43,prod_ca84624cdf3a44,1900,usd,,true,Distributed client-driven open system - one-time
price_ee23d41dc69e42,prod_808c23a4fe984f,1900,usd,,false,Customizable maximized monitoring - one-time
price_c49ac17e7bb147,prod_fd387ed7cbd942,5000,usd,,true,Front-line composite array - one-time
price_dfd0b55a5e6e4b,prod_8834001c72b74a,4900,usd,,true,Profound system-worthy help-desk - one-time
price_9232c0d4d70145,prod_e49045cce89d41,3900,usd,,true,Fundamental value-added benchmark - one-time
price_b10c69c757744e,prod_5c78e60bf9e04f,4900,usd,,true,Multi-layered homogeneous alliance - one-time
price_34159b4fda3d47,prod_780375339d524a,1500,usd,,true,Team-oriented non-volatile strategy - one-time
price_e18a0c76196b45,prod_ff3186e809674d,4900,usd,,true,Adaptive methodical moratorium - one-time
price_856653c8ece04a,prod_54ce137797884f,220000,usd,,true,Future-proofed even-keeled focus group - one-time
price_ef331bc0f22e4e,prod_71de3b61da9f47,1900,usd,,true,Progressive logistical architecture - one-time
price_54d72cef223547,prod_7dafa9c34c4f4d,220000,usd,,true,Diverse systematic attitude - one-time
price_480e79ce74614c,prod_5f9f122f49eb4f,1500,usd,,true,Sharable context-sensitive forecast - one-time
price_11c8ee6cf1104f,prod_0f19018edecd4b,2900,usd,,true,Reduced 24hour capability - one-time
price_a5b14232e4414d,prod_ba7eca33450d46,220000,usd,,true,Exclusive stable superstructure - one-time
price_f8450cbd61d34b,prod_c1d55f58f2ed4e,1900,usd,,false,Streamlined value-added workforce - one-time
price_40f3ed40db8b40,prod_b713c1b4e4f344,4900,usd,,true,Function-based explicit capability - one-time
price_8f596c4b8f274b,prod_a9dc178d833e46,3900,usd,,false,Up-sized background policy - one-time
price_88a758922b4f4d,prod_e3d46f287b054e,420000,usd,,false,Synchronized system-worthy orchestration - one-time
price_fb5db430da584e,prod_44549bb6fcbd4a,1900,usd,,true,Mandatory solution-oriented matrices - one-time
price_023a92b3aa8b4f,prod_6aa7488be97043,5900,usd,,false,Sharable even-keeled service-desk - one-time
price_d7ec2bd83f004c,prod_c32ab99c564641,5900,usd,,true,User-friendly asynchronous matrix - one-time
price_dc0586c471aa41,prod_a3c12a8f2df14c,1500,usd,,true,Devolved attitude-oriented policy - one-time
price_aa3c82cf832947,prod_24253b1ed28d4e,1900,usd,,false,Networked neutral structure - one-time
price_481ac966d55449,prod_84d8537e18b646,5900,usd,,false,Ergonomic exuding approach - one-time
price_22a70719952e45,prod_34066c713d904b,5000,usd,,true,Enterprise-wide reciprocal contingency - one-time
price_96244eb882d945,prod_849fac44e35f47,5900,usd,,true,Stand-alone neutral firmware - one-time
price_20f4bc765a0e4a,prod_3af36dcff52d4b,2900,usd,,true,Persevering executive contingency - one-time
price_36a9471aed2f42,prod_8b4eb66585d144,220000,usd,,true,Object-based fresh-thinking website - one-time
price_a33a3a89198547,prod_668b398468a847,2900,usd,,true,Multi-lateral zero tolerance concept - one-time
price_3682756bed5746,prod_79583e85257b4f,220000,usd,,true,Exclusive optimizing parallelism - one-time
price_237e744193ae49,prod_564d7cd90ce842,4900,usd,,true,Switchable cohesive methodology - one-time
price_e0ad3ec5c32348,prod_614fe0dcfd4840,1500,usd,,true,Fundamental bottom-line throughput - one-time
price_dce0b9be421044,prod_d169099ad8db41,5000,usd,,true,Advanced composite projection - one-time
price_2152af1bbc134a,prod_c1abcfcd5e2a45,4900,usd,,true,Front-line multimedia product - one-time
price_3d0af26a3c4545,prod_8148b9b8327340,220000,usd,,true,Face-to-face zero tolerance attitude - one-time
price_facb0e548da34e,prod_8d618d73ee0d47,5000,usd,,true,Managed 3rdgeneration groupware - one-time
price_d83e83b23df84c,prod_dfb587da9ceb4a,5900,usd,,true,Face-to-face contextually-based instruction set - one-time
price_ae63c3f26e7c4c,prod_09350f0c9bc145,5000,usd,,true,Realigned transitional definition - one-time
price_d1becfa1ed8c4c,prod_e1764071b9d948,5900,usd,,true,Fully-configurable coherent customer loyalty - one-time
price_c791eca3b55140,prod_a899e1ae09fb46,1900,usd,,true,Upgradable dynamic support - one-time
price_097f5bc7493d4f,prod_a548c17c8bb944,3900,usd,,true,Devolved client-driven pricing structure - one-time
price_d9805ad6088442,prod_925d73df30a24b,5900,usd,,true,Multi-layered client-server migration - one-time
price_9ab41aa735c640,prod_f2a90f97282443,4900,usd,,true,Optimized leadingedge productivity - one-time
price_cecd6087f16e41,prod_eb02aa8b3fce43,4900,usd,,true,Public-key system-worthy website - one-time
price_fe376bc1c3704b,prod_e1a4f3803d9e42,1900,usd,,false,Cross-platform zero tolerance help-desk - one-time
price_f0a7ef75fdc041,prod_c5ad5ece144642,3900,usd,,false,Programmable value-added pricing structure - one-time
price_d1f809fcbce945,prod_91e50b6489d547,5900,usd,,true,Enterprise-wide actuating flexibility - one-time
price_d61c4fcc4feb4c,prod_080e564f674c4a,1500,usd,,true,Synergized actuating moderator - one-time
price_2a501a073c1f45,prod_d9db1c30977f4a,3900,usd,,true,Organic multi-tasking superstructure - one-time
price_c7c547be17cb49,prod_13b2fc1ed8d34d,4900,usd,,true,Object-based heuristic projection - one-time
price_e05c1676b48443,prod_2e6a2306389443,220000,usd,,true,Pre-emptive logistical workforce - one-time
price_7b016ec0920c4e,prod_3827f6b3793748,220000,usd,,true,Cross-group next generation collaboration - one-time
price_a96ef8915eb64a,prod_0bfcc5f7c8924a,4900,usd,,true,Exclusive fresh-thinking capability - one-time
price_66fd29b9d57743,prod_21f5cdf3a81a48,3900,usd,,true,Diverse directional groupware - one-time
price_a4aab490206f43,prod_143c8d0b5de04a,5000,usd,,true,Proactive background functionalities - one-time
price_db38361fbed34f,prod_de627e4b158f4c,4900,usd,,false,Fundamental object-oriented application - one-time
price_947050323fbc4e,prod_36340df0e57340,1500,usd,,true,Realigned bifurcated groupware - one-time
price_15ea09d0f59846,prod_0c53c700da5248,4900,usd,,true,Profit-focused composite framework - one-time
price_a2c0bbcb96b644,prod_db22d225ccc549,3900,usd,,false,Synergistic static groupware - one-time
price_1e7dd6d345d044,prod_64aaf06fbc1743,3900,usd,,true,Profound user-facing policy - one-time
price_b71dfce1ddd548,prod_295341e40dc243,5900,usd,,true,Profound homogeneous functionalities - one-time
price_f0dcb171e70949,prod_6cbcd114315c4f,5900,usd,,true,Enterprise-wide bandwidth-monitored infrastructure - one-time
price_12e75d4ca16e4c,prod_feb8a9a84bba42,4900,usd,,true,Customer-focused methodical superstructure - one-time
price_4cabb22c24f74f,prod_7808b54757f044,2900,usd,,true,Assimilated reciprocal task-force - one-time
price_c2f83fecca1345,prod_a5cbeac529884a,2900,usd,,true,Multi-lateral context-sensitive strategy - one-time
price_cc93c5b3c0f547,prod_3859e979882c48,4900,usd,,true,Down-sized maximized definition - one-time
price_4f9462a8701f4c,prod_0308714d539543,2900,usd,,false,Adaptive 3rdgeneration hub - one-time
price_734485861be04b,prod_ad205f3e167540,1500,usd,,false,Seamless non-volatile website - one-time
price_f1d80ed8fa684e,prod_64b7ef62bdd64b,3900,usd,,true,Optional system-worthy function - one-time
price_887a7d2b016643,prod_d5e76896a2e944,420000,usd,,true,Realigned transitional product - one-time
price_4952bf7821e24e,prod_b641ad57365442,1500,usd,,true,Quality-focused impactful methodology - one-time
price_3ccd57aa170946,prod_66469ad706284d,420000,usd,,true,Seamless interactive initiative - one-time
price_9d7acff21dc545,prod_3adb84d1ffc944,5000,usd,,true,Fundamental logistical hierarchy - one-time
price_eeb9dde2568e48,prod_6bc6a1f9f8f741,2900,usd,,false,Grass-roots 4thgeneration ability - one-time
price_8d499cfe18144c,prod_587aedc557a54a,5000,usd,,true,Universal object-oriented success - one-time
price_415aa75fe1fc45,prod_14719eb20b844f,5900,usd,,true,Innovative dedicated budgetary management - one-time
price_bc0041a23cf740,prod_6c58f0896d7841,1500,usd,,true,Self-enabling asymmetric process improvement - one-time
price_3fef74090a704e,prod_94ef43a8b18543,1900,usd,,true,Ergonomic non-volatile infrastructure - one-time
price_92255a6d2d324b,prod_f4255eb40eb34c,1500,usd,,true,Progressive real-time architecture - one-time
price_19bd05a41b9e49,prod_539935dd20a345,2900,usd,,true,Down-sized asynchronous hierarchy - one-time
price_06a51bbf5d0d49,prod_8ae5f68ea9534e,220000,usd,,true,Monitored mobile orchestration - one-time
price_77b796de97ef4f,prod_e824acf5969646,1900,usd,,false,Front-line dedicated website - one-time
price_1f40e2d02ffe4b,prod_8762b4050f864e,220000,usd,,true,Synergistic mission-critical secured line - one-time
price_51dec059a92341,prod_b83d7a57531a4d,4900,usd,,false,Profound web-enabled info-mediaries - one-time
price_8b9d7bfe01674f,prod_c9aee04ca6824e,3900,usd,,true,Networked value-added benchmark - one-time
price_6ede4b846a6243,prod_c08a753a729049,5000,usd,,true,Expanded dynamic monitoring - one-time
price_637e634f2a3d44,prod_c899e178c7074a,3900,usd,,true,Streamlined dynamic archive - one-time
price_835cd082af5c4f,prod_f7b2179efa6845,5000,usd,,true,Innovative radical framework - one-time
price_ef615b476bc845,prod_9974cc3dfd0b4e,1500,usd,,true,Profound foreground implementation - one-time
price_f4b7a5bcdf8f43,prod_9d499176bbf24f,1900,usd,,true,Networked incremental throughput - one-time
price_68f7455edb1047,prod_e42fc1d96f9c4b,4900,usd,,true,Intuitive systemic extranet - one-time
price_35f12b30098045,prod_fe1d5adabc8841,5000,usd,,true,Visionary homogeneous task-force - one-time
price_656e2dc9b6f14e,prod_30236c6ad3c64a,2900,usd,,true,Re-contextualized 5thgeneration functionalities - one-time
price_2b70a2cc6a2e4c,prod_0626bf24fdbf4d,5000,usd,,true,Polarized clear-thinking core - one-time
price_8a7d48a0c46a4b,prod_e12a000741cd4a,220000,usd,,true,Persevering dedicated time-frame - one-time
price_c6f6efd1766e43,prod_6ba34d8a3c5347,4900,usd,,false,Self-enabling methodical toolset - one-time
price_f6c79a0ac6c043,prod_6f5967909b7d40,5900,usd,,false,Automated leadingedge framework - one-time
price_8f7b29ecb1fa4e,prod_69c42a14555749,5000,usd,,true,Customizable fresh-thinking projection - one-time
price_2048615c354745,prod_6de0dc6ebb2740,5000,usd,,true,Configurable radical Internet solution - one-time
price_e1c539c04a644e,prod_969ceb3d281a49,420000,usd,,true,Managed eco-centric interface - one-time
price_3b05e116edee4c,prod_e4bd3b0c9e854c,3900,usd,,false,Customer-focused needs-based synergy - one-time
price_8a7dce11752f46,prod_2c67164c280241,420000,usd,,true,Balanced cohesive capability - one-time
price_c93c5cc8b5924e,prod_daf03867992447,220000,usd,,true,Progressive next generation benchmark - one-time
price_a5430a00f6fe4b,prod_7231cb54b80840,4900,usd,,false,Realigned contextually-based service-desk - one-time
price_a5f0a99b0ef147,prod_53322fbda13740,420000,usd,,true,Implemented coherent solution - one-time
price_650812c1b07146,prod_23bb387d6e9b41,5900,usd,,true,Enterprise-wide context-sensitive orchestration - one-time
price_2707ccbd7b6244,prod_7904ff5160124c,5000,usd,,true,Versatile encompassing firmware - one-time
price_f287355baacc45,prod_74278e4edc0349,4900,usd,,true,Programmable global migration - one-time
price_ff720487b1dd4c,prod_4af371d1d33c4b,3900,usd,,false,Enterprise-wide executive project - one-time
price_16f3d5def72b42,prod_f82a42df553649,4900,usd,,true,Organized intermediate budgetary management - one-time
price_a3c8b34260e145,prod_84c55d1f2fc24b,5000,usd,,true,Virtual optimal Local Area Network - one-time
price_d83e2c94321141,prod_f8784a7312624c,5900,usd,,true,Multi-layered tangible encoding - one-time
price_eacbb1dc620445,prod_cabf188250ad45,220000,usd,,true,User-friendly context-sensitive analyzer - one-time
price_c2115284e14540,prod_1256c38fc83640,420000,usd,,true,Profit-focused foreground emulation - one-time
price_f66d1d11d3c242,prod_2f37d98ed0d443,220000,usd,,true,Organized discrete protocol - one-time
price_3a2eadab821b41,prod_726eda4946d046,4900,usd,,true,Expanded bifurcated open architecture - one-time
price_9e27a64320ee41,prod_a31792d7694e4c,4900,usd,,true,Optional static artificial intelligence - one-time
price_7a6793543f5042,prod_297ad31a8ea14d,3900,usd,,true,Expanded fault-tolerant monitoring - one-time
price_7e91b7f3ef4443,prod_6dd01f03c7844b,4900,usd,,true,Implemented executive neural-net - one-time
price_7605c5f154f647,prod_8256d587340d4a,220000,usd,,true,Secured 24/7 open architecture - one-time
price_cca3588b309943,prod_5b5b4d9c0b2843,3900,usd,,false,Right-sized foreground toolset - one-time
price_e178a959d26541,prod_8d1faecb89dd40,3900,usd,,false,Quality-focused 6thgeneration toolset - one-time
price_0fc70f7f52fe49,prod_63dfb5f253f943,3900,usd,,true,Optimized client-driven software - one-time
price_7e7bf888f45545,prod_45f831299ff24b,3900,usd,,true,Mandatory disintermediate adapter - one-time
price_dc5d2c9359464a,prod_da9a60ab1c6c4d,2900,usd,,false,User-centric hybrid superstructure - one-time
price_c553bbd8fa6a46,prod_e1310dfce00e42,2900,usd,,true,Team-oriented didactic encoding - one-time
price_ac66b30090f84b,prod_81d0ea6d42c14c,220000,usd,,true,Automated background installation - one-time
price_1ee15b93c90141,prod_3ddd309cefb146,220000,usd,,false,Advanced logistical approach - one-time
price_d3a2088bdd9240,prod_f45287a73a6246,3900,usd,,true,Multi-lateral fault-tolerant task-force - one-time
price_a7932c760b1848,prod_199de3bddd0f44,3900,usd,,true,Streamlined empowering strategy - one-time
price_023712aa8fba4f,prod_c2cf65ba5a3a41,5900,usd,,true,Profound directional intranet - one-time
price_5a0379a804d541,prod_da2aa66f778f4e,2900,usd,,true,Advanced uniform secured line - one-time
price_e48c61f754b242,prod_5b82fe350bd44d,5000,usd,,true,Inverse eco-centric circuit - one-time
price_e4d34473775243,prod_b6991984db114a,5000,usd,,true,User-friendly regional emulation - one-time
price_3482b61d0a1d4b,prod_b8736a9fbd4142,220000,usd,,true,Cloned client-driven algorithm - one-time
price_6c707b5af90f45,prod_3ac1dea420904b,220000,usd,,true,Multi-lateral uniform knowledgebase - one-time
price_974988aa712541,prod_82150585629345,3900,usd,,true,Synergistic encompassing instruction set - one-time
price_cdfad6bb32704c,prod_e0e9a751d56542,4900,usd,,true,Exclusive multi-tasking archive - one-time
price_16daa929b86048,prod_877bebbc213747,1500,usd,,true,Vision-oriented exuding leverage - one-time
price_c6ffbdc9a1c64f,prod_9e09f303c62545,3900,usd,,true,Face-to-face fault-tolerant Graphical User Interface - one-time
price_8a113f50dfe947,prod_25d2a787ae034d,220000,usd,,true,Inverse 6thgeneration access - one-time
price_ce0bd1cc3b2a4d,prod_dda98489f3cb44,2900,usd,,true,Devolved 6thgeneration framework - one-time
price_6f2fc58cbb9540,prod_2f99f9c4758a4b,2900,usd,,true,Reduced foreground budgetary management - one-time
price_201bee4056aa4e,prod_df443e54f28945,4900,usd,,true,Networked needs-based strategy - one-time
price_abf8954f1e024f,prod_7c0bafb6113d4b,220000,usd,,false,Business-focused needs-based matrices - one-time
price_e76074faa80449,prod_4fb005c43cb340,4900,usd,,true,Synchronized encompassing architecture - one-time
price_ef64eb2a404f46,prod_b282e721b04842,5900,usd,,true,Proactive executive utilization - one-time
price_d86bddbe958649,prod_16db54ff27a145,5000,usd,,false,Mandatory asynchronous infrastructure - one-time
price_ea58254a6ca843,prod_f6e2493a94ef4a,420000,usd,,false,Fundamental 24/7 toolset - one-time
price_864ab5ac47d343,prod_39b768936e0b4f,3900,usd,,true,De-engineered 3rdgeneration service-desk - one-time
price_f01817db10bb47,prod_a483ff688e6147,5900,usd,,true,Enterprise-wide asymmetric system engine - one-time
price_f35f79d17c7d4c,prod_0ac08020d2dc49,3900,usd,,true,Pre-emptive local synergy - one-time
price_1a6fb1f0819b4b,prod_4e046c365c0d4c,2900,usd,,true,Switchable optimizing knowledge user - one-time
price_cc3a88481a9744,prod_3b577b67e1bc4a,2900,usd,,true,Operative client-server portal - one-time
price_aa646b65953e46,prod_f96a36802ae74b,2900,usd,,true,User-friendly bifurcated methodology - one-time
price_1033e816657348,prod_1338c51f5c814a,220000,usd,,true,Triple-buffered modular projection - one-time
price_a8a9892548c54c,prod_0ca06c0eab914f,220000,usd,,false,Optional zero tolerance support - one-time
price_9aca144104504f,prod_da34c18a72be4d,420000,usd,,true,Secured well-modulated toolset - one-time
price_14ba7748dfbb43,prod_fb91fd9751a24a,5900,usd,,true,Cloned intermediate methodology - one-time
price_8fd58c9a93c84a,prod_75c4ee696def43,2900,usd,,true,Persistent systematic support - one-time
price_73b5b019f7d64c,prod_cc59d7638d0e48,5000,usd,,true,Exclusive grid-enabled parallelism - one-time
price_fb5995066aba4b,prod_238330bbe40244,3900,usd,,false,Centralized national infrastructure - one-time
price_a089a413ac044d,prod_94d293278a4441,1900,usd,,true,Enterprise-wide secondary website - one-time
price_a4b239450a4345,prod_f2bd1f9c3d3647,5000,usd,,true,Programmable national matrix - one-time
price_db41a0bf7fd547,prod_545b4aa2b61447,1900,usd,,false,Virtual executive extranet - one-time
price_24f7e2be32264d,prod_a2f0f33f712b45,4900,usd,,true,Reverse-engineered mission-critical moderator - one-time
price_726d78f61ec04c,prod_69ae67c19b5943,4900,usd,,true,Centralized bottom-line help-desk - one-time
price_902ead5d242f45,prod_5aed23cd5fa341,5000,usd,,true,Public-key well-modulated project - one-time
price_4b758872ad1a43,prod_83d269aa0d7545,1500,usd,,true,Centralized zero tolerance Local Area Network - one-time
price_b2a681fc3e7140,prod_8a4d6c9f302742,3900,usd,,true,Multi-layered 3rdgeneration process improvement - one-time
price_f7cda64f5de64f,prod_d4095030cfff43,2900,usd,,true,Universal explicit service-desk - one-time
price_514fbc064d9c43,prod_97fd99270d4742,1500,usd,,true,Mandatory cohesive alliance - one-time
