id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
096,001,544963,ding,2027-03-19T22:47:00-07:00,false,false,ready,https://ring.com/snapshot/rev_096,23,
097,001,544963,on_demand,2027-03-18T05:57:00-07:00,false,false,ready,https://ring.com/snapshot/rev_097,32,
098,001,544963,motion,2027-03-23T10:42:00-07:00,false,false,ready,https://ring.com/snapshot/rev_098,11,vehicle_detected
099,001,544963,motion,2027-03-17T02:59:00-07:00,false,false,ready,https://ring.com/snapshot/rev_099,20,person_detected
100,001,544963,motion,2027-03-15T08:28:00-07:00,false,false,ready,https://ring.com/snapshot/rev_100,22,
101,001,544963,on_demand,2027-03-20T09:36:00-07:00,true,false,ready,https://ring.com/snapshot/rev_101,21,
102,001,544963,ding,2027-03-20T22:42:00-07:00,true,false,ready,https://ring.com/snapshot/rev_102,34,
103,001,544963,motion,2027-03-19T05:32:00-07:00,false,false,ready,https://ring.com/snapshot/rev_103,24,
104,001,544963,motion,2027-03-16T20:39:00-07:00,false,false,ready,https://ring.com/snapshot/rev_104,19,animal_detected
105,001,544963,motion,2027-03-18T04:29:00-07:00,false,false,ready,https://ring.com/snapshot/rev_105,43,
106,001,544963,motion,2027-03-20T03:48:00-07:00,false,false,ready,https://ring.com/snapshot/rev_106,39,person_detected
107,001,544963,on_demand,2027-03-18T07:33:00-07:00,false,false,ready,https://ring.com/snapshot/rev_107,38,
108,001,544963,on_demand,2027-03-20T02:03:00-07:00,true,false,ready,https://ring.com/snapshot/rev_108,41,
109,001,544963,ding,2027-03-23T04:54:00-07:00,false,false,ready,https://ring.com/snapshot/rev_109,12,animal_detected
110,001,544963,on_demand,2027-03-18T22:05:00-07:00,false,false,ready,https://ring.com/snapshot/rev_110,8,vehicle_detected
111,001,544963,on_demand,2027-03-22T04:29:00-07:00,true,false,ready,https://ring.com/snapshot/rev_111,40,vehicle_detected
112,001,544963,motion,2027-03-22T21:01:00-07:00,false,false,ready,https://ring.com/snapshot/rev_112,30,
113,001,544963,ding,2027-03-19T00:04:00-07:00,true,false,ready,https://ring.com/snapshot/rev_113,32,
325,1,1,motion,2027-03-20T03:12:00-06:00,0,0,ready,https://ring.com/snapshot/gate_3am,45,"vehicle_detected,headlights_on"
