artist_id,name,genres,followers,popularity
4kP954pQ2teQUd0Ctg37b41,Back in Black,"indie pop,dream pop",2953080,124
4kP954pQ2teQUd0Ctg37b42,Born to Run,"indie pop,dream pop",1529892,109
4kP954pQ2teQUd0Ctg37b43,Born to Run,"synthwave,electronic",3915679,192
4kP954pQ2teQUd0Ctg37b44,Glass Harbor,"latin pop,reggaeton",2303528,88
4kP954pQ2teQUd0Ctg37b45,Back in Black,"indie pop,dream pop",4125253,85
4kP954pQ2teQUd0Ctg37b46,Aurora Skies,"indie pop,dream pop",2417625,159
4kP954pQ2teQUd0Ctg37b47,The River,"latin pop,reggaeton",2358697,126
4kP954pQ2teQUd0Ctg37b48,Cassia Moreno,"indie pop,dream pop",1590885,99
4kP954pQ2teQUd0Ctg37b49,Back in Black,"latin pop,reggaeton",1772153,52
4kP954pQ2teQUd0Ctg37b50,Aurora Skies,"latin pop,reggaeton",1959430,75
4kP954pQ2teQUd0Ctg37b51,The River,"latin pop,reggaeton",688584,24
4kP954pQ2teQUd0Ctg37b52,The River,"latin pop,reggaeton",387431,128
4kP954pQ2teQUd0Ctg37b53,Aurora Skies,"indie pop,dream pop",3396557,206
4kP954pQ2teQUd0Ctg37b54,Cassia Moreno,"latin pop,reggaeton",1089884,88
4kP954pQ2teQUd0Ctg37b55,Aurora Skies,"latin pop,reggaeton",499675,53
4kP954pQ2teQUd0Ctg37b56,Born to Run,"synthwave,electronic",1246212,44
4kP954pQ2teQUd0Ctg37b57,The Midnight Trains,"synthwave,electronic",3729145,72
4kP954pQ2teQUd0Ctg37b58,Back in Black,"indie pop,dream pop",465335,70
4kP954pQ2teQUd0Ctg37b59,Born to Run,"synthwave,electronic",584442,164
4kP954pQ2teQUd0Ctg37b60,Glass Harbor,"alt rock,indie rock",1114452,176
4kP954pQ2teQUd0Ctg37b61,Cassia Moreno,"indie pop,dream pop",260015,177
4kP954pQ2teQUd0Ctg37b62,Born to Run,"latin pop,reggaeton",2605183,201
4kP954pQ2teQUd0Ctg37b63,Glass Harbor,"indie pop,dream pop",2381971,97
4kP954pQ2teQUd0Ctg37b64,The River,"latin pop,reggaeton",4512809,44
4kP954pQ2teQUd0Ctg37b65,Born to Run,"latin pop,reggaeton",1404609,83
4kP954pQ2teQUd0Ctg37b66,Back in Black,"alt rock,indie rock",3965169,191
4kP954pQ2teQUd0Ctg37b67,The Midnight Trains,"indie pop,dream pop",541333,61
4kP954pQ2teQUd0Ctg37b68,Born to Run,"indie pop,dream pop",2267416,106
4kP954pQ2teQUd0Ctg37b69,Born to Run,"indie pop,dream pop",1032669,105
4kP954pQ2teQUd0Ctg37b70,The Midnight Trains,"latin pop,reggaeton",2601727,178
4kP954pQ2teQUd0Ctg37b71,Glass Harbor,"synthwave,electronic",4123872,35
4kP954pQ2teQUd0Ctg37b72,Born to Run,"synthwave,electronic",4302802,73
4kP954pQ2teQUd0Ctg37b73,Born to Run,"synthwave,electronic",2416372,199
4kP954pQ2teQUd0Ctg37b74,The River,"latin pop,reggaeton",12097,55
4kP954pQ2teQUd0Ctg37b75,Born to Run,"latin pop,reggaeton",1607010,89
4kP954pQ2teQUd0Ctg37b76,Glass Harbor,"indie pop,dream pop",3495149,165
4kP954pQ2teQUd0Ctg37b77,Cassia Moreno,"alt rock,indie rock",2366302,26
4kP954pQ2teQUd0Ctg37b78,Cassia Moreno,"indie pop,dream pop",4254035,28
4kP954pQ2teQUd0Ctg37b79,The River,"latin pop,reggaeton",3757018,127
4kP954pQ2teQUd0Ctg37b80,Cassia Moreno,"synthwave,electronic",1973656,25
4kP954pQ2teQUd0Ctg37b81,Glass Harbor,"synthwave,electronic",1847045,66
4kP954pQ2teQUd0Ctg37b82,Aurora Skies,"synthwave,electronic",2201428,140
4kP954pQ2teQUd0Ctg37b83,Glass Harbor,"latin pop,reggaeton",243285,157
4kP954pQ2teQUd0Ctg37b84,Cassia Moreno,"alt rock,indie rock",643106,115
4kP954pQ2teQUd0Ctg37b85,The River,"alt rock,indie rock",2643659,26
4kP954pQ2teQUd0Ctg37b86,Born to Run,"indie pop,dream pop",3734194,125
4kP954pQ2teQUd0Ctg37b87,Born to Run,"indie pop,dream pop",1689978,86
4kP954pQ2teQUd0Ctg37b88,The Midnight Trains,"latin pop,reggaeton",2610002,56
4kP954pQ2teQUd0Ctg37b89,The Midnight Trains,"latin pop,reggaeton",3664343,29
4kP954pQ2teQUd0Ctg37b90,Aurora Skies,"latin pop,reggaeton",948431,125
4kP954pQ2teQUd0Ctg37b91,Cassia Moreno,"synthwave,electronic",3029743,23
4kP954pQ2teQUd0Ctg37b92,The Midnight Trains,"latin pop,reggaeton",4285059,21
4kP954pQ2teQUd0Ctg37b93,The River,"latin pop,reggaeton",4093019,42
4kP954pQ2teQUd0Ctg37b94,Born to Run,"latin pop,reggaeton",124499,181
4kP954pQ2teQUd0Ctg37b95,The River,"indie pop,dream pop",3153159,182
4kP954pQ2teQUd0Ctg37b96,Born to Run,"indie pop,dream pop",3711435,187
4kP954pQ2teQUd0Ctg37b97,The Midnight Trains,"indie pop,dream pop",1892686,118
4kP954pQ2teQUd0Ctg37b98,Cassia Moreno,"alt rock,indie rock",2564967,105
4kP954pQ2teQUd0Ctg37b99,Back in Black,"indie pop,dream pop",3191617,193
4kP954pQ2teQUd0Ctg37b100,The River,"synthwave,electronic",2899260,58
4kP954pQ2teQUd0Ctg37b101,The River,"latin pop,reggaeton",559317,197
4kP954pQ2teQUd0Ctg37b102,Cassia Moreno,"synthwave,electronic",2025134,82
4kP954pQ2teQUd0Ctg37b103,Glass Harbor,"latin pop,reggaeton",3960279,160
4kP954pQ2teQUd0Ctg37b104,The Midnight Trains,"indie pop,dream pop",3357422,46
4kP954pQ2teQUd0Ctg37b105,Born to Run,"indie pop,dream pop",3219631,98
4kP954pQ2teQUd0Ctg37b106,Born to Run,"indie pop,dream pop",1566246,54
4kP954pQ2teQUd0Ctg37b107,Back in Black,"indie pop,dream pop",1287986,88
4kP954pQ2teQUd0Ctg37b108,Glass Harbor,"latin pop,reggaeton",2193514,204
4kP954pQ2teQUd0Ctg37b109,Aurora Skies,"synthwave,electronic",1721949,187
4kP954pQ2teQUd0Ctg37b110,The River,"synthwave,electronic",1674105,85
4kP954pQ2teQUd0Ctg37b111,Back in Black,"synthwave,electronic",1581932,45
4kP954pQ2teQUd0Ctg37b112,The River,"latin pop,reggaeton",4224288,131
4kP954pQ2teQUd0Ctg37b113,Back in Black,"synthwave,electronic",3680098,162
4kP954pQ2teQUd0Ctg37b114,The Midnight Trains,"latin pop,reggaeton",2952598,173
4kP954pQ2teQUd0Ctg37b115,The River,"latin pop,reggaeton",2646856,166
4kP954pQ2teQUd0Ctg37b116,Aurora Skies,"latin pop,reggaeton",371773,120
4kP954pQ2teQUd0Ctg37b117,Glass Harbor,"alt rock,indie rock",2737119,74
4kP954pQ2teQUd0Ctg37b118,The River,"indie pop,dream pop",3429970,68
4kP954pQ2teQUd0Ctg37b119,Born to Run,"indie pop,dream pop",2414547,82
4kP954pQ2teQUd0Ctg37b120,Born to Run,"latin pop,reggaeton",1227575,207
4kP954pQ2teQUd0Ctg37b121,Born to Run,"indie pop,dream pop",397794,122
4kP954pQ2teQUd0Ctg37b122,Cassia Moreno,"indie pop,dream pop",3020832,121
4kP954pQ2teQUd0Ctg37b123,Aurora Skies,"alt rock,indie rock",1044925,99
4kP954pQ2teQUd0Ctg37b124,Glass Harbor,"indie pop,dream pop",4461197,87
4kP954pQ2teQUd0Ctg37b125,Aurora Skies,"indie pop,dream pop",4146104,42
4kP954pQ2teQUd0Ctg37b126,The River,"synthwave,electronic",4466183,139
4kP954pQ2teQUd0Ctg37b127,Glass Harbor,"indie pop,dream pop",1880200,37
4kP954pQ2teQUd0Ctg37b128,Born to Run,"synthwave,electronic",2551142,133
4kP954pQ2teQUd0Ctg37b129,Glass Harbor,"alt rock,indie rock",4505077,88
4kP954pQ2teQUd0Ctg37b130,Born to Run,"indie pop,dream pop",1215853,125
4kP954pQ2teQUd0Ctg37b131,Aurora Skies,"indie pop,dream pop",1901903,117
4kP954pQ2teQUd0Ctg37b132,The River,"indie pop,dream pop",3671692,95
4kP954pQ2teQUd0Ctg37b133,Aurora Skies,"indie pop,dream pop",2867130,164
4kP954pQ2teQUd0Ctg37b134,The River,"latin pop,reggaeton",1255024,122
4kP954pQ2teQUd0Ctg37b135,Back in Black,"latin pop,reggaeton",3998028,137
4kP954pQ2teQUd0Ctg37b136,Back in Black,"synthwave,electronic",2295908,169
4kP954pQ2teQUd0Ctg37b137,Aurora Skies,"latin pop,reggaeton",2368342,179
4kP954pQ2teQUd0Ctg37b138,Back in Black,"latin pop,reggaeton",4191660,90
4kP954pQ2teQUd0Ctg37b139,Back in Black,"synthwave,electronic",11553,115
4kP954pQ2teQUd0Ctg37b140,The Midnight Trains,"indie pop,dream pop",1203791,175
4kP954pQ2teQUd0Ctg37b141,The Midnight Trains,"alt rock,indie rock",182296,196
4kP954pQ2teQUd0Ctg37b142,Cassia Moreno,"indie pop,dream pop",418935,109
4kP954pQ2teQUd0Ctg37b143,Glass Harbor,"indie pop,dream pop",1098489,64
4kP954pQ2teQUd0Ctg37b144,The Midnight Trains,"latin pop,reggaeton",610407,105
4kP954pQ2teQUd0Ctg37b145,The River,"indie pop,dream pop",1847634,22
4kP954pQ2teQUd0Ctg37b146,Cassia Moreno,"latin pop,reggaeton",3283861,38
4kP954pQ2teQUd0Ctg37b147,Cassia Moreno,"synthwave,electronic",4457985,38
4kP954pQ2teQUd0Ctg37b148,Back in Black,"alt rock,indie rock",2230128,160
4kP954pQ2teQUd0Ctg37b149,Cassia Moreno,"synthwave,electronic",2197251,98
4kP954pQ2teQUd0Ctg37b150,The Midnight Trains,"alt rock,indie rock",4339880,30
4kP954pQ2teQUd0Ctg37b151,Born to Run,"synthwave,electronic",3754960,160
4kP954pQ2teQUd0Ctg37b152,Cassia Moreno,"indie pop,dream pop",3895424,25
4kP954pQ2teQUd0Ctg37b153,Aurora Skies,"synthwave,electronic",3762927,116
4kP954pQ2teQUd0Ctg37b154,Born to Run,"indie pop,dream pop",227673,66
4kP954pQ2teQUd0Ctg37b155,Born to Run,"alt rock,indie rock",1668498,152
4kP954pQ2teQUd0Ctg37b156,Cassia Moreno,"synthwave,electronic",523080,143
4kP954pQ2teQUd0Ctg37b157,Born to Run,"latin pop,reggaeton",1190153,74
4kP954pQ2teQUd0Ctg37b158,Born to Run,"synthwave,electronic",3954127,63
4kP954pQ2teQUd0Ctg37b159,The River,"indie pop,dream pop",1273709,21
4kP954pQ2teQUd0Ctg37b160,Cassia Moreno,"alt rock,indie rock",1720831,25
4kP954pQ2teQUd0Ctg37b161,Aurora Skies,"alt rock,indie rock",4379537,39
4kP954pQ2teQUd0Ctg37b162,Back in Black,"synthwave,electronic",3888507,168
4kP954pQ2teQUd0Ctg37b163,Cassia Moreno,"indie pop,dream pop",3716337,72
4kP954pQ2teQUd0Ctg37b164,Glass Harbor,"indie pop,dream pop",756704,48
4kP954pQ2teQUd0Ctg37b165,Aurora Skies,"synthwave,electronic",1846222,94
4kP954pQ2teQUd0Ctg37b166,The Midnight Trains,"synthwave,electronic",2398547,127
4kP954pQ2teQUd0Ctg37b167,Born to Run,"latin pop,reggaeton",2520609,174
4kP954pQ2teQUd0Ctg37b168,Back in Black,"latin pop,reggaeton",242484,53
4kP954pQ2teQUd0Ctg37b169,Born to Run,"latin pop,reggaeton",3084843,209
4kP954pQ2teQUd0Ctg37b170,The Midnight Trains,"indie pop,dream pop",3185903,131
4kP954pQ2teQUd0Ctg37b171,Born to Run,"latin pop,reggaeton",527302,41
4kP954pQ2teQUd0Ctg37b172,Glass Harbor,"latin pop,reggaeton",4410333,52
4kP954pQ2teQUd0Ctg37b173,Born to Run,"synthwave,electronic",797249,112
4kP954pQ2teQUd0Ctg37b174,Aurora Skies,"latin pop,reggaeton",1760184,81
4kP954pQ2teQUd0Ctg37b175,Glass Harbor,"latin pop,reggaeton",353295,60
4kP954pQ2teQUd0Ctg37b176,Aurora Skies,"indie pop,dream pop",2929947,172
4kP954pQ2teQUd0Ctg37b177,Cassia Moreno,"indie pop,dream pop",2542707,157
4kP954pQ2teQUd0Ctg37b178,Born to Run,"indie pop,dream pop",1173538,163
4kP954pQ2teQUd0Ctg37b179,The Midnight Trains,"alt rock,indie rock",2328112,108
4kP954pQ2teQUd0Ctg37b180,Glass Harbor,"synthwave,electronic",3230612,177
4kP954pQ2teQUd0Ctg37b181,The Midnight Trains,"indie pop,dream pop",1581455,103
4kP954pQ2teQUd0Ctg37b182,Glass Harbor,"indie pop,dream pop",4394739,41
4kP954pQ2teQUd0Ctg37b183,Born to Run,"indie pop,dream pop",1866677,202
4kP954pQ2teQUd0Ctg37b184,The River,"synthwave,electronic",3291821,189
4kP954pQ2teQUd0Ctg37b185,Born to Run,"synthwave,electronic",900903,163
4kP954pQ2teQUd0Ctg37b186,The River,"synthwave,electronic",1126850,72
4kP954pQ2teQUd0Ctg37b187,Born to Run,"indie pop,dream pop",324215,173
4kP954pQ2teQUd0Ctg37b188,The River,"synthwave,electronic",2530251,153
4kP954pQ2teQUd0Ctg37b189,Aurora Skies,"indie pop,dream pop",2356405,44
4kP954pQ2teQUd0Ctg37b190,Cassia Moreno,"indie pop,dream pop",2268089,207
4kP954pQ2teQUd0Ctg37b191,Aurora Skies,"latin pop,reggaeton",4451720,98
4kP954pQ2teQUd0Ctg37b192,The Midnight Trains,"latin pop,reggaeton",1045799,25
4kP954pQ2teQUd0Ctg37b193,Cassia Moreno,"latin pop,reggaeton",3265608,88
4kP954pQ2teQUd0Ctg37b194,Cassia Moreno,"indie pop,dream pop",256709,169
4kP954pQ2teQUd0Ctg37b195,Born to Run,"synthwave,electronic",2488966,122
4kP954pQ2teQUd0Ctg37b196,Back in Black,"indie pop,dream pop",387413,47
4kP954pQ2teQUd0Ctg37b197,The Midnight Trains,"synthwave,electronic",3394071,169
4kP954pQ2teQUd0Ctg37b198,Born to Run,"alt rock,indie rock",3651828,107
4kP954pQ2teQUd0Ctg37b199,The Midnight Trains,"indie pop,dream pop",4451611,98
4kP954pQ2teQUd0Ctg37b200,Glass Harbor,"indie pop,dream pop",3255568,131
4kP954pQ2teQUd0Ctg37b201,The Midnight Trains,"synthwave,electronic",1787217,96
4kP954pQ2teQUd0Ctg37b202,Back in Black,"synthwave,electronic",212056,76
