id,name,id_board,pos,closed
lst_auto_0057,This week,brd_auto_004,200,false
lst_auto_0058,Review,brd_gre_27,300,false
lst_auto_0059,Backlog,brd_auto_004,400,false
lst_auto_0060,Doing,brd_personal_q4,500,false
lst_auto_0061,Review,brd_auto_004,600,false
lst_auto_0062,Inbox,brd_auto_004,700,false
lst_auto_0063,This week,brd_auto_004,100,false
lst_auto_0064,Backlog,brd_auto_003,200,false
lst_auto_0065,Review,brd_auto_003,300,false
lst_auto_0066,Done,brd_auto_004,400,false
lst_auto_0067,Review,brd_auto_004,500,false
lst_auto_0068,Blocked,brd_personal_q4,600,false
lst_auto_0069,Review,brd_auto_003,700,false
lst_auto_0070,Done,brd_auto_004,100,false
lst_auto_0071,Review,brd_gre_27,200,false
lst_auto_0072,Inbox,brd_gre_27,300,false
lst_auto_0073,This week,brd_personal_q4,400,false
lst_auto_0074,Doing,brd_gre_27,500,false
lst_auto_0075,Review,brd_gre_27,600,false
lst_auto_0076,This week,brd_gre_27,700,false
lst_auto_0077,Inbox,brd_auto_004,100,false
lst_auto_0078,Blocked,brd_gre_27,200,false
lst_auto_0079,Backlog,brd_gre_27,300,false
lst_auto_0080,Inbox,brd_auto_004,400,false
lst_auto_0081,Blocked,brd_personal_q4,500,false
lst_auto_0082,This week,brd_personal_q4,600,false
lst_auto_0083,Backlog,brd_auto_003,700,false
lst_auto_0084,Done,brd_personal_q4,100,false
lst_auto_0085,Inbox,brd_auto_004,200,false
lst_auto_0086,Doing,brd_auto_004,300,false
lst_auto_0087,Backlog,brd_auto_003,400,false
lst_auto_0088,Review,brd_auto_004,500,false
lst_auto_0089,Inbox,brd_gre_27,600,false
lst_auto_0090,Doing,brd_personal_q4,700,false
lst_auto_0091,This week,brd_personal_q4,100,false
lst_auto_0092,Inbox,brd_gre_27,200,false
lst_auto_0093,Doing,brd_auto_004,300,false
lst_auto_0094,Review,brd_auto_004,400,false
lst_auto_0095,Doing,brd_auto_004,500,false
lst_auto_0096,Doing,brd_auto_003,600,false
lst_auto_0097,Review,brd_auto_004,700,false
lst_auto_0098,This week,brd_gre_27,100,false
lst_auto_0099,Blocked,brd_auto_004,200,false
lst_auto_0100,Review,brd_gre_27,300,false
lst_auto_0101,Review,brd_auto_003,400,false
lst_auto_0102,Inbox,brd_personal_q4,500,false
lst_auto_0103,Backlog,brd_gre_27,600,false
lst_auto_0104,Inbox,brd_auto_003,700,false
lst_auto_0105,Review,brd_personal_q4,100,false
lst_auto_0106,This week,brd_personal_q4,200,false
lst_auto_0107,Doing,brd_auto_004,300,false
lst_auto_0108,This week,brd_gre_27,400,false
lst_auto_0109,Review,brd_gre_27,500,false
lst_auto_0110,Inbox,brd_personal_q4,600,false
lst_auto_0111,Review,brd_gre_27,700,false
lst_auto_0112,This week,brd_gre_27,100,false
lst_auto_0113,Done,brd_gre_27,200,false
lst_auto_0114,This week,brd_auto_003,300,false
lst_auto_0115,Inbox,brd_auto_004,400,false
lst_auto_0116,Inbox,brd_auto_003,500,false
lst_auto_0117,Done,brd_auto_004,600,false
lst_auto_0118,Backlog,brd_auto_003,700,false
lst_auto_0119,Review,brd_auto_004,100,false
lst_auto_0120,This week,brd_auto_003,200,false
lst_auto_0121,Review,brd_gre_27,300,false
lst_auto_0122,Blocked,brd_personal_q4,400,false
lst_auto_0123,This week,brd_personal_q4,500,false
lst_auto_0124,Review,brd_gre_27,600,false
lst_auto_0125,Review,brd_auto_003,700,false
lst_auto_0126,Inbox,brd_gre_27,100,false
lst_auto_0127,Backlog,brd_gre_27,200,false
lst_auto_0128,Doing,brd_auto_003,300,false
lst_auto_0129,Review,brd_personal_q4,400,false
lst_auto_0130,Backlog,brd_auto_003,500,false
lst_auto_0131,Backlog,brd_auto_003,600,false
lst_auto_0132,Inbox,brd_auto_004,700,false
lst_auto_0133,Review,brd_auto_004,100,false
lst_auto_0134,Review,brd_gre_27,200,false
lst_auto_0135,Backlog,brd_auto_003,300,false
lst_auto_0136,This week,brd_auto_003,400,false
lst_auto_0137,Review,brd_gre_27,500,false
lst_auto_0138,This week,brd_auto_003,600,false
lst_auto_0139,Review,brd_auto_004,700,false
lst_auto_0140,Doing,brd_auto_004,100,false
lst_auto_0141,Backlog,brd_gre_27,200,false
lst_auto_0142,This week,brd_auto_004,300,false
lst_auto_0143,This week,brd_auto_004,400,false
lst_auto_0144,Done,brd_auto_003,500,false
lst_auto_0145,Done,brd_personal_q4,600,false
lst_auto_0146,Inbox,brd_gre_27,700,false
lst_auto_0147,This week,brd_auto_003,100,false
lst_auto_0148,Blocked,brd_gre_27,200,false
lst_auto_0149,Inbox,brd_auto_003,300,false
lst_auto_0150,Backlog,brd_gre_27,400,false
lst_auto_0151,Doing,brd_auto_003,500,false
lst_auto_0152,Blocked,brd_auto_003,600,false
lst_auto_0153,This week,brd_personal_q4,700,false
lst_auto_0154,Doing,brd_gre_27,100,false
lst_auto_0155,Doing,brd_auto_003,200,false
lst_auto_0156,Review,brd_gre_27,300,false
lst_auto_0157,Done,brd_personal_q4,400,false
lst_auto_0158,Done,brd_gre_27,500,false
lst_auto_0159,Blocked,brd_auto_004,600,false
lst_auto_0160,Doing,brd_personal_q4,700,false
lst_auto_0161,Inbox,brd_gre_27,100,false
lst_auto_0162,Review,brd_auto_004,200,false
lst_auto_0163,Review,brd_gre_27,300,false
lst_auto_0164,Backlog,brd_auto_004,400,false
lst_auto_0165,Done,brd_auto_004,500,false
lst_auto_0166,Review,brd_auto_004,600,false
lst_auto_0167,Inbox,brd_gre_27,700,false
lst_auto_0168,Backlog,brd_gre_27,100,false
lst_auto_0169,Review,brd_personal_q4,200,false
lst_auto_0170,Done,brd_gre_27,300,false
lst_auto_0171,Backlog,brd_auto_004,400,false
lst_auto_0172,Inbox,brd_auto_004,500,false
lst_auto_0173,Blocked,brd_personal_q4,600,false
lst_auto_0174,Review,brd_personal_q4,700,false
lst_auto_0175,Review,brd_gre_27,100,false
lst_auto_0176,Doing,brd_personal_q4,200,false
lst_auto_0177,Done,brd_auto_004,300,false
lst_auto_0178,Review,brd_auto_003,400,false
lst_auto_0179,Doing,brd_gre_27,500,false
lst_auto_0180,Done,brd_personal_q4,600,false
lst_auto_0181,This week,brd_auto_003,700,false
lst_auto_0182,Blocked,brd_auto_004,100,false
lst_auto_0183,Backlog,brd_auto_003,200,false
lst_auto_0184,Inbox,brd_personal_q4,300,false
lst_auto_0185,Review,brd_personal_q4,400,false
lst_auto_0186,Inbox,brd_auto_003,500,false
lst_auto_0187,Doing,brd_gre_27,600,false
lst_auto_0188,Inbox,brd_personal_q4,700,false
lst_auto_0189,Blocked,brd_personal_q4,100,false
lst_auto_0190,Review,brd_auto_004,200,false
lst_auto_0191,Done,brd_auto_003,300,false
lst_auto_0192,This week,brd_personal_q4,400,false
lst_auto_0193,Backlog,brd_auto_004,500,false
lst_auto_0194,Blocked,brd_auto_004,600,false
lst_auto_0195,This week,brd_personal_q4,700,false
lst_auto_0196,This week,brd_personal_q4,100,false
lst_auto_0197,Doing,brd_personal_q4,200,false
lst_auto_0198,This week,brd_gre_27,300,false
lst_auto_0199,Done,brd_gre_27,400,false
lst_auto_0200,Done,brd_auto_003,500,false
lst_auto_0201,Inbox,brd_gre_27,600,false
lst_auto_0202,Backlog,brd_personal_q4,700,false
lst_auto_0203,Review,brd_gre_27,100,false
lst_auto_0204,Review,brd_gre_27,200,false
lst_auto_0205,Inbox,brd_gre_27,300,false
lst_auto_0206,Review,brd_auto_004,400,false
lst_auto_0207,Done,brd_gre_27,500,false
lst_auto_0208,Review,brd_gre_27,600,false
lst_auto_0209,Review,brd_auto_004,700,false
lst_auto_0210,Done,brd_auto_004,100,false
lst_auto_0211,Done,brd_auto_004,200,false
lst_auto_0212,Doing,brd_auto_003,300,false
lst_auto_0213,Doing,brd_auto_004,400,false
lst_auto_0214,Review,brd_gre_27,500,false
lst_auto_0215,Inbox,brd_auto_004,600,false
lst_auto_0216,Review,brd_auto_003,700,false
lst_auto_0217,Done,brd_auto_004,100,false
lst_auto_0218,This week,brd_auto_004,200,false
lst_auto_0219,Doing,brd_personal_q4,300,false
lst_auto_0220,This week,brd_gre_27,400,false
lst_auto_0221,This week,brd_personal_q4,500,false
lst_auto_0222,Inbox,brd_personal_q4,600,false
lst_auto_0223,Review,brd_auto_003,700,false
lst_auto_0224,Inbox,brd_gre_27,100,false
lst_auto_0225,This week,brd_auto_003,200,false
lst_auto_0226,Blocked,brd_auto_004,300,false
lst_auto_0227,Blocked,brd_gre_27,400,false
lst_auto_0228,Inbox,brd_auto_004,500,false
lst_auto_0229,Doing,brd_gre_27,600,false
lst_auto_0230,Doing,brd_auto_004,700,false
lst_auto_0231,Done,brd_gre_27,100,false
lst_auto_0232,This week,brd_auto_003,200,false
lst_auto_0233,Backlog,brd_auto_003,300,false
lst_auto_0234,This week,brd_personal_q4,400,false
lst_auto_0235,Backlog,brd_auto_003,500,false
lst_auto_0236,Inbox,brd_auto_004,600,false
lst_auto_0237,Review,brd_auto_003,700,false
lst_auto_0238,Blocked,brd_personal_q4,100,false
lst_auto_0239,Inbox,brd_personal_q4,200,false
lst_auto_0240,Review,brd_personal_q4,300,false
lst_auto_0241,This week,brd_auto_004,400,false
lst_auto_0242,Backlog,brd_gre_27,500,false
lst_auto_0243,Done,brd_gre_27,600,false
