city_id,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,visibility,dt
5809844,741,Fog,fog,50d,10.47,9.59,8.99,11.71,1008,47,7.25,89,19,8997,1781461800
5391959,800,Clear,clear sky,01d,25.95,25.62,23.55,28.34,1024,47,3.20,26,54,9545,1781461800
5368361,803,Clouds,broken clouds,04d,23.38,23.10,20.78,26.35,1014,75,2.73,2,9,9055,1781461800
5308655,800,Clear,clear sky,01d,14.22,14.07,11.78,16.01,1028,50,1.70,4,32,8803,1781461800
4699066,500,Rain,light rain,10d,14.40,14.15,11.87,16.65,1007,67,2.78,43,57,9666,1781461800
4671654,800,Clear,clear sky,01d,20.69,19.28,19.49,22.33,1008,81,1.41,19,19,8606,1781461800
4887398,802,Clouds,scattered clouds,03d,22.71,21.11,20.46,25.66,1014,50,1.42,358,53,8252,1781461800
4990729,741,Fog,fog,50d,6.22,4.69,3.87,7.65,1023,70,7.22,291,98,6791,1781461800
5045360,801,Clouds,few clouds,02d,11.99,11.10,10.95,13.59,1020,42,3.83,348,27,8050,1781461800
4780011,800,Clear,clear sky,01d,5.30,4.46,2.36,6.30,1007,45,1.00,26,57,7556,1781461800
4460243,803,Clouds,broken clouds,04d,23.44,22.13,21.77,25.73,1028,41,5.37,131,38,8698,1781461800
4644585,800,Clear,clear sky,01d,17.39,16.35,16.04,20.30,1007,71,9.97,244,56,7180,1781461800
4998018,802,Clouds,scattered clouds,03d,5.35,3.85,3.84,6.85,1023,64,6.24,291,91,8504,1781461800
5128581,500,Rain,light rain,10d,23.85,22.43,22.12,26.77,1029,46,3.65,173,91,6534,1781461800
5106834,802,Clouds,scattered clouds,03d,26.14,24.29,24.24,28.79,1009,40,4.82,27,90,9317,1781461800
5202765,801,Clouds,few clouds,02d,14.00,12.72,11.83,15.78,1022,55,1.37,281,57,9085,1781461800
4509177,803,Clouds,broken clouds,04d,21.79,20.26,19.86,23.97,1008,73,8.89,138,7,7566,1781461800
4508722,801,Clouds,few clouds,02d,21.34,19.53,19.67,23.94,1027,55,6.13,138,83,8937,1781461800
4691930,741,Fog,fog,50d,18.09,17.39,15.64,19.85,1019,64,1.15,158,12,8252,1781461800
5454711,803,Clouds,broken clouds,04d,12.63,12.13,10.26,14.34,1019,88,8.41,72,51,9005,1781461800
5506956,741,Fog,fog,50d,7.91,5.94,5.55,9.02,1027,59,7.81,76,18,9782,1781461800
5746545,500,Rain,light rain,10d,21.92,21.44,20.68,24.65,1023,40,4.96,132,64,7081,1781461800
5879400,500,Rain,light rain,10d,6.62,5.42,5.46,7.85,1019,79,7.23,201,63,6910,1781461800
4164138,801,Clouds,few clouds,02d,22.12,21.65,19.64,24.52,1018,70,6.91,246,91,7508,1781461800
4460162,803,Clouds,broken clouds,04d,17.48,16.33,15.59,18.96,1022,46,8.25,273,13,6454,1781461800
4487042,803,Clouds,broken clouds,04d,15.89,14.05,14.73,18.84,1024,83,1.37,187,63,7283,1781461800
5391811,803,Clouds,broken clouds,04d,15.84,14.73,13.07,17.10,1006,67,8.98,256,96,7442,1781461800
5392171,801,Clouds,few clouds,02d,15.55,15.35,13.53,17.89,1013,40,6.13,271,87,6359,1781461800
4517009,800,Clear,clear sky,01d,7.90,6.31,5.27,10.14,1018,83,8.72,231,39,9007,1781461800
4544349,801,Clouds,few clouds,02d,28.02,27.74,25.25,29.73,1019,43,3.83,314,42,6637,1781461800
4691585,801,Clouds,few clouds,02d,8.30,7.30,5.35,10.23,1007,66,1.24,341,87,7827,1781461800
5811696,802,Clouds,scattered clouds,03d,12.60,11.72,11.42,14.23,1015,91,1.93,307,31,9883,1781461800
5786882,803,Clouds,broken clouds,04d,7.49,7.13,5.75,10.06,1029,64,5.55,158,99,8658,1781461800
4614088,741,Fog,fog,50d,27.71,26.38,26.08,30.00,1007,77,4.42,221,44,9525,1781461800
5074472,741,Fog,fog,50d,15.81,14.14,13.92,17.34,1011,74,4.37,277,57,9391,1781461800
4393217,801,Clouds,few clouds,02d,19.51,18.71,16.92,20.71,1012,68,6.25,159,43,7867,1781461800
5263045,500,Rain,light rain,10d,13.34,12.28,11.50,16.33,1024,87,4.76,171,70,8122,1781461800
4335045,500,Rain,light rain,10d,10.86,9.36,8.80,12.54,1022,50,8.89,23,22,6377,1781461800
4218390,800,Clear,clear sky,01d,21.78,21.61,18.95,24.47,1029,60,8.82,11,100,7803,1781461800
5419384,802,Clouds,scattered clouds,03d,20.21,19.20,17.38,22.90,1011,85,5.68,127,9,6607,1781461800
4180439,500,Rain,light rain,10d,27.75,27.42,26.65,29.89,1029,84,4.59,204,36,6990,1781461800
5525577,500,Rain,light rain,10d,10.28,8.56,8.61,11.44,1028,87,1.41,218,67,8138,1781461800
5713376,801,Clouds,few clouds,02d,25.90,25.62,24.84,27.75,1026,90,1.37,196,87,9997,1781461800
