campaign_id,emails_sent,opens_total,unique_opens,open_rate,clicks_total,unique_clicks,click_rate,unsubscribed,bounces
campai-00062,1061,889,1061,1061.0,326,1061,1061.0,1061,1061
campai-00063,1062,100,1062,1062.0,704,1062,1062.0,1062,1062
campai-00064,1063,780,1063,1063.0,54,1063,1063.0,1063,1063
campai-00065,1064,166,1064,1064.0,399,1064,1064.0,1064,1064
campai-00066,1065,447,1065,1065.0,480,1065,1065.0,1065,1065
campai-00067,1066,253,1066,1066.0,482,1066,1066.0,1066,1066
campai-00068,1067,151,1067,1067.0,852,1067,1067.0,1067,1067
campai-00069,1068,554,1068,1068.0,515,1068,1068.0,1068,1068
campai-00070,1069,712,1069,1069.0,836,1069,1069.0,1069,1069
campai-00071,1070,643,1070,1070.0,824,1070,1070.0,1070,1070
campai-00072,1071,294,1071,1071.0,381,1071,1071.0,1071,1071
campai-00073,1072,106,1072,1072.0,802,1072,1072.0,1072,1072
campai-00074,1073,465,1073,1073.0,278,1073,1073.0,1073,1073
campai-00075,1074,502,1074,1074.0,85,1074,1074.0,1074,1074
campai-00076,1075,373,1075,1075.0,173,1075,1075.0,1075,1075
campai-00077,1076,850,1076,1076.0,592,1076,1076.0,1076,1076
campai-00078,1077,60,1077,1077.0,610,1077,1077.0,1077,1077
campai-00079,1078,54,1078,1078.0,161,1078,1078.0,1078,1078
campai-00080,1079,153,1079,1079.0,611,1079,1079.0,1079,1079
campai-00081,1080,650,1080,1080.0,500,1080,1080.0,1080,1080
campai-00082,1081,350,1081,1081.0,21,1081,1081.0,1081,1081
campai-00083,1082,525,1082,1082.0,698,1082,1082.0,1082,1082
campai-00084,1083,338,1083,1083.0,872,1083,1083.0,1083,1083
campai-00085,1084,811,1084,1084.0,721,1084,1084.0,1084,1084
campai-00086,1085,43,1085,1085.0,339,1085,1085.0,1085,1085
campai-00087,1086,207,1086,1086.0,219,1086,1086.0,1086,1086
campai-00088,1087,786,1087,1087.0,511,1087,1087.0,1087,1087
campai-00089,1088,482,1088,1088.0,780,1088,1088.0,1088,1088
campai-00090,1089,392,1089,1089.0,694,1089,1089.0,1089,1089
campai-00091,1090,4,1090,1090.0,721,1090,1090.0,1090,1090
campai-00092,1091,765,1091,1091.0,500,1091,1091.0,1091,1091
campai-00093,1092,239,1092,1092.0,342,1092,1092.0,1092,1092
campai-00094,1093,816,1093,1093.0,100,1093,1093.0,1093,1093
campai-00095,1094,358,1094,1094.0,336,1094,1094.0,1094,1094
campai-00096,1095,362,1095,1095.0,277,1095,1095.0,1095,1095
campai-00097,1096,695,1096,1096.0,155,1096,1096.0,1096,1096
campai-00098,1097,800,1097,1097.0,514,1097,1097.0,1097,1097
campai-00099,1098,269,1098,1098.0,212,1098,1098.0,1098,1098
campai-00100,1099,733,1099,1099.0,442,1099,1099.0,1099,1099
