id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
cb_tx_e591a7b5010d,cb_acc_77b0174d3f,staking_reward,pending,0.379732,DOGE,6111.45,USD,Relate fire pressure itself his.,2024-12-08T06:16:00Z
cb_tx_f459204c5c01,cb_acc_20f9a0bbc6,receive,pending,0.110193,XLM,3023.19,USD,Arrive learn view near.,2026-08-19T11:51:00Z
cb_tx_01955904247c,cb_acc_bb9d989023,buy,completed,0.024253,SOL,754.90,USD,Forget single late wife federal decide attack bed.,2023-04-21T21:33:00Z
cb_tx_9a4f3f175c5a,cb_acc_6f3f18997c,sell,completed,-0.317340,BCH,-239.21,USD,His stop sort face third seven it style.,2025-03-01T10:48:00Z
cb_tx_57b01a5ac2b9,cb_acc_a921d65a01,sell,completed,-0.475996,DOGE,-2707.17,USD,Minute human nor certain easy different food.,2023-04-15T09:20:00Z
cb_tx_e3e8e12e7fc4,cb_acc_817aeec0ac,buy,pending,0.112881,XRP,4216.75,USD,Human people safe society shoulder new man.,2026-05-17T16:11:00Z
cb_tx_fea59c1a49db,cb_acc_954a38140a,sell,pending,-0.322482,MATIC,-12671.98,USD,Dinner catch reflect child artist.,2026-08-26T20:04:00Z
cb_tx_8a38af76dbc9,cb_acc_a5760eb875,receive,completed,0.032132,LTC,1031.51,USD,Open floor include establish less play close.,2025-04-27T11:46:00Z
cb_tx_58f1f38c925d,cb_acc_fc678748f7,buy,completed,0.061624,BCH,13.00,USD,Claim fill magazine because result table record couple.,2022-09-27T17:54:00Z
cb_tx_3680d7ec09bc,cb_acc_12d1ec0575,sell,pending,-0.265101,AVAX,-3197.08,USD,Seek mind arm often blood parent.,2024-06-02T19:48:00Z
cb_tx_918413254afe,cb_acc_bfed25f9de,sell,completed,-0.114228,ATOM,-3091.26,USD,Read past thus himself.,2025-02-14T19:46:00Z
cb_tx_baa5635b4668,cb_acc_ab401890a5,sell,completed,-0.210108,SOL,-7724.83,USD,Drop age office determine.,2022-09-02T06:16:00Z
cb_tx_dd8b728c7436,cb_acc_fd29d7e19a,buy,pending,0.481448,BCH,7518.54,USD,Myself eye age but sport culture.,2023-08-21T13:32:00Z
cb_tx_1adcc46f2af2,cb_acc_5c3ec28a6e,buy,pending,0.134227,MATIC,505.33,USD,Upon type similar bad police visit window.,2022-09-04T08:37:00Z
cb_tx_ee8f9e4a77f6,cb_acc_9706178b8d,sell,completed,-0.475270,XRP,-5747.45,USD,Compare place model moment.,2024-01-07T14:26:00Z
cb_tx_7e8682fd5f84,cb_acc_5c1d844711,buy,completed,0.340547,BCH,11240.90,USD,Democrat law always eat visit democratic.,2022-12-20T15:08:00Z
cb_tx_9b6bf65d9452,cb_acc_39bbefc389,buy,completed,0.202336,ALGO,6113.75,USD,Operation rule work.,2024-12-29T18:36:00Z
cb_tx_97e2890f50c8,cb_acc_745c3e73f3,sell,completed,-0.150689,SOL,-5546.02,USD,Marriage moment effect many and number.,2025-11-15T22:16:00Z
cb_tx_a27b2df77aad,cb_acc_12d1ec0575,receive,completed,0.448339,AVAX,16584.87,USD,Pass husband ask work.,2025-07-26T20:09:00Z
cb_tx_4eb16ebcb669,cb_acc_4ee64cbea6,sell,pending,-0.268785,XRP,-5341.25,USD,Program him generation something message.,2026-07-04T19:28:00Z
cb_tx_fbb2376368ed,cb_acc_6a595ab5f6,send,completed,-0.265901,BCH,-2259.99,USD,Again learn science high.,2024-05-17T08:55:00Z
cb_tx_1a5dc738d4da,cb_acc_df8b4c3dc6,receive,completed,0.226174,ATOM,8427.08,USD,Middle adult hospital market education.,2023-12-23T22:46:00Z
cb_tx_363134e058d3,cb_acc_386831826e,send,completed,-0.290599,XLM,-6456.95,USD,Reduce beat travel central cultural be national.,2025-05-28T16:35:00Z
cb_tx_48a628a574ff,cb_acc_831d3ad332,staking_reward,pending,0.325065,ATOM,4597.16,USD,Experience medical third.,2025-03-02T18:42:00Z
cb_tx_eff1b4160b4f,cb_acc_efd421d04a,receive,completed,0.179051,LINK,3039.05,USD,Similar hospital billion newspaper.,2025-01-30T21:32:00Z
cb_tx_3e85ad0559c4,cb_acc_6b12c183b5,send,completed,-0.293678,LTC,-4911.60,USD,Policy build attention which.,2025-06-14T08:04:00Z
cb_tx_19fa223ec4bd,cb_acc_357175fe51,receive,completed,0.443369,MATIC,3454.73,USD,Hospital I black argue their analysis be.,2026-07-30T07:39:00Z
cb_tx_01704ccfebd1,cb_acc_f5bd1e3404,send,completed,-0.182277,LTC,-6674.40,USD,Second data green give great.,2024-03-24T09:25:00Z
cb_tx_e87793fee8e9,cb_acc_663816ef43,staking_reward,completed,0.406842,XLM,11830.27,USD,Camera else whether understand we oil east.,2025-02-18T20:20:00Z
cb_tx_77a1ccbd62d0,cb_acc_eth,staking_reward,completed,0.383582,ETH,8756.27,USD,Wind bring event performance site buy.,2022-12-15T14:03:00Z
cb_tx_2124f36990fe,cb_acc_241dfdda6a,send,completed,-0.300690,SOL,-10977.81,USD,Which benefit hand rate material think society.,2024-07-16T16:15:00Z
cb_tx_849d970c43b3,cb_acc_20f9a0bbc6,sell,pending,-0.390194,XLM,-7782.58,USD,Dream body cost window contain fish figure building.,2025-05-04T12:57:00Z
cb_tx_fbd511045f4d,cb_acc_68d5ff2566,receive,completed,0.106242,ATOM,2678.79,USD,Continue art road dark information pass.,2022-07-25T17:07:00Z
cb_tx_65d014527b98,cb_acc_fcd57a96be,receive,completed,0.307481,XRP,457.30,USD,Tend during expert.,2023-01-05T11:09:00Z
cb_tx_8bc2768c5c66,cb_acc_1b31fb83e2,send,completed,-0.332130,XLM,-10616.84,USD,Guess may describe writer what this general.,2023-01-06T09:14:00Z
cb_tx_f3c2550a9854,cb_acc_fcd57a96be,sell,completed,-0.414432,XRP,-712.32,USD,Enter across cause everyone history major less.,2024-04-26T18:45:00Z
cb_tx_388608db07b9,cb_acc_46d8a1d1ff,sell,pending,-0.334918,ALGO,-10133.37,USD,Key tell you security no.,2025-08-25T13:58:00Z
cb_tx_77c9c7681b25,cb_acc_3442b1dcac,sell,completed,-0.094556,ALGO,-1222.40,USD,Son their help we where a return play.,2026-09-08T09:47:00Z
cb_tx_3966b5b5f5f1,cb_acc_db91196728,buy,completed,0.150665,SOL,1293.65,USD,Effect where identify rich.,2025-05-21T17:39:00Z
cb_tx_d7010b688467,cb_acc_f2e91fced8,send,pending,-0.092160,DOT,-2787.52,USD,Crime stay begin example.,2025-04-12T06:51:00Z
cb_tx_2ae6102b0c4c,cb_acc_3442b1dcac,sell,completed,-0.153927,ALGO,-5651.04,USD,Run guess effect chance serious.,2022-10-15T21:31:00Z
cb_tx_040761b0702f,cb_acc_1f36b732c2,sell,completed,-0.175346,SOL,-6680.68,USD,Share eat huge address win.,2025-03-01T16:34:00Z
cb_tx_2bf1bc48ad0b,cb_acc_1738d8b4f1,staking_reward,completed,0.179085,DOT,4160.65,USD,Center information beyond him.,2023-06-01T19:49:00Z
cb_tx_84640be082ad,cb_acc_1f36b732c2,send,completed,-0.115029,SOL,-773.93,USD,Build painting important close recognize market single.,2026-11-06T11:10:00Z
cb_tx_c81ae31b211c,cb_acc_6f3f18997c,staking_reward,pending,0.310270,BCH,11875.92,USD,Sell break determine ok.,2023-04-10T08:48:00Z
cb_tx_9025072fae00,cb_acc_484e319aac,receive,completed,0.157788,AVAX,4605.34,USD,Firm recently collection second each stop.,2025-12-22T14:30:00Z
cb_tx_a9a43cb785f2,cb_acc_7b389cc487,send,pending,-0.302021,DOGE,-2107.84,USD,Easy newspaper language reason reach.,2023-12-01T16:55:00Z
cb_tx_7e51463ead1b,cb_acc_a5760eb875,send,pending,-0.438474,LTC,-1564.45,USD,Memory movie now even candidate place reflect.,2025-11-19T19:23:00Z
cb_tx_b8f475114b72,cb_acc_8588cc90b7,receive,pending,0.434396,XLM,416.34,USD,Effort debate still vote them station parent.,2024-05-19T13:08:00Z
cb_tx_9d687a897805,cb_acc_43fd212ccc,send,completed,-0.252509,LTC,-8424.77,USD,Law light five institution human your include information.,2022-10-07T06:54:00Z
cb_tx_478efa404d2a,cb_acc_bc3c0b1409,receive,pending,0.394408,LINK,9248.60,USD,It thank he nor no forward prove.,2023-09-14T06:11:00Z
cb_tx_cdc02a6ca480,cb_acc_3639f0a5e5,send,pending,-0.007328,AVAX,-71.07,USD,Film about party whom market cut.,2025-06-29T21:29:00Z
cb_tx_0c603b7def6e,cb_acc_3eed82aa42,send,pending,-0.460534,LINK,-10540.38,USD,Heavy wall hard available remain central.,2026-05-28T06:18:00Z
cb_tx_4c2cb47cc9f7,cb_acc_55c21b2944,staking_reward,pending,0.215411,XLM,7563.34,USD,Hair yes student another example.,2024-08-23T07:50:00Z
cb_tx_63eab3809a78,cb_acc_59dbc01971,send,completed,-0.092580,MATIC,-1472.25,USD,Society task explain develop seat.,2024-05-25T15:29:00Z
cb_tx_842f556081fe,cb_acc_fd29d7e19a,buy,completed,0.040779,BCH,1260.26,USD,His morning institution record.,2022-06-08T11:14:00Z
cb_tx_f10db392122a,cb_acc_82153120a2,send,pending,-0.072430,LTC,-2619.78,USD,Voice Democrat court only bank would face.,2026-05-15T22:37:00Z
cb_tx_99507b2cbafb,cb_acc_db91196728,staking_reward,completed,0.398215,SOL,12658.65,USD,Knowledge body prove improve.,2024-11-06T20:28:00Z
cb_tx_bbe87a66cd52,cb_acc_918795e044,sell,completed,-0.185387,DOGE,-6074.84,USD,Staff behavior behind.,2022-12-23T08:40:00Z
cb_tx_0b1a4d32b9fc,cb_acc_e3ff342b5b,staking_reward,pending,0.327290,SOL,10281.75,USD,Ball identify fast different customer coach.,2025-01-25T15:09:00Z
cb_tx_baccbecebcd1,cb_acc_3e5acef46d,receive,pending,0.097046,LTC,1130.16,USD,Around seem moment scientist process.,2026-08-13T11:43:00Z
cb_tx_c44e0d233ad1,cb_acc_b9f5ea6789,buy,completed,0.302722,DOGE,9545.24,USD,Catch again six research again.,2024-09-27T09:08:00Z
cb_tx_0c83ee2372b8,cb_acc_46d8a1d1ff,send,completed,-0.406509,ALGO,-1854.58,USD,Kind expert without choose whose hit.,2024-03-09T09:22:00Z
cb_tx_8cf50f8ac159,cb_acc_887f01c7c6,sell,completed,-0.287195,ATOM,-7806.98,USD,Make recognize stay.,2025-06-14T09:32:00Z
cb_tx_32f93b9bc16b,cb_acc_1209422ea6,buy,completed,0.115669,ADA,3667.04,USD,Sell party response attack.,2026-09-25T21:20:00Z
cb_tx_eec3dccfca05,cb_acc_68d5ff2566,send,completed,-0.323280,ATOM,-5982.77,USD,Republican friend purpose white pull man teacher cost.,2022-12-26T15:14:00Z
cb_tx_b02fc69bc6ca,cb_acc_39bbefc389,buy,completed,0.297043,ALGO,3676.77,USD,Ok role particularly collection line discuss.,2026-07-26T20:56:00Z
cb_tx_0c6f560fc511,cb_acc_18b45b23d3,buy,completed,0.458977,ATOM,12691.30,USD,Former drug quickly pull perhaps.,2024-05-03T07:01:00Z
cb_tx_a4efd5bea7aa,cb_acc_2b81875aa0,send,completed,-0.102839,DOT,-1213.43,USD,Blue cell letter might where.,2026-05-01T09:37:00Z
cb_tx_5433651ea734,cb_acc_650b95273a,staking_reward,pending,0.148513,AVAX,34.35,USD,Single pick star let cut.,2024-02-06T18:03:00Z
cb_tx_fba93179fd0e,cb_acc_f7885998ac,send,completed,-0.344016,ADA,-11960.01,USD,Cell win reach worker article smile.,2024-08-09T15:57:00Z
cb_tx_81d4f85ef6a9,cb_acc_53471fd234,staking_reward,completed,0.218310,AVAX,8183.11,USD,Relate during trade stand.,2025-09-11T11:34:00Z
cb_tx_58a8a2b768e7,cb_acc_a1ee765b37,receive,completed,0.098170,BCH,910.95,USD,Full dinner think office.,2024-04-09T13:49:00Z
cb_tx_acef31a9acb0,cb_acc_a37ea21525,buy,completed,0.230395,XRP,6680.76,USD,Life there old major it person.,2025-06-24T16:57:00Z
cb_tx_7db87806075e,cb_acc_ab8947f7b9,receive,pending,0.119273,LINK,4012.35,USD,Impact team price with realize tell study.,2024-08-01T16:00:00Z
cb_tx_b93a711d6cc4,cb_acc_43fd212ccc,receive,completed,0.433298,LTC,2305.41,USD,Firm become page fill outside be national degree.,2025-01-05T08:50:00Z
cb_tx_b7bfd92dee8f,cb_acc_64d7d5c892,send,completed,-0.075554,ADA,-233.28,USD,Other old street show direction thank.,2022-09-26T12:27:00Z
cb_tx_a075e6908d7e,cb_acc_ad59e72b1d,send,completed,-0.116293,ATOM,-2560.74,USD,City building page.,2026-08-23T16:49:00Z
cb_tx_1721e88cd9a6,cb_acc_82153120a2,buy,pending,0.005937,LTC,168.11,USD,Summer these sing short yet other.,2026-07-29T14:13:00Z
cb_tx_aa2335f9e1b1,cb_acc_edc4da38b9,send,completed,-0.172619,ALGO,-6657.57,USD,Summer grow such cut data.,2025-10-28T08:58:00Z
cb_tx_0939a9dded17,cb_acc_401321a6df,staking_reward,completed,0.220633,DOT,6942.98,USD,Ever character ground energy past kitchen.,2023-11-04T15:50:00Z
cb_tx_fc9ece8e0ffe,cb_acc_1332daec81,send,completed,-0.198771,DOT,-4608.60,USD,Continue book police natural play and guy.,2023-09-18T20:34:00Z
cb_tx_2b8d4c400f56,cb_acc_fd29d7e19a,receive,completed,0.146808,BCH,5261.62,USD,Forget agency his sign way.,2026-04-24T20:51:00Z
cb_tx_1e7b598a6507,cb_acc_18b45b23d3,send,completed,-0.321187,ATOM,-793.18,USD,Shoulder stock interview.,2026-05-18T22:35:00Z
cb_tx_c38a4f2e686e,cb_acc_a03a803c10,sell,completed,-0.010898,LINK,-134.83,USD,Avoid nor six pattern apply crime attention be.,2023-11-11T20:21:00Z
cb_tx_f3e3369f085f,cb_acc_98a08c713b,send,completed,-0.338609,SOL,-4575.31,USD,Your provide red TV mouth likely.,2024-10-13T14:17:00Z
cb_tx_a5c6eac12e60,cb_acc_5e8eedcab7,send,completed,-0.384748,SOL,-7637.92,USD,Reach man act system.,2023-07-01T09:46:00Z
cb_tx_243b5999a294,cb_acc_e3ff342b5b,receive,completed,0.088085,SOL,1145.92,USD,Message make fill risk speech finally production.,2024-03-16T14:58:00Z
cb_tx_66b493d20cf7,cb_acc_1209422ea6,staking_reward,completed,0.095325,ADA,603.25,USD,Other attention top quite.,2025-05-30T13:58:00Z
cb_tx_d84e43bcd745,cb_acc_7c49d11983,send,completed,-0.289241,DOT,-4250.36,USD,Cell compare many teach institution.,2024-09-10T20:48:00Z
cb_tx_48bd243d2b0d,cb_acc_de0f306d1f,sell,completed,-0.116404,XLM,-4011.76,USD,Economic him along south western particular avoid.,2025-12-18T15:12:00Z
cb_tx_77dcc0fbd786,cb_acc_7e5819a879,send,completed,-0.216229,LTC,-2580.39,USD,Accept bar source community rule collection oil.,2022-06-09T21:25:00Z
cb_tx_2aa1fa48591e,cb_acc_b84d3375cc,staking_reward,pending,0.224825,BCH,6962.42,USD,Three into heavy speak at production.,2023-09-09T10:45:00Z
cb_tx_8b964a47dd61,cb_acc_4721766070,staking_reward,pending,0.064566,LINK,1757.72,USD,Prevent address until also expert.,2022-06-27T19:23:00Z
cb_tx_b85377c1e9e9,cb_acc_59dbc01971,send,completed,-0.017438,MATIC,-459.76,USD,Study car adult citizen put lay coach into.,2023-03-02T21:28:00Z
cb_tx_52a052b6b9bf,cb_acc_8092a941a2,staking_reward,pending,0.036596,LTC,95.87,USD,Beyond before look man successful television knowledge.,2023-04-24T17:33:00Z
cb_tx_9e316dce2d6c,cb_acc_8f46cc1e72,buy,completed,0.452073,MATIC,12852.70,USD,Key simply young lay.,2026-08-21T13:39:00Z
cb_tx_a6be4cdc5ce2,cb_acc_386831826e,staking_reward,pending,0.240755,XLM,2173.97,USD,Cup yet message would commercial.,2023-03-01T13:02:00Z
cb_tx_48973315e644,cb_acc_b767f536a5,staking_reward,pending,0.264114,LINK,2636.09,USD,Position democratic consider able strategy.,2025-02-13T07:14:00Z
cb_tx_92bbba03a0aa,cb_acc_a5f40d8882,staking_reward,completed,0.108839,XRP,3913.70,USD,Tough message just.,2023-05-05T11:57:00Z
cb_tx_36fbe400c21e,cb_acc_fcd57a96be,send,completed,-0.072011,XRP,-2506.59,USD,Cause we summer.,2025-11-25T11:08:00Z
cb_tx_ae90fdfe02f2,cb_acc_de0f306d1f,buy,pending,0.189297,XLM,6786.21,USD,Memory radio pay.,2025-10-07T15:19:00Z
cb_tx_7c71e1fa4a32,cb_acc_de0f306d1f,receive,pending,0.425749,XLM,15561.30,USD,Here sense relationship certain against past game.,2023-10-14T10:49:00Z
cb_tx_a7812642b0d2,cb_acc_4191f274e0,buy,completed,0.225217,LTC,2454.45,USD,Specific exactly break environmental common.,2025-11-12T06:08:00Z
cb_tx_73de59407294,cb_acc_fc8d825f1b,send,completed,-0.497153,XLM,-4742.12,USD,Send order remember open bring.,2023-07-07T19:55:00Z
cb_tx_c2288a07a0e4,cb_acc_d50507c95c,receive,completed,0.118717,ATOM,186.47,USD,Finally his possible be hotel talk.,2023-09-23T21:28:00Z
cb_tx_8df35955c304,cb_acc_db91196728,buy,pending,0.021399,SOL,253.70,USD,Short national final this.,2023-11-07T14:50:00Z
cb_tx_a5e358fe5f87,cb_acc_64d7d5c892,receive,completed,0.299743,ADA,9670.87,USD,Already all together coach candidate along.,2024-10-01T16:44:00Z
cb_tx_154b5a95eaaf,cb_acc_6c5489f916,receive,completed,0.193493,XLM,3077.37,USD,He plant bit more address according herself.,2023-08-31T08:47:00Z
cb_tx_40e5399559cc,cb_acc_6d043a0dd5,sell,completed,-0.452527,LINK,-1879.67,USD,Training question the.,2026-09-26T14:44:00Z
cb_tx_59731b681d42,cb_acc_bc3c0b1409,staking_reward,pending,0.167134,LINK,4846.16,USD,Property note owner without by federal.,2023-07-01T21:17:00Z
cb_tx_8d1ff8ef257b,cb_acc_b84d3375cc,sell,completed,-0.089936,BCH,-1464.65,USD,Natural position enough firm national.,2023-08-15T10:11:00Z
cb_tx_6f672726962c,cb_acc_0f23489c95,send,completed,-0.032820,AVAX,-736.10,USD,There near election environmental road think wear ask.,2023-04-30T17:28:00Z
cb_tx_57686172f727,cb_acc_4d0d076824,send,completed,-0.209812,ADA,-1190.61,USD,Shoulder shake its animal piece bank.,2023-02-09T22:11:00Z
cb_tx_a0d433c9fa9d,cb_acc_4191f274e0,receive,completed,0.488273,LTC,6974.03,USD,Anything reach real campaign few.,2022-06-24T22:07:00Z
cb_tx_a33531fb843f,cb_acc_afb4fe6dc6,staking_reward,pending,0.159089,DOGE,6071.65,USD,Its on involve lose network else under court.,2024-05-18T09:29:00Z
cb_tx_f77ef9241779,cb_acc_79af4187f8,buy,completed,0.091715,XLM,355.98,USD,Expect area us lose international wall produce.,2024-01-22T16:02:00Z
cb_tx_eb300de49fe9,cb_acc_d3b60570d7,staking_reward,completed,0.309428,DOT,2810.27,USD,Produce day part marriage issue break.,2025-10-21T18:08:00Z
cb_tx_b175586dabe4,cb_acc_8f46cc1e72,sell,pending,-0.445688,MATIC,-2021.98,USD,Bank partner conference whose author walk cultural.,2024-08-02T18:19:00Z
cb_tx_a663acabf44e,cb_acc_1209422ea6,buy,completed,0.247394,ADA,6443.85,USD,Cell group involve show.,2023-11-14T14:43:00Z
cb_tx_4829fdac0538,cb_acc_1d38ddbf48,sell,completed,-0.140221,XLM,-3819.17,USD,Sort police inside low manager hear eat.,2026-07-11T15:57:00Z
cb_tx_279ca648fec2,cb_acc_6b12c183b5,staking_reward,pending,0.226027,LTC,6078.96,USD,Very dog success subject program.,2023-02-09T08:25:00Z
cb_tx_a0030c8231c9,cb_acc_34205df16b,sell,completed,-0.360737,BCH,-13584.42,USD,Body mission high such the control.,2024-06-02T07:58:00Z
cb_tx_a883d9946829,cb_acc_8cf7f9cce7,buy,completed,0.464065,AVAX,17646.36,USD,Mind instead nothing consumer ask local.,2024-08-19T13:27:00Z
cb_tx_e004e1549a6f,cb_acc_78e940fd46,receive,completed,0.094186,ALGO,3651.35,USD,Production check save take.,2025-04-19T08:40:00Z
cb_tx_27968dfc77aa,cb_acc_ab8947f7b9,staking_reward,completed,0.039237,LINK,1272.29,USD,Law article often believe forward.,2024-02-12T16:31:00Z
cb_tx_2e0fcbf89a3d,cb_acc_21b40dce34,sell,pending,-0.024990,ATOM,-345.59,USD,Raise certainly drug perhaps.,2025-06-04T21:30:00Z
cb_tx_61bca1461d10,cb_acc_12d1ec0575,send,completed,-0.057385,AVAX,-2030.10,USD,Town effort teacher shoulder war.,2025-12-09T11:49:00Z
cb_tx_57d78f350a17,cb_acc_21b40dce34,receive,completed,0.257052,ATOM,9549.50,USD,Will the little.,2024-08-01T20:22:00Z
cb_tx_57c1f67cbf9f,cb_acc_4d0d076824,send,completed,-0.212608,ADA,-3096.16,USD,Turn game market teacher realize piece lose.,2026-02-28T08:03:00Z
cb_tx_7aabb6ad3d52,cb_acc_ab8947f7b9,buy,pending,0.237067,LINK,2683.83,USD,Hit speech forget reduce no detail film message.,2022-06-01T10:21:00Z
cb_tx_65c462693b8b,cb_acc_ad59e72b1d,buy,completed,0.312573,ATOM,8821.49,USD,Then smile effort often power become.,2024-09-02T16:12:00Z
cb_tx_00b6b402a0cd,cb_acc_12d1ec0575,sell,completed,-0.298107,AVAX,-2867.72,USD,Especially always million.,2023-12-02T12:18:00Z
cb_tx_4d5672f9a964,cb_acc_5e8eedcab7,send,completed,-0.116758,SOL,-2004.67,USD,Time important nothing.,2023-08-21T16:03:00Z
cb_tx_5b863247e262,cb_acc_b0261657eb,send,completed,-0.419169,DOGE,-9558.55,USD,Economy three record expert people.,2022-10-08T06:44:00Z
cb_tx_af2dbce8ba8b,cb_acc_a2802f7a27,buy,pending,0.172349,ADA,6692.36,USD,Place pay democratic Mr whether assume.,2024-11-20T17:47:00Z
cb_tx_4c95b7549aa8,cb_acc_b0e2cf099e,buy,completed,0.345869,DOGE,8803.75,USD,Must indeed imagine better old.,2025-02-04T17:23:00Z
cb_tx_3857ce4fa141,cb_acc_a5f40d8882,staking_reward,pending,0.441952,XRP,16606.76,USD,See they career tell first size wear.,2023-10-17T08:41:00Z
cb_tx_a445536d147f,cb_acc_1de45ef954,sell,completed,-0.132587,DOT,-4208.35,USD,Necessary official over clear administration term.,2026-04-05T22:43:00Z
cb_tx_669835ca7c36,cb_acc_918795e044,buy,pending,0.148081,DOGE,3773.43,USD,Break story figure situation sort music.,2024-02-01T21:24:00Z
cb_tx_73b337b447ac,cb_acc_588772d616,staking_reward,completed,0.260371,DOGE,8164.45,USD,Operation move past when.,2022-08-07T20:02:00Z
cb_tx_535b84c04360,cb_acc_5e8eedcab7,buy,completed,0.425381,SOL,15900.38,USD,Child behind television suddenly our.,2024-11-13T06:53:00Z
cb_tx_4ff3dd57ca30,cb_acc_a03a803c10,send,completed,-0.228584,LINK,-4359.83,USD,Simple property leg also represent forward difference behavior.,2025-03-14T11:28:00Z
cb_tx_cd37bcef6d96,cb_acc_fbbdb092a9,staking_reward,pending,0.231152,ADA,5566.26,USD,Day officer usually sea culture may.,2024-02-03T06:56:00Z
cb_tx_271c87033074,cb_acc_dc700823e2,buy,pending,0.178244,BCH,6001.56,USD,Fast three certainly something.,2026-02-18T22:59:00Z
cb_tx_c2000eb1d9e2,cb_acc_1e0fa98d0b,buy,completed,0.063208,XRP,517.30,USD,Head take since property good mean.,2026-05-13T09:46:00Z
cb_tx_b89d0a8bbdbc,cb_acc_bc3c0b1409,sell,completed,-0.110404,LINK,-1329.77,USD,Foreign me agreement social.,2023-04-20T12:41:00Z
