id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
cbt_0026,buy,pending,4.734354,USD,4615.96,USD,2026-07-24T20:01:48Z,Transaction 26,cba_0078
cbt_0027,buy,completed,0.391987,ETH,4488.91,USD,2026-05-22T14:01:27Z,Transaction 27,cba_0005
cbt_0028,send,completed,1.741919,ETH,12922.9,USD,2026-06-19T13:00:42Z,Transaction 28,cba_0027
cbt_0029,receive,pending,3.942108,USD,14474.56,USD,2026-01-27T11:30:58Z,Transaction 29,cba_0145
cbt_0030,send,pending,2.954709,BTC,47293.2,USD,2026-04-21T12:56:46Z,Transaction 30,cba_0143
cbt_0031,buy,pending,1.270652,USD,27020.43,USD,2026-02-12T21:53:48Z,Transaction 31,cba_0100
cbt_0032,sell,pending,4.422605,USD,25564.65,USD,2026-02-05T11:08:57Z,Transaction 32,cba_0035
cbt_0033,sell,completed,2.398818,USD,21091.42,USD,2026-01-14T12:42:40Z,Transaction 33,cba_0070
cbt_0034,send,pending,3.450266,ETH,47669.69,USD,2026-03-09T13:22:00Z,Transaction 34,cba_0025
cbt_0035,sell,completed,4.888735,BTC,4251.65,USD,2026-01-06T16:22:48Z,Transaction 35,cba_0064
cbt_0036,send,completed,2.131006,ETH,11889.5,USD,2026-01-15T23:50:01Z,Transaction 36,cba_0136
cbt_0037,receive,pending,3.695132,USD,2842.22,USD,2026-09-26T22:05:52Z,Transaction 37,cba_0145
cbt_0038,sell,pending,1.541565,ETH,31537.67,USD,2026-06-25T17:41:57Z,Transaction 38,cba_0092
cbt_0039,receive,pending,4.506658,BTC,17501.74,USD,2026-01-09T03:44:02Z,Transaction 39,cba_0099
cbt_0040,sell,completed,2.619348,USD,32588.43,USD,2026-05-17T19:37:40Z,Transaction 40,cba_0006
cbt_0041,receive,pending,1.219602,ETH,47887.99,USD,2026-07-10T14:10:50Z,Transaction 41,cba_0042
cbt_0042,receive,completed,4.577761,USD,31824.26,USD,2026-03-11T20:15:30Z,Transaction 42,cba_0121
cbt_0043,buy,pending,2.326509,BTC,3976.23,USD,2026-05-31T18:44:09Z,Transaction 43,cba_0079
cbt_0044,send,completed,4.386683,USD,22366.53,USD,2026-03-25T04:01:32Z,Transaction 44,cba_0002
cbt_0045,buy,pending,2.893833,BTC,49078.34,USD,2026-09-12T02:19:36Z,Transaction 45,cba_0110
cbt_0046,receive,completed,1.778902,BTC,42030.61,USD,2026-06-12T09:18:16Z,Transaction 46,cba_0124
cbt_0047,send,completed,2.511003,USD,33890.74,USD,2026-03-03T13:19:02Z,Transaction 47,cba_0081
cbt_0048,sell,pending,1.064252,ETH,36173.37,USD,2026-06-11T11:09:11Z,Transaction 48,cba_0104
cbt_0049,buy,completed,4.36544,ETH,12053.72,USD,2026-03-23T05:13:32Z,Transaction 49,cba_0073
cbt_0050,receive,completed,2.145957,USD,20548.43,USD,2026-05-05T22:22:51Z,Transaction 50,cba_0142
cbt_0051,sell,completed,4.223481,USD,11943.75,USD,2026-10-10T19:26:57Z,Transaction 51,cba_0132
cbt_0052,receive,pending,2.421361,USD,8918.87,USD,2026-03-20T05:33:41Z,Transaction 52,cba_0031
cbt_0053,receive,pending,2.440443,ETH,20196.21,USD,2026-07-29T13:46:54Z,Transaction 53,cba_0085
cbt_0054,buy,pending,3.375695,ETH,40991.69,USD,2026-10-03T14:04:44Z,Transaction 54,cba_0007
cbt_0055,send,completed,4.739853,ETH,47936.49,USD,2026-07-29T05:35:02Z,Transaction 55,cba_0132
cbt_0056,sell,pending,1.184858,USD,20332.17,USD,2026-04-22T18:38:53Z,Transaction 56,cba_0097
cbt_0057,send,pending,0.394783,ETH,8817.07,USD,2026-01-05T00:10:04Z,Transaction 57,cba_0131
cbt_0058,sell,pending,4.052814,ETH,1087.35,USD,2026-06-06T06:34:44Z,Transaction 58,cba_0072
cbt_0059,receive,completed,0.063148,USD,31645.88,USD,2026-07-20T00:04:18Z,Transaction 59,cba_0104
cbt_0060,receive,pending,2.27718,USD,30987.76,USD,2026-08-18T23:07:54Z,Transaction 60,cba_0001
cbt_0061,send,completed,3.477933,ETH,48058.6,USD,2026-08-15T12:34:20Z,Transaction 61,cba_0143
cbt_0062,receive,completed,4.218345,ETH,26381.53,USD,2026-07-31T04:27:04Z,Transaction 62,cba_0082
cbt_0063,send,completed,1.229979,ETH,24195.56,USD,2026-01-19T17:39:08Z,Transaction 63,cba_0022
cbt_0064,receive,completed,3.566865,USD,24440.3,USD,2026-06-13T04:37:59Z,Transaction 64,cba_0131
cbt_0065,receive,pending,0.561541,BTC,38017.88,USD,2026-10-01T06:01:09Z,Transaction 65,cba_0032
cbt_0066,buy,completed,3.686555,USD,31298.13,USD,2026-08-06T09:52:18Z,Transaction 66,cba_0131
cbt_0067,receive,pending,3.10071,BTC,40856.64,USD,2026-06-17T08:30:24Z,Transaction 67,cba_0032
cbt_0068,buy,pending,3.699448,ETH,16961.58,USD,2026-05-19T00:04:19Z,Transaction 68,cba_0087
cbt_0069,sell,completed,2.604898,ETH,37189.37,USD,2026-01-19T15:41:21Z,Transaction 69,cba_0093
cbt_0070,send,completed,4.500212,USD,10002.27,USD,2026-09-29T09:29:52Z,Transaction 70,cba_0001
cbt_0071,buy,completed,0.244338,USD,8503.06,USD,2026-09-06T16:25:29Z,Transaction 71,cba_0070
cbt_0072,send,pending,3.375577,USD,8386.41,USD,2026-06-19T09:59:38Z,Transaction 72,cba_0046
cbt_0073,receive,pending,2.50266,BTC,25684.41,USD,2026-09-24T23:03:15Z,Transaction 73,cba_0096
cbt_0074,buy,completed,1.111805,BTC,30436.11,USD,2026-04-19T18:56:35Z,Transaction 74,cba_0037
cbt_0075,send,completed,3.154833,ETH,46898.61,USD,2026-09-16T04:41:26Z,Transaction 75,cba_0109
cbt_0076,receive,pending,0.735651,USD,18624.9,USD,2026-04-08T16:38:27Z,Transaction 76,cba_0022
cbt_0077,sell,completed,1.597732,ETH,17165.16,USD,2026-07-11T14:50:34Z,Transaction 77,cba_0106
cbt_0078,send,pending,0.606114,BTC,22760.2,USD,2026-01-26T19:39:52Z,Transaction 78,cba_0112
cbt_0079,receive,pending,3.885531,USD,23605.04,USD,2026-05-05T16:43:46Z,Transaction 79,cba_0143
cbt_0080,buy,pending,1.534941,USD,12068.82,USD,2026-05-16T09:24:22Z,Transaction 80,cba_0036
cbt_0081,sell,completed,1.963805,BTC,30232.7,USD,2026-03-29T19:07:04Z,Transaction 81,cba_0061
cbt_0082,send,pending,3.950623,USD,17758.54,USD,2026-09-14T01:37:46Z,Transaction 82,cba_0112
cbt_0083,sell,pending,3.006037,BTC,49103.62,USD,2026-06-15T03:07:20Z,Transaction 83,cba_0146
cbt_0084,receive,completed,2.17932,BTC,23078.15,USD,2026-07-07T12:33:16Z,Transaction 84,cba_0149
cbt_0085,receive,pending,2.453428,USD,32820.86,USD,2026-06-23T17:06:58Z,Transaction 85,cba_0036
cbt_0086,sell,completed,4.516055,USD,35606.34,USD,2026-03-31T16:20:57Z,Transaction 86,cba_0097
cbt_0087,buy,pending,0.232826,BTC,28506.14,USD,2026-09-25T17:19:48Z,Transaction 87,cba_0087
cbt_0088,receive,completed,4.334589,ETH,7711.04,USD,2026-07-21T03:01:36Z,Transaction 88,cba_0141
cbt_0089,send,completed,0.567423,BTC,31865.64,USD,2026-08-13T07:33:02Z,Transaction 89,cba_0091
cbt_0090,send,completed,2.761382,BTC,19724.78,USD,2026-01-05T09:39:28Z,Transaction 90,cba_0128
cbt_0091,sell,pending,4.997386,BTC,20658.63,USD,2026-01-15T08:22:40Z,Transaction 91,cba_0132
cbt_0092,receive,completed,3.195395,ETH,19249.37,USD,2026-08-22T11:45:38Z,Transaction 92,cba_0016
cbt_0093,receive,pending,3.290705,USD,13989.28,USD,2026-03-29T16:59:38Z,Transaction 93,cba_0108
cbt_0094,buy,pending,0.092312,ETH,32399.62,USD,2026-01-11T22:38:17Z,Transaction 94,cba_0010
cbt_0095,buy,completed,0.123611,BTC,48930.17,USD,2026-07-03T12:47:13Z,Transaction 95,cba_0081
cbt_0096,receive,completed,0.325065,BTC,2252.11,USD,2026-10-12T06:04:09Z,Transaction 96,cba_0083
cbt_0097,buy,completed,2.799973,ETH,20823.16,USD,2026-07-13T21:27:01Z,Transaction 97,cba_0072
cbt_0098,buy,pending,3.22257,ETH,15329.74,USD,2026-07-13T06:03:18Z,Transaction 98,cba_0065
cbt_0099,send,pending,3.295015,BTC,35459.39,USD,2026-08-11T04:41:03Z,Transaction 99,cba_0110
cbt_0100,buy,pending,0.361821,ETH,15893.38,USD,2026-06-24T19:11:28Z,Transaction 100,cba_0013
cbt_0101,send,pending,2.179516,USD,39591.02,USD,2026-08-21T18:10:32Z,Transaction 101,cba_0026
cbt_0102,sell,completed,3.273585,ETH,16048.63,USD,2026-03-05T15:17:44Z,Transaction 102,cba_0018
cbt_0103,buy,completed,4.054683,ETH,48995.65,USD,2026-08-18T05:03:41Z,Transaction 103,cba_0133
cbt_0104,buy,completed,0.245934,USD,15092.98,USD,2026-01-22T14:17:37Z,Transaction 104,cba_0142
cbt_0105,buy,pending,3.560858,ETH,47156.23,USD,2026-10-14T13:59:13Z,Transaction 105,cba_0061
cbt_0106,buy,pending,1.944357,ETH,12087.97,USD,2026-02-27T12:32:31Z,Transaction 106,cba_0126
cbt_0107,receive,completed,3.711687,USD,34031.48,USD,2026-06-08T14:24:07Z,Transaction 107,cba_0007
cbt_0108,send,pending,1.045066,USD,43813.08,USD,2026-01-20T22:04:24Z,Transaction 108,cba_0122
cbt_0109,sell,completed,2.082162,USD,46699.97,USD,2026-08-19T07:13:43Z,Transaction 109,cba_0024
cbt_0110,sell,pending,1.246947,ETH,49091.34,USD,2026-07-03T01:05:13Z,Transaction 110,cba_0075
cbt_0111,receive,pending,0.292617,ETH,13714.62,USD,2026-04-26T01:23:08Z,Transaction 111,cba_0138
cbt_0112,send,completed,4.977664,BTC,41161.83,USD,2026-08-03T09:55:08Z,Transaction 112,cba_0123
cbt_0113,send,pending,3.869047,ETH,21146.16,USD,2026-06-12T12:37:11Z,Transaction 113,cba_0040
cbt_0114,receive,completed,4.814415,USD,48231.13,USD,2026-01-18T16:01:26Z,Transaction 114,cba_0112
cbt_0115,buy,completed,3.776478,BTC,7559.17,USD,2026-04-18T01:10:44Z,Transaction 115,cba_0081
cbt_0116,sell,pending,0.110106,ETH,26178.29,USD,2026-03-30T05:20:55Z,Transaction 116,cba_0076
cbt_0117,receive,pending,2.305899,USD,1650.49,USD,2026-06-28T07:36:19Z,Transaction 117,cba_0119
cbt_0118,sell,pending,4.601015,ETH,43985.53,USD,2026-10-04T07:49:52Z,Transaction 118,cba_0118
cbt_0119,receive,completed,4.186266,BTC,8482.25,USD,2026-04-04T17:54:43Z,Transaction 119,cba_0009
cbt_0120,receive,completed,1.715566,BTC,34437.17,USD,2026-02-19T12:43:12Z,Transaction 120,cba_0033
cbt_0121,send,completed,1.486828,ETH,44321.85,USD,2026-02-07T05:38:47Z,Transaction 121,cba_0036
cbt_0122,buy,completed,2.487168,USD,34701.96,USD,2026-03-09T20:40:53Z,Transaction 122,cba_0140
cbt_0123,send,pending,2.416037,BTC,35317.21,USD,2026-08-05T13:02:22Z,Transaction 123,cba_0098
cbt_0124,receive,pending,1.32321,BTC,15460.79,USD,2026-03-30T21:28:57Z,Transaction 124,cba_0037
cbt_0125,sell,pending,1.216688,BTC,27714.08,USD,2026-03-20T10:54:48Z,Transaction 125,cba_0122
cbt_0126,buy,completed,2.790228,BTC,29293.95,USD,2026-04-04T01:38:13Z,Transaction 126,cba_0078
cbt_0127,sell,completed,0.615524,ETH,13147.65,USD,2026-01-20T18:18:27Z,Transaction 127,cba_0119
cbt_0128,buy,completed,4.563186,BTC,39501.96,USD,2026-06-28T22:04:03Z,Transaction 128,cba_0143
cbt_0129,receive,completed,3.827711,BTC,45894.44,USD,2026-03-24T18:56:20Z,Transaction 129,cba_0117
cbt_0130,receive,pending,3.728753,BTC,17655.27,USD,2026-07-28T12:16:24Z,Transaction 130,cba_0010
cbt_0131,sell,completed,4.214261,USD,1006.9,USD,2026-01-06T10:09:17Z,Transaction 131,cba_0075
cbt_0132,sell,completed,0.680982,ETH,27162.93,USD,2026-06-22T01:06:19Z,Transaction 132,cba_0055
cbt_0133,receive,completed,2.003404,BTC,15170.15,USD,2026-04-21T21:47:33Z,Transaction 133,cba_0107
cbt_0134,buy,pending,0.122087,ETH,37098.65,USD,2026-08-06T14:18:19Z,Transaction 134,cba_0148
cbt_0135,receive,completed,0.823322,USD,9854.49,USD,2026-08-11T07:22:46Z,Transaction 135,cba_0051
cbt_0136,send,completed,1.021891,BTC,40180.25,USD,2026-09-21T03:18:27Z,Transaction 136,cba_0140
cbt_0137,receive,completed,4.702371,USD,4840.8,USD,2026-10-12T15:13:58Z,Transaction 137,cba_0034
cbt_0138,sell,pending,2.358648,ETH,7464.46,USD,2026-09-07T19:19:55Z,Transaction 138,cba_0042
cbt_0139,send,completed,2.711813,USD,46816.14,USD,2026-06-09T07:58:01Z,Transaction 139,cba_0096
cbt_0140,receive,completed,0.233482,USD,36233.81,USD,2026-04-27T09:10:17Z,Transaction 140,cba_0092
cbt_0141,sell,pending,1.690595,USD,44726.2,USD,2026-09-29T06:05:28Z,Transaction 141,cba_0006
cbt_0142,sell,completed,3.051679,ETH,20256.9,USD,2026-08-06T01:59:15Z,Transaction 142,cba_0110
cbt_0143,receive,pending,4.851181,ETH,27502.42,USD,2026-10-06T16:13:48Z,Transaction 143,cba_0089
cbt_0144,sell,completed,0.832797,USD,41577.04,USD,2026-05-27T12:53:50Z,Transaction 144,cba_0002
cbt_0145,buy,pending,2.432237,USD,23107.38,USD,2026-03-28T11:41:02Z,Transaction 145,cba_0053
cbt_0146,receive,pending,4.759672,ETH,14882.62,USD,2026-07-24T05:40:54Z,Transaction 146,cba_0023
cbt_0147,buy,completed,3.150879,BTC,35737.87,USD,2026-06-13T06:21:02Z,Transaction 147,cba_0120
cbt_0148,send,pending,0.103137,ETH,29524.75,USD,2026-06-11T20:04:55Z,Transaction 148,cba_0036
cbt_0149,buy,pending,3.734444,ETH,15433.18,USD,2026-07-14T05:38:33Z,Transaction 149,cba_0147
