id,name,slug,sku,type,status,price,regular_price,sale_price,on_sale,stock_quantity,stock_status,manage_stock,categories,description,date_created
wc_prod_014,Kimchi tourtiere (fusion) (80 guests),kimchi-tourtiere-(fusion),CDN-M-103-80,simple,publish,1760.0,1760.0,,false,,outofstock,false,Main,Cuisine du Nord Kimchi tourtiere (fusion) (80 guests). Brochure catalog only.,2024-02-16T09:00:00
wc_prod_015,Kimchi tourtiere (fusion) (100 guests),kimchi-tourtiere-(fusion),CDN-M-103-100,simple,publish,2200.0,2200.0,,false,,outofstock,false,Main,Cuisine du Nord Kimchi tourtiere (fusion) (100 guests). Brochure catalog only.,2024-03-19T09:00:00
wc_prod_016,Vegetarian mushroom tourtiere (25 guests),vegetarian-mushroom-tourtiere,CDN-M-104-25,simple,publish,550.0,550.0,,false,,outofstock,false,Main,Cuisine du Nord Vegetarian mushroom tourtiere (25 guests). Brochure catalog only.,2024-04-22T09:00:00
wc_prod_017,Vegetarian mushroom tourtiere (40 guests),vegetarian-mushroom-tourtiere,CDN-M-104-40,simple,publish,880.0,880.0,,false,,outofstock,false,Main,Cuisine du Nord Vegetarian mushroom tourtiere (40 guests). Brochure catalog only.,2024-05-25T09:00:00
wc_prod_018,Vegetarian mushroom tourtiere (60 guests),vegetarian-mushroom-tourtiere,CDN-M-104-60,simple,publish,1320.0,1320.0,,false,,outofstock,false,Main,Cuisine du Nord Vegetarian mushroom tourtiere (60 guests). Brochure catalog only.,2024-06-01T09:00:00
wc_prod_019,Vegetarian mushroom tourtiere (80 guests),vegetarian-mushroom-tourtiere,CDN-M-104-80,simple,publish,1760.0,1760.0,,false,,outofstock,false,Main,Cuisine du Nord Vegetarian mushroom tourtiere (80 guests). Brochure catalog only.,2024-07-04T09:00:00
wc_prod_020,Vegetarian mushroom tourtiere (100 guests),vegetarian-mushroom-tourtiere,CDN-M-104-100,simple,publish,2200.0,2200.0,,false,,outofstock,false,Main,Cuisine du Nord Vegetarian mushroom tourtiere (100 guests). Brochure catalog only.,2024-08-07T09:00:00
wc_prod_021,Irish stew tourtiere (25 guests),irish-stew-tourtiere,CDN-M-105-25,simple,publish,550.0,550.0,,false,,outofstock,false,Main,Cuisine du Nord Irish stew tourtiere (25 guests). Brochure catalog only.,2024-09-10T09:00:00
wc_prod_022,Irish stew tourtiere (40 guests),irish-stew-tourtiere,CDN-M-105-40,simple,publish,880.0,880.0,,false,,outofstock,false,Main,Cuisine du Nord Irish stew tourtiere (40 guests). Brochure catalog only.,2024-10-13T09:00:00
wc_prod_023,Irish stew tourtiere (60 guests),irish-stew-tourtiere,CDN-M-105-60,simple,publish,1320.0,1320.0,,false,,outofstock,false,Main,Cuisine du Nord Irish stew tourtiere (60 guests). Brochure catalog only.,2024-11-16T09:00:00
wc_prod_024,Irish stew tourtiere (80 guests),irish-stew-tourtiere,CDN-M-105-80,simple,publish,1760.0,1760.0,,false,,outofstock,false,Main,Cuisine du Nord Irish stew tourtiere (80 guests). Brochure catalog only.,2024-12-19T09:00:00
wc_prod_025,Irish stew tourtiere (100 guests),irish-stew-tourtiere,CDN-M-105-100,simple,publish,2200.0,2200.0,,false,,outofstock,false,Main,Cuisine du Nord Irish stew tourtiere (100 guests). Brochure catalog only.,2024-01-22T09:00:00
wc_prod_026,Buffalo chicken tourtiere (25 guests),buffalo-chicken-tourtiere,CDN-M-106-25,simple,publish,550.0,550.0,,false,,outofstock,false,Main,Cuisine du Nord Buffalo chicken tourtiere (25 guests). Brochure catalog only.,2024-02-25T09:00:00
wc_prod_027,Buffalo chicken tourtiere (40 guests),buffalo-chicken-tourtiere,CDN-M-106-40,simple,publish,880.0,880.0,,false,,outofstock,false,Main,Cuisine du Nord Buffalo chicken tourtiere (40 guests). Brochure catalog only.,2024-03-01T09:00:00
wc_prod_028,Buffalo chicken tourtiere (60 guests),buffalo-chicken-tourtiere,CDN-M-106-60,simple,publish,1320.0,1320.0,,false,,outofstock,false,Main,Cuisine du Nord Buffalo chicken tourtiere (60 guests). Brochure catalog only.,2024-04-04T09:00:00
wc_prod_029,Buffalo chicken tourtiere (80 guests),buffalo-chicken-tourtiere,CDN-M-106-80,simple,publish,1760.0,1760.0,,false,,outofstock,false,Main,Cuisine du Nord Buffalo chicken tourtiere (80 guests). Brochure catalog only.,2024-05-07T09:00:00
wc_prod_030,Buffalo chicken tourtiere (100 guests),buffalo-chicken-tourtiere,CDN-M-106-100,simple,publish,2200.0,2200.0,,false,,outofstock,false,Main,Cuisine du Nord Buffalo chicken tourtiere (100 guests). Brochure catalog only.,2024-06-10T09:00:00
wc_prod_031,Poutine bar (duck confit) (25 guests),poutine-bar-(duck-confit),CDN-M-201-25,simple,publish,300.0,300.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (duck confit) (25 guests). Brochure catalog only.,2024-07-13T09:00:00
wc_prod_032,Poutine bar (duck confit) (40 guests),poutine-bar-(duck-confit),CDN-M-201-40,simple,publish,480.0,480.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (duck confit) (40 guests). Brochure catalog only.,2024-08-16T09:00:00
wc_prod_033,Poutine bar (duck confit) (60 guests),poutine-bar-(duck-confit),CDN-M-201-60,simple,publish,720.0,720.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (duck confit) (60 guests). Brochure catalog only.,2024-09-19T09:00:00
wc_prod_034,Poutine bar (duck confit) (80 guests),poutine-bar-(duck-confit),CDN-M-201-80,simple,publish,960.0,960.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (duck confit) (80 guests). Brochure catalog only.,2024-10-22T09:00:00
wc_prod_035,Poutine bar (duck confit) (100 guests),poutine-bar-(duck-confit),CDN-M-201-100,simple,publish,1200.0,1200.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (duck confit) (100 guests). Brochure catalog only.,2024-11-25T09:00:00
wc_prod_036,Poutine bar (smoked pulled pork) (25 guests),poutine-bar-(smoked-pulled-pork),CDN-M-202-25,simple,publish,300.0,300.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (smoked pulled pork) (25 guests). Brochure catalog only.,2024-12-01T09:00:00
wc_prod_037,Poutine bar (smoked pulled pork) (40 guests),poutine-bar-(smoked-pulled-pork),CDN-M-202-40,simple,publish,480.0,480.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (smoked pulled pork) (40 guests). Brochure catalog only.,2024-01-04T09:00:00
wc_prod_038,Poutine bar (smoked pulled pork) (60 guests),poutine-bar-(smoked-pulled-pork),CDN-M-202-60,simple,publish,720.0,720.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (smoked pulled pork) (60 guests). Brochure catalog only.,2024-02-07T09:00:00
wc_prod_039,Poutine bar (smoked pulled pork) (80 guests),poutine-bar-(smoked-pulled-pork),CDN-M-202-80,simple,publish,960.0,960.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (smoked pulled pork) (80 guests). Brochure catalog only.,2024-03-10T09:00:00
wc_prod_040,Poutine bar (smoked pulled pork) (100 guests),poutine-bar-(smoked-pulled-pork),CDN-M-202-100,simple,publish,1200.0,1200.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (smoked pulled pork) (100 guests). Brochure catalog only.,2024-04-13T09:00:00
wc_prod_041,Poutine bar (vegetarian mushroom) (25 guests),poutine-bar-(vegetarian-mushroom),CDN-M-203-25,simple,publish,300.0,300.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (vegetarian mushroom) (25 guests). Brochure catalog only.,2024-05-16T09:00:00
wc_prod_042,Poutine bar (vegetarian mushroom) (40 guests),poutine-bar-(vegetarian-mushroom),CDN-M-203-40,simple,publish,480.0,480.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (vegetarian mushroom) (40 guests). Brochure catalog only.,2024-06-19T09:00:00
wc_prod_043,Poutine bar (vegetarian mushroom) (60 guests),poutine-bar-(vegetarian-mushroom),CDN-M-203-60,simple,publish,720.0,720.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (vegetarian mushroom) (60 guests). Brochure catalog only.,2024-07-22T09:00:00
wc_prod_044,Poutine bar (vegetarian mushroom) (80 guests),poutine-bar-(vegetarian-mushroom),CDN-M-203-80,simple,publish,960.0,960.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (vegetarian mushroom) (80 guests). Brochure catalog only.,2024-08-25T09:00:00
wc_prod_045,Poutine bar (vegetarian mushroom) (100 guests),poutine-bar-(vegetarian-mushroom),CDN-M-203-100,simple,publish,1200.0,1200.0,,false,,outofstock,false,Bar,Cuisine du Nord Poutine bar (vegetarian mushroom) (100 guests). Brochure catalog only.,2024-09-01T09:00:00
wc_prod_046,Maple creme brulee (25 guests),maple-creme-brulee,CDN-M-301-25,simple,publish,200.0,200.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple creme brulee (25 guests). Brochure catalog only.,2024-10-04T09:00:00
wc_prod_047,Maple creme brulee (40 guests),maple-creme-brulee,CDN-M-301-40,simple,publish,320.0,320.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple creme brulee (40 guests). Brochure catalog only.,2024-11-07T09:00:00
wc_prod_048,Maple creme brulee (60 guests),maple-creme-brulee,CDN-M-301-60,simple,publish,480.0,480.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple creme brulee (60 guests). Brochure catalog only.,2024-12-10T09:00:00
wc_prod_049,Maple creme brulee (80 guests),maple-creme-brulee,CDN-M-301-80,simple,publish,640.0,640.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple creme brulee (80 guests). Brochure catalog only.,2024-01-13T09:00:00
wc_prod_050,Maple creme brulee (100 guests),maple-creme-brulee,CDN-M-301-100,simple,publish,800.0,800.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple creme brulee (100 guests). Brochure catalog only.,2024-02-16T09:00:00
wc_prod_051,Sugar pie squares (tarte au sucre) (25 guests),sugar-pie-squares-(tarte-au-sucre),CDN-M-302-25,simple,publish,150.0,150.0,,false,,outofstock,false,Dessert,Cuisine du Nord Sugar pie squares (tarte au sucre) (25 guests). Brochure catalog only.,2024-03-19T09:00:00
wc_prod_052,Sugar pie squares (tarte au sucre) (40 guests),sugar-pie-squares-(tarte-au-sucre),CDN-M-302-40,simple,publish,240.0,240.0,,false,,outofstock,false,Dessert,Cuisine du Nord Sugar pie squares (tarte au sucre) (40 guests). Brochure catalog only.,2024-04-22T09:00:00
wc_prod_053,Sugar pie squares (tarte au sucre) (60 guests),sugar-pie-squares-(tarte-au-sucre),CDN-M-302-60,simple,publish,360.0,360.0,,false,,outofstock,false,Dessert,Cuisine du Nord Sugar pie squares (tarte au sucre) (60 guests). Brochure catalog only.,2024-05-25T09:00:00
wc_prod_054,Sugar pie squares (tarte au sucre) (80 guests),sugar-pie-squares-(tarte-au-sucre),CDN-M-302-80,simple,publish,480.0,480.0,,false,,outofstock,false,Dessert,Cuisine du Nord Sugar pie squares (tarte au sucre) (80 guests). Brochure catalog only.,2024-06-01T09:00:00
wc_prod_055,Sugar pie squares (tarte au sucre) (100 guests),sugar-pie-squares-(tarte-au-sucre),CDN-M-302-100,simple,publish,600.0,600.0,,false,,outofstock,false,Dessert,Cuisine du Nord Sugar pie squares (tarte au sucre) (100 guests). Brochure catalog only.,2024-07-04T09:00:00
wc_prod_056,Maple butter tart (25 guests),maple-butter-tart,CDN-M-303-25,simple,publish,175.0,175.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple butter tart (25 guests). Brochure catalog only.,2024-08-07T09:00:00
wc_prod_057,Maple butter tart (40 guests),maple-butter-tart,CDN-M-303-40,simple,publish,280.0,280.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple butter tart (40 guests). Brochure catalog only.,2024-09-10T09:00:00
wc_prod_058,Maple butter tart (60 guests),maple-butter-tart,CDN-M-303-60,simple,publish,420.0,420.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple butter tart (60 guests). Brochure catalog only.,2024-10-13T09:00:00
wc_prod_059,Maple butter tart (80 guests),maple-butter-tart,CDN-M-303-80,simple,publish,560.0,560.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple butter tart (80 guests). Brochure catalog only.,2024-11-16T09:00:00
wc_prod_060,Maple butter tart (100 guests),maple-butter-tart,CDN-M-303-100,simple,publish,700.0,700.0,,false,,outofstock,false,Dessert,Cuisine du Nord Maple butter tart (100 guests). Brochure catalog only.,2024-12-19T09:00:00
wc_prod_061,Cretons (traditional) (25 guests),cretons-(traditional),CDN-M-401-25,simple,publish,125.0,125.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons (traditional) (25 guests). Brochure catalog only.,2024-01-22T09:00:00
wc_prod_062,Cretons (traditional) (40 guests),cretons-(traditional),CDN-M-401-40,simple,publish,200.0,200.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons (traditional) (40 guests). Brochure catalog only.,2024-02-25T09:00:00
wc_prod_063,Cretons (traditional) (60 guests),cretons-(traditional),CDN-M-401-60,simple,publish,300.0,300.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons (traditional) (60 guests). Brochure catalog only.,2024-03-01T09:00:00
wc_prod_064,Cretons (traditional) (80 guests),cretons-(traditional),CDN-M-401-80,simple,publish,400.0,400.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons (traditional) (80 guests). Brochure catalog only.,2024-04-04T09:00:00
wc_prod_065,Cretons (traditional) (100 guests),cretons-(traditional),CDN-M-401-100,simple,publish,500.0,500.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons (traditional) (100 guests). Brochure catalog only.,2024-05-07T09:00:00
wc_prod_066,Cretons tartlets (passed) (25 guests),cretons-tartlets-(passed),CDN-M-402-25,simple,publish,175.0,175.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons tartlets (passed) (25 guests). Brochure catalog only.,2024-06-10T09:00:00
wc_prod_067,Cretons tartlets (passed) (40 guests),cretons-tartlets-(passed),CDN-M-402-40,simple,publish,280.0,280.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons tartlets (passed) (40 guests). Brochure catalog only.,2024-07-13T09:00:00
wc_prod_068,Cretons tartlets (passed) (60 guests),cretons-tartlets-(passed),CDN-M-402-60,simple,publish,420.0,420.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons tartlets (passed) (60 guests). Brochure catalog only.,2024-08-16T09:00:00
wc_prod_069,Cretons tartlets (passed) (80 guests),cretons-tartlets-(passed),CDN-M-402-80,simple,publish,560.0,560.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons tartlets (passed) (80 guests). Brochure catalog only.,2024-09-19T09:00:00
wc_prod_070,Cretons tartlets (passed) (100 guests),cretons-tartlets-(passed),CDN-M-402-100,simple,publish,700.0,700.0,,false,,outofstock,false,Starter,Cuisine du Nord Cretons tartlets (passed) (100 guests). Brochure catalog only.,2024-10-22T09:00:00
wc_prod_071,Beet cured lox on latke rounds (25 guests),beet-cured-lox-on-latke-rounds,CDN-M-403-25,simple,publish,225.0,225.0,,false,,outofstock,false,Starter,Cuisine du Nord Beet cured lox on latke rounds (25 guests). Brochure catalog only.,2024-11-25T09:00:00
wc_prod_072,Beet cured lox on latke rounds (40 guests),beet-cured-lox-on-latke-rounds,CDN-M-403-40,simple,publish,360.0,360.0,,false,,outofstock,false,Starter,Cuisine du Nord Beet cured lox on latke rounds (40 guests). Brochure catalog only.,2024-12-01T09:00:00
wc_prod_073,Beet cured lox on latke rounds (60 guests),beet-cured-lox-on-latke-rounds,CDN-M-403-60,simple,publish,540.0,540.0,,false,,outofstock,false,Starter,Cuisine du Nord Beet cured lox on latke rounds (60 guests). Brochure catalog only.,2024-01-04T09:00:00
wc_prod_074,Beet cured lox on latke rounds (80 guests),beet-cured-lox-on-latke-rounds,CDN-M-403-80,simple,publish,720.0,720.0,,false,,outofstock,false,Starter,Cuisine du Nord Beet cured lox on latke rounds (80 guests). Brochure catalog only.,2024-02-07T09:00:00
wc_prod_075,Beet cured lox on latke rounds (100 guests),beet-cured-lox-on-latke-rounds,CDN-M-403-100,simple,publish,900.0,900.0,,false,,outofstock,false,Starter,Cuisine du Nord Beet cured lox on latke rounds (100 guests). Brochure catalog only.,2024-03-10T09:00:00
wc_prod_076,Kimchi tourtiere bites (passed) (25 guests),kimchi-tourtiere-bites-(passed),CDN-M-404-25,simple,publish,200.0,200.0,,false,,outofstock,false,Starter,Cuisine du Nord Kimchi tourtiere bites (passed) (25 guests). Brochure catalog only.,2024-04-13T09:00:00
wc_prod_077,Kimchi tourtiere bites (passed) (40 guests),kimchi-tourtiere-bites-(passed),CDN-M-404-40,simple,publish,320.0,320.0,,false,,outofstock,false,Starter,Cuisine du Nord Kimchi tourtiere bites (passed) (40 guests). Brochure catalog only.,2024-05-16T09:00:00
wc_prod_078,Kimchi tourtiere bites (passed) (60 guests),kimchi-tourtiere-bites-(passed),CDN-M-404-60,simple,publish,480.0,480.0,,false,,outofstock,false,Starter,Cuisine du Nord Kimchi tourtiere bites (passed) (60 guests). Brochure catalog only.,2024-06-19T09:00:00
wc_prod_079,Kimchi tourtiere bites (passed) (80 guests),kimchi-tourtiere-bites-(passed),CDN-M-404-80,simple,publish,640.0,640.0,,false,,outofstock,false,Starter,Cuisine du Nord Kimchi tourtiere bites (passed) (80 guests). Brochure catalog only.,2024-07-22T09:00:00
wc_prod_080,Kimchi tourtiere bites (passed) (100 guests),kimchi-tourtiere-bites-(passed),CDN-M-404-100,simple,publish,800.0,800.0,,false,,outofstock,false,Starter,Cuisine du Nord Kimchi tourtiere bites (passed) (100 guests). Brochure catalog only.,2024-08-25T09:00:00
wc_prod_081,Roasted squash and maple soup shooter (25 guests),roasted-squash-and-maple-soup-shooter,CDN-M-405-25,simple,publish,150.0,150.0,,false,,outofstock,false,Starter,Cuisine du Nord Roasted squash and maple soup shooter (25 guests). Brochure catalog only.,2024-09-01T09:00:00
wc_prod_082,Roasted squash and maple soup shooter (40 guests),roasted-squash-and-maple-soup-shooter,CDN-M-405-40,simple,publish,240.0,240.0,,false,,outofstock,false,Starter,Cuisine du Nord Roasted squash and maple soup shooter (40 guests). Brochure catalog only.,2024-10-04T09:00:00
wc_prod_083,Roasted squash and maple soup shooter (60 guests),roasted-squash-and-maple-soup-shooter,CDN-M-405-60,simple,publish,360.0,360.0,,false,,outofstock,false,Starter,Cuisine du Nord Roasted squash and maple soup shooter (60 guests). Brochure catalog only.,2024-11-07T09:00:00
wc_prod_084,Roasted squash and maple soup shooter (80 guests),roasted-squash-and-maple-soup-shooter,CDN-M-405-80,simple,publish,480.0,480.0,,false,,outofstock,false,Starter,Cuisine du Nord Roasted squash and maple soup shooter (80 guests). Brochure catalog only.,2024-12-10T09:00:00
wc_prod_085,Roasted squash and maple soup shooter (100 guests),roasted-squash-and-maple-soup-shooter,CDN-M-405-100,simple,publish,600.0,600.0,,false,,outofstock,false,Starter,Cuisine du Nord Roasted squash and maple soup shooter (100 guests). Brochure catalog only.,2024-01-13T09:00:00
wc_prod_086,Braised red cabbage with apple (25 guests),braised-red-cabbage-with-apple,CDN-M-501-25,simple,publish,100.0,100.0,,false,,outofstock,false,Side,Cuisine du Nord Braised red cabbage with apple (25 guests). Brochure catalog only.,2024-02-16T09:00:00
wc_prod_087,Braised red cabbage with apple (40 guests),braised-red-cabbage-with-apple,CDN-M-501-40,simple,publish,160.0,160.0,,false,,outofstock,false,Side,Cuisine du Nord Braised red cabbage with apple (40 guests). Brochure catalog only.,2024-03-19T09:00:00
wc_prod_088,Braised red cabbage with apple (60 guests),braised-red-cabbage-with-apple,CDN-M-501-60,simple,publish,240.0,240.0,,false,,outofstock,false,Side,Cuisine du Nord Braised red cabbage with apple (60 guests). Brochure catalog only.,2024-04-22T09:00:00
wc_prod_089,Braised red cabbage with apple (80 guests),braised-red-cabbage-with-apple,CDN-M-501-80,simple,publish,320.0,320.0,,false,,outofstock,false,Side,Cuisine du Nord Braised red cabbage with apple (80 guests). Brochure catalog only.,2024-05-25T09:00:00
wc_prod_090,Braised red cabbage with apple (100 guests),braised-red-cabbage-with-apple,CDN-M-501-100,simple,publish,400.0,400.0,,false,,outofstock,false,Side,Cuisine du Nord Braised red cabbage with apple (100 guests). Brochure catalog only.,2024-06-01T09:00:00
