id,order_id,status,amount_value,currency_code,final_capture,create_time
CAP000028,ORDER000028,COMPLETED,49.99,CAD,true,2026-01-29T00:00:00Z
CAP000029,ORDER000029,COMPLETED,99.00,CAD,true,2026-01-30T00:00:00Z
CAP000030,ORDER000030,COMPLETED,12.50,CAD,true,2026-01-31T00:00:00Z
CAP000031,ORDER000031,COMPLETED,12.50,CAD,true,2026-02-01T00:00:00Z
CAP000032,ORDER000032,COMPLETED,99.00,CAD,true,2026-02-02T00:00:00Z
CAP000033,ORDER000033,COMPLETED,12.50,CAD,true,2026-02-03T00:00:00Z
CAP000034,ORDER000034,COMPLETED,49.99,CAD,true,2026-02-04T00:00:00Z
CAP000035,ORDER000035,COMPLETED,19.99,CAD,true,2026-02-05T00:00:00Z
CAP000036,ORDER000036,COMPLETED,49.99,CAD,true,2026-02-06T00:00:00Z
CAP000037,ORDER000037,COMPLETED,12.50,CAD,true,2026-02-07T00:00:00Z
CAP000038,ORDER000038,COMPLETED,19.99,CAD,true,2026-02-08T00:00:00Z
CAP000039,ORDER000039,COMPLETED,12.50,CAD,true,2026-02-09T00:00:00Z
CAP000040,ORDER000040,COMPLETED,49.99,CAD,true,2026-02-10T00:00:00Z
CAP000041,ORDER000041,COMPLETED,12.50,CAD,true,2026-02-11T00:00:00Z
CAP000042,ORDER000042,COMPLETED,19.99,CAD,true,2026-02-12T00:00:00Z
CAP000043,ORDER000043,COMPLETED,12.50,CAD,true,2026-02-13T00:00:00Z
CAP000044,ORDER000044,COMPLETED,12.50,CAD,true,2026-02-14T00:00:00Z
CAP000045,ORDER000045,COMPLETED,49.99,CAD,true,2026-02-15T00:00:00Z
CAP000046,ORDER000046,COMPLETED,19.99,CAD,true,2026-02-16T00:00:00Z
CAP000047,ORDER000047,COMPLETED,12.50,CAD,true,2026-02-17T00:00:00Z
CAP000048,ORDER000048,COMPLETED,49.99,CAD,true,2026-02-18T00:00:00Z
CAP000049,ORDER000049,COMPLETED,49.99,CAD,true,2026-02-19T00:00:00Z
CAP000050,ORDER000050,COMPLETED,12.50,CAD,true,2026-02-20T00:00:00Z
CAP000051,ORDER000051,COMPLETED,19.99,CAD,true,2026-02-21T00:00:00Z
CAP000052,ORDER000052,COMPLETED,49.99,CAD,true,2026-02-22T00:00:00Z
CAP000053,ORDER000053,COMPLETED,19.99,CAD,true,2026-02-23T00:00:00Z
CAP000054,ORDER000054,COMPLETED,49.99,CAD,true,2026-02-24T00:00:00Z
CAP000055,ORDER000055,COMPLETED,99.00,CAD,true,2026-02-25T00:00:00Z
CAP000056,ORDER000056,COMPLETED,12.50,CAD,true,2026-02-26T00:00:00Z
CAP000057,ORDER000057,COMPLETED,19.99,CAD,true,2026-02-27T00:00:00Z
CAP000058,ORDER000058,COMPLETED,19.99,CAD,true,2026-02-28T00:00:00Z
CAP000059,ORDER000059,COMPLETED,12.50,CAD,true,2026-03-01T00:00:00Z
CAP000060,ORDER000060,COMPLETED,19.99,CAD,true,2026-03-02T00:00:00Z
CAP000061,ORDER000061,COMPLETED,12.50,CAD,true,2026-03-03T00:00:00Z
CAP000062,ORDER000062,COMPLETED,99.00,CAD,true,2026-03-04T00:00:00Z
CAP000063,ORDER000063,COMPLETED,19.99,CAD,true,2026-03-05T00:00:00Z
CAP000064,ORDER000064,COMPLETED,19.99,CAD,true,2026-03-06T00:00:00Z
CAP000065,ORDER000065,COMPLETED,12.50,CAD,true,2026-03-07T00:00:00Z
CAP000066,ORDER000066,COMPLETED,19.99,CAD,true,2026-03-08T00:00:00Z
CAP000067,ORDER000067,COMPLETED,99.00,CAD,true,2026-03-09T00:00:00Z
CAP000068,ORDER000068,COMPLETED,12.50,CAD,true,2026-03-10T00:00:00Z
CAP000069,ORDER000069,COMPLETED,49.99,CAD,true,2026-03-11T00:00:00Z
CAP000070,ORDER000070,COMPLETED,12.50,CAD,true,2026-03-12T00:00:00Z
CAP000071,ORDER000071,COMPLETED,12.50,CAD,true,2026-03-13T00:00:00Z
CAP000072,ORDER000072,COMPLETED,49.99,CAD,true,2026-03-14T00:00:00Z
CAP000073,ORDER000073,COMPLETED,99.00,CAD,true,2026-03-15T00:00:00Z
CAP000074,ORDER000074,COMPLETED,12.50,CAD,true,2026-03-16T00:00:00Z
CAP000075,ORDER000075,COMPLETED,99.00,CAD,true,2026-03-17T00:00:00Z
CAP000076,ORDER000076,COMPLETED,49.99,CAD,true,2026-03-18T00:00:00Z
CAP000077,ORDER000077,COMPLETED,12.50,CAD,true,2026-03-19T00:00:00Z
CAP000078,ORDER000078,COMPLETED,99.00,CAD,true,2026-03-20T00:00:00Z
CAP000079,ORDER000079,COMPLETED,19.99,CAD,true,2026-03-21T00:00:00Z
CAP000080,ORDER000080,COMPLETED,19.99,CAD,true,2026-03-22T00:00:00Z
CAP000081,ORDER000081,COMPLETED,49.99,CAD,true,2026-03-23T00:00:00Z
CAP000082,ORDER000082,COMPLETED,12.50,CAD,true,2026-03-24T00:00:00Z
CAP000083,ORDER000083,COMPLETED,99.00,CAD,true,2026-03-25T00:00:00Z
CAP000084,ORDER000084,COMPLETED,12.50,CAD,true,2026-03-26T00:00:00Z
CAP000085,ORDER000085,COMPLETED,12.50,CAD,true,2026-03-27T00:00:00Z
CAP000086,ORDER000086,COMPLETED,19.99,CAD,true,2026-03-28T00:00:00Z
CAP000087,ORDER000087,COMPLETED,12.50,CAD,true,2026-03-29T00:00:00Z
CAP000088,ORDER000088,COMPLETED,19.99,CAD,true,2026-03-30T00:00:00Z
CAP000089,ORDER000089,COMPLETED,49.99,CAD,true,2026-03-31T00:00:00Z
CAP000090,ORDER000090,COMPLETED,49.99,CAD,true,2026-04-01T00:00:00Z
CAP000091,ORDER000091,COMPLETED,49.99,CAD,true,2026-04-02T00:00:00Z
CAP000092,ORDER000092,COMPLETED,19.99,CAD,true,2026-04-03T00:00:00Z
CAP000093,ORDER000093,COMPLETED,12.50,CAD,true,2026-04-04T00:00:00Z
CAP000094,ORDER000094,COMPLETED,12.50,CAD,true,2026-04-05T00:00:00Z
CAP000095,ORDER000095,COMPLETED,12.50,CAD,true,2026-04-06T00:00:00Z
CAP000096,ORDER000096,COMPLETED,19.99,CAD,true,2026-04-07T00:00:00Z
CAP000097,ORDER000097,COMPLETED,19.99,CAD,true,2026-04-08T00:00:00Z
CAP000098,ORDER000098,COMPLETED,99.00,CAD,true,2026-04-09T00:00:00Z
CAP000099,ORDER000099,COMPLETED,99.00,CAD,true,2026-04-10T00:00:00Z
CAP000100,ORDER000100,COMPLETED,49.99,CAD,true,2026-04-11T00:00:00Z
CAP000101,ORDER000101,COMPLETED,99.00,CAD,true,2026-04-12T00:00:00Z
CAP000102,ORDER000102,COMPLETED,99.00,CAD,true,2026-04-13T00:00:00Z
CAP000103,ORDER000103,COMPLETED,49.99,CAD,true,2026-04-14T00:00:00Z
CAP000104,ORDER000104,COMPLETED,12.50,CAD,true,2026-04-15T00:00:00Z
CAP000105,ORDER000105,COMPLETED,99.00,CAD,true,2026-04-16T00:00:00Z
CAP000106,ORDER000106,COMPLETED,19.99,CAD,true,2026-04-17T00:00:00Z
CAP000107,ORDER000107,COMPLETED,19.99,CAD,true,2026-04-18T00:00:00Z
CAP000108,ORDER000108,COMPLETED,12.50,CAD,true,2026-04-19T00:00:00Z
CAP000109,ORDER000109,COMPLETED,12.50,CAD,true,2026-04-20T00:00:00Z
CAP000110,ORDER000110,COMPLETED,12.50,CAD,true,2026-04-21T00:00:00Z
CAP000111,ORDER000111,COMPLETED,49.99,CAD,true,2026-04-22T00:00:00Z
CAP000112,ORDER000112,COMPLETED,49.99,CAD,true,2026-04-23T00:00:00Z
CAP000113,ORDER000113,COMPLETED,99.00,CAD,true,2026-04-24T00:00:00Z
CAP000114,ORDER000114,COMPLETED,99.00,CAD,true,2026-04-25T00:00:00Z
CAP000115,ORDER000115,COMPLETED,19.99,CAD,true,2026-04-26T00:00:00Z
CAP000116,ORDER000116,COMPLETED,99.00,CAD,true,2026-04-27T00:00:00Z
CAP000117,ORDER000117,COMPLETED,12.50,CAD,true,2026-04-28T00:00:00Z
CAP000118,ORDER000118,COMPLETED,49.99,CAD,true,2026-04-29T00:00:00Z
CAP000119,ORDER000119,COMPLETED,19.99,CAD,true,2026-04-30T00:00:00Z
