id,customer_id,location_id,line_items,total_amount,currency,state,created_at
SQO_Hist0047IJKL,SQC_Hist0047ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-10-17T00:00:00Z
SQO_Hist0048IJKL,SQC_Hist0048ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-10-20T00:00:00Z
SQO_Hist0049IJKL,SQC_Hist0049ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-10-23T00:00:00Z
SQO_Hist0050IJKL,SQC_Hist0050ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-10-26T00:00:00Z
SQO_Hist0051IJKL,SQC_Hist0051ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-10-29T00:00:00Z
SQO_Hist0052IJKL,SQC_Hist0052ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-11-01T00:00:00Z
SQO_Hist0053IJKL,SQC_Hist0053ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-11-04T00:00:00Z
SQO_Hist0054IJKL,SQC_Hist0054ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""7500""}]",7500,USD,COMPLETED,2024-11-07T00:00:00Z
SQO_Hist0055IJKL,SQC_Hist0055ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-11-10T00:00:00Z
SQO_Hist0056IJKL,SQC_Hist0056ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-11-13T00:00:00Z
SQO_Hist0057IJKL,SQC_Hist0057ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-11-16T00:00:00Z
SQO_Hist0058IJKL,SQC_Hist0058ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-11-19T00:00:00Z
SQO_Hist0059IJKL,SQC_Hist0059ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-11-22T00:00:00Z
SQO_Hist0060IJKL,SQC_Hist0060ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-11-25T00:00:00Z
SQO_Hist0061IJKL,SQC_Hist0061ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""7500""}]",7500,USD,COMPLETED,2024-11-28T00:00:00Z
SQO_Hist0062IJKL,SQC_Hist0062ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-12-01T00:00:00Z
SQO_Hist0063IJKL,SQC_Hist0063ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-12-04T00:00:00Z
SQO_Hist0064IJKL,SQC_Hist0064ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-12-07T00:00:00Z
SQO_Hist0065IJKL,SQC_Hist0065ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""12500""}]",12500,USD,COMPLETED,2024-12-10T00:00:00Z
SQO_Hist0066IJKL,SQC_Hist0066ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""7500""}]",7500,USD,COMPLETED,2024-12-13T00:00:00Z
SQO_Hist0067IJKL,SQC_Hist0067ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""7500""}]",7500,USD,COMPLETED,2024-12-16T00:00:00Z
SQO_Hist0068IJKL,SQC_Hist0068ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-12-19T00:00:00Z
SQO_Hist0069IJKL,SQC_Hist0069ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""7500""}]",7500,USD,COMPLETED,2024-12-22T00:00:00Z
SQO_Hist0070IJKL,SQC_Hist0070ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""20000""}]",20000,USD,COMPLETED,2024-12-25T00:00:00Z
SQO_Hist0071IJKL,SQC_Hist0071ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-12-28T00:00:00Z
SQO_Hist0072IJKL,SQC_Hist0072ABCD,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-12-31T00:00:00Z
SQO_Hist0073QRST,SQC_Hist0073IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-03-24T10:00:00Z
SQO_Hist0074QRST,SQC_Hist0074IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""1000""}]",1000,USD,COMPLETED,2024-06-22T10:01:00Z
SQO_Hist0075QRST,SQC_Hist0075IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-03-25T10:02:00Z
SQO_Hist0076QRST,SQC_Hist0076IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""7500""}]",7500,USD,COMPLETED,2024-10-04T10:03:00Z
SQO_Hist0077QRST,SQC_Hist0077IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-05-20T10:04:00Z
SQO_Hist0078QRST,SQC_Hist0078IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-02-06T10:05:00Z
SQO_Hist0079QRST,SQC_Hist0079IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-02-25T10:06:00Z
SQO_Hist0080QRST,SQC_Hist0080IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-02-04T10:07:00Z
SQO_Hist0081QRST,SQC_Hist0081IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-06-13T10:08:00Z
SQO_Hist0082QRST,SQC_Hist0082IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-07-10T10:09:00Z
SQO_Hist0083QRST,SQC_Hist0083IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""3000""}]",3000,USD,COMPLETED,2024-02-24T10:10:00Z
SQO_Hist0084QRST,SQC_Hist0084IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""2000""}]",2000,USD,COMPLETED,2024-04-12T10:11:00Z
SQO_Hist0085QRST,SQC_Hist0085IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-06-02T10:12:00Z
SQO_Hist0086QRST,SQC_Hist0086IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""2000""}]",2000,USD,COMPLETED,2024-02-06T10:13:00Z
SQO_Hist0087QRST,SQC_Hist0087IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-08-23T10:14:00Z
SQO_Hist0088QRST,SQC_Hist0088IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""1000""}]",1000,USD,COMPLETED,2024-03-22T10:15:00Z
SQO_Hist0089QRST,SQC_Hist0089IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-08-23T10:16:00Z
SQO_Hist0090QRST,SQC_Hist0090IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""10000""}]",10000,USD,COMPLETED,2024-09-11T10:17:00Z
SQO_Hist0091QRST,SQC_Hist0091IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""1000""}]",1000,USD,COMPLETED,2024-05-14T10:18:00Z
SQO_Hist0092QRST,SQC_Hist0092IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-04-17T10:19:00Z
SQO_Hist0093QRST,SQC_Hist0093IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-01-24T10:20:00Z
SQO_Hist0094QRST,SQC_Hist0094IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""15000""}]",15000,USD,COMPLETED,2024-07-15T10:21:00Z
SQO_Hist0095QRST,SQC_Hist0095IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""1000""}]",1000,USD,COMPLETED,2024-07-26T10:22:00Z
SQO_Hist0096QRST,SQC_Hist0096IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-09-20T10:23:00Z
SQO_Hist0097QRST,SQC_Hist0097IJKL,L2AGZKX4Y0K92,"[{""name"":""Offering"",""quantity"":""1"",""amount"":""5000""}]",5000,USD,COMPLETED,2024-01-19T10:24:00Z
