id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,climb_category,city,state
3342,Sloan's Lake Loop 42,Run,3911,1.6,3.3,1647.2,1581.2,0,Denver,CO
3343,Sloan's Lake Loop 43,Run,4850,2.7,3.7,1612.0,1565.7,0,Denver,CO
3344,Wash Park Mile 44,Run,1453,0.8,3.4,1644.7,1579.2,0,Denver,CO
3345,Highland Bridge 45,Run,3220,-0.0,4.3,1618.1,1581.6,0,Denver,CO
3346,Sloan's Lake Loop 46,Run,1773,-0.9,5.6,1601.5,1580.9,0,Denver,CO
3347,Cheesman Park Climb 47,Run,4657,1.6,3.1,1641.3,1574.2,0,Denver,CO
3348,Wash Park Mile 48,Run,3899,-0.8,5.8,1615.3,1583.6,0,Denver,CO
3349,Highland Bridge 49,Run,4113,0.9,3.2,1615.9,1577.6,0,Denver,CO
3350,Sloan's Lake Loop 50,Run,2686,-0.7,5.2,1612.6,1582.9,0,Denver,CO
3351,Cheesman Park Climb 51,Run,4735,2.0,3.6,1643.2,1567.4,0,Denver,CO
3352,Highland Bridge 52,Run,3075,-0.1,4.7,1588.6,1574.8,0,Denver,CO
3353,Wash Park Mile 53,Run,1508,-0.0,4.7,1616.8,1577.1,0,Denver,CO
3354,Sloan's Lake Loop 54,Run,2714,-0.5,3.4,1587.1,1560.1,0,Denver,CO
3355,Cheesman Park Climb 55,Run,3075,2.4,4.0,1626.3,1588.2,0,Denver,CO
3356,Wash Park Mile 56,Run,4211,1.2,5.2,1602.6,1570.8,0,Denver,CO
3357,Highland Bridge 57,Run,1863,1.6,4.3,1603.0,1561.3,0,Denver,CO
3358,Sloan's Lake Loop 58,Run,1505,0.5,1.6,1609.2,1580.8,0,Denver,CO
3359,Sloan's Lake Loop 59,Run,3781,1.6,3.5,1625.1,1568.5,0,Denver,CO
3360,Cheesman Park Climb 60,Run,3223,-0.8,3.0,1599.5,1565.8,0,Denver,CO
3361,Wash Park Mile 61,Run,2912,1.2,2.2,1585.0,1578.6,0,Denver,CO
3362,Sloan's Lake Loop 62,Run,2090,2.6,5.0,1648.2,1580.8,0,Denver,CO
3363,Wash Park Mile 63,Run,4302,1.6,1.3,1612.1,1561.3,0,Denver,CO
3364,Sheridan Sprint 64,Run,4102,2.4,5.6,1580.1,1575.7,0,Denver,CO
3365,Highland Bridge 65,Run,2205,0.2,2.6,1629.3,1562.1,0,Denver,CO
3366,Cheesman Park Climb 66,Run,1175,-0.7,2.7,1630.9,1567.3,0,Denver,CO
3367,Sheridan Sprint 67,Run,4511,2.1,4.9,1619.2,1566.5,0,Denver,CO
3368,Sloan's Lake Loop 68,Run,3241,-0.7,5.1,1608.4,1568.8,0,Denver,CO
3369,Highland Bridge 69,Run,1128,1.3,2.1,1615.7,1579.3,0,Denver,CO
3370,Wash Park Mile 70,Run,1529,2.2,1.2,1631.0,1585.3,0,Denver,CO
3371,Sloan's Lake Loop 71,Run,4012,2.9,4.4,1648.4,1587.9,0,Denver,CO
3372,Sheridan Sprint 72,Run,976,-0.3,1.0,1596.2,1582.6,0,Denver,CO
3373,Wash Park Mile 73,Run,947,0.6,2.9,1588.3,1563.9,0,Denver,CO
3374,Sheridan Sprint 74,Run,2236,0.8,5.1,1649.3,1561.4,0,Denver,CO
3375,Sloan's Lake Loop 75,Run,4882,1.9,3.7,1628.2,1577.0,0,Denver,CO
3376,Cheesman Park Climb 76,Run,1261,2.3,3.0,1634.8,1574.7,0,Denver,CO
3377,Sheridan Sprint 77,Run,2224,1.1,1.1,1587.1,1563.9,0,Denver,CO
3378,Sheridan Sprint 78,Run,3826,0.1,6.0,1593.6,1571.0,0,Denver,CO
3379,Highland Bridge 79,Run,3075,0.3,5.6,1589.5,1570.8,0,Denver,CO
3380,Highland Bridge 80,Run,3590,2.3,1.4,1594.0,1574.0,0,Denver,CO
3381,Sheridan Sprint 81,Run,3529,1.5,5.0,1622.2,1583.9,0,Denver,CO
3382,Highland Bridge 82,Run,2284,-0.2,3.7,1636.9,1582.7,0,Denver,CO
3383,Highland Bridge 83,Run,2009,1.5,1.6,1620.0,1569.0,0,Denver,CO
3384,Sloan's Lake Loop 84,Run,4961,-0.2,4.6,1612.1,1561.9,0,Denver,CO
3385,Highland Bridge 85,Run,4558,3.0,5.6,1582.4,1566.8,0,Denver,CO
3386,Wash Park Mile 86,Run,3754,-0.9,5.0,1620.4,1571.6,0,Denver,CO
3387,Wash Park Mile 87,Run,1214,0.6,5.8,1633.1,1576.6,0,Denver,CO
3388,Wash Park Mile 88,Run,3900,1.8,5.1,1637.9,1576.8,0,Denver,CO
3389,Wash Park Mile 89,Run,3625,0.4,5.0,1583.8,1581.5,0,Denver,CO
3390,Sloan's Lake Loop 90,Run,4631,-0.9,5.5,1617.5,1574.1,0,Denver,CO
3391,Sheridan Sprint 91,Run,2168,2.0,2.5,1624.2,1567.7,0,Denver,CO
3392,Highland Bridge 92,Run,3740,-0.5,5.4,1615.7,1572.9,0,Denver,CO
3393,Wash Park Mile 93,Run,4273,-0.6,2.6,1626.1,1567.1,0,Denver,CO
3394,Sloan's Lake Loop 94,Run,2973,-0.6,4.4,1644.7,1576.6,0,Denver,CO
3395,Cheesman Park Climb 95,Run,1976,0.3,1.1,1648.8,1584.1,0,Denver,CO
3396,Highland Bridge 96,Run,1930,1.8,1.4,1611.7,1588.3,0,Denver,CO
3397,Sheridan Sprint 97,Run,4809,2.9,2.9,1609.1,1562.9,0,Denver,CO
3398,Wash Park Mile 98,Run,4289,2.3,2.2,1635.9,1585.4,0,Denver,CO
3399,Wash Park Mile 99,Run,850,-0.8,4.0,1625.5,1587.8,0,Denver,CO
3400,Sloan's Lake Loop 100,Run,833,1.8,5.4,1601.8,1565.9,0,Denver,CO
3401,Wash Park Mile 101,Run,2354,2.9,5.2,1588.9,1586.9,0,Denver,CO
3402,Wash Park Mile 102,Run,4798,1.8,2.6,1637.3,1570.8,0,Denver,CO
3403,Sloan's Lake Loop 103,Run,2585,2.9,3.7,1632.3,1588.8,0,Denver,CO
3404,Cheesman Park Climb 104,Run,3064,2.5,5.5,1649.8,1580.5,0,Denver,CO
3405,Sheridan Sprint 105,Run,4036,1.6,4.4,1622.8,1574.5,0,Denver,CO
3406,Sheridan Sprint 106,Run,3248,-0.4,2.2,1597.4,1561.2,0,Denver,CO
3407,Sheridan Sprint 107,Run,4352,2.0,1.8,1617.6,1562.5,0,Denver,CO
3408,Highland Bridge 108,Run,3970,2.3,5.5,1613.5,1582.6,0,Denver,CO
3409,Sloan's Lake Loop 109,Run,2921,0.3,2.8,1623.7,1589.2,0,Denver,CO
3410,Highland Bridge 110,Run,819,1.9,2.1,1638.6,1564.2,0,Denver,CO
3411,Sheridan Sprint 111,Run,3942,1.3,3.0,1635.4,1577.2,0,Denver,CO
3412,Sloan's Lake Loop 112,Run,2411,1.0,2.7,1602.6,1586.2,0,Denver,CO
3413,Cheesman Park Climb 113,Run,1708,1.1,1.5,1584.3,1582.2,0,Denver,CO
3414,Wash Park Mile 114,Run,1551,2.3,5.8,1592.5,1575.5,0,Denver,CO
3415,Cheesman Park Climb 115,Run,3044,-0.8,5.1,1596.9,1573.1,0,Denver,CO
3416,Wash Park Mile 116,Run,3689,2.2,4.1,1585.2,1587.5,0,Denver,CO
3417,Cheesman Park Climb 117,Run,1326,0.1,5.4,1597.5,1572.5,0,Denver,CO
3418,Sloan's Lake Loop 118,Run,1196,0.0,1.1,1645.8,1562.2,0,Denver,CO
3419,Sheridan Sprint 119,Run,3440,1.8,1.8,1583.1,1587.8,0,Denver,CO
3420,Sheridan Sprint 120,Run,4891,0.8,4.6,1613.2,1585.6,0,Denver,CO
3421,Cheesman Park Climb 121,Run,4205,-0.5,1.3,1649.0,1566.5,0,Denver,CO
3422,Sloan's Lake Loop 122,Run,3203,0.5,3.0,1591.5,1584.2,0,Denver,CO
3423,Sloan's Lake Loop 123,Run,4035,2.5,1.3,1594.9,1564.0,0,Denver,CO
3424,Sheridan Sprint 124,Run,1897,0.0,1.9,1639.0,1566.7,0,Denver,CO
3425,Highland Bridge 125,Run,1970,-0.8,1.3,1618.5,1574.2,0,Denver,CO
3426,Sloan's Lake Loop 126,Run,1488,0.8,5.2,1643.0,1572.9,0,Denver,CO
3427,Cheesman Park Climb 127,Run,3716,0.7,1.3,1648.1,1560.2,0,Denver,CO
3428,Cheesman Park Climb 128,Run,1281,1.1,1.1,1581.9,1583.3,0,Denver,CO
3429,Highland Bridge 129,Run,4452,2.0,1.3,1584.2,1573.4,0,Denver,CO
3430,Sheridan Sprint 130,Run,2033,2.1,5.3,1610.0,1560.8,0,Denver,CO
3431,Sheridan Sprint 131,Run,4575,2.5,4.5,1630.6,1564.9,0,Denver,CO
3432,Sheridan Sprint 132,Run,4798,2.4,5.2,1616.1,1587.5,0,Denver,CO
3433,Sloan's Lake Loop 133,Run,3588,2.4,1.1,1623.9,1570.3,0,Denver,CO
3434,Highland Bridge 134,Run,4370,1.2,4.7,1643.0,1580.8,0,Denver,CO
3435,Sloan's Lake Loop 135,Run,2574,2.3,1.4,1602.9,1588.5,0,Denver,CO
3436,Cheesman Park Climb 136,Run,4886,2.8,1.2,1605.3,1568.7,0,Denver,CO
3437,Sloan's Lake Loop 137,Run,3335,1.8,1.1,1638.4,1588.2,0,Denver,CO
3438,Cheesman Park Climb 138,Run,4839,0.5,2.1,1645.1,1586.7,0,Denver,CO
3439,Wash Park Mile 139,Run,1866,-0.2,1.8,1611.3,1588.5,0,Denver,CO
3440,Highland Bridge 140,Run,880,0.4,4.0,1619.8,1572.0,0,Denver,CO
3441,Cheesman Park Climb 141,Run,2437,-0.1,3.7,1587.4,1589.4,0,Denver,CO
3442,Cheesman Park Climb 142,Run,1243,0.7,1.6,1597.2,1571.2,0,Denver,CO
3443,Wash Park Mile 143,Run,4043,1.3,2.1,1592.3,1585.2,0,Denver,CO
3444,Sloan's Lake Loop 144,Run,2990,0.3,5.0,1642.2,1584.0,0,Denver,CO
3445,Highland Bridge 145,Run,3206,-0.1,1.4,1594.4,1576.2,0,Denver,CO
3446,Highland Bridge 146,Run,4681,2.1,2.1,1616.3,1570.7,0,Denver,CO
3447,Sheridan Sprint 147,Run,1875,2.5,1.6,1644.0,1564.5,0,Denver,CO
3448,Highland Bridge 148,Run,1762,0.0,4.0,1611.5,1583.0,0,Denver,CO
3449,Sloan's Lake Loop 149,Run,824,2.2,1.2,1621.9,1586.6,0,Denver,CO
3450,Wash Park Mile 150,Run,4594,0.0,1.7,1621.7,1583.8,0,Denver,CO
3451,Sheridan Sprint 151,Run,3450,-0.8,1.4,1597.8,1577.9,0,Denver,CO
3452,Highland Bridge 152,Run,1923,1.0,2.8,1580.5,1579.7,0,Denver,CO
3453,Wash Park Mile 153,Run,1461,1.6,4.6,1587.8,1586.4,0,Denver,CO
3454,Sheridan Sprint 154,Run,2185,1.3,3.0,1633.8,1576.6,0,Denver,CO
3455,Wash Park Mile 155,Run,1145,-0.6,2.6,1640.5,1577.9,0,Denver,CO
3456,Wash Park Mile 156,Run,2123,-0.4,5.2,1633.5,1589.6,0,Denver,CO
3457,Highland Bridge 157,Run,3956,0.7,2.0,1630.9,1586.9,0,Denver,CO
3458,Sloan's Lake Loop 158,Run,4905,2.0,1.2,1604.6,1560.3,0,Denver,CO
3459,Highland Bridge 159,Run,1679,0.8,4.9,1603.7,1586.7,0,Denver,CO
3460,Wash Park Mile 160,Run,3722,2.9,4.3,1596.1,1579.5,0,Denver,CO
3461,Wash Park Mile 161,Run,3884,2.0,4.3,1646.1,1583.2,0,Denver,CO
3462,Wash Park Mile 162,Run,2537,2.8,3.3,1640.0,1584.6,0,Denver,CO
3463,Sheridan Sprint 163,Run,4356,1.3,1.6,1613.2,1580.3,0,Denver,CO
3464,Sheridan Sprint 164,Run,4243,-0.5,5.6,1617.9,1564.2,0,Denver,CO
3465,Cheesman Park Climb 165,Run,2024,1.8,2.8,1628.4,1589.7,0,Denver,CO
3466,Highland Bridge 166,Run,1477,2.0,2.7,1648.5,1578.2,0,Denver,CO
3467,Cheesman Park Climb 167,Run,3485,-0.0,3.4,1605.9,1574.2,0,Denver,CO
3468,Wash Park Mile 168,Run,3790,0.7,1.9,1594.6,1580.0,0,Denver,CO
3469,Highland Bridge 169,Run,3088,-0.2,2.2,1646.4,1583.1,0,Denver,CO
3470,Sheridan Sprint 170,Run,2926,0.4,3.9,1612.9,1568.8,0,Denver,CO
3471,Sheridan Sprint 171,Run,3568,-0.4,4.4,1626.3,1573.9,0,Denver,CO
3472,Sheridan Sprint 172,Run,4744,2.4,2.4,1626.9,1573.1,0,Denver,CO
3473,Sheridan Sprint 173,Run,2047,2.8,5.4,1640.1,1587.0,0,Denver,CO
3474,Wash Park Mile 174,Run,2540,-0.2,4.5,1614.6,1562.0,0,Denver,CO
3475,Cheesman Park Climb 175,Run,4829,1.9,4.9,1605.7,1578.0,0,Denver,CO
3476,Highland Bridge 176,Run,2019,2.7,2.9,1616.0,1578.3,0,Denver,CO
3477,Wash Park Mile 177,Run,3054,1.4,4.7,1649.1,1562.3,0,Denver,CO
3478,Sheridan Sprint 178,Run,2943,-0.2,1.4,1625.2,1563.5,0,Denver,CO
3479,Wash Park Mile 179,Run,4225,-0.5,5.8,1583.4,1577.3,0,Denver,CO
3480,Sloan's Lake Loop 180,Run,2192,0.7,1.0,1644.0,1570.9,0,Denver,CO
3481,Cheesman Park Climb 181,Run,958,-0.4,4.5,1637.6,1578.9,0,Denver,CO
3482,Sloan's Lake Loop 182,Run,3567,-0.1,1.9,1608.0,1584.6,0,Denver,CO
3483,Highland Bridge 183,Run,4978,0.7,1.8,1591.7,1574.4,0,Denver,CO
3484,Sheridan Sprint 184,Run,2929,-0.4,4.1,1586.4,1568.4,0,Denver,CO
3485,Cheesman Park Climb 185,Run,2234,1.2,5.2,1645.5,1577.8,0,Denver,CO
3486,Sheridan Sprint 186,Run,2945,1.4,3.3,1609.8,1574.4,0,Denver,CO
3487,Sheridan Sprint 187,Run,2562,-0.2,1.9,1606.3,1566.7,0,Denver,CO
3488,Highland Bridge 188,Run,3999,-0.1,1.0,1618.8,1581.5,0,Denver,CO
3489,Sheridan Sprint 189,Run,3312,-0.5,5.5,1606.3,1575.3,0,Denver,CO
3490,Sloan's Lake Loop 190,Run,3385,1.5,2.0,1583.3,1566.6,0,Denver,CO
3491,Sheridan Sprint 191,Run,2384,0.6,3.0,1606.1,1564.9,0,Denver,CO
3492,Highland Bridge 192,Run,1364,1.3,2.2,1615.7,1562.0,0,Denver,CO
3493,Cheesman Park Climb 193,Run,4011,1.2,3.5,1585.5,1587.3,0,Denver,CO
3494,Sheridan Sprint 194,Run,1624,1.2,3.3,1629.2,1582.9,0,Denver,CO
3495,Cheesman Park Climb 195,Run,2821,2.7,1.9,1638.2,1571.3,0,Denver,CO
3496,Wash Park Mile 196,Run,4444,-0.4,3.2,1618.0,1563.8,0,Denver,CO
3497,Sloan's Lake Loop 197,Run,1469,0.2,4.5,1645.5,1572.2,0,Denver,CO
3498,Highland Bridge 198,Run,4985,0.4,5.2,1582.8,1589.1,0,Denver,CO
3499,Sloan's Lake Loop 199,Run,4367,1.1,2.2,1604.9,1570.4,0,Denver,CO
3500,Wash Park Mile 200,Run,4202,2.5,5.2,1624.4,1580.2,0,Denver,CO
3501,Sheridan Sprint 201,Run,2925,0.2,2.6,1583.3,1565.1,0,Denver,CO
3502,Sheridan Sprint 202,Run,3722,-0.4,4.9,1601.7,1568.6,0,Denver,CO
3503,Highland Bridge 203,Run,4882,1.0,3.2,1639.8,1575.9,0,Denver,CO
3504,Wash Park Mile 204,Run,1849,1.1,4.8,1635.0,1578.9,0,Denver,CO
3505,Sheridan Sprint 205,Run,3480,-0.2,2.3,1601.9,1581.9,0,Denver,CO
3506,Wash Park Mile 206,Run,2537,0.1,1.9,1630.8,1560.6,0,Denver,CO
3507,Sloan's Lake Loop 207,Run,4804,-0.0,4.1,1645.1,1575.6,0,Denver,CO
3508,Sheridan Sprint 208,Run,3298,1.1,5.2,1587.4,1568.2,0,Denver,CO
3509,Wash Park Mile 44-x1,Run,3038,0.2,5.2,1583.1,1570.2,0,Denver,CO
3510,Wash Park Mile 61-x2,Run,4444,-0.4,3.2,1618.0,1563.8,0,Denver,CO
3511,Highland Bridge 148-x3,Run,844,-0.9,2.7,1597.7,1563.0,0,Denver,CO
3512,Sheridan Sprint 191-x4,Run,3054,1.4,4.7,1649.1,1562.3,0,Denver,CO
3513,Highland Bridge 83-x5,Run,3826,0.1,6.0,1593.6,1571.0,0,Denver,CO
3514,Cheesman Park Climb 165-x6,Run,3781,1.6,3.5,1625.1,1568.5,0,Denver,CO
3515,Highland Bridge 159-x7,Run,3405,0.8,1.2,1615.7,1589.9,0,Denver,CO
3516,Sheridan Sprint 131-x8,Run,3826,0.1,6.0,1593.6,1571.0,0,Denver,CO
3517,Cheesman Park Climb 121-x9,Run,3298,1.1,5.2,1587.4,1568.2,0,Denver,CO
3518,Wash Park Mile 98-x10,Run,3184,0.8,3.8,1604.6,1571.5,0,Denver,CO
3519,Sloan's Lake Loop 135-x11,Run,3450,-0.8,1.4,1597.8,1577.9,0,Denver,CO
3520,Sloan's Lake Loop 16-x12,Run,3298,1.1,5.2,1587.4,1568.2,0,Denver,CO
3521,Sheridan Sprint 11-x13,Run,2354,2.9,5.2,1588.9,1586.9,0,Denver,CO
3522,Sheridan Sprint 130-x14,Run,2912,1.2,2.2,1585.0,1578.6,0,Denver,CO
3523,Sloan's Lake Loop 133-x15,Run,2847,-0.1,5.5,1637.0,1569.1,0,Denver,CO
3524,Wash Park Mile 150-x16,Run,3385,1.5,2.0,1583.3,1566.6,0,Denver,CO
3525,Sheridan Sprint 186-x17,Run,4978,0.7,1.8,1591.7,1574.4,0,Denver,CO
3526,Sloan's Lake Loop 50-x18,Run,4681,2.1,2.1,1616.3,1570.7,0,Denver,CO
3527,Highland Bridge 2-x19,Run,1875,2.5,1.6,1644.0,1564.5,0,Denver,CO
3528,Sheridan Sprint 37-x20,Run,2990,0.3,5.0,1642.2,1584.0,0,Denver,CO
3529,Cheesman Park Climb 47-x21,Run,4056,2.1,1.2,1632.0,1563.7,0,Denver,CO
3530,Wash Park Mile 196-x22,Run,4735,2.0,3.6,1643.2,1567.4,0,Denver,CO
3531,Wash Park Mile 61-x23,Run,1364,1.3,2.2,1615.7,1562.0,0,Denver,CO
3532,Cheesman Park Climb 121-x24,Run,1866,-0.2,1.8,1611.3,1588.5,0,Denver,CO
3533,Sloan's Lake Loop 59-x25,Run,2926,0.4,3.9,1612.9,1568.8,0,Denver,CO
3534,Sloan's Lake Loop 207-x26,Run,2925,0.2,2.6,1583.3,1565.1,0,Denver,CO
3535,Wash Park Mile 0-x27,Run,3521,2.3,3.7,1611.4,1580.0,0,Denver,CO
3536,Sloan's Lake Loop 68-x28,Run,850,-0.8,4.0,1625.5,1587.8,0,Denver,CO
3537,Sheridan Sprint 147-x29,Run,4798,1.8,2.6,1637.3,1570.8,0,Denver,CO
3538,Highland Bridge 33-x30,Run,2024,1.8,2.8,1628.4,1589.7,0,Denver,CO
3539,Sheridan Sprint 111-x31,Run,2047,2.8,5.4,1640.1,1587.0,0,Denver,CO
3540,Sheridan Sprint 13-x32,Run,1773,-0.9,5.6,1601.5,1580.9,0,Denver,CO
3541,Wash Park Mile 56-x33,Run,947,0.6,2.9,1588.3,1563.9,0,Denver,CO
3542,Sloan's Lake Loop 118-x34,Run,2929,-0.4,4.1,1586.4,1568.4,0,Denver,CO
3543,Sloan's Lake Loop 46-x35,Run,4798,2.4,5.2,1616.1,1587.5,0,Denver,CO
3544,Highland Bridge 45-x36,Run,3970,2.3,5.5,1613.5,1582.6,0,Denver,CO
3545,Highland Bridge 183-x37,Run,2047,2.8,5.4,1640.1,1587.0,0,Denver,CO
3546,Sloan's Lake Loop 149-x38,Run,880,0.4,4.0,1619.8,1572.0,0,Denver,CO
3547,Sheridan Sprint 202-x39,Run,1970,-0.8,1.3,1618.5,1574.2,0,Denver,CO
3548,Highland Bridge 140-x40,Run,3956,0.7,2.0,1630.9,1586.9,0,Denver,CO
3549,Sloan's Lake Loop 75-x41,Run,2990,0.3,5.0,1642.2,1584.0,0,Denver,CO
3550,Highland Bridge 96-x42,Run,2821,2.7,1.9,1638.2,1571.3,0,Denver,CO
3551,Sloan's Lake Loop 58-x43,Run,3740,-0.5,5.4,1615.7,1572.9,0,Denver,CO
