artist_id,name,genres,followers,popularity
art0000000000000000059,Banda Aurora 58,"reggaeton,latin",4559434,69
art0000000000000000060,Los Norte 59,"reggaeton,latin",2974339,91
art0000000000000000061,Los Mariposa 60,"reggaeton,latin",6660070,40
art0000000000000000062,Banda Rio 61,indie pop,303880,85
art0000000000000000063,Los Corazon 62,cumbia,3543781,52
art0000000000000000064,Grupo Sol 63,"reggaeton,latin",1753113,71
art0000000000000000065,La Aurora 64,cumbia,4290075,48
art0000000000000000066,Las Camino 65,bolero,5350192,43
art0000000000000000067,La Norte 66,bolero,4709842,63
art0000000000000000068,Las Norte 67,indie pop,1587390,43
art0000000000000000069,Banda Rio 68,indie pop,5091776,42
art0000000000000000070,Las Aurora 69,bolero,5837606,54
art0000000000000000071,Banda Sol 70,corridos,3198581,90
art0000000000000000072,Banda Sol 71,"reggaeton,latin",507399,91
art0000000000000000073,Grupo Valle 72,"ranchera,mariachi",4344093,59
art0000000000000000074,La Sol 73,cumbia,4108557,91
art0000000000000000075,Grupo Sierra 74,corridos,4426303,71
art0000000000000000076,Las Sol 75,indie pop,1756288,49
art0000000000000000077,Los Valle 76,corridos,5448212,67
art0000000000000000078,Banda Camino 77,"reggaeton,latin",1960985,51
art0000000000000000079,La Norte 78,corridos,1279646,40
art0000000000000000080,Las Luna 79,"reggaeton,latin",513659,87
art0000000000000000081,Grupo Rio 80,"reggaeton,latin",4762535,50
art0000000000000000082,La Camino 81,"ranchera,mariachi",7156044,92
art0000000000000000083,Los Sol 82,"ranchera,mariachi",2559319,49
art0000000000000000084,El Camino 83,bolero,4466841,80
art0000000000000000085,Las Valle 84,corridos,1852761,47
art0000000000000000086,La Camino 85,"reggaeton,latin",4138244,64
art0000000000000000087,Banda Sierra 86,cumbia,373813,52
art0000000000000000088,La Norte 87,"reggaeton,latin",7800126,92
art0000000000000000089,Los Valle 88,bolero,6873107,70
art0000000000000000090,Los Aurora 89,cumbia,2811107,67
art0000000000000000091,Las Sierra 90,"reggaeton,latin",7414104,52
art0000000000000000092,Banda Valle 91,indie pop,4283646,84
art0000000000000000093,El Sol 92,indie pop,7386248,84
art0000000000000000094,El Rio 93,cumbia,7370103,51
art0000000000000000095,Los Sol 94,corridos,902313,41
art0000000000000000096,Los Sierra 95,corridos,2879093,64
art0000000000000000097,Banda Luna 96,"ranchera,mariachi",3147303,64
art0000000000000000098,Los Valle 97,"ranchera,mariachi",5755582,85
art0000000000000000099,Banda Rio 98,indie pop,3170472,68
art0000000000000000100,Banda Sierra 99,"reggaeton,latin",1136919,55
art0000000000000000101,Grupo Rio 100,bolero,1014629,62
art0000000000000000102,Las Mariposa 101,corridos,5316987,46
art0000000000000000103,El Camino 102,cumbia,1485483,49
art0000000000000000104,Las Corazon 103,"ranchera,mariachi",57605,94
art0000000000000000105,La Valle 104,corridos,7832929,51
art0000000000000000106,Banda Aurora 105,cumbia,3206109,61
art0000000000000000107,Banda Sol 106,"reggaeton,latin",7543612,42
art0000000000000000108,Banda Sol 107,indie pop,2346696,47
art0000000000000000109,Las Sol 108,"reggaeton,latin",5980186,63
art0000000000000000110,Las Sierra 109,cumbia,3848327,44
art0000000000000000111,El Aurora 110,indie pop,5137666,78
art0000000000000000112,Los Rio 111,"ranchera,mariachi",6524152,46
art0000000000000000113,Banda Valle 112,bolero,816086,50
art0000000000000000114,Banda Camino 113,"ranchera,mariachi",7778616,74
art0000000000000000115,Los Sol 114,indie pop,4937096,72
art0000000000000000116,Banda Rio 115,indie pop,3506473,66
art0000000000000000117,Banda Luna 116,indie pop,3304243,89
art0000000000000000118,El Corazon 117,"ranchera,mariachi",5254067,84
art0000000000000000119,El Valle 118,cumbia,6871534,40
art0000000000000000120,Los Aurora 119,cumbia,7886146,44
art0000000000000000121,El Valle 120,indie pop,6727550,52
art0000000000000000122,Banda Sol 121,cumbia,6186705,47
art0000000000000000123,La Mariposa 122,"ranchera,mariachi",3020813,71
art0000000000000000124,Grupo Corazon 123,cumbia,6598772,76
art0000000000000000125,Banda Valle 124,"ranchera,mariachi",1568518,58
art0000000000000000126,Los Rio 125,cumbia,7519492,69
art0000000000000000127,Grupo Aurora 126,corridos,2554365,70
art0000000000000000128,La Sol 127,cumbia,1357689,66
art0000000000000000129,El Sol 128,"ranchera,mariachi",1351108,78
art0000000000000000130,La Norte 129,"reggaeton,latin",5378478,89
art0000000000000000131,Las Rio 130,corridos,6071690,45
art0000000000000000132,Grupo Rio 131,"ranchera,mariachi",4373989,41
art0000000000000000133,Las Valle 132,cumbia,1298968,57
art0000000000000000134,Los Mariposa 133,"reggaeton,latin",5632737,84
art0000000000000000135,Grupo Sol 134,cumbia,7006217,94
art0000000000000000136,Los Sierra 135,corridos,4194974,92
art0000000000000000137,Grupo Norte 136,bolero,2854648,81
art0000000000000000138,La Rio 137,corridos,2045306,94
art0000000000000000139,Grupo Valle 138,"ranchera,mariachi",1348462,66
art0000000000000000140,El Sol 139,corridos,4738008,52
art0000000000000000141,La Norte 140,indie pop,6916878,57
art0000000000000000142,Banda Luna 141,cumbia,979575,44
art0000000000000000143,Grupo Camino 142,bolero,6065071,51
art0000000000000000144,El Norte 143,corridos,7082476,62
art0000000000000000145,El Rio 144,"reggaeton,latin",1149448,72
art0000000000000000146,Las Camino 145,cumbia,1254319,86
art0000000000000000147,Los Mariposa 146,bolero,4111476,50
art0000000000000000148,La Valle 147,"reggaeton,latin",7599281,71
art0000000000000000149,La Valle 148,corridos,1800069,83
art0000000000000000150,Banda Aurora 149,indie pop,864819,64
art0000000000000000151,Grupo Aurora 150,"reggaeton,latin",1608897,59
art0000000000000000152,Los Sol 151,"ranchera,mariachi",5427906,70
art0000000000000000153,Banda Luna 152,"reggaeton,latin",2066163,40
art0000000000000000154,La Aurora 153,bolero,4679373,66
art0000000000000000155,Las Mariposa 154,"reggaeton,latin",5008080,87
art0000000000000000156,Los Corazon 155,bolero,1146826,76
art0000000000000000157,El Aurora 156,indie pop,4731404,91
art0000000000000000158,El Sierra 157,"reggaeton,latin",6217036,81
art0000000000000000159,Grupo Sol 158,bolero,2926177,55
art0000000000000000160,La Sol 159,indie pop,1931552,73
art0000000000000000161,Grupo Camino 160,"reggaeton,latin",1358932,90
art0000000000000000162,Grupo Sierra 161,indie pop,1560047,46
art0000000000000000163,Los Luna 162,"reggaeton,latin",2010741,94
art0000000000000000164,Banda Sierra 163,"reggaeton,latin",2059169,65
art0000000000000000165,El Corazon 164,bolero,5776321,75
art0000000000000000166,Los Camino 165,cumbia,6273708,94
art0000000000000000167,La Luna 166,"reggaeton,latin",3473070,69
art0000000000000000168,La Aurora 167,corridos,171909,41
art0000000000000000169,Los Corazon 168,"reggaeton,latin",5688947,83
art0000000000000000170,Banda Rio 169,"reggaeton,latin",7698005,77
art0000000000000000171,Grupo Luna 170,"reggaeton,latin",4662267,90
art0000000000000000172,Los Mariposa 171,corridos,4484138,61
art0000000000000000173,Banda Camino 172,cumbia,4374853,43
art0000000000000000174,Las Rio 173,bolero,336233,57
art0000000000000000175,Grupo Sol 174,indie pop,7616610,41
art0000000000000000176,El Corazon 175,indie pop,1003645,89
art0000000000000000177,Banda Valle 176,"ranchera,mariachi",4313797,89
art0000000000000000178,Banda Norte 177,indie pop,3410256,53
art0000000000000000179,Grupo Corazon 178,indie pop,7900561,65
art0000000000000000180,El Aurora 179,"reggaeton,latin",5477396,57
art0000000000000000181,Las Norte 180,"ranchera,mariachi",6450387,51
art0000000000000000182,El Luna 181,"reggaeton,latin",5708264,55
art0000000000000000183,Grupo Mariposa 182,cumbia,2098230,82
art0000000000000000184,Las Corazon 183,corridos,1692945,62
art0000000000000000185,Las Rio 184,"reggaeton,latin",2547026,90
art0000000000000000186,Grupo Sol 185,corridos,1863740,90
art0000000000000000187,Los Mariposa 186,"ranchera,mariachi",2028040,76
art0000000000000000188,Los Luna 187,corridos,1243920,69
art0000000000000000189,El Mariposa 188,bolero,3264393,44
art0000000000000000190,La Sol 189,indie pop,139519,61
art0000000000000000191,Los Valle 190,"ranchera,mariachi",6764013,75
art0000000000000000192,Grupo Norte 191,"reggaeton,latin",3518433,48
art0000000000000000193,La Luna 192,"ranchera,mariachi",5068746,95
art0000000000000000194,Las Corazon 193,"ranchera,mariachi",3387940,75
art0000000000000000195,Banda Norte 194,corridos,5218239,59
art0000000000000000196,La Corazon 195,bolero,1121661,94
art0000000000000000197,La Valle 196,corridos,6857452,85
art0000000000000000198,Grupo Norte 197,corridos,3719323,56
art0000000000000000199,La Norte 198,"reggaeton,latin",1681808,77
art0000000000000000200,La Sol 199,cumbia,4483668,68
art0000000000000000201,Banda Valle 200,cumbia,4973117,85
art0000000000000000202,Las Mariposa 201,"reggaeton,latin",6005147,83
art0000000000000000203,Las Norte 202,corridos,7020396,74
art0000000000000000204,Grupo Rio 203,"reggaeton,latin",6127412,49
art0000000000000000205,Las Camino 204,"ranchera,mariachi",6970958,92
art0000000000000000206,Grupo Valle 205,cumbia,6937776,48
art0000000000000000207,Las Mariposa 206,indie pop,764547,66
art0000000000000000208,Banda Sol 107-x1,cumbia,4973117,85
art0000000000000000209,Los Sol 114-x2,"ranchera,mariachi",3147303,64
art0000000000000000210,Banda Sol 107-x3,cumbia,6937776,48
art0000000000000000211,La Valle 147-x4,"reggaeton,latin",1136919,55
art0000000000000000212,Las Luna 54-x5,"ranchera,mariachi",6970958,92
art0000000000000000213,Banda Sol 107-x6,cumbia,4374853,43
art0000000000000000214,El Mariposa 188-x7,"ranchera,mariachi",6524152,46
art0000000000000000215,Los Aurora 47-x8,"ranchera,mariachi",6524152,46
art0000000000000000216,Las Sol 108-x9,"reggaeton,latin",4999627,93
art0000000000000000217,Los Mariposa 171-x10,bolero,2854648,81
art0000000000000000218,Juan Gabriel-x11,"reggaeton,latin",4999627,93
art0000000000000000219,Banda Aurora 105-x12,"reggaeton,latin",507399,91
art0000000000000000220,Mon Laferte-x13,"ranchera,mariachi",4313797,89
art0000000000000000221,Las Sol 108-x14,bolero,4466841,80
art0000000000000000222,Grupo Camino 142-x15,cumbia,1204646,93
art0000000000000000223,Los Valle 97-x16,cumbia,1254319,86
art0000000000000000224,Banda Camino 113-x17,bolero,4466841,80
art0000000000000000225,Los Sierra 95-x18,indie pop,303880,85
art0000000000000000226,Banda Rio 68-x19,corridos,171909,41
art0000000000000000227,Los Rio 125-x20,cumbia,6186705,47
art0000000000000000228,Grupo Sierra 161-x21,bolero,4111476,50
art0000000000000000229,Grupo Rio 203-x22,cumbia,6937776,48
art0000000000000000230,Los Sol 15-x23,cumbia,6937776,48
art0000000000000000231,La Sol 189-x24,indie pop,303880,85
