id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
sq_pmt_00048,ORD_00048,CUST_CDN_005,3439,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000048,2026-11-21T12:35:00-08:00
sq_pmt_00049,ORD_00049,CUST_CDN_006,3803,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000049,2026-11-21T10:42:00-08:00
sq_pmt_00050,ORD_00050,CUST_CDN_007,4167,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000050,2026-11-21T11:49:00-08:00
sq_pmt_00051,ORD_00051,CUST_CDN_008,4531,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000051,2026-11-21T12:56:00-08:00
sq_pmt_00052,ORD_00052,CUST_CDN_009,4895,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000052,2026-11-21T10:03:00-08:00
sq_pmt_00053,ORD_00053,CUST_CDN_010,5259,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000053,2026-11-21T11:10:00-08:00
sq_pmt_00054,ORD_00054,CUST_CDN_011,5623,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000054,2026-11-21T12:17:00-08:00
sq_pmt_00055,ORD_00055,CUST_CDN_012,1883,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000055,2026-11-21T10:24:00-08:00
sq_pmt_00056,ORD_00056,CUST_CDN_013,2247,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000056,2026-11-21T11:31:00-08:00
sq_pmt_00057,ORD_00057,CUST_CDN_014,2611,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000057,2026-11-21T12:38:00-08:00
sq_pmt_00058,ORD_00058,CUST_CDN_015,1620,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000058,2026-12-05T10:00:00-08:00
sq_pmt_00059,ORD_00059,CUST_CDN_016,1983,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000059,2026-12-05T11:07:00-08:00
sq_pmt_00060,ORD_00060,CUST_CDN_017,2347,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000060,2026-12-05T12:14:00-08:00
sq_pmt_00061,ORD_00061,CUST_CDN_018,2711,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000061,2026-12-05T10:21:00-08:00
sq_pmt_00062,ORD_00062,CUST_CDN_019,3075,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000062,2026-12-05T11:28:00-08:00
sq_pmt_00063,ORD_00063,CUST_CDN_020,3439,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000063,2026-12-05T12:35:00-08:00
sq_pmt_00064,ORD_00064,CUST_CDN_021,3803,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000064,2026-12-05T10:42:00-08:00
sq_pmt_00065,ORD_00065,CUST_CDN_022,4167,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000065,2026-12-05T11:49:00-08:00
sq_pmt_00066,ORD_00066,CUST_CDN_001,4531,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000066,2026-12-05T12:56:00-08:00
sq_pmt_00067,ORD_00067,CUST_CDN_002,4895,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000067,2026-12-05T10:03:00-08:00
sq_pmt_00068,ORD_00068,CUST_CDN_003,5259,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000068,2026-12-05T11:10:00-08:00
sq_pmt_00069,ORD_00069,CUST_CDN_004,5623,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000069,2026-12-05T12:17:00-08:00
sq_pmt_00070,ORD_00070,CUST_CDN_005,1883,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000070,2026-12-05T10:24:00-08:00
sq_pmt_00071,ORD_00071,CUST_CDN_006,1620,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000071,2026-12-19T10:00:00-08:00
sq_pmt_00072,ORD_00072,CUST_CDN_007,1983,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000072,2026-12-19T11:07:00-08:00
sq_pmt_00073,ORD_00073,CUST_CDN_008,2347,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000073,2026-12-19T12:14:00-08:00
sq_pmt_00074,ORD_00074,CUST_CDN_009,2711,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000074,2026-12-19T10:21:00-08:00
sq_pmt_00075,ORD_00075,CUST_CDN_010,3075,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000075,2026-12-19T11:28:00-08:00
sq_pmt_00076,ORD_00076,CUST_CDN_011,3439,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000076,2026-12-19T12:35:00-08:00
sq_pmt_00077,ORD_00077,CUST_CDN_012,3803,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000077,2026-12-19T10:42:00-08:00
sq_pmt_00078,ORD_00078,CUST_CDN_013,4167,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000078,2026-12-19T11:49:00-08:00
sq_pmt_00079,ORD_00079,CUST_CDN_014,4531,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000079,2026-12-19T12:56:00-08:00
sq_pmt_00080,ORD_00080,CUST_CDN_015,4895,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000080,2026-12-19T10:03:00-08:00
sq_pmt_00081,ORD_00081,CUST_CDN_016,5259,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000081,2026-12-19T11:10:00-08:00
sq_pmt_00082,ORD_00082,CUST_CDN_017,5623,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000082,2026-12-19T12:17:00-08:00
sq_pmt_00083,ORD_00083,CUST_CDN_018,1883,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000083,2026-12-19T10:24:00-08:00
sq_pmt_00084,ORD_00084,CUST_CDN_019,2247,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000084,2026-12-19T11:31:00-08:00
sq_pmt_00085,ORD_00085,CUST_CDN_020,2611,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000085,2026-12-19T12:38:00-08:00
sq_pmt_00086,ORD_00086,CUST_CDN_021,33000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000086,2025-05-17T14:00:00-08:00
sq_pmt_00087,ORD_00087,CUST_CDN_022,33000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000087,2025-05-17T14:00:00-08:00
sq_pmt_00088,ORD_00088,CUST_CDN_001,60500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000088,2025-06-14T14:00:00-08:00
sq_pmt_00089,ORD_00089,CUST_CDN_002,60500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000089,2025-06-14T14:00:00-08:00
sq_pmt_00090,ORD_00090,CUST_CDN_003,30000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000090,2025-08-02T14:00:00-08:00
sq_pmt_00091,ORD_00091,CUST_CDN_004,30000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000091,2025-08-02T14:00:00-08:00
sq_pmt_00092,ORD_00092,CUST_CDN_005,88000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000092,2025-11-22T14:00:00-08:00
sq_pmt_00093,ORD_00093,CUST_CDN_006,88000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000093,2025-11-22T14:00:00-08:00
sq_pmt_00094,ORD_00094,CUST_CDN_007,38500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000094,2025-12-14T14:00:00-08:00
sq_pmt_00095,ORD_00095,CUST_CDN_008,38500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000095,2025-12-14T14:00:00-08:00
sq_pmt_00096,ORD_00096,CUST_CDN_009,110000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000096,2025-12-30T14:00:00-08:00
sq_pmt_00097,ORD_00097,CUST_CDN_010,110000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000097,2025-12-30T14:00:00-08:00
sq_pmt_00098,ORD_00098,CUST_CDN_011,45000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000098,2026-03-14T14:00:00-08:00
sq_pmt_00099,ORD_00099,CUST_CDN_012,45000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000099,2026-03-14T14:00:00-08:00
sq_pmt_00100,ORD_00100,CUST_CDN_013,55000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000100,2026-04-25T14:00:00-08:00
sq_pmt_00101,ORD_00101,CUST_CDN_014,55000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000101,2026-04-25T14:00:00-08:00
sq_pmt_00102,ORD_00102,CUST_CDN_015,71500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000102,2026-05-02T14:00:00-08:00
sq_pmt_00103,ORD_00103,CUST_CDN_016,71500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000103,2026-05-02T14:00:00-08:00
sq_pmt_00104,ORD_00104,CUST_CDN_017,110000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000104,2026-06-13T14:00:00-08:00
sq_pmt_00105,ORD_00105,CUST_CDN_018,110000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000105,2026-06-13T14:00:00-08:00
sq_pmt_00106,ORD_00106,CUST_CDN_019,44000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000106,2026-07-18T14:00:00-08:00
sq_pmt_00107,ORD_00107,CUST_CDN_020,44000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000107,2026-07-18T14:00:00-08:00
sq_pmt_00108,ORD_00108,CUST_CDN_021,66000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000108,2026-10-24T14:00:00-08:00
sq_pmt_00109,ORD_00109,CUST_CDN_022,66000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000109,2026-10-24T14:00:00-08:00
sq_pmt_00110,ORD_00110,CUST_CDN_001,44000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000110,2026-11-13T14:00:00-08:00
sq_pmt_00111,ORD_00111,CUST_CDN_002,44000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000111,2026-11-13T14:00:00-08:00
sq_pmt_00112,ORD_00112,CUST_CDN_003,80000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000112,2026-12-12T14:00:00-08:00
sq_pmt_00113,ORD_00113,CUST_CDN_004,184000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000113,2026-12-12T14:00:00-08:00
sq_pmt_00114,ORD_00114,CUST_CDN_005,60500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000114,2027-03-06T14:00:00-08:00
sq_pmt_00115,ORD_00115,CUST_CDN_006,60500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000115,2027-03-06T14:00:00-08:00
sq_pmt_00116,ORD_00116,CUST_CDN_007,50000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000116,2027-05-01T14:00:00-08:00
sq_pmt_00117,ORD_00117,CUST_CDN_008,49500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000117,2027-06-12T14:00:00-08:00
sq_pmt_00118,ORD_00118,CUST_CDN_009,49500,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000118,2027-06-12T14:00:00-08:00
sq_pmt_00119,ORD_00119,CUST_CDN_010,60000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000119,2027-06-27T14:00:00-08:00
sq_pmt_00120,ORD_00120,CUST_CDN_011,44000,USD,COMPLETED,CARD,LOC_CDN_MARKET,RCP-0000120,2027-08-14T14:00:00-08:00
